GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
349565	3.19e-01	2.03e-01	0.179	1.273237	0.2279617	72.94	NMNAT3	nicotinamide nucleotide adenylyltransferase 3
84327	3.19e-01	2.03e-01	0.2249	-1.273184	-0.2863235	213.96	ZBED3	zinc finger BED-type containing 3
6233	3.19e-01	2.03e-01	0.2745	-1.272983	-0.3494586	632.82	RPS27A	ribosomal protein S27a
440300	3.19e-01	2.03e-01	0.2975	-1.273019	-0.3787405	329.76	LOC440300	chondroitin sulfate proteoglycan 4 pseudogene
51093	3.19e-01	2.03e-01	0.1237	-1.272919	-0.1574961	173.64	METTL25B	methyltransferase like 25B
105378367	3.19e-01	2.03e-01	0.2036	-1.272872	-0.2592035	68.27	LOC105378367	uncharacterized LOC105378367
5108	3.19e-01	2.03e-01	0.1353	1.272716	0.1721454	1810.46	PCM1	pericentriolar material 1
100289511	3.19e-01	2.03e-01	0.1985	-1.27255	-0.2526314	115.5	LOC100289511	uncharacterized LOC100289511
8476	3.19e-01	2.03e-01	0.1078	-1.272487	-0.1371583	1419.46	CDC42BPA	CDC42 binding protein kinase alpha
107984328	3.19e-01	2.03e-01	0.1745	1.272171	0.2220491	141.71	LOC107984328	uncharacterized LOC107984328
4208	3.19e-01	2.03e-01	0.1799	1.272064	0.2287812	659.92	MEF2C	myocyte enhancer factor 2C
1876	3.19e-01	2.03e-01	0.1678	1.271972	0.2134651	102.27	E2F6	E2F transcription factor 6
85409	3.19e-01	2.03e-01	0.3453	-1.271969	-0.4392428	574.66	NKD2	NKD inhibitor of WNT signaling pathway 2
54512	3.19e-01	2.04e-01	0.237	-1.271425	-0.3013526	29	EXOSC4	exosome component 4
653781	3.19e-01	2.04e-01	0.4716	-1.271348	-0.5995198	15.33	POTEJ	POTE ankyrin domain family member J
101927492	3.19e-01	2.04e-01	0.3741	1.271271	0.4755291	11.34	MRPS9-AS1	MRPS9 antisense RNA 1
101926887	3.19e-01	2.04e-01	0.3713	1.27119	0.4720194	52.58	LOC101926887	uncharacterized LOC101926887
7328	3.19e-01	2.04e-01	0.1585	-1.27085	-0.2014344	993.79	UBE2H	ubiquitin conjugating enzyme E2 H
117	3.20e-01	2.04e-01	0.3883	-1.270489	-0.4933361	45.7	ADCYAP1R1	ADCYAP receptor type I
693161	3.20e-01	2.04e-01	0.4549	1.270396	0.5779317	10.48	MIR576	microRNA 576
79031	3.20e-01	2.04e-01	0.2578	-1.270241	-0.3275211	36.62	PDCL3	phosducin like 3
22920	3.20e-01	2.04e-01	0.1454	1.270147	0.1846286	273.64	KIFAP3	kinesin associated protein 3
105376039	3.20e-01	2.04e-01	0.3667	-1.269857	-0.4656992	19.32	LOC105376039	uncharacterized LOC105376039
1793	3.20e-01	2.04e-01	0.0843	1.269626	0.107084	1459.88	DOCK1	dedicator of cytokinesis 1
4921	3.20e-01	2.04e-01	0.2125	-1.269529	-0.2697996	1150.76	DDR2	discoidin domain receptor tyrosine kinase 2
101927051	3.20e-01	2.04e-01	0.2301	1.269569	0.29218	36.76	PDXP-DT	PDXP divergent transcript
107985353	3.20e-01	2.04e-01	0.3996	1.269336	0.5072238	35.68	ACBD3-AS1	ACBD3 antisense RNA 1
254225	3.20e-01	2.04e-01	0.0928	1.269181	0.1177277	850.52	RNF169	ring finger protein 169
105374584	3.20e-01	2.04e-01	0.2643	1.268876	0.3354099	145.47	LOC105374584	uncharacterized LOC105374584
100506826	3.20e-01	2.04e-01	0.2248	-1.268874	-0.2852058	72.71	MYLK-AS1	MYLK antisense RNA 1
55295	3.20e-01	2.05e-01	0.1652	-1.268664	-0.2095687	114.37	KLHL26	kelch like family member 26
57567	3.20e-01	2.05e-01	0.1875	-1.26849	-0.2378033	129.15	ZNF319	zinc finger protein 319
80789	3.21e-01	2.05e-01	0.1738	-1.268317	-0.2204363	188.33	INTS5	integrator complex subunit 5
100499227	3.21e-01	2.05e-01	0.6547	1.268216	0.8302952	16.08	USP2-AS1	USP2 antisense RNA 1
24142	3.21e-01	2.05e-01	0.2231	-1.267711	-0.282764	34.89	NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit
101929819	3.21e-01	2.05e-01	0.2474	-1.267732	-0.3136037	176.69	LOC101929819	putative uncharacterized protein FLJ44672
388335	3.21e-01	2.05e-01	0.175	1.267574	0.2218835	133.94	TMEM220	transmembrane protein 220
8818	3.21e-01	2.05e-01	0.1509	-1.267364	-0.1912598	99.85	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory
3973	3.21e-01	2.05e-01	0.545	1.266801	0.6904352	35.33	LHCGR	luteinizing hormone/choriogonadotropin receptor
7407	3.22e-01	2.05e-01	0.1634	-1.266202	-0.2068594	302.05	VARS1	valyl-tRNA synthetase 1
100506730	3.22e-01	2.06e-01	0.2177	1.265698	0.2755405	54.64	LOC100506730	uncharacterized LOC100506730
440944	3.22e-01	2.06e-01	0.249	1.265729	0.3152279	213.19	THUMPD3-AS1	THUMPD3 antisense RNA 1
64760	3.22e-01	2.06e-01	0.1717	1.265686	0.2172554	674.6	FHIP2B	FHF complex subunit HOOK interacting protein 2B
90196	3.22e-01	2.06e-01	0.1303	-1.26549	-0.1648368	312.31	SYS1	SYS1 golgi trafficking protein
6242	3.22e-01	2.06e-01	0.164	-1.265309	-0.2075281	129.64	RTKN	rhotekin
101928005	3.22e-01	2.06e-01	0.432	1.265137	0.5465581	14.05	PKD2L2-DT	PKD2L2 divergent transcript
51338	3.22e-01	2.06e-01	0.3373	-1.265171	-0.4267549	93.19	MS4A4A	membrane spanning 4-domains A4A
162632	3.22e-01	2.06e-01	0.9559	1.265217	1.2094032	294.59	USP32P1	ubiquitin specific peptidase 32 pseudogene 1
7784	3.22e-01	2.06e-01	0.2423	1.264985	0.3065488	52.49	ZP3	zona pellucida glycoprotein 3
7508	3.22e-01	2.06e-01	0.1109	-1.264873	-0.1403216	629.49	XPC	XPC complex subunit, DNA damage recognition and repair factor
400604	3.22e-01	2.06e-01	0.3397	-1.264898	-0.4296826	12.75	TOB1-AS1	TOB1 antisense RNA 1
85444	3.22e-01	2.06e-01	0.1837	-1.264517	-0.2323468	90.53	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1
105374114	3.23e-01	2.06e-01	0.2862	-1.263882	-0.3617718	18.49	LOC105374114	uncharacterized LOC105374114
283392	3.23e-01	2.06e-01	0.3427	-1.263564	-0.4329767	37.11	TRHDE-AS1	TRHDE antisense RNA 1
109623458	3.23e-01	2.06e-01	0.4357	1.263452	0.5505282	11.23	SNORD170	small nucleolar RNA, C/D box 170
6804	3.23e-01	2.06e-01	0.2639	1.263369	0.3333702	54.62	STX1A	syntaxin 1A
105370397	3.23e-01	2.06e-01	0.4878	1.263358	0.6163273	12.38	LOC105370397	uncharacterized LOC105370397
51385	3.23e-01	2.07e-01	0.2146	1.263044	0.271039	210.11	ZNF589	zinc finger protein 589
84628	3.23e-01	2.07e-01	0.3115	-1.262658	-0.3933352	55.71	NTNG2	netrin G2
6392	3.23e-01	2.07e-01	0.2196	-1.262672	-0.2772371	232.84	SDHD	succinate dehydrogenase complex subunit D
128346	3.23e-01	2.07e-01	0.208	-1.262561	-0.2626203	208.77	C1orf162	chromosome 1 open reading frame 162
200942	3.23e-01	2.07e-01	0.1632	-1.262406	-0.2060626	161.63	KLHDC8B	kelch domain containing 8B
100507466	3.23e-01	2.07e-01	0.5064	1.262404	0.6392333	9.44	DPH6-DT	DPH6 divergent transcript
723790	3.23e-01	2.07e-01	0.2932	-1.26224	-0.3701124	112.36	H2AC19	H2A clustered histone 19
64776	3.23e-01	2.07e-01	0.2614	1.26221	0.3298912	32.33	CFAP68	cilia and flagella associated protein 68
7350	3.23e-01	2.07e-01	0.4384	1.262073	0.5533274	15.47	UCP1	uncoupling protein 1
9388	3.23e-01	2.07e-01	0.3918	-1.261908	-0.4943671	52.8	LIPG	lipase G, endothelial type
285962	3.23e-01	2.07e-01	0.4734	1.261855	0.5973856	17.89	WEE2-AS1	WEE2 antisense RNA 1
1476	3.24e-01	2.07e-01	0.255	-1.261483	-0.3217246	297.59	CSTB	cystatin B
31	3.24e-01	2.07e-01	0.1455	-1.261331	-0.1834841	985.15	ACACA	acetyl-CoA carboxylase alpha
92014	3.24e-01	2.07e-01	0.1382	1.261263	0.17432	167.34	SLC25A51	solute carrier family 25 member 51
100529145	3.24e-01	2.07e-01	0.151	-1.261086	-0.1904493	101.67	TEN1-CDK3	TEN1-CDK3 readthrough (NMD candidate)
8367	3.24e-01	2.07e-01	0.35	-1.260969	-0.4413687	134.15	H4C5	H4 clustered histone 5
11156	3.24e-01	2.07e-01	0.2179	1.260732	0.274718	481.61	PTP4A3	protein tyrosine phosphatase 4A3
83985	3.24e-01	2.07e-01	0.1962	-1.260714	-0.2472925	251.29	SPNS1	SPNS lysolipid transporter 1, lysophospholipid
101928236	3.24e-01	2.07e-01	0.3061	-1.260577	-0.3858363	173.2	LOC101928236	uncharacterized LOC101928236
90488	3.24e-01	2.07e-01	0.1221	-1.26051	-0.1538911	283.14	TMEM263	transmembrane protein 263
107984590	3.24e-01	2.08e-01	0.3771	-1.260335	-0.4752891	27.5	LOC107984590	
6093	3.24e-01	2.08e-01	0.1329	-1.260365	-0.1674702	1261.55	ROCK1	Rho associated coiled-coil containing protein kinase 1
9597	3.24e-01	2.08e-01	0.3386	1.260092	0.4266362	22.23	SMAD5-AS1	SMAD5 antisense RNA 1
286122	3.24e-01	2.08e-01	0.2879	1.260024	0.3627294	22.38	LINC02904	long intergenic non-protein coding RNA 2904
79640	3.24e-01	2.08e-01	0.1526	-1.259881	-0.1922241	87.38	C22orf46P	CTA-216E10.6
203062	3.24e-01	2.08e-01	0.1597	-1.259783	-0.2011941	535.24	TSNARE1	t-SNARE domain containing 1
81490	3.24e-01	2.08e-01	0.1569	-1.259372	-0.1976581	221.8	PTDSS2	phosphatidylserine synthase 2
534	3.25e-01	2.08e-01	0.5274	1.259092	0.6640479	7.61	ATP6V1G2	ATPase H+ transporting V1 subunit G2
7249	3.25e-01	2.08e-01	0.1267	-1.259038	-0.1595161	1070.24	TSC2	TSC complex subunit 2
7565	3.25e-01	2.08e-01	0.1902	1.258994	0.239523	112.27	ZNF17	zinc finger protein 17
51588	3.25e-01	2.08e-01	0.1613	-1.258739	-0.2029786	201.63	PIAS4	protein inhibitor of activated STAT 4
7718	3.25e-01	2.08e-01	0.3448	-1.258568	-0.4339481	19.96	ZNF165	zinc finger protein 165
5007	3.25e-01	2.08e-01	0.1328	-1.258509	-0.1671052	561.83	OSBP	oxysterol binding protein
105376874	3.25e-01	2.08e-01	0.5327	1.258467	0.6703929	10.72	LOC105376874	uncharacterized LOC105376874
57763	3.25e-01	2.08e-01	0.1706	1.258418	0.2146649	117.97	ANKRA2	ankyrin repeat family A member 2
113402	3.25e-01	2.09e-01	0.212	-1.257462	-0.26664	94.86	SFT2D1	SFT2 domain containing 1
389058	3.25e-01	2.09e-01	0.373	-1.257364	-0.4689676	16.59	SP5	Sp5 transcription factor
653333	3.26e-01	2.09e-01	0.3821	1.256812	0.4801675	37.95	FAM86B2	family with sequence similarity 86 member B2
27000	3.26e-01	2.09e-01	0.1631	1.256708	0.2049952	116.55	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
9367	3.26e-01	2.09e-01	0.181	-1.256697	-0.2274164	85.21	RAB9A	RAB9A, member RAS oncogene family
100507387	3.26e-01	2.09e-01	0.7707	1.256458	0.968396	13.5	LOC100507387	replaced by ID 202134
5607	3.26e-01	2.09e-01	0.1621	1.256391	0.2036337	306.14	MAP2K5	mitogen-activated protein kinase kinase 5
11190	3.26e-01	2.09e-01	0.1657	1.256379	0.2082271	453.6	CEP250	centrosomal protein 250
84326	3.26e-01	2.09e-01	0.23	-1.256275	-0.2889162	78.49	METTL26	methyltransferase like 26
7988	3.26e-01	2.09e-01	0.2359	1.256171	0.2963781	117.18	ZNF212	zinc finger protein 212
23240	3.26e-01	2.09e-01	0.1972	1.25579	0.2476469	329.19	TMEM131L	transmembrane 131 like
374900	3.26e-01	2.09e-01	0.1575	1.255731	0.1977165	130.53	ZNF568	zinc finger protein 568
728658	3.26e-01	2.09e-01	0.224	-1.255533	-0.2811964	267.72	RPL13AP5	ribosomal protein L13a pseudogene 5
105372107	3.26e-01	2.09e-01	0.2084	1.255491	0.26167	83.99	LOC105372107	uncharacterized LOC105372107
8341	3.26e-01	2.10e-01	0.4687	-1.254864	-0.5881905	22.12	H2BC15	H2B clustered histone 15
23199	3.27e-01	2.10e-01	0.1424	-1.254374	-0.1786531	1684.72	GSE1	Gse1 coiled-coil protein
100506325	3.27e-01	2.10e-01	0.253	1.254321	0.3173571	60.41	SP2-AS1	SP2 antisense RNA 1
2193	3.27e-01	2.10e-01	0.1998	-1.254332	-0.2505896	114.29	FARSA	phenylalanyl-tRNA synthetase subunit alpha
285800	3.27e-01	2.10e-01	0.7076	1.254065	0.8874364	14.44	PRR18	proline rich 18
89846	3.27e-01	2.10e-01	0.2224	-1.25356	-0.2787895	326.65	FGD3	FYVE, RhoGEF and PH domain containing 3
112268433	3.27e-01	2.10e-01	0.4456	-1.253094	-0.5583728	25.03	LOC112268433	uncharacterized LOC112268433
6161	3.27e-01	2.10e-01	0.2433	-1.253129	-0.304862	1290.83	RPL32	ribosomal protein L32
105370884	3.27e-01	2.10e-01	0.222	-1.252692	-0.2781183	63.64	LOC105370884	uncharacterized LOC105370884
54065	3.28e-01	2.10e-01	0.2781	-1.252396	-0.3482513	17.85	SMIM11	small integral membrane protein 11
5686	3.28e-01	2.10e-01	0.1909	-1.252287	-0.2390628	165.94	PSMA5	proteasome 20S subunit alpha 5
26043	3.28e-01	2.10e-01	0.1511	-1.252305	-0.1892478	843.19	UBXN7	UBX domain protein 7
105375530	3.28e-01	2.11e-01	0.2712	1.252183	0.3395981	31.48	LOC105375530	uncharacterized LOC105375530
101927755	3.28e-01	2.11e-01	0.3159	1.25218	0.3955017	18.8	RNFT1-DT	RNFT1 divergent transcript
90459	3.28e-01	2.11e-01	0.1838	1.252104	0.2301911	208.37	ERI1	exoribonuclease 1
92691	3.28e-01	2.11e-01	0.4061	-1.251992	-0.5084803	10.82	TMEM169	transmembrane protein 169
51526	3.28e-01	2.11e-01	0.1479	1.25196	0.1851455	270.18	OSER1	oxidative stress responsive serine rich 1
84218	3.28e-01	2.11e-01	0.3082	1.251722	0.3857185	18.64	TBC1D3F	TBC1 domain family member 3F
101928399	3.28e-01	2.11e-01	0.408	-1.251722	-0.5106705	18.6	LINC01679	long intergenic non-protein coding RNA 1679
406975	3.28e-01	2.11e-01	0.1861	1.251153	0.2328907	60.47	MIR198	microRNA 198
643155	3.28e-01	2.11e-01	0.1686	-1.251204	-0.2109766	162.79	SMIM15	small integral membrane protein 15
107986677	3.28e-01	2.11e-01	0.395	1.251247	0.4942446	9.94	LOC107986677	replaced by ID 101929692
23479	3.28e-01	2.11e-01	0.1658	-1.25127	-0.2074819	323.84	ISCU	iron-sulfur cluster assembly enzyme
9751	3.28e-01	2.11e-01	0.2331	-1.251142	-0.2916191	112.58	SNPH	syntaphilin
107984224	3.28e-01	2.11e-01	0.4322	1.251072	0.5407487	9.99	LOC107984224	
4998	3.28e-01	2.11e-01	0.3537	1.250539	0.4423702	12.06	ORC1	origin recognition complex subunit 1
3216	3.28e-01	2.11e-01	0.2755	-1.250432	-0.3445037	20.25	HOXB6	homeobox B6
105373270	3.29e-01	2.11e-01	0.2984	1.250036	0.3729714	34.59	LOC105373270	
25939	3.29e-01	2.11e-01	0.2171	-1.249949	-0.2713452	1704.66	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
1762	3.29e-01	2.11e-01	0.2146	-1.249745	-0.2682568	570.35	DMWD	DM1 locus, WD repeat containing
23608	3.29e-01	2.11e-01	0.1568	-1.249539	-0.195889	584.23	MKRN1	makorin ring finger protein 1
23307	3.29e-01	2.11e-01	0.1618	-1.249477	-0.2021981	626.29	FKBP15	FKBP prolyl isomerase family member 15
644297	3.29e-01	2.12e-01	0.2876	1.249336	0.3592649	105.18	FAM215B	family with sequence similarity 215 member B
26137	3.29e-01	2.12e-01	0.1341	-1.248785	-0.1674783	3308.01	ZBTB20	zinc finger and BTB domain containing 20
619423	3.29e-01	2.12e-01	0.2433	1.248805	0.303893	47.93	FAM85A	family with sequence similarity 85 member A
554235	3.29e-01	2.12e-01	0.3163	-1.248249	-0.3947822	32.13	ASPDH	aspartate dehydrogenase domain containing
399670	3.29e-01	2.12e-01	0.5036	1.24806	0.6285566	73.91	RPL13AP17	ribosomal protein L13a pseudogene 17
57198	3.29e-01	2.12e-01	0.1612	1.247991	0.2011962	956.39	ATP8B2	ATPase phospholipid transporting 8B2
3053	3.30e-01	2.12e-01	0.2453	1.247787	0.3060731	63.67	SERPIND1	serpin family D member 1
107986712	3.30e-01	2.12e-01	0.4504	1.247394	0.5617701	9.44	LOC107986712	
55249	3.30e-01	2.12e-01	0.108	-1.246988	-0.1347289	532.01	YY1AP1	YY1 associated protein 1
51776	3.30e-01	2.12e-01	0.2269	-1.247035	-0.2829985	742.81	MAP3K20	mitogen-activated protein kinase kinase kinase 20
107986571	3.30e-01	2.12e-01	0.4073	-1.246992	-0.5079596	10.73	LOC107986571	uncharacterized LOC107986571
101929174	3.30e-01	2.12e-01	0.2743	-1.247077	-0.3420199	27.89	LOC101929174	uncharacterized LOC101929174
28977	3.30e-01	2.12e-01	0.1079	1.247086	0.1346104	559.85	MRPL42	mitochondrial ribosomal protein L42
5298	3.30e-01	2.12e-01	0.1217	-1.246848	-0.1517613	654.11	PI4KB	phosphatidylinositol 4-kinase beta
55072	3.30e-01	2.12e-01	0.1548	-1.246742	-0.1929529	352.59	RNF31	ring finger protein 31
101927780	3.30e-01	2.13e-01	0.2593	1.246706	0.3232106	44.41	LINC01303	long intergenic non-protein coding RNA 1303
57452	3.30e-01	2.12e-01	0.2589	1.246738	0.3227384	169.68	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16
100128071	3.30e-01	2.13e-01	0.371	-1.246577	-0.4624921	23.38	FAM229A	family with sequence similarity 229 member A
7818	3.30e-01	2.13e-01	0.1544	-1.246383	-0.1924957	224.62	DAP3	death associated protein 3
10455	3.30e-01	2.13e-01	0.2113	-1.246294	-0.2632868	87.58	ECI2	enoyl-CoA delta isomerase 2
101928855	3.30e-01	2.13e-01	0.2478	1.246264	0.3088261	33.43	LOC101928855	uncharacterized LOC101928855
101928200	3.30e-01	2.13e-01	0.4937	1.245679	0.6149808	9.15	MRGPRF-AS1	MRGPRF antisense RNA 1
1207	3.30e-01	2.13e-01	0.1559	1.245684	0.1941756	282.8	CLNS1A	chloride nucleotide-sensitive channel 1A
139322	3.31e-01	2.13e-01	0.1606	-1.245025	-0.199963	237.84	APOOL	apolipoprotein O like
285671	3.31e-01	2.13e-01	0.1575	1.244725	0.1960928	324.77	RNF180	ring finger protein 180
3898	3.31e-01	2.13e-01	0.3012	-1.244513	-0.3748011	93.57	LAD1	ladinin 1
1135	3.31e-01	2.13e-01	0.4411	-1.244469	-0.5489098	10.8	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
51377	3.31e-01	2.13e-01	0.1284	1.244424	0.159756	266.86	UCHL5	ubiquitin C-terminal hydrolase L5
26229	3.31e-01	2.13e-01	0.1903	-1.244122	-0.2368003	134.13	B3GAT3	beta-1,3-glucuronyltransferase 3
1951	3.31e-01	2.13e-01	0.2331	1.244055	0.2900244	73.44	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3
9139	3.31e-01	2.14e-01	0.1222	1.243815	0.1520287	576.73	CBFA2T2	CBFA2/RUNX1 partner transcriptional co-repressor 2
23528	3.31e-01	2.14e-01	0.1601	-1.243697	-0.1991082	237.21	ZNF281	zinc finger protein 281
729873	3.31e-01	2.14e-01	0.281	1.243507	0.3494437	20.56	TBC1D3	TBC1 domain family member 3
107985395	3.32e-01	2.14e-01	0.3062	1.243125	0.3806477	16.76	PANK2-AS1	PANK2 antisense RNA 1
107984214	3.32e-01	2.14e-01	0.251	1.242801	0.3119848	29.47	LOC107984214	uncharacterized LOC107984214
196883	3.32e-01	2.14e-01	0.2521	-1.24218	-0.3130945	536.98	ADCY4	adenylate cyclase 4
64101	3.32e-01	2.14e-01	0.2649	1.242124	0.3290233	330.58	LRRC4	leucine rich repeat containing 4
79574	3.32e-01	2.14e-01	0.4259	-1.242007	-0.5289137	17.57	EPS8L3	EPS8 like 3
114483834	3.32e-01	2.14e-01	0.2093	-1.241954	-0.259882	72.51	ABCF2-H2BK1	ABCF2-H2BK1 readthrough
90324	3.32e-01	2.14e-01	0.1228	-1.241894	-0.1524508	388.55	CCDC97	coiled-coil domain containing 97
101060264	3.32e-01	2.14e-01	0.3851	-1.24177	-0.4782485	13.02	FOXP4-AS1	FOXP4 antisense RNA 1
9925	3.32e-01	2.14e-01	0.1285	-1.241593	-0.1595606	263.5	ZBTB5	zinc finger and BTB domain containing 5
2888	3.32e-01	2.14e-01	0.3484	-1.241468	-0.43249	24.4	GRB14	growth factor receptor bound protein 14
677793	3.32e-01	2.15e-01	0.328	-1.241243	-0.4071212	57.06	SNORA2A	small nucleolar RNA, H/ACA box 2A
83938	3.32e-01	2.15e-01	0.1575	-1.241139	-0.1954454	153.34	LRMDA	leucine rich melanocyte differentiation associated
107984643	3.32e-01	2.15e-01	0.3094	-1.241158	-0.3839759	15.39	LOC107984643	uncharacterized LOC107984643
105371475	3.32e-01	2.15e-01	0.2714	1.24109	0.3368704	152.77	LOC105371475	uncharacterized LOC105371475
107984747	3.32e-01	2.15e-01	0.2031	1.241001	0.2520197	972.78	LOC107984747	
100505854	3.33e-01	2.15e-01	0.1721	-1.240489	-0.2134264	113.45	APTR	Alu-mediated CDKN1A/p21 transcriptional regulator
105370549	3.33e-01	2.15e-01	0.53	1.240384	0.657456	11.72	LOC105370549	uncharacterized LOC105370549
105377483	3.33e-01	2.15e-01	0.4023	1.240191	0.4989323	16.24	LOC105377483	uncharacterized LOC105377483
5322	3.33e-01	2.15e-01	0.3607	-1.239958	-0.4472345	38.67	PLA2G5	phospholipase A2 group V
38	3.33e-01	2.15e-01	0.1681	-1.239666	-0.208382	203.18	ACAT1	acetyl-CoA acetyltransferase 1
728723	3.33e-01	2.15e-01	0.4342	1.239604	0.5382377	13.59	ZBED3-AS1	ZBED3 antisense RNA 1
56133	3.33e-01	2.15e-01	0.2997	-1.239529	-0.3715265	50.09	PCDHB2	protocadherin beta 2
101929469	3.33e-01	2.15e-01	0.2509	1.239409	0.3110003	42.34	TEX52	testis expressed 52
105373046	3.33e-01	2.15e-01	0.3179	1.239285	0.3939408	64.83	LOC105373046	uncharacterized LOC105373046
374286	3.33e-01	2.15e-01	0.4283	1.239318	0.5308477	21.78	FBXW10B	F-box and WD repeat domain containing 10B
4733	3.33e-01	2.15e-01	0.143	-1.239149	-0.1772364	141.56	DRG1	developmentally regulated GTP binding protein 1
107986345	3.33e-01	2.15e-01	0.3383	1.239064	0.4191614	12.47	LOC107986345	uncharacterized LOC107986345
574042	3.33e-01	2.15e-01	0.3621	-1.238888	-0.4486125	57.8	SNORA10	small nucleolar RNA, H/ACA box 10
79089	3.33e-01	2.15e-01	0.1603	1.238761	0.1985437	297.58	TMUB2	transmembrane and ubiquitin like domain containing 2
3421	3.33e-01	2.15e-01	0.1512	-1.238801	-0.1873219	123.72	IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma
867	3.33e-01	2.16e-01	0.1359	-1.238554	-0.1682995	778.91	CBL	Cbl proto-oncogene
57189	3.34e-01	2.16e-01	0.0958	-1.238113	-0.118651	856.61	DENND11	DENN domain containing 11
285958	3.34e-01	2.16e-01	0.2406	-1.237974	-0.29786	47.11	SNHG15	small nucleolar RNA host gene 15
54566	3.34e-01	2.16e-01	0.3713	1.237975	0.4597084	128.97	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B
3009	3.34e-01	2.16e-01	0.5657	1.237875	0.7002158	23.27	H1-5	H1.5 linker histone, cluster member
101928215	3.34e-01	2.16e-01	0.314	1.237905	0.3887507	82.47	LOC101928215	uncharacterized LOC101928215
51249	3.34e-01	2.16e-01	0.2123	1.237732	0.2627639	69.01	TMEM69	transmembrane protein 69
1130	3.34e-01	2.16e-01	0.1727	1.237644	0.2136934	2094.41	LYST	lysosomal trafficking regulator
51075	3.34e-01	2.16e-01	0.1183	-1.237588	-0.1463853	253.92	TMX2	thioredoxin related transmembrane protein 2
107985236	3.34e-01	2.16e-01	0.2237	-1.237512	-0.2768859	214.81	LOC107985236	uncharacterized LOC107985236
3965	3.34e-01	2.16e-01	0.2329	-1.237495	-0.2881791	258.21	LGALS9	galectin 9
105376592	3.34e-01	2.16e-01	0.3666	1.236885	0.4534612	22.15	LINC02718	long intergenic non-protein coding RNA 2718
101927178	3.34e-01	2.16e-01	0.2643	-1.23666	-0.3268104	49.26	LOC101927178	uncharacterized LOC101927178
26819	3.34e-01	2.16e-01	0.3253	-1.236565	-0.4022302	22.35	SNORD32A	small nucleolar RNA, C/D box 32A
11194	3.34e-01	2.16e-01	0.1676	1.236522	0.2072941	303.62	ABCB8	ATP binding cassette subfamily B member 8
101928734	3.34e-01	2.16e-01	0.4335	-1.236422	-0.5360069	11.28	WWC2-AS1	WWC2 antisense RNA 1
389114	3.34e-01	2.16e-01	0.2062	1.236366	0.2549727	254.3	ZNF662	zinc finger protein 662
140831	3.34e-01	2.16e-01	0.2325	1.236207	0.2873792	38.71	ZSWIM3	zinc finger SWIM-type containing 3
2842	3.34e-01	2.16e-01	0.2239	1.236159	0.2767796	73.3	GPR19	G protein-coupled receptor 19
55857	3.34e-01	2.16e-01	0.1808	1.236041	0.2234797	126.42	KIZ	kizuna centrosomal protein
64395	3.35e-01	2.17e-01	0.1753	1.235853	0.2166704	175.79	GMCL1	germ cell-less 1, spermatogenesis associated
253461	3.35e-01	2.16e-01	0.134	-1.235897	-0.165551	1528.86	ZBTB38	zinc finger and BTB domain containing 38
107984313	3.35e-01	2.17e-01	0.2875	-1.235869	-0.3553185	113.8	LOC107984313	uncharacterized LOC107984313
100127983	3.35e-01	2.17e-01	0.309	-1.235701	-0.3818445	24.78	C8orf88	chromosome 8 open reading frame 88
105373148	3.35e-01	2.17e-01	0.4223	1.235584	0.521758	13.25	LOC105373148	uncharacterized LOC105373148
727936	3.35e-01	2.17e-01	0.2124	1.235521	0.2623786	286.49	GXYLT2	glucoside xylosyltransferase 2
56899	3.35e-01	2.17e-01	0.1554	1.235312	0.1919227	185.89	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B
107987293	3.35e-01	2.17e-01	0.4629	-1.235313	-0.5717754	24.8	LOC107987293	
105370687	3.35e-01	2.17e-01	0.2335	-1.235177	-0.2884028	42.07	LOC105370687	uncharacterized LOC105370687
30816	3.35e-01	2.17e-01	0.2722	-1.235066	-0.3362236	89.98	ERVW-1	endogenous retrovirus group W member 1, envelope
101929107	3.35e-01	2.17e-01	0.3471	1.235039	0.4287214	40.22	LOC101929107	uncharacterized LOC101929107
101930452	3.35e-01	2.17e-01	0.4416	1.234966	0.545301	36.02	LINC02367	long intergenic non-protein coding RNA 2367
4277	3.35e-01	2.17e-01	0.2432	1.234602	0.3002816	57.18	MICB	MHC class I polypeptide-related sequence B
105376725	3.35e-01	2.17e-01	0.262	1.234372	0.3234561	34.63	LOC105376725	
5128	3.35e-01	2.17e-01	0.1369	-1.234412	-0.1690225	556.77	CDK17	cyclin dependent kinase 17
3588	3.35e-01	2.17e-01	0.176	-1.234334	-0.2171884	207.45	IL10RB	interleukin 10 receptor subunit beta
