gene,logFC,p_value,adj_p_value
BEAN1,0.4673568,1.78e-08,7.08e-08
LRRC28,0.499515,1.78e-08,7.1e-08
ZNF454,0.4896355,1.79e-08,7.1e-08
COX19///ADAP1,-0.4509641,1.8e-08,7.15e-08
ZNF423,-0.26570415,1.68e-08,7.18e-08
EPHA1,0.5597714,1.8e-08,7.18e-08
LOC93622,0.25726308,1.69e-08,7.2e-08
LOC100129345,0.4679905,1.82e-08,7.22e-08
RNF185,0.6325827,1.82e-08,7.22e-08
CFAP77,-0.48000276,1.7e-08,7.23e-08
RYR2,-1.05999,1.82e-08,7.24e-08
ANTXR2,-0.6764814,1.82e-08,7.24e-08
CD69,-1.21789,1.83e-08,7.29e-08
INMT-FAM188B///FAM188B,0.9177695,1.83e-08,7.29e-08
TRMT12,-0.7772527,1.83e-08,7.29e-08
RBM3,0.32241024,1.71e-08,7.29e-08
ARHGAP11B,-0.9629377,1.84e-08,7.3e-08
TMEM187,0.6252609,1.84e-08,7.3e-08
ANKRD12,-0.8425059,1.84e-08,7.31e-08
LSP1,0.7210305,1.84e-08,7.32e-08
RNF166,0.5001764,1.85e-08,7.32e-08
ITGA7,-0.9474223,1.84e-08,7.32e-08
TMEM205,0.9061786,1.85e-08,7.33e-08
NRROS,0.59311,1.85e-08,7.33e-08
SOX3,0.5487655,1.85e-08,7.34e-08
C4ORF48,-1.1080725,5.87e-10,7.34e-08
METTL25,-0.26744193,1.72e-08,7.34e-08
DACH1,0.47443622,1.73e-08,7.35e-08
SF3A3,-0.6179136,1.85e-08,7.35e-08
ORMDL3,-0.4952555,1.86e-08,7.36e-08
HIST1H2BG,0.9214786,1.86e-08,7.36e-08
DNAJC8,-0.605875,1.86e-08,7.39e-08
MAST2,0.3944282,1.87e-08,7.39e-08
CXCR3,0.6926345,1.87e-08,7.4e-08
IZUMO4,0.4379777,1.87e-08,7.41e-08
LHX9,0.6618095,1.88e-08,7.44e-08
ADCY8,0.7074859,1.88e-08,7.46e-08
CMTM6,-0.4833918,1.89e-08,7.47e-08
SCN3A,-1.1241305,1.89e-08,7.48e-08
TMEM120B,0.557065,1.89e-08,7.48e-08
C10ORF10,1.3337691,1.9e-08,7.53e-08
KCNS1,0.5640275,6.08e-10,7.55e-08
NAA40,-0.30438299,1.78e-08,7.58e-08
RGS11,0.4967845,1.92e-08,7.59e-08
TRMT5,-0.6933786,1.92e-08,7.6e-08
KLHDC2,-0.6120759,1.92e-08,7.61e-08
FMO3,-0.59844734,1.79e-08,7.62e-08
MFSD11,0.4701114,1.93e-08,7.63e-08
ARFGAP3,-0.7776864,1.93e-08,7.64e-08
FLJ42022///CLK3,0.3754055,1.94e-08,7.67e-08
LPIN1,-0.7596109,1.94e-08,7.68e-08
SASH3,0.6036623,1.94e-08,7.68e-08
WDR31,-0.40984138,1.81e-08,7.69e-08
ARSJ,-0.38805294,1.81e-08,7.69e-08
KIF14,-0.8110609,1.95e-08,7.7e-08
ADAMTS17,0.5437009,1.95e-08,7.7e-08
LOC645513///SEPT7P2///SEPT7P9,-0.508865,1.96e-08,7.74e-08
COX6B2,0.4986627,1.96e-08,7.74e-08
LOC81691,-0.6008109,1.96e-08,7.75e-08
EIF4EBP2,0.5144273,1.96e-08,7.76e-08
ABHD8,0.5620764,1.97e-08,7.77e-08
DYDC2,-0.44851174,1.83e-08,7.79e-08
SAMD14,0.5387023,1.98e-08,7.83e-08
FCGR2A,0.9807814,1.99e-08,7.86e-08
SNHG17///SNORA71B,0.9009818,1.99e-08,7.86e-08
LMBR1L,0.5343918,1.99e-08,7.86e-08
WARS,0.9284905,2.01e-08,7.91e-08
CNOT1,-0.7945236,2.01e-08,7.92e-08
COMMD5,0.3955959,2.01e-08,7.92e-08
PTPRJ,0.34479378,1.88e-08,7.98e-08
KCTD1,-0.35225726,1.88e-08,7.98e-08
EMB,-0.7202705,2.03e-08,8e-08
LRIG2,-0.5523968,2.03e-08,8e-08
GP9,0.4396314,2.04e-08,8.04e-08
ZC3H18,0.3957923,2.04e-08,8.04e-08
SETD6,0.3803505,2.05e-08,8.08e-08
VPS37C,0.4691827,2.05e-08,8.08e-08
IGLL5,-2.7623725,6.62e-10,8.08e-08
SPHK1,0.9115618,2.06e-08,8.1e-08
ACE2,1.232865,6.69e-10,8.14e-08
PDSS1,0.37830584,1.93e-08,8.18e-08
EID3,0.32839083,1.93e-08,8.19e-08
TMSB4XP2,0.43969,2.09e-08,8.24e-08
LRRC3,0.5241064,2.1e-08,8.25e-08
SPRY1,-0.30763439,1.95e-08,8.26e-08
FAM103A1,0.36181534,1.95e-08,8.26e-08
LOC100505502///LOC646700///LOC392364,0.4762482,2.1e-08,8.27e-08
