gene,logFC,p_value,adj_p_value
NDUFB5,0.10052649,0.276,0.406
ACTRT3,-0.37,0.132,0.406
FBXO3-DT,-0.296,0.132,0.406
FBXL19-AS1,0.369,0.132,0.406
SYTL3,-0.309,0.131,0.406
NCAPH,0.295,0.131,0.406
LINC02411,-0.29,0.131,0.406
RABEP1,-0.09589712,0.276,0.406
NUDCD3,0.10026374,0.276,0.406
KRT8P41,0.266,0.132,0.407
H4C2,-0.0845633,0.241,0.407
RFC3,0.0571885,0.242,0.407
THEM5,-0.245,0.132,0.407
ZNF398,0.394,0.132,0.407
ZNF24,-0.23,0.132,0.407
LAIR2,0.1178556,0.277,0.407
SCGB1B2P,0.323,0.132,0.407
MIR1208,0.266,0.132,0.407
PAK6,0.18338901,0.277,0.407
MMP17,-0.0820387,0.276,0.407
ESPN,-0.682,0.133,0.408
ZNF835,0.261,0.132,0.408
OTUD6A,0.275,0.133,0.408
UST,0.14075578,0.278,0.408
SLC9A8,0.09185617,0.278,0.408
CERS3-AS1,0.27,0.132,0.408
TAF4B,-0.0965318,0.243,0.408
MAP3K2-DT,-0.889,0.132,0.408
ESF1,0.1136618,0.242,0.408
EMX2OS,-0.546,0.133,0.409
LINC01015,0.214,0.133,0.409
PCCA-AS1,-0.419,0.133,0.409
RBAK,-0.601,0.133,0.409
MARK1,-0.0729833,0.244,0.409
LOC102724577,0.382,0.133,0.409
TRAJ18,0.477,0.133,0.409
SNORA67,-0.725,0.133,0.41
RDH11,-0.118169,0.245,0.41
MSH3,-0.1755617,0.244,0.41
KRT16,-0.0922602,0.244,0.41
SACK1G,0.455,0.133,0.41
LOC101927405,-0.284,0.134,0.41
PRR34-AS1,-0.536,0.134,0.41
TMEM67,-0.456,0.134,0.41
TLR6,0.347,0.133,0.41
PCGF5,-0.315,0.133,0.41
MED26,0.356,0.133,0.41
FOXCUT,-0.769,0.134,0.41
MIR4526,0.543,0.133,0.41
C4ORF51,-0.279,0.134,0.41
GRK4,-0.0652782,0.244,0.41
SLC24A3,-0.30202768,0.28,0.41
GRIA1,-0.05866312,0.279,0.41
TRAPPC11,-0.09841567,0.28,0.41
HES4,0.422,0.134,0.41
TLX2,-0.06379286,0.279,0.41
OR8H3,-0.424,0.134,0.41
EIF1B,0.12074748,0.281,0.411
GABRA6,-0.07864122,0.28,0.411
MRTFB,0.0860156,0.245,0.411
ATP11B,-0.0677762,0.245,0.411
LNX1,-0.345,0.134,0.411
UVRAG-DT,-0.505,0.134,0.411
LOC101927995,-0.469,0.134,0.411
LOC102723740,0.433,0.134,0.411
SNORA80A,-0.552,0.134,0.411
LINC01216,-0.227,0.134,0.411
LOC100506851,-0.579,0.134,0.411
TMPRSS13,0.336,0.134,0.411
LOC101928255,0.289,0.134,0.411
INTS12,-0.17466989,0.28,0.411
CCIN,-0.1181513,0.247,0.412
TRIM39,-0.393,0.135,0.412
WHAMM,0.555,0.135,0.412
FAM90A25P,-0.629,0.135,0.412
SYNPR-AS1,-0.257,0.135,0.412
VSIG2,0.475,0.135,0.412
LINC01424,0.45,0.135,0.412
ANKRD35,0.305,0.135,0.412
OTOA,0.346,0.135,0.412
SNORA71E,0.391,0.135,0.412
LOC101927495,-0.356,0.135,0.412
PPP2R5A,-0.0900236,0.282,0.412
DSCR10,-0.282,0.135,0.412
WDR76,0.482,0.135,0.412
UBE2D4,-0.0655213,0.246,0.412
ZNF271P,0.16261067,0.282,0.413
LOC101927550,-0.577,0.136,0.413
TMEM106B,-0.309,0.135,0.413
LINC03048,0.267,0.136,0.413
TPD52L3,0.288,0.136,0.413
PDSS2,0.14132696,0.282,0.413
SEPTIN2,0.148378,0.248,0.414
LOC101927857,-0.419,0.136,0.414
ZNF367,0.305,0.136,0.414
CEP164,0.0919214,0.248,0.414
BIRC8,-0.274,0.136,0.414
KBTBD4,-0.10614125,0.283,0.414
TRAPPC2B,-0.429,0.136,0.414
CLEC4C,0.262,0.136,0.414
OSER1,-0.278,0.136,0.414
BSPRY,-0.1461113,0.248,0.414
ZNF502,0.497,0.136,0.415
PCOTH,0.529,0.137,0.415
SLC39A5,-0.674,0.136,0.415
ENTPD1-AS1,0.394,0.137,0.415
MAGI1-IT1,-0.574,0.136,0.415
MIR548I1,-0.777,0.137,0.415
ZNF160,0.341,0.137,0.415
OTOGL,-0.633,0.137,0.415
FOXL2,0.305,0.137,0.415
RNF168,0.295,0.137,0.415
NIPA1,0.422,0.137,0.415
LINC02874,-0.313,0.137,0.415
MIR4441,-0.453,0.137,0.415
ZNF257,-0.0673813,0.249,0.415
SLC9A9-AS1,-0.411,0.137,0.415
NEURL1,-0.06056754,0.285,0.416
OR2H2,-0.06696759,0.286,0.416
CHD1L,-0.0641825,0.25,0.416
MIR600HG,-0.408,0.137,0.416
GAL,0.474,0.137,0.416
SGO2,-0.406,0.137,0.416
FZR1,-0.0727708,0.25,0.416
MAP3K9,0.0854394,0.285,0.416
GNS,0.09610664,0.286,0.416
GABBR2,-0.05612786,0.285,0.416
IBA57,0.278,0.138,0.417
ZBTB39,0.536,0.138,0.417
JMJD8,0.426,0.138,0.417
HS1BP3-IT1,0.427,0.138,0.417
OPHN1,-0.34,0.138,0.417
ANAPC13,-0.1008446,0.251,0.417
LGALS9,0.1248249,0.252,0.417
LIMS1,-0.0939745,0.251,0.417
TOLLIP,-0.1114499,0.251,0.417
FTH1,0.15369609,0.286,0.417
CHL1-AS1,-0.453,0.138,0.418
DNAJB12,0.302,0.138,0.418
USP51,-0.49,0.138,0.418
VDAC1,-0.461,0.138,0.418
NRG1,-0.0727149,0.288,0.418
LOC101929154,-0.304,0.138,0.418
MIR4503,-0.282,0.138,0.418
FAM221A,-0.488,0.138,0.418
LOC101930053,-0.198,0.138,0.418
LINC03106,0.267,0.138,0.418
TRAF6,0.08229698,0.288,0.419
APBA2,0.11726627,0.288,0.419
MIR3186,-0.253,0.139,0.419
MFAP5,-0.3310263,0.253,0.419
SEMA6C,0.3,0.139,0.419
LOC101928201,-0.284,0.139,0.419
HECTD4,0.1183565,0.289,0.419
NLRP6,-0.387,0.139,0.419
BHLHA9,0.323,0.139,0.419
PACSIN3,-0.12103182,0.288,0.419
TRGV9,0.549,0.139,0.419
CCNI,0.179,0.139,0.419
DLG3-AS1,-0.335,0.138,0.419
DPYSL4,0.265,0.139,0.419
LINC01257,-0.33,0.139,0.419
TMEM176B,-0.479,0.139,0.419
ZNF319,0.666,0.138,0.419
CAPN15,-0.0867831,0.253,0.419
LINC00951,-0.265,0.139,0.419
KATNAL2,-0.27,0.139,0.419
DUSP5P1,-0.374,0.139,0.42
ZNF793-AS1,0.421,0.14,0.42
TREML4,0.321,0.139,0.42
MIR4534,0.476,0.139,0.42
ADH1A,0.441,0.139,0.42
INHBB,0.13654291,0.289,0.42
IL31RA,0.219,0.139,0.42
P2RX3,0.06815058,0.289,0.42
LOC101927053,0.273,0.139,0.42
OR9I1,-0.355,0.139,0.42
CLCA4,0.0832186,0.255,0.421
ZNF3,0.07160924,0.29,0.421
RXRG,-0.06999152,0.29,0.421
NKX2-4,0.298,0.14,0.421
C1ORF185,0.284,0.14,0.421
KCNA5,-0.1210199,0.254,0.421
PIGV,-0.111874,0.255,0.422
CDH17,-0.18905711,0.291,0.422
EPPK1,-0.17568943,0.29,0.422
SIRAL1,0.4,0.141,0.422
LRP4,0.10888241,0.291,0.422
ABCD4,0.07342611,0.291,0.422
KPNA3,0.275,0.142,0.423
TMCO4,-0.272,0.141,0.423
TCTA,-0.0802087,0.256,0.423
TEX14,-0.0739408,0.292,0.423
AAGAB,0.0750721,0.257,0.423
KLK11,-0.1108743,0.256,0.423
CBLL1,0.0931553,0.257,0.423
ZNF699,0.37,0.142,0.423
GINS4,0.45,0.142,0.423
COL18A1-AS2,-0.296,0.141,0.423
ARHGAP9,0.302,0.142,0.423
XRRA1,-0.525,0.142,0.423
KRTAP5-2,-0.552,0.141,0.423
TMEM225B,-0.276,0.142,0.424
ZNF205,0.1510518,0.292,0.424
TMEM52,-0.414,0.142,0.424
NCKAP5,-0.427,0.142,0.424
EPC2,-0.266,0.142,0.424
FOXN3-AS2,-0.10066352,0.293,0.424
ARL8B,-0.0866745,0.258,0.424
YBX3,0.14473994,0.293,0.424
KCTD20,0.1139311,0.258,0.425
PPBP,0.49578604,0.294,0.425
OR7D4,-0.494,0.143,0.425
TAS2R13,-0.07348114,0.293,0.425
DUSP18,0.466,0.143,0.425
LOC440742,-0.786,0.143,0.425
CDK12,0.0450129,0.259,0.426
MICU3,-0.475,0.143,0.426
CLCN1,-0.1089882,0.259,0.426
RIMS2,0.0940521,0.259,0.426
TMC5,0.0565911,0.259,0.426
XYLB,-0.05910712,0.294,0.426
PTPRR,0.08714406,0.294,0.426
PCDHB12,-0.14871179,0.296,0.427
NDST4,-0.0808393,0.296,0.427
BCL2,-0.08078387,0.295,0.427
SIX1,-0.0958576,0.26,0.427
ITGB4,0.05525879,0.296,0.427
TRPC3,-0.07359824,0.296,0.427
SLC1A6,-0.06042507,0.295,0.427
ATP2A1,-0.08101277,0.296,0.428
LINC00205,-0.338,0.145,0.428
LOC101927345,-1.08,0.145,0.428
TULP1,-0.1044387,0.261,0.428
PROX2,-0.312,0.144,0.428
LINC00239,0.325,0.144,0.428
SCNN1A,-0.096926,0.262,0.429
PLEKHH1,-0.247,0.145,0.429
SELENOT,-0.217,0.145,0.429
BRDT,-0.06171346,0.297,0.429
CNDP2,-0.10041106,0.297,0.429
TMEM278,0.334,0.145,0.429
MIR3152,-0.197,0.145,0.429
SYT9-AS1,0.289,0.145,0.429
TOMM40L,0.649,0.145,0.429
HOGA1,-0.54,0.145,0.429
ZCCHC3,0.296,0.146,0.43
FKBP9P1,-0.36,0.146,0.43
PRR3,-0.362,0.146,0.43
GAL3ST2,0.411,0.146,0.43
NCR3,0.285,0.146,0.43
KRT84,0.335,0.146,0.43
CRHR1,0.326,0.146,0.43
GUSBP2,-0.479,0.146,0.43
SNORD49A,-0.682,0.146,0.43
TRMT61B,-0.1480156,0.263,0.431
MIR553,-0.332,0.147,0.431
RAET1E,-0.879,0.147,0.431
SLC39A4,-0.2275758,0.263,0.431
ATOH7,0.316,0.147,0.431
LOC100130872,-0.421,0.147,0.432
PTPRS,0.07780016,0.301,0.432
FSCN2,0.343,0.147,0.432
IGLC7,1.05,0.148,0.433
TRAV12-2,-0.09784213,0.302,0.433
CENPN,0.05464291,0.301,0.433
ZFPL1,0.383,0.148,0.433
IBTK,-0.257,0.148,0.433
IGF2BP3,0.1022643,0.265,0.433
ANO4,0.248,0.148,0.433
C6ORF132,0.281,0.148,0.433
DBT,-0.07580786,0.302,0.433
TIMM23B,-0.668,0.148,0.434
MIR3178,0.362,0.149,0.434
WHRN,-0.0624109,0.266,0.434
SLC25A13,-0.1963493,0.266,0.434
CRADD-AS1,-0.476,0.149,0.434
H3-5,0.415,0.148,0.434
LYZL6,-0.0688132,0.302,0.434
CPEB2,-0.369,0.149,0.434
SPANXB1,0.497,0.149,0.435
INTS15,0.10205811,0.303,0.435
UTF1,-0.0830989,0.266,0.435
NKAP,0.441,0.149,0.435
IKBKB-DT,-0.362,0.149,0.435
HAT1,0.13905308,0.303,0.435
PKD2L2,0.0731281,0.266,0.435
HSALR1,0.335,0.149,0.435
LOC101929018,-0.697,0.149,0.435
NCDN,0.435,0.149,0.435
BPNT2,0.291,0.15,0.436
LINC01530,0.372,0.15,0.436
SEC14L5,0.248,0.15,0.436
HAS2-AS1,0.24,0.15,0.436
KRT3,0.08654434,0.304,0.436
DHFRP3,-0.307,0.15,0.436
CREBBP,0.232,0.15,0.436
RNF17,-0.05325973,0.304,0.436
NELL2,0.2231286,0.268,0.436
CGGBP1,-0.0785861,0.268,0.436
PYROXD1,-0.14712667,0.304,0.436
PSME3IP1,-0.0667634,0.269,0.437
CACNA1S,0.436,0.151,0.437
RFX1,0.308,0.151,0.437
LINC00612,-0.287,0.151,0.437
SLC30A5,0.106713,0.269,0.437
RAG2,-0.342,0.151,0.437
PRKDC,-0.1580994,0.305,0.437
HEATR9,-0.224,0.151,0.438
SNORD116-12,-0.418,0.151,0.438
HNRNPA1L2,0.694,0.151,0.438
CCER1,-0.242,0.151,0.438
SLC9C1,-0.228,0.151,0.438
SUDS3,-0.446,0.151,0.438
OR8B3,0.385,0.151,0.438
RBM8A,0.0904877,0.27,0.439
TBK1,-0.09872623,0.307,0.439
KCNQ5,0.312,0.152,0.439
ZXDB,-0.06097847,0.306,0.439
ZNF618,0.432,0.153,0.44
DCUN1D1,-0.314,0.152,0.44
TRBV6-8,-0.253,0.152,0.44
SFRP5,-0.0909335,0.271,0.44
HAPLN1,-0.04133174,0.308,0.44
SIX2,-0.13891551,0.308,0.44
AGBL4-IT1,-0.3,0.152,0.44
LINC02789,0.262,0.153,0.44
WDR54,0.253,0.152,0.44
MBTPS2,-0.07701587,0.308,0.44
DDX43,0.0851636,0.272,0.441
SLC25A25-AS1,-0.317,0.153,0.441
VAX2,-0.07016507,0.309,0.441
ANKRD20A8P,0.222,0.153,0.441
RDH16,-0.14541221,0.309,0.441
LOC283038,0.347,0.154,0.442
OR51B6,0.358,0.154,0.442
PSD,0.24,0.154,0.442
LAMTOR4,0.209,0.153,0.442
CWC22,-0.234,0.154,0.442
GFRA3,-0.1178526,0.273,0.442
SRCAP-AS1,-0.565,0.154,0.442
PDCD1,-0.08026237,0.31,0.442
FRAT1,0.1230876,0.273,0.442
H2BC8,-0.05498343,0.309,0.442
DKKL1,-0.07756883,0.31,0.442
TLK2,0.1048084,0.274,0.442
TAF9B,-0.254,0.154,0.442
PLCH1,0.051866,0.309,0.442
ZNF587B,0.14780617,0.31,0.442
FREM1,-0.4,0.154,0.442
RNASEH1,0.326,0.154,0.443
PER3P1,-0.212,0.154,0.443
RGPD3,-0.385,0.154,0.443
UNKL,0.0639516,0.274,0.443
ZFHX4,0.07860187,0.311,0.443
ONECUT1,-0.07601666,0.311,0.443
GABRG3,-0.06061044,0.31,0.443
HACE1,-0.43,0.154,0.443
STC1,0.2497782,0.274,0.443
LINC01270,-0.334,0.154,0.443
AIMP2,-0.077271,0.275,0.444
IL1RAP,0.13943144,0.312,0.444
BPESC1,-0.221,0.155,0.444
TIGD3,-0.328,0.155,0.444
TMEM150C,-0.722,0.155,0.444
LOC102724152,0.256,0.155,0.444
KLRG1,-0.08259538,0.312,0.444
USP7,0.0642156,0.275,0.444
DOCK8-AS1,-0.543,0.155,0.444
RALA,0.279,0.155,0.444
LDC1P,0.219,0.155,0.444
GPRIN1,0.323,0.155,0.444
MAPRE2,-0.0826206,0.275,0.444
SLC27A6,0.0628864,0.275,0.444
IFI6,0.507,0.155,0.444
KRTAP2-4,0.301,0.156,0.445
MAGEB4,0.0739679,0.276,0.445
ANKRD40CL,-0.307,0.155,0.445
VSTM4,0.13140275,0.312,0.445
ALK,-0.080037,0.276,0.445
FAM90A10,0.434,0.156,0.445
TMEM144,0.07135157,0.313,0.445
ZNF432,-0.47,0.156,0.445
BRF1,-0.0741389,0.276,0.445
DTNB,-0.08609048,0.314,0.446
TWSG1,0.1449382,0.277,0.446
TNS3,0.1070954,0.277,0.446
CASQ2,-0.399,0.156,0.446
MAPK3,0.10192914,0.313,0.446
SNX6,0.177,0.157,0.446
FBXW9,0.318,0.157,0.447
IL19,-0.07792673,0.315,0.447
GALNT11,-0.414,0.157,0.447
PLPPR3,-0.06466381,0.315,0.447
LINC01599,-0.352,0.157,0.447
NEK4,0.1565801,0.278,0.447
SIGLEC8,-0.0779177,0.278,0.448
PDE4C,0.3,0.158,0.448
SLC35B3,-0.319,0.158,0.448
SH3D19,0.241,0.158,0.448
ITGB8-AS1,-0.456,0.157,0.448
ELOC,-0.3,0.157,0.448
PIERCE2,0.634,0.158,0.448
RECQL4,-0.1097074,0.279,0.448
FPR2,-0.13806504,0.316,0.448
DPH6,-0.453,0.159,0.449
EFR3A,0.1230798,0.28,0.449
CDHR1,-0.0826926,0.28,0.449
PPP1R3A,0.0547432,0.281,0.449
AGTPBP1,0.0794722,0.28,0.449
AP4S1,-0.05999508,0.316,0.449
CACNB1,-0.07303197,0.317,0.45
EPS15L1,-0.0892901,0.281,0.45
TRPV6,-0.10774903,0.317,0.45
TFAP2C,0.07882422,0.318,0.45
IGHV3-47,0.0663245,0.281,0.45
GABRB1,0.1125761,0.281,0.45
SIGLEC15,0.25,0.159,0.45
FEM1A,0.417,0.159,0.45
CPO,-0.466,0.16,0.451
ARMH3,0.0969624,0.318,0.451
ADAMTSL1,-0.252,0.16,0.451
LOC102724948,-0.421,0.16,0.451
HMGB3,0.344,0.16,0.451
MIEN1,0.304,0.159,0.451
ZZEF1,0.239,0.16,0.451
TAF7,0.1534549,0.282,0.451
PCAT14,-0.418,0.16,0.451
CD1A,-0.11682379,0.318,0.451
APH1A,0.248,0.161,0.452
ABCD2,-0.05466888,0.319,0.452
FN3KRP,0.459,0.161,0.452
ANAPC10,-0.11678173,0.319,0.452
CDC14B,-0.0824483,0.283,0.452
ERCC6L,0.367,0.16,0.452
CHRD,-0.0903292,0.283,0.452
RBM23,0.071436,0.284,0.453
AP5M1,-0.1280713,0.284,0.453
LINC02023,-0.202,0.162,0.454
C12ORF57,0.217,0.162,0.454
ULBP1,0.08148355,0.321,0.454
RETN,0.246,0.162,0.454
TUBA4B,0.09153184,0.321,0.454
FLRT1,-0.09305725,0.321,0.454
CROCCP2,0.20473046,0.321,0.454
DOCK7,-0.251,0.162,0.455
LINC02809,-0.365,0.162,0.455
SLC12A1,-0.882,0.162,0.455
LINC01985,0.25,0.163,0.455
ITPRIP,-0.27,0.163,0.455
RPAP2,-0.4,0.163,0.455
CEP44,-0.347,0.162,0.455
TMEM235,0.27,0.162,0.455
PTCH2,-0.07583185,0.322,0.455
IMPA1,0.0966088,0.287,0.456
LNX1-AS1,-0.381,0.163,0.456
SURF6,0.281,0.163,0.456
CYP2A6,-0.07080867,0.323,0.456
RBM3,0.12893503,0.324,0.456
STX1A,0.08242277,0.325,0.457
LOC101929770,-0.213,0.164,0.457
SLC36A1,0.33,0.164,0.457
CTAGE11P,-0.08007285,0.324,0.457
USP9Y,1.03,0.164,0.457
CRYBB1,-0.0724409,0.324,0.457
ZFR,-0.0643596,0.287,0.457
ZMAT4,0.277,0.164,0.457
STAR,0.297,0.164,0.457
GREM2,0.226,0.164,0.457
CCNB3,-0.318,0.165,0.458
LOC100130992,-0.417,0.165,0.458
LHX1,-0.12022009,0.325,0.458
LOC100506358,0.341,0.165,0.458
TPSD1,-0.0912492,0.288,0.458
EVA1A-AS,-0.275,0.165,0.458
HOXC11,0.401,0.165,0.458
ENPP1,0.09040726,0.325,0.458
SNORD113-6,-0.205,0.164,0.458
TRNT1,-0.325,0.165,0.459
EFL1P1,0.331,0.165,0.459
CASC11,0.373,0.166,0.459
ZNF807P,0.352,0.165,0.459
MAB21L2,-0.238,0.165,0.459
MIR520A,0.239,0.166,0.459
CPEB3,-0.1047694,0.289,0.459
RINT1,-0.357,0.167,0.46
PCMT1,0.264,0.166,0.46
GNG4,-0.07761809,0.328,0.46
CHMP4B,0.263,0.166,0.46
SLC27A1,0.314,0.167,0.46
SPATA31A6,0.249,0.167,0.46
KRTAP9-9,-0.05919741,0.327,0.46
FAM43A,-0.384,0.166,0.46
OR5M10,0.415,0.166,0.46
NFATC2IP,-0.0591162,0.29,0.46
TRAJ31,0.945,0.166,0.46
LINC02863,-0.426,0.167,0.461
UGT2A1,0.306,0.167,0.461
MALINC1,0.417,0.167,0.461
ERMN,0.287,0.167,0.461
LOC101928573,0.632,0.167,0.461
RAET1E-AS1,0.26,0.167,0.461
GTF2I-AS1,-0.253,0.167,0.461
SERHL,0.334,0.167,0.461
TRAF7,0.336,0.167,0.461
TBL1X,0.0744881,0.291,0.461
MSRB1,-0.1998019,0.291,0.461
SBDS,-0.163,0.168,0.462
ANKRD45,0.449,0.168,0.462
AIFM1,-0.1548492,0.292,0.462
KIAA1614,0.338,0.168,0.462
HEXD,0.273,0.168,0.462
ALG2,0.233,0.168,0.462
FEZ2,-0.27,0.168,0.462
SNAR-D,0.676,0.168,0.462
LINC00474,-0.316,0.168,0.462
GPR35,0.1103044,0.292,0.462
LINC00661,-0.326,0.168,0.462
UQCC5,-0.306,0.169,0.463
PDPR,0.368,0.169,0.463
LCN1,-0.0906679,0.293,0.463
PYCR2,0.328,0.169,0.463
FAR2-AS1,-0.413,0.169,0.463
AKT1S1,0.341,0.169,0.463
CCL3-AS1,0.344,0.17,0.464
FOXR2,0.226,0.17,0.464
ARMC8,-0.222,0.17,0.464
ICMT-DT,-0.253,0.17,0.464
CACUL1,0.234,0.169,0.464
ALG1L9P,0.365,0.17,0.464
TNFSF14,0.248,0.17,0.464
ANKRD1,-0.0822017,0.294,0.464
CREB3L3,0.291,0.17,0.464
PPIG,-0.217,0.171,0.465
CDH1,-0.696,0.171,0.465
GNAT2,-0.418,0.171,0.465
HYKK,-0.567,0.171,0.465
SLC35G4,-0.306,0.171,0.465
GC,-0.40848762,0.332,0.465
DNAJC3,0.226,0.171,0.465
MPHOSPH8,0.1049676,0.295,0.465
ACTL9,-0.251,0.171,0.466
BTBD1,0.1147331,0.296,0.466
ZNF780B,0.0415817,0.296,0.466
SSX3,-0.11316292,0.333,0.466
TAB3,-0.274,0.172,0.467
LYG1,-0.641,0.172,0.467
CD200,-0.14589585,0.334,0.467
LIMCH1,0.1138797,0.297,0.467
CUX2,-0.0727402,0.297,0.467
HOXD12,-0.0607317,0.297,0.467
SNX29,-0.357,0.173,0.467
CCDC102B,0.09827047,0.334,0.467
OR2T11,-0.509,0.172,0.467
WBP4,0.11368335,0.335,0.467
SP1,0.0884671,0.298,0.468
OR4C15,0.281,0.173,0.468
BLOC1S2,-0.404,0.173,0.468
CXXC5,0.297,0.173,0.468
GOT1-DT,-0.289,0.173,0.468
FGF11,0.323,0.173,0.468
ZNF473CR,0.261,0.173,0.468
VAX1,-0.207,0.173,0.468
LINC01545,0.533,0.173,0.468
RCN2,-0.15601367,0.335,0.468
HES5,0.225,0.173,0.468
ABHD14B,0.336,0.173,0.468
APC2,-0.06618624,0.336,0.469
OR2G6,-0.418,0.174,0.469
MIR4264,-0.209,0.174,0.469
LINC02475,-0.269,0.173,0.469
ABRAXAS2,-0.303,0.174,0.469
SNORD114-29,-0.175,0.174,0.469
VPS33B,-0.0611384,0.298,0.469
MIR4764,0.228,0.174,0.469
USP29,0.229,0.174,0.469
WASHC2A,0.279,0.174,0.469
ZDHHC20,0.365,0.174,0.469
RPE65,-0.0522593,0.298,0.469
SEMG1,0.0723667,0.299,0.47
ZNF503,0.313,0.175,0.47
SCAF4,-0.0698183,0.299,0.47
MIR4663,-0.496,0.175,0.47
IPO11,-0.411,0.176,0.471
LOC100128288,-0.473,0.176,0.471
USH1G,0.315,0.176,0.471
DBIL5P2,-0.275,0.175,0.471
TSHR,0.191,0.176,0.471
EPS8L2,-0.1151191,0.301,0.471
PRSS56,0.205,0.176,0.471
SDAD1,0.1227537,0.3,0.471
MIR4746,0.451,0.175,0.471
KCNAB1-AS2,0.258,0.176,0.471
ACP6,-0.398,0.176,0.471
PLD4,0.287,0.176,0.472
FANCA,-0.212,0.176,0.472
ST6GALNAC6,0.296,0.176,0.472
TBATA,0.223,0.177,0.473
FOXD3-AS1,0.314,0.177,0.473
RGMB,0.239,0.177,0.473
STC2,-0.10861374,0.34,0.473
PPP3CB,0.0799097,0.302,0.473
PRMT1,-0.064593,0.303,0.473
AHSP,-0.07688703,0.34,0.473
KRT15,0.0713769,0.302,0.473
FAT1,0.118041,0.302,0.473
GDE1,0.15342277,0.34,0.474
NSFL1C,0.296,0.178,0.474
SYT14,0.358,0.178,0.474
HERC2,0.0987102,0.34,0.474
KCNQ1DN,-0.1087989,0.303,0.474
PPP1R26-AS1,-0.268,0.177,0.474
FBXO10,0.408,0.178,0.474
SNORD75,-0.81,0.178,0.475
LOC101930434,0.266,0.178,0.475
ZNF260,0.281,0.178,0.475
USP46-DT,-0.569,0.178,0.475
ARID4A,-0.099667,0.304,0.475
KRR1,0.0698375,0.304,0.475
NOX3,-0.0676942,0.304,0.475
PYCR1,0.09086061,0.342,0.475
LINC01227,-0.411,0.178,0.475
COXFA4L3,0.562,0.178,0.475
GCM1,-0.07734476,0.342,0.475
METTL8,0.07576121,0.342,0.475
RUNX1-IT1,0.08048743,0.342,0.475
PASK,0.09004987,0.342,0.475
POLR3A,-0.313,0.178,0.475
PDRG1,0.508,0.178,0.475
PRG2,0.284,0.179,0.476
SEPTIN7-DT,-0.56,0.179,0.476
MIR544B,-0.42,0.179,0.476
NKX2-2,0.234,0.179,0.476
PPP4R2,-0.1048471,0.305,0.476
OTUD7B,-0.06033799,0.343,0.476
MKRN2,0.0762398,0.306,0.476
SPATA7,-0.325,0.179,0.476
COPZ1,0.10687536,0.343,0.476
PF4,0.48932485,0.344,0.477
MAGEH1,-0.0752417,0.306,0.477
CCDC88B,0.258,0.18,0.477
KIR3DL1,-0.0895306,0.306,0.477
LINC00645,-0.589,0.18,0.478
RNASE9,0.217,0.18,0.478
TSLIG3B,-0.385,0.18,0.478
CDC50B,-0.336,0.18,0.478
TBX1,-0.05093783,0.345,0.479
MYF5,0.347,0.181,0.479
CRYBA4,0.0832208,0.308,0.479
OR5F1,0.229,0.181,0.479
ODF4,0.234,0.181,0.479
IGHV4-39,0.257,0.181,0.479
ANKMY1,-0.06790495,0.346,0.479
C14ORF132,-0.1235085,0.308,0.479
LINC00330,-0.232,0.181,0.479
WBP1L,-0.11654351,0.346,0.48
ADAM22,0.0618036,0.308,0.48
RNF122,0.09437418,0.347,0.48
SIGLECL1,-0.278,0.182,0.48
CDKL1,-0.1129724,0.309,0.48
GRM4,-0.08894855,0.347,0.48
EGR2,-0.3552523,0.309,0.48
GRM7,0.05060295,0.346,0.48
SH3TC2-DT,-0.22,0.182,0.481
PTRH1,0.298,0.182,0.481
CRNN,-0.090033,0.309,0.481
SMIM32,-0.459,0.182,0.481
ETF1,0.08111759,0.348,0.481
PTDSS2,0.14248401,0.348,0.481
IL26,0.05218874,0.348,0.481
TTC1,0.05489729,0.348,0.481
SCAMP1-AS1,0.342,0.182,0.481
ISLR2-AS1,0.194,0.182,0.481
CPSF4,0.12084403,0.348,0.481
MIR4739,0.364,0.182,0.481
DDO,-0.1287719,0.31,0.482
SLC6A12,-0.1224198,0.311,0.482
LOC102723604,0.213,0.183,0.482
HSPD1,-0.287,0.183,0.482
DNAJC18,0.419,0.183,0.482
IGHV3-16,0.577,0.183,0.482
TMEM234,-0.262,0.183,0.482
EYS,-0.174,0.185,0.483
DEFB124,-0.434,0.184,0.483
RNF32-DT,-0.291,0.184,0.483
MDH1B,-0.453,0.185,0.483
SNORD83B,-0.722,0.184,0.483
CRCT1,-0.05338555,0.35,0.483
SOX11,0.244,0.184,0.483
MYO1B,-0.349,0.184,0.483
LOC101929270,0.683,0.184,0.483
KIFC1,-0.0983219,0.312,0.483
PPP1R2B,0.322,0.184,0.483
ZC2HC1C,-0.0879575,0.313,0.484
BCOR,0.271,0.186,0.484
ATP2B1,0.1079414,0.312,0.484
FBXL12,0.494,0.186,0.484
PZP,-0.229,0.185,0.484
NPM2,0.28,0.186,0.484
HPYR1,0.193,0.185,0.484
PRICKLE2-AS1,-0.274,0.185,0.484
PPEF2,0.194,0.185,0.484
HOXD1,0.371,0.186,0.484
MIR3116-2,-0.303,0.185,0.484
ZNF155,-0.226,0.186,0.484
RPA4,0.05815905,0.351,0.484
BNC1,0.26456433,0.351,0.484
MIR200A,0.242,0.186,0.484
MIR548Y,-0.416,0.186,0.484
CDHR4,0.223,0.185,0.484
VAMP3,0.169,0.185,0.484
HMGB2,0.296,0.185,0.484
TMEM245,-0.265,0.185,0.484
