Library,Lib_Tag,Gene_Set,Gene_set,Term,Overlap,P_value,Adj_P_value,Old_P_value,Old_Adj_P_value,Odds_Ratio,Combined_Score,Genes
DisGeNET,DO,9genes,DisGeNET,Dissection of aorta,3/43,7.705543808342472e-07,0.0002904162052851855,0,0,249.3875,3510.4172562030494,COL1A1;COL3A1;SERPINE2
DisGeNET,DO,9genes,DisGeNET,Myocardial Infarction,6/966,9.263674809734784e-07,0.0002904162052851855,0,0,39.64791666666667,550.7886534852319,COL1A1;COL3A1;MDK;SERPINF2;LTBP2;SVEP1
DisGeNET,DO,9genes,DisGeNET,Cigarette-paper scars,2/6,2.6974038030480176e-06,0.0004030920458621873,0,0,1427.642857142857,18306.979583499124,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Molluscoid pseudotumors,2/7,3.775499332228468e-06,0.0004030920458621873,0,0,1142.057142857143,14260.842315468846,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Ehlers-Danlos syndrome type 1,2/7,3.775499332228468e-06,0.0004030920458621873,0,0,1142.057142857143,14260.842315468846,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Marfan Syndrome,3/73,3.857340151791266e-06,0.0004030920458621873,0,0,142.29285714285714,1773.7562625323076,COL1A1;COL3A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,"Ehlers-Danlos Syndrome, Type IV",2/8,5.032841318877048e-06,0.0004507987867051299,0,0,951.6666666666666,11609.88210896366,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Increased tendency to bruise,3/85,6.109106988779887e-06,0.0004673720608259056,0,0,121.39634146341464,1457.4516926667498,COL1A1;COL3A1;SERPINF2
DisGeNET,DO,9genes,DisGeNET,Fibroid Tumor,4/310,6.708689868314435e-06,0.0004673720608259056,0,0,51.4640522875817,613.0452911561214,COL1A1;COL3A1;SERPINF2;LTBP2
DisGeNET,DO,9genes,DisGeNET,"Aortic Aneurysm, Thoracic",3/99,9.670863147877876e-06,0.0006063631193719427,0,0,103.61979166666669,1196.4348363430904,COL1A1;COL3A1;SERPINE2
DisGeNET,DO,9genes,DisGeNET,Urinary Stress Incontinence,2/15,1.8842617526792617e-05,0.0010740291990271,0,0,439.0769230769231,4776.888806867305,COL1A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,Degenerative polyarthritis,5/976,2.928009384177673e-05,0.0013345929341768,0,0,24.48506694129763,255.58988499914017,COL1A1;COL15A1;COL3A1;SERPINE2;SERPINF2
DisGeNET,DO,9genes,DisGeNET,"Aneurysm, Dissecting",2/19,3.065806191994291e-05,0.0013345929341768,0,0,335.69747899159665,3488.774621564693,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,"Glaucoma, Primary Open Angle",3/147,3.163516650539713e-05,0.0013345929341768,0,0,68.91319444444444,714.0262289535825,COL1A1;COL15A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,Velvety skin,2/20,3.405659800132413e-05,0.0013345929341768,0,0,317.031746031746,3261.459893047559,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Soft skin,2/20,3.405659800132413e-05,0.0013345929341768,0,0,317.031746031746,3261.459893047559,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Fragile skin,2/22,4.138640590652375e-05,0.0015264280296111,0,0,285.3,2879.406823305432,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Lens dislocation,2/24,4.942569622883086e-05,0.0017216617519709,0,0,259.3376623376623,2571.343322149568,COL1A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,Alzheimer's Disease,6/1982,6.062334074080967e-05,0.0019691790624896,0,0,18.2338056680162,177.0653976398414,COL3A1;SERPINE2;LAMC3;MDK;SERPINF2;LTBP2
DisGeNET,DO,9genes,DisGeNET,Ectopia Lentis,2/27,6.281272926601724e-05,0.0019691790624896,0,0,228.18285714285716,2207.749647985094,COL1A1;LTBP2
