gene,tissue,logFC,adj_p_value
PRKCA,Lungs,0.5890218,2.54e-06
PRKCE-AS1,Lungs,-0.7339432,0.00928
PRKRA,Lungs,-0.7724659,9.45e-12
PRKXP1,Lungs,1.4825752,0.000864
PRLH,Lungs,0.5976573,4.46e-08
PRMT2,Lungs,-0.8455927,9.14e-10
PRMT3,Lungs,-1.0820214,4.61e-16
PRORSD1P,Lungs,0.909139,0.000271
PRPF38B,Lungs,-1.3917909,5.63e-18
PRPF4,Lungs,-1.1547241,1.3e-12
PRR34-AS1,Lungs,0.8102799,0.00283
PRSS16,Lungs,0.6388059,2.13e-09
PRSS3P2///PRSS2///PRSS3P2///PRSS2,Lungs,-0.83649812,2.96e-07
PS1TP4///SLC35F5,Lungs,-1.1901841,5.8e-15
PSMA2///PSMA2,Lungs,0.9868977,1.33e-13
PSMA4,Lungs,-1.0910677,1.98e-14
PSMB6,Lungs,2.0756386,2.58e-16
PSMC2,Lungs,-0.8308095,1.18e-10
PSMC3IP,Lungs,-0.846945,1.77e-11
PSMC4,Lungs,0.9983255,5.85e-14
PSME1,Lungs,1.0913045,1.05e-12
PSME4,Lungs,-1.0755318,4.15e-10
PSMG3,Lungs,0.9996741,1.2e-10
PSPC1,Lungs,-0.8448427,3.32e-12
PTCD3,Lungs,-1.1385523,4.21e-14
PTCH2,Lungs,1.2702123,1.49e-06
PTCRA///SMARCD2,Lungs,0.6653214,4.01e-10
PTENP1///PTEN,Lungs,0.59951269,0.00799
PTGES3L,Lungs,1.6483006,0.00056
PTGES3L-AARSD1///PTGES3L///AARSD1,Lungs,-0.6315573,4.45e-11
PTMA///PTMA,Lungs,0.7377773,2.69e-14
PTPN21,Lungs,-1.3950457,1.3e-21
PTPRB,Lungs,1.22822038,2.64e-22
PTPRCAP,Lungs,1.04239,4.65e-10
PTPRU,Lungs,0.75356,9.64e-08
PUM1///PUM1,Lungs,-0.6260809,8.7e-09
PUS3,Lungs,-0.6207445,2.92e-05
PWAR6,Lungs,-2.0863073,1.79e-14
PYCRL///PYCRL,Lungs,0.6231414,3.64e-10
PYURF///PIGY,Lungs,0.8958441,5.39e-10
QSOX2,Lungs,0.6222204,0.00129
R3HCC1,Lungs,0.9748855,4.16e-14
RAB1C,Lungs,1.5103677,1.14e-15
RAB33A,Lungs,0.7787618,6.44e-10
RAB40A,Lungs,-0.7077963,0.0489
RAB4B-EGLN2///EGLN2,Lungs,0.6757159,1.33e-09
RAB5B,Lungs,0.8487714,1.42e-11
RAB7A,Lungs,1.9861741,3.32e-17
RABEP1,Lungs,-1.5021859,1.65e-17
RABGAP1L-AS1,Lungs,0.8595166,0.028
RABGGTA,Lungs,0.9752286,3.24e-13
RACK1,Lungs,0.8926727,1.02e-11
RAD23A,Lungs,-0.9584248,3.77e-08
RAD54L,Lungs,-2.0502339,0.012573
RAI14,Lungs,-1.3146627,4.36e-12
RALGAPA1P1,Lungs,0.5878986,0.000267
RALGPS2,Lungs,-0.93450711,4.8e-15
RALGPS2-AS1,Lungs,1.9341128,1.17e-07
RAPGEF2,Lungs,-1.0801305,2.94e-12
RARA-AS1,Lungs,-0.9374829,9.47e-05
RARA///BCOR,Lungs,1.5025941,6.84e-16
RARRES3///RARRES3,Lungs,0.8675164,4.62e-07
RASA2,Lungs,-0.8389032,3.52e-09
RASA4B///RASA4CP///POLR2J4///RASA4,Lungs,0.672865,5.88e-08
RASAL2-AS1,Lungs,-0.7551374,0.00643
RASGEF1B,Lungs,-1.3835838,0.00205
RASGRF1,Lungs,1.01183,1.86e-09
RASGRP3-AS1,Lungs,0.9392019,0.00141
RASSF10-DT,Lungs,1.8340344,0.00693
RASSF9,Lungs,-1.13743867,2.25e-23
RBCK1,Lungs,1.3877527,1.32e-17
RBM12B,Lungs,-1.6410386,1.7e-17
RBM14-RBM4///RBM4,Lungs,-0.71263363,0.0199
RBP2,Lungs,1.1347218,1.23e-10
RBSN,Lungs,-0.8432891,4.02e-10
RBX1,Lungs,1.0992364,3.05e-07
RCE1,Lungs,0.7365582,6.41e-10
RDM1P5,Lungs,0.849207,0.0246
RELCH,Lungs,0.6003137,2.26e-06
REV3L,Lungs,-1.2128455,1.69e-12
REXO1,Lungs,0.7371141,6.58e-13
RFC2,Lungs,0.58882,6.09e-07
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,Lungs,-1.1098464,8.91e-12
RGS22,Lungs,-1.48786476,1.54e-17
RGS6,Lungs,-1.070606,6.06e-05
RHBDL3,Lungs,1.6588694,0.00659
RHOBTB2,Lungs,0.88216618,3.21e-25
RIC1,Lungs,-1.4838732,5.07e-14
RILP,Lungs,0.6269836,8.84e-08
RING1,Lungs,0.7638018,1.7e-10
RIOK1,Lungs,-1.6164245,3.2e-14
RIPOR3,Lungs,-0.85986,0.00434
RMDN3,Lungs,0.6601541,9.19e-09
RMND1,Lungs,-0.9827364,1.1e-12
RN7SK///LINC01517,Lungs,0.6140682,7.91e-13
RN7SL2///RN7SL1,Lungs,0.6673227,2.32e-10
RNASE4///ANG,Lungs,0.9673655,1.17e-09
RNASEK-C17ORF49///C17ORF49,Lungs,1.5034932,4.8e-15
RNASEK-C17ORF49///RNASEK,Lungs,1.1365545,2.39e-14
RNASEK-C17ORF49///RNASEK///C17ORF49,Lungs,0.6912041,4.13e-08
RNASEL,Lungs,-1.4747782,1.63e-13
RNF103-CHMP3,Lungs,-0.6396403,0.00117
RNF135,Lungs,0.8547273,2.72e-12
RNF181,Lungs,0.9287668,1.63e-13
RNF185-AS1,Lungs,0.8230127,1.98e-09
RNF212,Lungs,0.7827473,7.4e-11
RNF213,Lungs,-0.6940864,1.05e-05
RNF5,Lungs,-0.7086405,0.00477
RNGTT,Lungs,-1.0454482,6.62e-16
RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4,Lungs,3.1949414,2.26e-18
RNU5F-1,Lungs,0.9045,2.89e-05
RNU6-7,Lungs,-1.0223594,0.00921
RNVU1-1,Lungs,2.1168155,2.25e-15
RNVU1-17,Lungs,0.7622823,2.39e-12
RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4,Lungs,3.0471445,6.89e-19
RNVU1-19,Lungs,1.6955414,4.28e-06
RNVU1-6,Lungs,1.4715214,2.36e-13
ROGDI,Lungs,0.7241932,3.33e-08
ROR2,Lungs,-0.916745,2.6e-05
ROS1///LRIG3///SLC34A2///ROS1,Lungs,-0.6612159,0.0153
RPA4,Lungs,-0.853955,7.51e-09
RPL10///SNORA70///RPL10///DNASE1L1,Lungs,0.8150182,3.76e-12
RPL13,Lungs,-0.7039664,7.69e-05
RPL13AP20,Lungs,1.1437841,1.35e-11
RPL13P5///LRRC23,Lungs,0.61266233,0.00302
RPL17-C18ORF32///RPL17,Lungs,-0.7817682,5.46e-09
RPL21P28,Lungs,1.4536327,0.00555
RPL21P28///RPL21P19///RPL21,Lungs,-0.9523282,2.25e-12
RPL21P28///RPL21P19///RPL21P44///RPL21,Lungs,-0.6859191,1.37e-07
RPL23AP5///RPL23AP82///RPL23AP7,Lungs,0.9367423,1.23e-06
RPL23AP53,Lungs,-1.2916805,6.03e-12
RPL23AP7///RPL23A,Lungs,1.3200636,3.25e-17
RPL30///RPL30,Lungs,1.0665636,1.25e-09
RPL35,Lungs,0.9388773,6.73e-10
RPL36A-HNRNPH2///HNRNPH2,Lungs,-1.5868864,1.01e-18
RPL37A-DT,Lungs,1.4907289,0.00508
RPL39P5///ZNF525///RPL39,Lungs,1.39954,8.61e-16
RPL41///RPL41,Lungs,0.8028318,6.34e-09
RPL41P5///RPL41///RPL41,Lungs,0.6299,1.03e-07
RPL6P27///RPL6,Lungs,-1.0385727,2.91e-18
RPP25L,Lungs,0.6273186,3.14e-08
RPS10-NUDT3///RPS10,Lungs,1.3540295,3.67e-11
RPS15AP10,Lungs,0.8121996,0.0129
RPS16P5,Lungs,-1.1225753,0.000131
RPS18P9,Lungs,0.6187936,7.78e-09
RPS19BP1,Lungs,-0.7644516,0.000632
RPS24,Lungs,-0.82772127,0.0194
RPS26P11///RPS26,Lungs,0.9979886,2.44e-09
RPS27///RPS27,Lungs,0.7373636,2.19e-07
RPSAP58,Lungs,0.7747223,2.08e-07
RRN3P1,Lungs,0.9173548,0.000332
RRNAD1,Lungs,1.0203168,9.48e-14
RRS1-DT,Lungs,0.7586756,0.0105
RSL24D1,Lungs,-1.6058009,9.96e-20
RSPH10B2///RSPH10B,Lungs,-1.65042047,5.3e-12
RTL8A,Lungs,-0.6238172,0.00798
RTN4IP1,Lungs,-0.9672532,1.65e-10
RUNDC3B,Lungs,2.4466274,5.22e-12
RUNX2-AS1,Lungs,1.138011,0.000662
RUSC1,Lungs,0.6146505,1.24e-09
RUVBL1///RUVBL1,Lungs,-0.6279523,0.000165
RYR2,Lungs,-1.05999,7.24e-08
S1PR1-DT,Lungs,-1.2349331,0.0135
SAFB2,Lungs,-1.0261823,5.5e-14
SALRNA1,Lungs,2.3113161,0.00811
SAMD4A-AS1,Lungs,-1.2716289,0.00499
SAP18,Lungs,-0.9000574,0.000191
SAP30L,Lungs,0.6987091,5.95e-14
SARAF,Lungs,-0.6501091,2.57e-12
SAT2,Lungs,0.5998177,1.24e-09
SAXO2,Lungs,-1.82716239,4.08e-15
SBDSP1///SBDS,Lungs,0.86464034,0.00105
SBNO1,Lungs,-2.4178873,2.39e-24
SCARNA13///SNHG10,Lungs,2.6151423,2.53e-17
SCEL-AS1,Lungs,-1.8152188,0.00228
SCFD2,Lungs,0.7043199,4.16e-07
SCFV///IGHM///SCFV///IGHV3-30,Lungs,-1.26355792,2.15e-17
SCFV///IGLJ3///IGHM///IGHA1///SCFV///C14ORF99///IGK///IGKV3-20///IGHV3-23///IGHV3-30///IGHV3-48///IGHV3-69-1,Lungs,-1.3458653,3.21e-16
SCFV///IGLJ3///IGHM///IGHG1///IGHD///C14ORF99///IGHV3-48///IGHV3-69-1,Lungs,-1.3968588,5.6e-18
SCFV///IGLJ3///IGHV3-23///IGHV3-41///IGHV4-31///IGHM///IGHG2///IGHG1///IGHA1///IGH///C14ORF99///IGK///IGKV3-20///IGHV3-23///IGHV3-48///IGHV3-75///IGHV3-69-1///IGHV3OR16-7,Lungs,-1.45112194,9.17e-16
SCFV///IGLJ3///IGHV3-23///IGHV4-31///IGHM///IGHG2///IGHG1///IGHA1///SCFV///C14ORF99///IGK///IGKV3-20///IGHV3-23///IGHV3-30///IGHV3-48///IGHV3-75///IGHV3-69-1///IGHV3OR16-7,Lungs,-1.36681667,1.31e-17
SCN4B,Lungs,0.9979945,1.73e-10
SCN8A,Lungs,1.3840009,0.000177
SCN9A,Lungs,-1.0174468,2.02e-07
SCYL3,Lungs,0.5933219,1.11e-06
SDC4///ROS1,Lungs,0.6937936,9.04e-06
SDCBPP2,Lungs,0.67910298,0.0162
SDHAP3///SDHAP2///SDHAP1///SDHA,Lungs,-0.7555105,2.82e-08
SDHC,Lungs,1.3921668,1.61e-12
SEC11A///SEC11A,Lungs,-0.6707564,1.51e-10
SEC14L1P1,Lungs,0.8664272,0.0184
SEC14L6,Lungs,-1.3057989,0.000718
SEC22C,Lungs,0.9293759,4.46e-12
SELENOH,Lungs,-0.6179481,0.00279
SELENOP,Lungs,-1.1483781,3.98e-06
SELM///SELM,Lungs,2.2038541,1.17e-16
SEMA3B-AS1,Lungs,-1.6886647,0.000255
SEMA6A-AS1,Lungs,-1.0385854,2.55e-05
SEMA6A-AS2,Lungs,-1.2454558,0.003
SEPN1,Lungs,1.200215,2.06e-15
SEPSECS,Lungs,-0.9585068,1.7e-12
SEPTIN6,Lungs,0.9592981,5.3e-08
SERF1B///SERF1A,Lungs,1.3021264,2.54e-11
SERF2-C15ORF63,Lungs,-0.7431143,0.0116
SERHL2///SERHL,Lungs,0.826575,3.29e-13
SERPINA2,Lungs,0.6045791,6.67e-07
SERPINF1///SERPINF1,Lungs,-0.60393446,8.3e-11
SERPINI1,Lungs,-0.76562733,4.0000000000000004e-21
SETD2,Lungs,-0.6582268,1.86e-08
SF3B2,Lungs,-0.8277045,3.1e-14
SF3B4,Lungs,0.6154895,2.61e-08
SF3B5,Lungs,1.8949532,1.38e-18
SFMBT1,Lungs,-0.592985,3.74e-08
SFRP2,Lungs,-2.60960092,6.459999999999999e-42
SFTPA2///SFTPA1///SFTPA2///SFTPA1,Lungs,0.60755,1.36e-06
SGTA,Lungs,0.8550832,2.24e-12
SH2D3A,Lungs,0.6551773,1.17e-09
SH3GL1P1,Lungs,0.7578928,0.0398
SH3GL3,Lungs,-2.5877502,1.31e-07
SH3KBP1,Lungs,-1.3243671,0.00633
SHC2,Lungs,0.932675,9.23e-13
SHISA2,Lungs,0.6334455,1.2e-05
SHISA8,Lungs,-0.6640329,2.3e-06
SHLD2P1,Lungs,0.5920117,0.0319
SHROOM1,Lungs,0.8271995,2e-15
SHROOM2,Lungs,0.9135918,6.29e-15
SIDT2,Lungs,0.94854,2.12e-10
SIGIRR,Lungs,1.2873036,6.76e-13
SIGLEC16,Lungs,0.8885859,4.66e-07
SILC1,Lungs,-3.7640788,1.59e-08
SIRPG-AS1,Lungs,2.4428792,2.8e-07
SLC12A4///LCAT,Lungs,0.7746586,7.91e-13
SLC13A4,Lungs,0.7523084,0.00674
SLC22A17,Lungs,0.9461791,2.6e-13
SLC22A18,Lungs,0.6994568,4.49e-10
SLC22A25,Lungs,-1.4829363,0.00897
SLC22A31,Lungs,0.7102577,4.71e-07
SLC25A13,Lungs,-0.8037677,3.13e-11
SLC25A14,Lungs,-0.71418,1.12e-09
SLC25A25-AS1,Lungs,0.5939093,0.0431
SLC25A28,Lungs,1.0016705,2.26e-15
SLC25A38,Lungs,1.0455459,2.91e-14
SLC2A12,Lungs,-0.7733882,5.06e-05
SLC2A9-AS1,Lungs,1.1140974,0.000145
SLC30A9,Lungs,-1.1427168,3.36e-12
SLC35B4,Lungs,-0.7280023,4.13e-10
SLC35D1,Lungs,-1.91738,4.4e-22
SLC35E1,Lungs,0.7234568,2.6e-12
SLC37A1,Lungs,0.6148968,2.81e-08
SLC38A11,Lungs,-1.4259291,7.32e-13
SLC41A1,Lungs,0.9702668,2.48e-15
SLC43A3///PRG2,Lungs,1.2405636,6.3e-13
SLC44A2,Lungs,0.9866045,6.44e-12
SLC49A4,Lungs,-0.6111748,8.33e-07
SLC4A1AP,Lungs,-1.4452645,2.28e-17
SLC4A8-AS1,Lungs,1.348222,0.00067
SLC5A1,Lungs,0.9584086,4.09e-06
SLC6A10PB///SLC6A10P///SLC6A8,Lungs,0.8555918,3.93e-12
SLC6A4,Lungs,-6.495751,1.37e-37
SLC8A1,Lungs,-1.3993691,8.66e-15
SLC9C2,Lungs,-0.61801125,7.33e-10
SLCO3A1///SLCO3A1,Lungs,0.8581873,8.22e-12
SLCO4A1-AS2,Lungs,-2.1854947,6.94e-13
SLMO2-ATP5E,Lungs,-0.6077651,0.0468
SLMO2-ATP5E///ATP5E,Lungs,1.0230418,5.19e-11
SLMO2-ATP5E///PRELID3B,Lungs,-1.7377777,4.36e-17
SLN,Lungs,-1.29378808,1.39e-15
SLX1B-SULT1A4///SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3///SULT1A1///SULT1A2,Lungs,0.8560655,4.33e-11
SMAD1-AS1,Lungs,1.0379907,0.000518
SMAD1-AS2,Lungs,1.466774,0.000186
SMAD9,Lungs,1.0266509,5.19e-13
SMANTIS,Lungs,0.9440523,0.000109
SMARCA5-AS1,Lungs,-0.8372848,0.000526
SMC1A,Lungs,-1.1388686,1.83e-13
SMC2-DT,Lungs,1.6454548,0.0135
SMCO2,Lungs,-1.2112119,0.048311
SMCR8,Lungs,0.8828218,6.66e-15
SMG1P3,Lungs,0.6686514,0.024
SMG1P3///SMG1P1///SMG1P5///SMG1,Lungs,-1.1812364,3.23e-13
SMG1P6,Lungs,0.82436,0.0245
SMG1P7,Lungs,0.6488557,0.0173
SMIM10L2A,Lungs,-1.11304131,0.00116
SMIM10L2B,Lungs,0.6719641,2.92e-10
SMIM18,Lungs,0.8387971,0.0251
SMIM22,Lungs,-0.71983,0.0316
SMIM31,Lungs,1.6212727,0.0466
SMIM34,Lungs,1.6272579,0.0136
SMIM41,Lungs,-1.1061274,5.15e-05
SMIM5,Lungs,0.600525,2.58e-07
SMIM6,Lungs,0.8625153,0.0271
SMIM7,Lungs,0.8127655,3.88e-09
SNAP29,Lungs,0.9986473,1.21e-12
SNAP47,Lungs,0.6536264,4.59e-11
SNAPIN,Lungs,1.1218905,6.22e-13
SNHG1///SNORD22,Lungs,-0.9915459,5.33e-11
SNHG1///SNORD25,Lungs,-1.3561014,6.87e-10
SNHG1///SNORD26,Lungs,-1.1296855,4.73e-11
SNHG1///SNORD27,Lungs,-0.9823659,6.01e-08
SNHG1///SNORD29,Lungs,2.4342836,2.64e-20
SNHG1///SNORD31,Lungs,-1.4380386,1.99e-15
SNHG17///SNORA71B,Lungs,0.9009818,7.86e-08
SNHG21///SCARNA15///SNHG21,Lungs,-1.2234073,2.86e-07
SNHG22,Lungs,-0.8036555,0.0033
SNHG3///SNORA73A,Lungs,1.3995359,8.89e-12
SNHG4,Lungs,1.0161338,0.0346
SNORA1///TAF1D,Lungs,-0.8292,3.61e-06
SNORA16A///SNHG12,Lungs,2.9304586,6.35e-18
SNORA28///EIF5,Lungs,0.85133683,0.0415
SNORA31///TPT1,Lungs,-0.7391,1.54e-08
SNORA33///SNORD101,Lungs,-1.7130836,4.34e-12
SNORA35B,Lungs,-0.9793451,0.0348
SNORA4///EIF4A2,Lungs,-1.0427964,5.44e-11
SNORA40///TAF1D,Lungs,0.6876059,1.87e-07
SNORA58B,Lungs,-1.035352,0.00396
SNORA61///SNHG12,Lungs,1.4209836,5.04e-11
SNORA8///TAF1D,Lungs,0.9749614,1.95e-12
SNORA86,Lungs,-0.6237891,0.0312
SNORA9///SNHG15,Lungs,0.6007932,0.000214
SNORD114-26,Lungs,1.3187932,2.04e-06
SNORD114-6,Lungs,-1.4201318,7.54e-05
SNORD115-23///PWAR4,Lungs,0.5884468,0.00102
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN,Lungs,-0.68805126,0.000171
SNORD116-1,Lungs,2.7629655,1.81e-22
SNORD116-11,Lungs,1.1404923,4.1e-10
SNORD116-13,Lungs,1.7748245,2.43e-11
SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN,Lungs,1.6681955,7.78e-20
SNORD116-26,Lungs,2.2860364,3.58e-15
SNORD116-4///SNRPN,Lungs,2.2137727,4.58e-17
SNORD116-6,Lungs,3.1793391,3.22e-18
SNORD116-6///SNORD116-2,Lungs,0.5953064,1.48e-07
SNORD116-8,Lungs,-1.328094,0.0192
SNORD116-9,Lungs,-0.9602282,0.0395
SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3,Lungs,1.8527955,2.31e-15
SNORD116-9///SNORD116-8///SNORD116-6///SNORD116-3,Lungs,1.906575,5.67e-17
SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3,Lungs,1.7352868,3.1e-16
SNORD134,Lungs,-1.7602165,2.92e-05
SNORD13P3,Lungs,3.3162395,1.27e-20
SNORD24///RPL7A,Lungs,1.1801586,1.97e-09
SNORD56///NOP56,Lungs,-0.9754809,1.64e-10
SNORD6///TAF1D,Lungs,1.5755014,8.27e-12
SNORD64///PWAR5,Lungs,-1.0275164,2.84e-09
SNORD68///RPL13,Lungs,2.6611986,7.75e-18
SNORD73A///RPS3A,Lungs,-0.8215155,1.85e-08
SNORD75,Lungs,-1.2076409,4.67e-06
SNORD96B,Lungs,-0.5947959,1.15e-05
SNRNP25,Lungs,0.9086686,1.27e-12
SNRNP48,Lungs,-0.9383205,5.56e-12
SNRPA,Lungs,1.6372277,2.86e-18
SNRPA1,Lungs,-1.5840814,9.35e-16
SNTB2,Lungs,0.5996009,3.89e-08
SNX10-AS1,Lungs,-1.9575104,8.29e-05
SNX33,Lungs,0.9822105,1.57e-13
SNX9,Lungs,-0.9030864,4.24e-10
SOCS3-DT,Lungs,-1.5746291,0.0267
SOS1-IT1,Lungs,-0.72439126,0.0124
SPAG6,Lungs,-2.17657201,4.19e-16
SPATA17,Lungs,-1.5560808,7.1e-17
SPATA24,Lungs,0.8711871,0.0473
SPDYE10,Lungs,0.9244455,0.00446
SPDYE11,Lungs,0.9739118,0.00115
SPDYE13,Lungs,1.0012444,0.000979
SPDYE14,Lungs,1.1701745,8.05e-05
SPDYE15,Lungs,0.9918424,0.00909
SPDYE17,Lungs,0.7093891,0.0414
SPECC1L-ADORA2A///ADORA2A,Lungs,0.8803732,3.07e-13
SPECC1L-ADORA2A///SPECC1L,Lungs,-0.5996868,1.94e-06
SPG11,Lungs,-0.9243132,5.97e-10
SPOCK3,Lungs,-0.82727227,5.25e-11
SPOPL-DT,Lungs,1.0088134,1.77e-05
SPRYD4,Lungs,1.3104755,1.29e-18
SPTAN1,Lungs,-0.7531953,5.64e-11
SRF,Lungs,1.1636973,1.28e-13
SRGAP2C,Lungs,-0.8162901,1.95e-06
SRGAP2D,Lungs,-0.6881096,0.0113
SRGAP3-AS2,Lungs,1.4707174,0.0375
SRGAP3-AS3,Lungs,1.3097078,0.0099
SRGAP3///RAF1,Lungs,-0.8286661,1.74e-17
SRP54-AS1,Lungs,0.7061475,5.35e-07
SRSF10,Lungs,-1.6312855,2.96e-19
SRSF6,Lungs,-0.9733582,5.04e-13
SSSCA1,Lungs,1.0223145,7.76e-13
SSX2IP,Lungs,-1.5352295,1.91e-15
ST13P4///ST13P5///ST13,Lungs,-0.6134282,1.16e-09
ST8SIA5-DT,Lungs,1.1398015,0.00745
STARD9,Lungs,0.7070455,6.62e-07
STBD1,Lungs,-0.8522469,0.0107
STEAP3-AS1,Lungs,1.1709944,0.000615
STK19,Lungs,1.0056891,2.96e-12
STOML2,Lungs,0.8241782,2.01e-08
STRA13,Lungs,0.9434636,8.35e-14
STX16-NPEPL1///NPEPL1,Lungs,0.9014586,5.63e-13
STX4,Lungs,-0.6125834,0.000278
STXBP5,Lungs,-1.1581018,4.71e-15
STYK1,Lungs,-0.7284641,5.94e-08
SUCNR1,Lungs,-0.9698791,7.27e-06
SUGT1P4-STRA6LP-CCDC180,Lungs,0.8065197,0.0318
SUMO4///SUMO2,Lungs,0.9008695,1.47e-11
SUPT7L,Lungs,0.6543444,9.85e-06
SUZ12P1,Lungs,0.8781727,3.75e-14
SVEP1///SVEP1,Lungs,0.96192552,3.59e-12
SVIL-AS1///PTCHD3P1,Lungs,-0.71773871,0.00489
SYDE1,Lungs,1.0777064,2.73e-11
SYDE2,Lungs,0.739735,3.82e-05
SYNJ1,Lungs,-0.9120332,1.02e-10
SYNJ2BP-COX16///COX16,Lungs,1.7479809,3.2e-16
SYS1-DBNDD2///DBNDD2,Lungs,0.9596523,2.6e-12
SYS1-DBNDD2///SYS1,Lungs,1.0177445,8.69e-14
SYT15B,Lungs,-0.7900091,0.000817
SYT9-AS1,Lungs,0.8203919,0.0326
SYTL5,Lungs,1.17753708,0.0273
TAF4B,Lungs,-0.6255727,5.78e-06
TAL1,Lungs,-1.6441573,6.01e-16
TAL1///TAL1,Lungs,0.59911823,1.53e-19
TAMALIN-AS1,Lungs,-2.3120116,2.8e-11
TARBP2,Lungs,0.6659455,2.73e-13
TARP///TRGC2,Lungs,1.2170264,3.7e-08
TAS2R30,Lungs,0.7702724,0.00447
TAS2R45,Lungs,-1.2794582,4.3e-06
TATDN1,Lungs,-0.7756036,8.38e-09
TBC1D13,Lungs,0.6568618,1.02e-08
TBC1D2,Lungs,1.3823377,3.34e-12
TBC1D20///TBC1D20,Lungs,0.78774,1.29e-13
TBC1D27P,Lungs,3.0125786,7.34e-09
TBC1D5,Lungs,-0.7984714,2.95e-11
TBCB,Lungs,1.033565,2.94e-11
TBX2-AS1,Lungs,-1.1818512,0.00213
TCEB2,Lungs,0.6808905,7.3e-07
TCF4-AS1,Lungs,-1.10526,0.00571
TCP11X1,Lungs,2.2387056,0.019
TCP11X2,Lungs,2.2917741,0.0146
TDG,Lungs,-0.9037882,2.48e-10
TECR,Lungs,1.4567155,3.08e-15
TEDC1,Lungs,-1.1932698,0.0102
TEN1-CDK3///TEN1,Lungs,0.7628655,5.3e-11
TENT5C,Lungs,1.3492318,1.38e-06
TESPA1,Lungs,-0.62861782,1.14e-13
TET1,Lungs,-0.71698615,4.93e-19
TEX10,Lungs,-0.9812936,3.47e-11
TEX264,Lungs,0.6639977,2.58e-11
TEX40,Lungs,-0.6320075,0.00459
TEX50,Lungs,2.5007486,0.00074
TFAP2A-AS2,Lungs,1.9790208,0.000219
TFB1M,Lungs,-1.1439264,1.36e-15
TFEB,Lungs,0.8664682,4.17e-14
TFF3,Lungs,1.1711914,1.05e-11
TFIP11-DT,Lungs,1.1886179,0.00912
TG,Lungs,1.3553037,4.38e-07
TGFB2-OT1,Lungs,-0.8661047,0.00704
TGIF2-C20ORF24///C20ORF24,Lungs,1.9535618,1.93e-20
TGS1,Lungs,-0.9917341,3.63e-13
THAP4,Lungs,0.6868764,5.01e-13
THAP5P1,Lungs,-0.9195936,6.61e-07
THOC1,Lungs,-1.4638632,1.28e-16
THRA,Lungs,1.2801691,1.68e-14
THRIL///BRI3BP,Lungs,-0.76510943,0.00114
THSD4-AS2,Lungs,0.6642194,0.0345
TIGD7,Lungs,-1.0069295,1.19e-13
TIMM10,Lungs,0.8377541,3.12e-09
TIMM22///TIMM22,Lungs,1.0958914,2.52e-13
TIMM8B,Lungs,1.1871164,5.19e-13
TIPARP-AS1,Lungs,-0.9339164,0.00478
TLE2,Lungs,0.6243618,4.76e-08
TM4SF19-DYNLT2B,Lungs,1.3037919,0.00747
TM4SF19-TCTEX1D2///TM4SF19,Lungs,-0.9931559,4.18e-05
TMC7,Lungs,1.0874059,1.1e-08
TMCC1-DT,Lungs,1.5788489,3.79e-05
TMCO1-AS1,Lungs,1.3060543,0.00357
TMCO5A,Lungs,2.073718,0.000977
TMCO6,Lungs,0.9072227,1.15e-13
TMED10P1,Lungs,0.6443714,1.64e-10
TMED6,Lungs,1.9460757,0.040967
TMEM104,Lungs,1.1085586,1.47e-14
TMEM11-DT,Lungs,1.0591006,0.000125
TMEM110-MUSTN1///MUSTN1///TMEM110,Lungs,-1.06613784,0.00863
TMEM110-MUSTN1///TMEM110,Lungs,0.7921886,4.68e-14
TMEM135///CCDC174,Lungs,-0.7286586,2.2e-09
TMEM138,Lungs,0.7422341,1.72e-11
TMEM147,Lungs,2.4508032,6.67e-15
TMEM14B,Lungs,1.0754545,3.46e-13
TMEM160,Lungs,1.527915,5.31e-16
TMEM168,Lungs,-1.7366641,5.1e-19
TMEM175,Lungs,1.0281332,2.5e-13
TMEM189-UBE2V1///TMEM189///UBE2V1,Lungs,0.9097168,1.78e-12
TMEM191B///TMEM191C///TMEM191A,Lungs,0.9032559,1.2e-11
TMEM198B///TMEM198B,Lungs,0.6875318,1.08e-10
TMEM199///TMEM199,Lungs,0.9425855,1.39e-12
TMEM212,Lungs,-1.73915039,1.69e-11
