Library,Lib_Tag,Gene_Set,Gene_set,Term,Overlap,P_value,Adj_P_value,Old_P_value,Old_Adj_P_value,Odds_Ratio,Combined_Score,Genes
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Skeletal System Development (GO:0001501),1/149,0.0650986261466565,0.0716084887613222,0,0,16.75929054054054,45.783898595160935,COL1A1
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),1/163,0.0710171787187418,0.077730245363797,0,0,15.300154320987655,40.4663603578683,COL3A1
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Heart Development (GO:0007507),1/171,0.0743842345398903,0.0810125326672073,0,0,14.574264705882351,37.87139095819814,COL3A1
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Regulation Of Neuron Projection Development (GO:0010975),1/174,0.075644081059286,0.0819788070593247,0,0,14.31936416184971,36.96853275395856,MDK
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),1/179,0.0777404383870939,0.0838377276723562,0,0,13.913623595505618,35.54067786656654,SERPINF2
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),1/231,0.099293352994607,0.1065587202868953,0,0,10.73967391304348,24.805174052637938,MDK
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),1/240,0.10297786496237,0.1099763606394243,0,0,10.330543933054392,23.483818263944816,MDK
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),2/1243,0.1038834860825474,0.1104075697495673,0,0,4.316795211235179,9.775319445743124,COL1A1;SERPINF2
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),1/244,0.1046111209403133,0.1106463779176391,0,0,10.15843621399177,22.93272475351861,SERPINF2
GO_Biological_Process_2023,GO_BP,9genes,GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),1/310,0.1311809191989758,0.1380851781041851,0,0,7.961974110032362,16.172185422589365,SERPINF2
