gene,tissue,logFC,adj_p_value
TCF25,Kidney,1.5262236,0.000582
TCF3,Kidney,-1.1123156,2.05e-05
TCFL5,Kidney,-0.7072629,0.0155
TCL1B,Kidney,1.9589582,0.00373
TCP10L,Kidney,-0.9039527,0.000859
TCP11,Kidney,1.2147831,0.00465
TCTN3,Kidney,-0.768966,0.000946
TDRD10,Kidney,2.4480676,2.17e-07
TDRD12,Kidney,-1.9744334,0.000697
TDRD3,Kidney,-0.7983119,3.19e-05
TDRG1,Kidney,-1.3591313,0.00951
TDRKH,Kidney,-1.1808005,0.000313
TEAD4,Kidney,0.70116533,0.0005
TECPR2,Kidney,-0.7227356,0.000759
TECTB,Kidney,-1.1676581,0.00947
TENM2-AS1,Kidney,-1.45,0.00239
TEPP,Kidney,-0.9167865,0.00913
TERB1,Kidney,-0.9498592,0.0346
TEX13B,Kidney,-1.0093035,0.0236
TEX14,Kidney,-1.458937,0.000966
TEX15,Kidney,-1.1738128,0.0163
TEX19,Kidney,-1.5325194,0.000879
TEX26,Kidney,-1.5308428,0.00101
TEX33,Kidney,-1.4529128,0.00209
TEX35,Kidney,-1.4722937,0.000971
TEX36,Kidney,-1.4133249,0.00195
TEX37,Kidney,1.4731576,3.86e-05
TF,Kidney,-1.4456087,0.00247
TFAP4,Kidney,-1.4171435,0.00131
TFDP3,Kidney,-1.4106527,0.00232
TGFBRAP1,Kidney,-0.8735765,0.000604
TGIF2LY,Kidney,-1.2210648,0.00828
TGM1,Kidney,-0.5903498,0.0126
TGM4,Kidney,-1.5551465,0.000764
THAP10,Kidney,-1.1797866,1.1e-05
THAP3,Kidney,1.0781838,0.00127
THAP7-AS1,Kidney,1.5545933,0.000597
THAP9-AS1,Kidney,-1.8442629,0.000374
THEG,Kidney,4.0324412,5.69e-12
THEG5,Kidney,-1.6999338,0.000543
THNSL1,Kidney,-0.731122,0.00144
THRA1/BTR,Kidney,-1.4758744,0.00165
THRSP,Kidney,2.6381357,0.000262
THUMPD3-AS1,Kidney,-0.829,0.0457
TIFA,Kidney,-0.9929409,0.00876
TIGD3,Kidney,1.4755862,0.000211
TIGD6,Kidney,-0.6925113,0.00011
TIMM8A,Kidney,-0.7897799,0.000206
TIMM9,Kidney,-0.7247669,0.00538
TIPIN,Kidney,-0.9026872,0.000482
TK1,Kidney,-1.3509524,2.67e-05
TLDC1,Kidney,-1.0500625,0.00011
TLL1,Kidney,-1.3003008,0.00369
TLN1,Kidney,0.626,0.0207
TLR8-AS1,Kidney,-1.4063659,0.00374
TM2D2,Kidney,-0.7030838,0.0104
TM4SF20,Kidney,-1.5872577,0.0039
TM6SF1,Kidney,0.71148172,9.8e-05
TM9SF2,Kidney,-1.0043593,1.99e-05
TMBIM6,Kidney,-0.870415,0.00828
TMC1,Kidney,-0.698,0.0165
TMC2,Kidney,-1.5072547,0.000954
TMCO1,Kidney,-1.7755515,0.00151
TMED7-TICAM2,Kidney,-1.1358601,2.43e-05
TMED8,Kidney,-0.7620481,0.00231
TMEFF1,Kidney,-1.8337238,3.73e-05
TMEM106C,Kidney,-1.3026142,1.54e-06
TMEM121,Kidney,-0.8608801,0.00754
TMEM126A,Kidney,-0.6985983,0.00355
TMEM128,Kidney,-0.8396487,0.00174
TMEM132C,Kidney,0.9130182,0.0165
TMEM132D,Kidney,-1.3073671,0.0149
TMEM132D-AS1,Kidney,-0.6626058,0.0226
TMEM135,Kidney,-1.0785824,0.000825
TMEM143,Kidney,-0.6201882,0.0215
TMEM14EP,Kidney,-1.3003553,0.00363
TMEM150A,Kidney,1.4532449,0.00802
TMEM161B,Kidney,-1.5,0.000104
TMEM178B,Kidney,-1.7982377,3.37e-06
TMEM18,Kidney,0.8522107,0.00192
TMEM181,Kidney,-0.626947,0.00339
TMEM182,Kidney,-1.2830807,4.4e-05
TMEM192,Kidney,-1.0530397,0.00636
TMEM196,Kidney,-1.5864866,0.000772
TMEM198B,Kidney,1.0321809,2.95e-06
TMEM202,Kidney,-1.0407572,0.0295
TMEM210,Kidney,-0.9524934,0.0145
TMEM214,Kidney,0.726,0.00936
TMEM220,Kidney,-0.8182416,0.00669
TMEM238,Kidney,-1.2665431,1.29e-05
TMEM239,Kidney,-0.6230759,0.0407
TMEM241,Kidney,-1.154497,9.78e-06
TMEM251,Kidney,-0.9548388,5.29e-05
TMEM255B,Kidney,1.21,0.00878
TMEM257,Kidney,-1.4593581,0.00126
TMEM263,Kidney,-0.7503397,0.00269
TMEM30A,Kidney,-1.0661136,0.000203
TMEM30A-DT,Kidney,-0.817,0.0211
TMEM35B,Kidney,-0.9532196,0.00689
TMEM43,Kidney,-1.1792518,2.14e-07
TMEM52B,Kidney,-2.16,0.0269
TMEM56,Kidney,-1.2729573,3.59e-05
TMEM59,Kidney,-1.0506564,7.49e-06
TMEM64,Kidney,-0.886601,0.00474
TMEM68,Kidney,-1.0567677,0.000227
TMEM69,Kidney,-0.7959005,0.000182
TMEM81,Kidney,0.7732276,0.0319
TMEM89,Kidney,1.750501,0.000403
TMPRSS11F,Kidney,-1.4605862,0.00323
TMTC2,Kidney,-0.7995388,0.0217
TNAP,Kidney,1.6215922,0.00376
TNIK,Kidney,-1.0935754,0.0045
TNK2-AS1,Kidney,-1.446667,0.000903
TNRC6B,Kidney,-0.8309533,0.00153
TOP1P2,Kidney,-0.9608888,0.000791
TOPORS-AS1,Kidney,-0.5968663,0.0119098
TOR3A,Kidney,-0.6545473,0.00464
TP53I13,Kidney,0.9011048,0.0248
TP73-AS1,Kidney,0.7286112,0.0347
TPRG1-AS2,Kidney,-0.6187575,0.0291
TPSD1,Kidney,-1.5558132,0.00119
TPTE2P2,Kidney,-1.3545121,0.00263
TRA2B,Kidney,-1.0053708,1.1e-05
TRADD,Kidney,0.679,0.0408
TRAF6,Kidney,-0.8298817,8.86e-05
TRAJ26,Kidney,-1.5,0.0217
TRAJ37,Kidney,-1.26,0.00322
TRAK1,Kidney,0.6797239,0.00175
TRAM1L1,Kidney,-1.0651632,0.00877
TRAP1,Kidney,1.5025936,0.0159
TRAPPC2L,Kidney,1.0730305,0.000162
TRAPPC4,Kidney,-0.8454148,0.000677
TRAV12-2,Kidney,-1.3400291,0.00367
TRAV39,Kidney,1.36,0.0409
TRBV16,Kidney,-1.4599351,0.00101
TRBV20OR9-2,Kidney,-1.5358393,0.00156
TREML3P,Kidney,-1.8425102,6.96e-05
TREML4,Kidney,-1.5314832,0.00128
TRGV7,Kidney,-1.4980859,0.000805
TRH,Kidney,-1.1921971,0.0125
TRHDE,Kidney,-1.1925371,0.000494
TRIM31,Kidney,-1.4535128,0.00365
TRIM35,Kidney,-0.7248155,0.000234
TRIM42,Kidney,-1.4066604,0.0266
TRIM48,Kidney,-1.0975519,0.0333
TRIM53AP,Kidney,-1.0180987,0.0237
TRIM59,Kidney,-2.135995,6.7e-10
TRIM6-TRIM34///TRIM34,Kidney,0.5975736,0.01333981
TRIM62,Kidney,-0.6584541,0.00066
TRIM64,Kidney,-1.3047863,0.0189
TRIM64EP,Kidney,-1.7920702,0.000856
TRIM72,Kidney,-1.5075298,0.00131
TRIM74,Kidney,1.5985571,0.000813
TRIP13,Kidney,-1.1754894,0.0147
TRIQK,Kidney,-1.0057827,0.000339
TRMT10C,Kidney,-0.9352717,0.000278
TRMT1L,Kidney,-0.964672,1.5e-05
TRMU,Kidney,0.6081612,0.0178
TRMU///GTSE1,Kidney,-0.8701323,0.0369
TRPM3,Kidney,2.5648021,2.73e-06
TRPV5,Kidney,-1.5914762,0.000948
TSACC,Kidney,-0.9028154,0.00284
TSC22D1-AS1,Kidney,1.0409707,0.0328
TSG101,Kidney,-0.9315266,6.09e-05
TSNARE1,Kidney,0.9884016,0.00171
TSNAXIP1,Kidney,1.4680589,1.94e-07
TSPAN14,Kidney,-1.0119459,4.1e-05
TSPAN31,Kidney,-0.8812142,0.00146
TSPEAR,Kidney,1.5822059,0.000802
TSPEAR-AS2,Kidney,-1.2851123,0.00595
TSPOAP1,Kidney,0.8435324,0.000346
TSPY3,Kidney,-1.2909365,0.00559
TSPYL1,Kidney,-1.2215346,0.000225
TSPYL4,Kidney,-0.814171,0.00168
TSPYL5,Kidney,-0.66911551,0.000357
TSTD3,Kidney,1.0216507,0.0134
TTC12,Kidney,-0.702,0.0418
TTC28-AS1,Kidney,-0.662,0.0304
TTC30A,Kidney,-1.1748294,2.9e-05
TTC31,Kidney,0.9892404,4.35e-05
TTC4,Kidney,1.0289702,0.000531
TTC6,Kidney,-1.5191467,0.00102
TTC7B,Kidney,1.1984067,0.014
TTLL2,Kidney,-1.2169977,0.00872
TTLL4,Kidney,0.8990757,0.00481
TTLL7,Kidney,-1.2610487,0.0033
TTTY1,Kidney,-1.3416421,0.00394
TTTY12,Kidney,-1.6909938,0.00118
TTTY15,Kidney,1.5871384,0.0443
TTTY2,Kidney,-1.5687426,0.000783
TTTY20,Kidney,-1.4268454,0.0017
TTTY22,Kidney,-1.0484508,0.0358
TTTY3,Kidney,-1.1023805,0.0323
TTTY4C,Kidney,-1.4285594,0.0147
TTTY7,Kidney,-1.4483934,0.00126
TTTY8,Kidney,-1.5202085,0.00221
TTTY9A,Kidney,-1.0727249,0.0438
TUB-AS1,Kidney,-0.838,0.0176
TUBA3D,Kidney,-0.7370258,0.00288
TUBA4B,Kidney,0.9141378,0.0393
TUBD1,Kidney,-0.8058049,5.15e-05
TUSC5,Kidney,1.8082048,0.000239
TUT1,Kidney,1.2220995,0.00564
TWIST1,Kidney,0.95348599,1.46e-05
TXK,Kidney,-1.6177105,0.00143
TXLNB,Kidney,-1.5980482,0.00825
TXNDC11,Kidney,0.9430565,0.000544
TXNL4B,Kidney,1.2198643,1.6e-06
TYR,Kidney,-1.4968509,0.000636
TYRP1,Kidney,-2.0118656,0.00519408
TYSND1,Kidney,0.9475597,0.023
UBA2,Kidney,-0.8041469,0.000234
UBAC2,Kidney,0.812613,0.00238
UBAC2-AS1,Kidney,-0.7499811,0.00238
UBAP1L,Kidney,1.1758229,0.0015
UBE2C,Kidney,0.59287857,0.00439
UBE2D1,Kidney,-1.5862965,2.2e-08
UBE2G1,Kidney,-0.9922186,7.49e-05
UBE2I,Kidney,-0.6417791,0.000575
UBE2N,Kidney,-0.9461139,1.52e-05
UBE2QL1,Kidney,1.7250892,0.000432
UBE2U,Kidney,-1.5625594,0.00112
UBP1,Kidney,-0.8085647,0.000417
UBXN2A,Kidney,-1.2558862,3.36e-07
UCHL1,Kidney,-1.0870736,0.00428
UFD1L,Kidney,0.6937255,0.001973
UHRF1BP1,Kidney,-1.3416226,0.00194
UHRF2,Kidney,-0.7651095,0.00188
ULBP1,Kidney,-1.4942006,0.00331
ULK2,Kidney,1.0268892,0.0171
UMAD1,Kidney,-0.9635186,0.000633
UNC50,Kidney,-0.8140997,0.0266
UNQ6494,Kidney,-1.5049187,0.00189
UPB1,Kidney,-1.0199582,0.00463
UPF1,Kidney,1.16,0.000326
URM1,Kidney,0.6649245,0.000676
USF3,Kidney,-0.9750856,0.0486
USHBP1,Kidney,0.6881564,0.0036
USP10,Kidney,-1.0816975,0.000367
USP2,Kidney,-1.527783,2.21e-07
USP25,Kidney,-0.8672838,0.000676
USP26,Kidney,-1.6113411,0.00185
USP29,Kidney,-1.3766285,0.00318
USP30-AS1,Kidney,-1.1221136,0.0157
USP36,Kidney,1.0399022,3.56e-05
USP39,Kidney,-0.7229657,0.00051
USP46,Kidney,-1.037079,4.39e-08
USP46-AS1,Kidney,-0.7132996,0.00058
USP51,Kidney,-0.8571323,0.00849
UVSSA,Kidney,1.7122975,2.93e-09
VAV2,Kidney,-0.8961486,0.000107
VGLL2,Kidney,-1.1992363,0.00666
VHL,Kidney,-0.5959245,0.0046
VIMP,Kidney,-0.7532682,0.000213
VMA21,Kidney,-1.209189,1.41e-06
VN1R2,Kidney,-1.6012901,0.0012
VN1R3,Kidney,-1.533574,0.00077
VPS11,Kidney,1.0450106,0.024
VPS26B,Kidney,1.3569402,0.00127
VPS33B,Kidney,1.0476269,0.00553
VPS37A,Kidney,-0.7699228,0.000476
VPS39,Kidney,1.0702485,0.0025
VPS53,Kidney,1.2652639,0.00756
VSIG10L,Kidney,-1.8187202,0.000409
VSTM2B,Kidney,-1.620821,0.0019
VSTM2L,Kidney,-1.0182347,0.0172
VTI1A,Kidney,-0.9368231,0.000809
VWA5B2,Kidney,-1.2868962,2.05e-06
VXN,Kidney,-1.53,0.000656
WAC-AS1,Kidney,-0.6309252,0.0107
WARS2,Kidney,-0.6791598,0.0115
WASF3,Kidney,-0.60048599,0.000225
WASH1,Kidney,1.4633661,0.000175
WASH7P,Kidney,-0.6291376,0.0216
WASIR2,Kidney,-1.4997296,0.00199
WBSCR28,Kidney,-1.0383944,0.017
WDFY1,Kidney,-0.9916895,0.000561
WDR11-AS1,Kidney,-1.2283809,0.0141
WDR33,Kidney,-1.4735924,0.00338
WDR45B,Kidney,-0.5940522,0.00758
WDR5B,Kidney,-0.8770077,9.98e-05
WDR61,Kidney,0.9808783,0.04907472
WDR62,Kidney,-1.4387767,0.00102
WDR72,Kidney,-1.78,0.0125
WDR76,Kidney,-1.1668801,0.00871
WDR83,Kidney,0.6209518,0.0315
WDR87,Kidney,-1.6951912,0.000703
WDR92,Kidney,-0.8184649,0.0101
WEE2-AS1,Kidney,-1.6622293,0.000408
WFDC11,Kidney,-1.4774017,0.0011
WFDC13,Kidney,-1.6942682,0.000708
WFIKKN1,Kidney,-0.7290541,0.0151
WHAMMP3,Kidney,-1.238467,0.0136
WHSC1,Kidney,1.8157389,0.000381
WIPI2,Kidney,-0.9513161,0.000282
WISP1,Kidney,-1.2326977,0.0112
WNT8A,Kidney,-1.0529684,0.0381
WNT8B,Kidney,-1.4583165,0.00512
WRAP73,Kidney,0.8025948,0.00199
WSB2,Kidney,-1.0707658,3.97e-06
WT1,Kidney,-1.0772971,3.16e-07
WWC1,Kidney,0.6510806,0.00127
WWC2-AS2,Kidney,-0.8289126,0.00065
WWC3,Kidney,-0.6570555,0.0145
WWOX,Kidney,-0.8869801,0.000618
WWP2,Kidney,1.1249881,0.00473
XAGE1B///XAGE1E,Kidney,-0.6370283,0.00304327
XBP1,Kidney,-1.2056731,2.15e-06
XG,Kidney,-1.6678246,0.000783
XIST,Kidney,-5.0747069,0.00927
XKR3,Kidney,-1.0426393,0.0448
XKRY2,Kidney,-1.6880503,0.00115
XPO4,Kidney,-0.6399266,0.000224
XRRA1,Kidney,-0.8226068,0.00707
YIPF6,Kidney,-0.7710987,0.000141
YTHDF2,Kidney,-0.9414356,2.94e-05
YWHAB,Kidney,-1.4376318,1.44e-07
ZADH2,Kidney,0.6525288,0.0325
ZBED11,Kidney,-0.766,0.0309
ZBED3-AS1,Kidney,-0.7153544,0.0306
ZBED9,Kidney,-1.4717536,0.00137
ZBTB14,Kidney,-0.8261882,0.000345
ZBTB2,Kidney,-1.2482176,1.25e-06
ZBTB20-AS1,Kidney,-1.338144,0.000583
ZBTB20-AS5,Kidney,-1.08,0.00977
ZBTB33,Kidney,-1.0078633,3.83e-05
ZBTB40,Kidney,-0.9751041,0.0221
ZBTB44,Kidney,-1.0538734,5.52e-06
ZBTB45,Kidney,-1.1537266,1.4e-08
ZBTB7B,Kidney,-0.6114247,0.000933
ZC3H10,Kidney,1.2017798,7.36e-05
ZC3H18,Kidney,0.9222511,1.12e-05
ZCCHC12,Kidney,-1.438465,0.00142
ZCCHC17,Kidney,-0.7923627,0.00139
ZCCHC18,Kidney,-1.415754,0.0024
ZCCHC5,Kidney,-1.6210669,0.000898
ZDHHC15,Kidney,-1.5679002,1.03e-06
ZDHHC5,Kidney,0.716,0.0138
ZDHHC8P1,Kidney,1.5009933,0.00774
ZFAND4,Kidney,-0.9468078,3.21e-05
ZFHX4-AS1,Kidney,-1.2813218,0.00562
ZFP41,Kidney,0.9641626,0.00794
ZFP69B,Kidney,-1.2560517,0.00038
ZFP91,Kidney,-1.0194806,0.000117
ZFR2,Kidney,-0.9773411,4.17e-05
ZFYVE26,Kidney,-0.7256276,0.00161
ZFYVE9,Kidney,1.0881003,0.00345
ZG16B,Kidney,1.11,0.018
ZIC2,Kidney,-1.4226583,0.00119
ZIC3,Kidney,-1.5543544,0.00124
ZIC4,Kidney,-2.1951249,0.000118
ZIM3,Kidney,-1.4877604,0.000858
ZMAT1,Kidney,1.4771144,4.56e-05
ZMYM5,Kidney,-0.7553097,0.000603
ZMYND19,Kidney,0.889637,0.00298
ZNF101,Kidney,-0.7415331,0.000436
ZNF114,Kidney,-1.0173009,0.019
ZNF121,Kidney,-1.2361242,0.00244
ZNF138,Kidney,-1.1183708,1.05e-06
ZNF140,Kidney,-0.9809168,0.000461
ZNF143-AS1,Kidney,-0.6688512,0.0131
ZNF200,Kidney,-0.9043468,0.000219
ZNF208,Kidney,-1.7322438,0.0017
ZNF214,Kidney,-0.893712,7.44e-06
ZNF22,Kidney,-0.9842113,0.000287
ZNF229,Kidney,-0.8609529,0.000993
ZNF234,Kidney,-0.6881931,0.00558
ZNF235,Kidney,-0.8206038,0.000609
ZNF250,Kidney,-0.6467713,0.00201
ZNF257,Kidney,-1.6587941,0.00132
ZNF263,Kidney,1.5436067,1.47e-06
ZNF276,Kidney,1.3587996,1.07e-07
ZNF280C,Kidney,-0.8077694,0.00119
ZNF282,Kidney,1.0538008,0.0294
ZNF284,Kidney,0.8266276,0.000687
ZNF300P1,Kidney,0.8940458,0.0323
ZNF311,Kidney,-1.1686521,0.00734
ZNF318,Kidney,0.7734769,0.02745831
ZNF319,Kidney,-0.8192393,0.00105
ZNF329,Kidney,-0.6610116,0.00247
ZNF354C,Kidney,-1.1751882,0.00746
ZNF367,Kidney,-1.4665715,0.00811
ZNF382,Kidney,-1.3860928,2.29e-05
ZNF426,Kidney,-1.1671825,5.72e-05
ZNF429,Kidney,-0.7300003,0.0014
ZNF444,Kidney,-0.685057,0.000272
ZNF462,Kidney,1.8089404,5.02e-05
ZNF492,Kidney,-0.7963014,0.00291
ZNF500,Kidney,1.7118159,0.000374
ZNF506,Kidney,0.684783,0.000975
ZNF516,Kidney,-0.8552415,0.00318
ZNF525,Kidney,-1.0768996,0.000762
ZNF527,Kidney,-0.9631141,0.00133
ZNF528,Kidney,-0.815335,0.0139
ZNF529,Kidney,-0.593913,0.0171
ZNF536,Kidney,-1.5125867,0.000883
ZNF543,Kidney,-0.8670486,0.000204
ZNF555,Kidney,-1.1877757,6.09e-07
ZNF556,Kidney,-1.3056557,0.000754
ZNF575,Kidney,-0.7510232,0.00481
ZNF578,Kidney,-1.2733971,8.48e-05
ZNF581,Kidney,0.9319858,0.00487
ZNF582,Kidney,-1.1340288,0.0106
ZNF587,Kidney,0.651631,0.0146
ZNF608,Kidney,-0.6066621,0.00406
ZNF628,Kidney,-0.9616335,0.00128
ZNF629,Kidney,-0.8805571,0.000281
ZNF630,Kidney,-0.6151258,0.00154
ZNF639,Kidney,-0.8743918,0.0011
ZNF645,Kidney,-1.4100831,0.00339
ZNF663P,Kidney,-1.5079662,0.000828
ZNF675,Kidney,-0.8782141,0.000135
ZNF680,Kidney,-0.6868761,0.0105
ZNF681,Kidney,-0.9030896,0.000336
ZNF684,Kidney,-1.357028,8.27e-06
ZNF71,Kidney,-0.6239582,0.0112
ZNF714,Kidney,-0.6728346,0.00507
ZNF716,Kidney,-0.8120028,0.000284
ZNF727,Kidney,-0.8152316,0.00165
ZNF729,Kidney,-1.4951733,0.000748
ZNF738,Kidney,-0.7965687,0.00268
ZNF764,Kidney,-1.2178389,5.71e-05
ZNF767P,Kidney,2.1834904,1.29e-07
ZNF768,Kidney,1.8055231,0.00114
ZNF778,Kidney,-0.7420755,0.00243
ZNF783,Kidney,0.904693,0.000523
ZNF8,Kidney,-0.9179695,1.12e-05
ZNF804A,Kidney,-1.8130188,0.000882
ZNF818P,Kidney,-0.8905932,0.0174
ZNF847P,Kidney,-1.5337082,0.0016
ZNF85,Kidney,-0.7389973,0.0014
ZNF850,Kidney,-1.1511813,0.00265
ZNF880,Kidney,-0.7521433,0.00357
ZNF90,Kidney,-1.4237756,0.00605
ZNRF3-AS1,Kidney,-1.5937345,0.00176
ZP2,Kidney,-0.7510047,0.00157
ZPLD1,Kidney,-1.655908,0.00254
ZSCAN16-AS1,Kidney,0.9438371,7.74e-06
ZSCAN21,Kidney,0.7274143,0.00803
ZSWIM2,Kidney,-1.5995061,0.000534
ZSWIM6,Kidney,-0.8811248,0.000733
ZXDA,Kidney,-1.2477584,7.33e-09
ZXDC,Kidney,0.8783703,0.000107
ZYG11B,Kidney,-0.904976,0.00355
