AEBP1,BMP1,CCL19,CCL2,CCL21,CCL5,CLEC2D,COL15A1,COL1A1,COL1A2,COL3A1,COLEC11,FGF14,LAMC3,LTBP2,MDK,MFAP4,PDGFD,SERPINE2,SERPINF2,SERPINH1,SPARCL1,SVEP1,VWF,GSM,study,organ,label
6.987819696648151,12.238975087234984,5.928726754295293,7.0481706127427,6.164657313083351,6.57068949068086,11.163728604388188,5.761755399015535,7.724389463063687,6.8317848168043325,8.33868101810263,6.997478119875774,8.380636509807625,9.633488925999192,7.108164763892029,3.9444879771370216,7.468198300419559,6.7251918344822395,6.368163983276103,8.505129828022453,15.295025463784807,8.662253154493687,10.651938422697185,11.465652726873552,GSM1623311,GSE66494,Kidney,1
8.63527036718861,12.347348362823045,9.226003175862537,7.63402441789172,7.671432437941426,7.169619477924867,9.992679056762773,6.8186060332980185,7.9799983165631065,7.786343858649276,9.23577415193207,6.865742041239688,8.171336971303706,9.57587022573793,6.470078044933315,8.332322366914653,8.556818372330376,6.722433173927359,13.437908415860143,5.845412944503056,13.224122939590934,8.687353479861862,12.107320659689115,15.422876055662478,GSM1623312,GSE66494,Kidney,1
13.290189129162622,12.18426376678277,10.08083417067273,9.101048172261775,7.878577222477473,7.379015171227645,7.45858949577255,6.508496057996363,12.734918484104265,10.579040926171176,11.389444117020322,6.494330026598478,8.320829095244328,14.777927683822327,6.99844111071948,11.525828482874529,9.447730672809572,6.770896991343241,8.58384789733531,5.566461044903716,13.402163006378057,8.605798070009733,14.410156053776827,13.34273775842807,GSM1623313,GSE66494,Kidney,1
6.034458882661886,12.533390035737318,7.001739437572598,7.556709436427173,6.708826942889467,8.811787011073427,19.235459077014987,5.562669347565102,7.846790496787289,6.5620165877961565,8.08137822979942,6.132733538916303,8.35192011849261,8.060541344715334,6.642170478791238,14.628422278232371,7.015012859452229,5.99598753617886,11.475600655856702,5.389757617631365,13.61749915577623,9.73573063861162,9.984515670978258,20.79820131855924,GSM1623314,GSE66494,Kidney,1
5.884782565951312,13.366182491966438,5.932475846799331,6.411355546544959,6.609378637939346,6.847421249408009,3.3769654119722263,6.16313183571691,11.505444135204392,7.002617389839777,8.041585186788026,5.4913445969166315,9.71367276527664,7.95452848087681,7.220687316641897,5.71819456189786,6.7573483829310215,6.385693085723299,4.030579889801125,5.333242416787996,11.289986577250371,7.146736403089328,10.60120030230178,10.858054721850088,GSM1623315,GSE66494,Kidney,1
7.865972065907096,12.253236395348509,7.644217627871961,8.695900399211855,6.344952575313507,6.724540711278243,5.390736503597465,7.085328672924965,11.218306077607453,8.549269711510352,11.356212127946538,6.472392126576981,8.23166015606899,12.57266588787839,7.362557248305571,16.391231822052795,8.242124122672916,6.440047563090479,6.726971337375084,5.532590414882897,14.056194327776694,8.798237516707278,12.992018510114836,12.61873703566441,GSM1623316,GSE66494,Kidney,1
17.138752336846665,12.286745023506628,10.666645751208877,7.369468691221888,9.288925069162335,7.65789602677702,11.174045286000064,8.282543728046727,11.923288642391991,10.436974524467036,11.550142082302473,6.273184479539358,8.239469459046306,15.232132037530175,7.242668015288208,12.961401945998325,9.657473709022357,6.342177732992751,12.356077666148853,5.241472018673854,14.404914917958102,9.44478496945891,13.432734077692825,19.337664820654908,GSM1623317,GSE66494,Kidney,1
13.951599113514025,12.54908551902319,5.928726754295293,6.840325355772316,6.524496158178928,6.55397288820604,13.866597195790627,5.491757741839899,8.119842316181591,7.063118040967449,8.338654160599813,4.648806860471435,8.156518287419214,10.331611659711733,7.194374517720636,5.694815029134412,8.430878564508875,6.461327878443079,4.568140741058926,5.253655555709273,12.734819443364264,10.180033707703613,10.578181227029903,19.487962433797495,GSM1623318,GSE66494,Kidney,1
7.781224749896052,12.118019360462148,6.937975811460582,6.958238920335267,6.180955222933502,6.780090371069432,9.702999202433388,5.691989766201653,8.141735019950533,7.1468190438147055,8.260071871666291,6.818362674502166,8.20382899728749,9.605487900840888,7.235414701250774,5.071295325727716,8.3114921882645,6.688513780093957,6.293105599811892,5.582898427880562,12.393089506905826,8.952110803852344,10.772357856801287,13.572618022503052,GSM1623319,GSE66494,Kidney,1
11.329702956145388,12.087850985245808,11.163651374701475,10.122588663202244,10.408737045129879,10.90325773339164,8.569036940770097,6.726116166627025,15.712320593247384,11.10206466867364,13.65197295298736,6.38768530584786,8.271992553290003,10.124040064943815,7.331258999086712,13.38310082641268,9.513064147966436,6.230591088905377,5.5412626825919205,5.655557270345333,14.699149172228447,8.9169704992156,13.072425923804008,14.099871164703877,GSM1623320,GSE66494,Kidney,1
