ID	adj.P.Val	P.Value	t	B	logFC
9710_at	1.96e-03	3.23e-05	4.87	2.3388	9.91e-01
692063_at	1.96e-03	3.24e-05	-4.87	2.3346	-2.62
245972_at	1.97e-03	3.25e-05	-4.87	2.33097	-3.00
100302692_at	1.97e-03	3.27e-05	-4.87	2.32524	-1.71
219623_at	1.97e-03	3.28e-05	4.87	2.32437	1.22
7273_at	1.97e-03	3.28e-05	-4.87	2.32351	-6.05e-01
2896_at	1.98e-03	3.31e-05	4.86	2.31586	7.84e-01
641977_at	1.98e-03	3.31e-05	-4.86	2.31462	-9.02e-01
202333_at	1.99e-03	3.34e-05	-4.86	2.30504	-1.51
4128_at	1.99e-03	3.36e-05	-4.86	2.30083	-1.29
23129_at	1.99e-03	3.37e-05	4.86	2.29848	1.37
3635_at	1.99e-03	3.37e-05	4.86	2.29836	1.59
100302650_at	2.00e-03	3.39e-05	-4.85	2.29187	-1.50
1175_at	2.01e-03	3.40e-05	4.85	2.28831	8.46e-01
407019_at	2.01e-03	3.41e-05	-4.85	2.28658	-2.64
23646_at	2.02e-03	3.44e-05	4.85	2.27715	1.16
84969_at	2.02e-03	3.45e-05	4.85	2.27518	1.37
64776_at	2.04e-03	3.50e-05	-4.84	2.26206	-1.09
5783_at	2.04e-03	3.50e-05	-4.84	2.26164	-9.75e-01
4313_at	2.05e-03	3.52e-05	4.84	2.25574	1.25
867_at	2.05e-03	3.54e-05	4.84	2.25046	8.12e-01
9112_at	2.08e-03	3.60e-05	4.83	2.23452	8.73e-01
3749_at	2.13e-03	3.69e-05	4.82	2.21065	1.08
23564_at	2.13e-03	3.70e-05	4.82	2.20903	7.84e-01
9988_at	2.13e-03	3.71e-05	-4.82	2.20712	-1.18
57494_at	2.13e-03	3.71e-05	-4.82	2.20579	-1.15
126308_at	2.14e-03	3.75e-05	4.82	2.19716	9.04e-01
91614_at	2.16e-03	3.78e-05	-4.82	2.18871	-1.71
692090_at	2.18e-03	3.84e-05	-4.81	2.17488	-1.98
3273_at	2.18e-03	3.84e-05	-4.81	2.17326	-2.40
23461_at	2.18e-03	3.85e-05	-4.81	2.17172	-1.21
369_at	2.19e-03	3.88e-05	4.81	2.16441	7.43e-01
84955_at	2.19e-03	3.89e-05	-4.81	2.16257	-8.26e-01
5295_at	2.21e-03	3.91e-05	-4.80	2.15577	-8.02e-01
654502_at	2.24e-03	3.98e-05	-4.80	2.1408	-1.92
10014_at	2.27e-03	4.05e-05	4.79	2.12308	1.18
1947_at	2.32e-03	4.15e-05	4.78	2.09949	9.18e-01
7305_at	2.33e-03	4.18e-05	4.78	2.09437	2.00
81876_at	2.34e-03	4.20e-05	4.78	2.08943	1.09
64061_at	2.34e-03	4.21e-05	-4.78	2.08699	-1.34
378805_at	2.37e-03	4.26e-05	-4.77	2.07438	-1.91
94_at	2.38e-03	4.30e-05	4.77	2.06623	1.11
26775_at	2.39e-03	4.33e-05	-4.77	2.06076	-1.82
101927862_at	2.39e-03	4.33e-05	-4.77	2.05993	-1.45
27152_at	2.41e-03	4.38e-05	-4.76	2.04969	-1.14
100128054_at	2.41e-03	4.39e-05	-4.76	2.04705	-1.88
51704_at	2.47e-03	4.50e-05	4.75	2.02252	9.94e-01
10247_at	2.48e-03	4.55e-05	-4.75	2.01392	-1.96
122509_at	2.50e-03	4.58e-05	4.75	2.0073	1.35
594837_at	2.50e-03	4.59e-05	-4.75	2.00483	-1.91
53826_at	2.51e-03	4.62e-05	4.75	1.99779	7.77e-01
642976_at	2.51e-03	4.63e-05	-4.74	1.99687	-1.80
11021_at	2.53e-03	4.70e-05	4.74	1.98233	1.07
645460_at	2.53e-03	4.70e-05	-4.74	1.98202	-1.81
100500861_at	2.53e-03	4.71e-05	4.74	1.98072	8.43e-01
64129_at	2.53e-03	4.71e-05	4.74	1.98062	1.03
3601_at	2.53e-03	4.72e-05	4.74	1.97883	1.21
93653_at	2.56e-03	4.78e-05	-4.73	1.96667	-9.94e-01
406969_at	2.56e-03	4.79e-05	-4.73	1.96512	-1.87
920_at	2.56e-03	4.80e-05	4.73	1.96265	1.10
402176_at	2.57e-03	4.84e-05	-4.73	1.95436	-1.06
5371_at	2.57e-03	4.84e-05	4.73	1.95411	9.48e-01
54538_at	2.57e-03	4.85e-05	4.73	1.95183	1.17
10891_at	2.58e-03	4.88e-05	-4.73	1.94716	-2.27
10050_at	2.58e-03	4.90e-05	-4.73	1.94379	-1.20
659_at	2.59e-03	4.93e-05	4.72	1.93657	6.88e-01
10226_at	2.59e-03	4.94e-05	4.72	1.93583	1.15
7456_at	2.63e-03	5.01e-05	4.72	1.92179	1.07
51696_at	2.66e-03	5.09e-05	4.71	1.9065	9.16e-01
23625_at	2.67e-03	5.12e-05	4.71	1.90101	1.25
3838_at	2.67e-03	5.13e-05	4.71	1.89944	1.31
102723331_at	2.67e-03	5.13e-05	-4.71	1.89939	-1.61
91694_at	2.67e-03	5.15e-05	-4.71	1.89658	-1.21
4489_at	2.69e-03	5.19e-05	-4.70	1.88765	-2.65
84674_at	2.71e-03	5.25e-05	4.70	1.87817	9.75e-01
51631_at	2.72e-03	5.27e-05	-4.70	1.87307	-1.74
399687_at	2.72e-03	5.29e-05	4.70	1.87053	7.15e-01
6711_at	2.72e-03	5.30e-05	4.70	1.86934	5.71e-01
2268_at	2.72e-03	5.32e-05	4.70	1.8645	1.19
4323_at	2.72e-03	5.32e-05	4.70	1.86422	1.39
257629_at	2.72e-03	5.33e-05	-4.70	1.86358	-2.04
79888_at	2.72e-03	5.35e-05	4.69	1.85927	8.00e-01
222484_at	2.72e-03	5.35e-05	-4.69	1.85922	-1.03
3108_at	2.74e-03	5.39e-05	4.69	1.85257	8.76e-01
60487_at	2.74e-03	5.40e-05	-4.69	1.85039	-1.27
646329_at	2.75e-03	5.45e-05	-4.69	1.84294	-8.46e-01
2219_at	2.75e-03	5.45e-05	4.69	1.84174	2.03
3397_at	2.75e-03	5.46e-05	4.69	1.84008	1.21
4067_at	2.75e-03	5.47e-05	4.69	1.83926	1.47
255189_at	2.75e-03	5.49e-05	-4.68	1.83542	-7.37e-01
5566_at	2.76e-03	5.51e-05	4.68	1.83184	1.14
400043_at	2.77e-03	5.55e-05	4.68	1.82458	1.00
8078_at	2.79e-03	5.60e-05	4.68	1.81703	9.89e-01
3992_at	2.80e-03	5.63e-05	4.68	1.81107	1.21
3383_at	2.80e-03	5.65e-05	4.67	1.80877	1.27
399664_at	2.85e-03	5.75e-05	4.67	1.79073	1.18
5087_at	2.86e-03	5.77e-05	4.67	1.78762	8.99e-01
22846_at	2.87e-03	5.80e-05	4.67	1.78247	1.27
79414_at	2.89e-03	5.87e-05	4.66	1.77193	1.13
2113_at	2.89e-03	5.87e-05	4.66	1.77152	8.28e-01
56171_at	2.92e-03	5.94e-05	-4.66	1.76028	-1.09
23301_at	2.93e-03	5.97e-05	-4.65	1.75547	-6.22e-01
2104_at	2.94e-03	6.00e-05	-4.65	1.75083	-1.40
100507520_at	2.94e-03	6.02e-05	-4.65	1.74765	-1.12
22821_at	2.94e-03	6.04e-05	4.65	1.74423	1.17
23125_at	2.95e-03	6.06e-05	4.65	1.7414	8.15e-01
101929713_at	2.95e-03	6.08e-05	-4.65	1.73888	-1.50
64770_at	2.96e-03	6.10e-05	-4.65	1.73487	-1.27
8972_at	2.98e-03	6.16e-05	-4.64	1.72575	-2.31
100289230_at	2.99e-03	6.20e-05	-4.64	1.72045	-1.58
10525_at	3.03e-03	6.29e-05	4.64	1.70583	7.83e-01
56890_at	3.03e-03	6.30e-05	-4.64	1.70534	-9.72e-01
6892_at	3.07e-03	6.39e-05	4.63	1.69138	8.61e-01
1520_at	3.09e-03	6.44e-05	4.63	1.68391	1.78
213_at	3.09e-03	6.49e-05	-4.63	1.67657	-2.98
130872_at	3.09e-03	6.49e-05	-4.63	1.6764	-1.66
5150_at	3.09e-03	6.50e-05	-4.63	1.67595	-1.87
51365_at	3.09e-03	6.51e-05	4.62	1.67392	1.19
6902_at	3.09e-03	6.51e-05	-4.62	1.67374	-7.29e-01
55186_at	3.10e-03	6.55e-05	-4.62	1.66757	-9.39e-01
101929540_at	3.12e-03	6.61e-05	-4.62	1.66011	-1.51
57333_at	3.14e-03	6.66e-05	4.62	1.65206	1.15
10051_at	3.16e-03	6.71e-05	4.61	1.64545	7.88e-01
2314_at	3.16e-03	6.73e-05	4.61	1.64273	7.07e-01
101929500_at	3.17e-03	6.75e-05	-4.61	1.63962	-2.01
26973_at	3.17e-03	6.76e-05	-4.61	1.63831	-1.87
474344_at	3.17e-03	6.77e-05	4.61	1.63672	1.40
100113384_at	3.17e-03	6.79e-05	-4.61	1.63356	-2.06
1849_at	3.21e-03	6.89e-05	4.60	1.62076	9.98e-01
28718_at	3.22e-03	6.92e-05	-4.60	1.61618	-1.26
10548_at	3.23e-03	6.96e-05	4.60	1.61058	6.88e-01
80301_at	3.23e-03	6.98e-05	4.60	1.60803	8.37e-01
5328_at	3.23e-03	6.98e-05	4.60	1.60783	1.19
81669_at	3.23e-03	6.99e-05	-4.60	1.60665	-1.05
10521_at	3.27e-03	7.10e-05	-4.59	1.59181	-7.80e-01
677811_at	3.28e-03	7.13e-05	-4.59	1.5876	-2.08
60681_at	3.28e-03	7.14e-05	4.59	1.58606	9.63e-01
27163_at	3.28e-03	7.16e-05	4.59	1.58401	1.03
28232_at	3.30e-03	7.20e-05	4.59	1.57824	1.18
2783_at	3.30e-03	7.22e-05	4.59	1.57612	9.02e-01
195827_at	3.30e-03	7.24e-05	4.59	1.57312	1.61
197259_at	3.30e-03	7.26e-05	4.59	1.57078	9.99e-01
2037_at	3.31e-03	7.28e-05	4.59	1.56846	7.20e-01
79315_at	3.31e-03	7.29e-05	-4.58	1.56649	-1.22
574505_at	3.31e-03	7.30e-05	-4.58	1.565	-1.13
414061_at	3.33e-03	7.37e-05	-4.58	1.55652	-2.12
51586_at	3.34e-03	7.40e-05	4.58	1.55316	7.57e-01
58191_at	3.37e-03	7.49e-05	4.57	1.54071	1.46
91010_at	3.41e-03	7.61e-05	4.57	1.52631	1.03
9262_at	3.41e-03	7.61e-05	4.57	1.52574	1.15
283349_at	3.41e-03	7.62e-05	4.57	1.52501	1.25
55608_at	3.41e-03	7.63e-05	-4.57	1.52366	-1.23
7916_at	3.41e-03	7.63e-05	4.57	1.52324	8.50e-01
100033430_at	3.41e-03	7.66e-05	-4.57	1.52047	-1.42
10625_at	3.45e-03	7.74e-05	-4.56	1.50951	-1.13
23400_at	3.45e-03	7.76e-05	4.56	1.50771	1.06
677808_at	3.48e-03	7.84e-05	-4.56	1.49799	-2.55
100506124_at	3.50e-03	7.91e-05	-4.56	1.48933	-9.93e-01
9817_at	3.51e-03	7.94e-05	4.55	1.48634	9.74e-01
5871_at	3.52e-03	7.98e-05	4.55	1.48091	9.09e-01
1059_at	3.52e-03	7.99e-05	4.55	1.47982	9.58e-01
100507367_at	3.52e-03	8.03e-05	-4.55	1.47546	-1.91
23641_at	3.52e-03	8.03e-05	4.55	1.47493	9.14e-01
654320_at	3.57e-03	8.15e-05	-4.55	1.46145	-1.24
57002_at	3.58e-03	8.18e-05	-4.54	1.45742	-6.50e-01
6398_at	3.62e-03	8.29e-05	4.54	1.44456	1.34
51763_at	3.63e-03	8.34e-05	4.54	1.43904	9.24e-01
51585_at	3.63e-03	8.35e-05	-4.54	1.4385	-6.96e-01
8985_at	3.63e-03	8.37e-05	4.54	1.43603	9.15e-01
670_at	3.63e-03	8.38e-05	-4.54	1.43521	-1.54
256364_at	3.63e-03	8.39e-05	4.53	1.43399	9.77e-01
79016_at	3.65e-03	8.44e-05	4.53	1.42844	1.23
25850_at	3.66e-03	8.49e-05	-4.53	1.42216	-1.18
94104_at	3.73e-03	8.65e-05	-4.52	1.40466	-1.02
23014_at	3.73e-03	8.68e-05	-4.52	1.4021	-1.15
28970_at	3.79e-03	8.82e-05	-4.52	1.38615	-1.18
9334_at	3.79e-03	8.85e-05	4.52	1.38279	1.10
25939_at	3.79e-03	8.86e-05	4.52	1.38257	1.26
440184_at	3.84e-03	9.02e-05	-4.51	1.36554	-8.16e-01
6427_at	3.84e-03	9.02e-05	-4.51	1.36484	-9.17e-01
1768_at	3.84e-03	9.03e-05	-4.51	1.36472	-7.28e-01
4144_at	3.85e-03	9.05e-05	-4.51	1.36236	-8.90e-01
101929633_at	3.87e-03	9.13e-05	-4.50	1.3542	-2.19
283149_at	3.87e-03	9.14e-05	4.50	1.35236	9.33e-01
80024_at	3.87e-03	9.16e-05	4.50	1.35109	1.27
1948_at	3.90e-03	9.25e-05	4.50	1.34155	1.07
7016_at	3.93e-03	9.32e-05	4.50	1.33476	8.07e-01
5742_at	3.96e-03	9.41e-05	4.49	1.32523	1.24
100507217_at	3.96e-03	9.44e-05	-4.49	1.32265	-9.61e-01
10908_at	3.96e-03	9.45e-05	4.49	1.3215	7.55e-01
4162_at	3.98e-03	9.50e-05	4.49	1.31612	1.32
8507_at	3.98e-03	9.53e-05	4.49	1.3134	1.19
653479_at	4.03e-03	9.66e-05	-4.48	1.30096	-9.21e-01
57291_at	4.03e-03	9.67e-05	-4.48	1.29927	-8.76e-01
861_at	4.03e-03	9.69e-05	4.48	1.29776	1.49
311_at	4.07e-03	9.80e-05	4.48	1.28726	7.78e-01
83598_at	4.07e-03	9.82e-05	-4.48	1.28535	-8.37e-01
50813_at	4.07e-03	9.82e-05	4.48	1.28481	7.68e-01
4947_at	4.08e-03	9.86e-05	4.48	1.28077	1.01
7181_at	4.11e-03	9.96e-05	-4.47	1.27128	-1.14
3455_at	4.12e-03	9.99e-05	4.47	1.26857	1.23
100130557_at	4.15e-03	1.01e-04	-4.47	1.25996	-1.21
25870_at	4.16e-03	1.01e-04	4.47	1.2554	7.87e-01
2701_at	4.20e-03	1.02e-04	4.46	1.24447	1.57
126669_at	4.20e-03	1.03e-04	4.46	1.24314	1.36
23639_at	4.25e-03	1.05e-04	-4.46	1.2254	-1.20
677792_at	4.25e-03	1.05e-04	-4.46	1.22444	-1.37
1173_at	4.25e-03	1.05e-04	4.46	1.22403	5.51e-01
118421_at	4.25e-03	1.05e-04	-4.45	1.22076	-1.01
1291_at	4.25e-03	1.05e-04	4.45	1.22052	9.54e-01
64321_at	4.25e-03	1.05e-04	4.45	1.21961	1.34
55810_at	4.25e-03	1.05e-04	4.45	1.21913	8.47e-01
100500876_at	4.25e-03	1.05e-04	-4.45	1.21849	-2.18
8742_at	4.25e-03	1.05e-04	4.45	1.2177	9.98e-01
375387_at	4.25e-03	1.06e-04	4.45	1.21687	1.80
113829_at	4.25e-03	1.06e-04	4.45	1.2162	8.58e-01
100616144_at	4.25e-03	1.06e-04	-4.45	1.21335	-1.17
65057_at	4.25e-03	1.06e-04	4.45	1.21168	9.68e-01
10068_at	4.25e-03	1.06e-04	4.45	1.21126	9.56e-01
5496_at	4.26e-03	1.06e-04	4.45	1.20856	6.52e-01
101409258_at	4.28e-03	1.07e-04	-4.45	1.20217	-1.51
27099_at	4.28e-03	1.07e-04	-4.45	1.19994	-1.35
3915_at	4.36e-03	1.10e-04	4.44	1.181	8.48e-01
100506195_at	4.38e-03	1.10e-04	-4.44	1.17641	-1.06
10960_at	4.38e-03	1.10e-04	4.44	1.17446	8.21e-01
100507098_at	4.38e-03	1.10e-04	-4.44	1.17361	-1.80
56667_at	4.41e-03	1.12e-04	-4.43	1.16445	-2.36
4322_at	4.44e-03	1.12e-04	-4.43	1.1573	-8.72e-01
164045_at	4.45e-03	1.13e-04	-4.43	1.15374	-9.70e-01
29844_at	4.52e-03	1.15e-04	4.42	1.13777	1.08
161_at	4.54e-03	1.16e-04	4.42	1.12889	7.32e-01
199223_at	4.54e-03	1.16e-04	-4.42	1.12868	-7.37e-01
79170_at	4.54e-03	1.16e-04	-4.42	1.12701	-1.33
55347_at	4.54e-03	1.16e-04	-4.42	1.12655	-9.02e-01
55379_at	4.55e-03	1.16e-04	4.42	1.12354	9.76e-01
5097_at	4.62e-03	1.19e-04	4.41	1.10569	8.64e-01
4329_at	4.62e-03	1.19e-04	-4.41	1.10493	-1.28
652965_at	4.62e-03	1.19e-04	-4.41	1.10493	-1.29
309_at	4.62e-03	1.19e-04	4.41	1.10278	8.27e-01
57192_at	4.64e-03	1.20e-04	4.41	1.09757	9.55e-01
7077_at	4.64e-03	1.20e-04	4.41	1.09576	9.06e-01
6560_at	4.65e-03	1.20e-04	4.41	1.09286	1.01
100507267_at	4.65e-03	1.21e-04	-4.41	1.09091	-1.53
100500873_at	4.65e-03	1.21e-04	-4.41	1.09036	-1.47
102723766_at	4.68e-03	1.22e-04	-4.40	1.08264	-1.38
79799_at	4.69e-03	1.22e-04	-4.40	1.07817	-1.68
389015_at	4.70e-03	1.23e-04	-4.40	1.07523	-1.88
11344_at	4.70e-03	1.23e-04	4.40	1.07465	1.04
1009_at	4.70e-03	1.23e-04	4.40	1.07236	1.19
100616325_at	4.71e-03	1.23e-04	-4.40	1.07014	-1.18
5141_at	4.72e-03	1.24e-04	4.40	1.06611	1.13
348254_at	4.78e-03	1.26e-04	-4.39	1.05194	-1.45
51816_at	4.79e-03	1.26e-04	4.39	1.04845	1.22
130916_at	4.80e-03	1.26e-04	-4.39	1.04572	-7.96e-01
641451_at	4.83e-03	1.28e-04	-4.39	1.03808	-1.07
101927610_at	4.97e-03	1.31e-04	-4.38	1.01036	-1.13
338799_at	4.97e-03	1.31e-04	-4.38	1.00955	-1.14
50840_at	4.97e-03	1.32e-04	-4.37	1.00725	-2.20
340061_at	4.97e-03	1.32e-04	4.37	1.00573	1.14
101928591_at	4.99e-03	1.33e-04	-4.37	1.00173	-1.80
26020_at	5.01e-03	1.33e-04	4.37	0.99628	8.97e-01
147807_at	5.01e-03	1.34e-04	4.37	0.99478	1.02
26767_at	5.01e-03	1.34e-04	-4.37	0.99386	-1.13
692108_at	5.01e-03	1.34e-04	-4.37	0.99112	-2.73
10875_at	5.01e-03	1.34e-04	4.37	0.98825	1.10
100500802_at	5.01e-03	1.34e-04	-4.37	0.98804	-2.06
5119_at	5.01e-03	1.35e-04	4.37	0.98666	1.11
1786_at	5.02e-03	1.35e-04	4.37	0.98246	8.74e-01
79844_at	5.02e-03	1.35e-04	-4.36	0.98106	-8.87e-01
100507398_at	5.02e-03	1.35e-04	-4.36	0.98083	-1.67
100288077_at	5.02e-03	1.36e-04	-4.36	0.97974	-1.16
51747_at	5.09e-03	1.38e-04	-4.36	0.96467	-1.21
100874243_at	5.09e-03	1.38e-04	-4.36	0.9637	-1.48
5253_at	5.14e-03	1.40e-04	4.35	0.95205	8.56e-01
102723877_at	5.14e-03	1.40e-04	-4.35	0.95204	-1.72
727944_at	5.21e-03	1.42e-04	-4.35	0.93843	-2.37
196792_at	5.26e-03	1.43e-04	-4.34	0.92825	-2.18
55966_at	5.26e-03	1.43e-04	4.34	0.92703	1.26
25923_at	5.26e-03	1.44e-04	4.34	0.92595	6.59e-01
10300_at	5.30e-03	1.45e-04	4.34	0.91696	6.15e-01
100423036_at	5.31e-03	1.45e-04	-4.34	0.91408	-1.29
2316_at	5.31e-03	1.46e-04	4.34	0.91172	9.39e-01
645843_at	5.33e-03	1.47e-04	-4.34	0.90682	-1.62
200734_at	5.38e-03	1.48e-04	4.33	0.89795	8.40e-01
100507283_at	5.50e-03	1.52e-04	-4.32	0.87367	-1.22
84629_at	5.50e-03	1.52e-04	4.32	0.87278	1.01
11031_at	5.51e-03	1.52e-04	4.32	0.87061	1.21
145282_at	5.58e-03	1.54e-04	-4.32	0.85695	-1.05
5314_at	5.58e-03	1.55e-04	-4.32	0.85531	-1.99
100507299_at	5.59e-03	1.55e-04	-4.32	0.85324	-1.58
100506413_at	5.59e-03	1.55e-04	-4.32	0.85124	-1.54
100873980_at	5.60e-03	1.56e-04	-4.31	0.84815	-1.67
9294_at	5.61e-03	1.56e-04	4.31	0.84476	1.02
9534_at	5.61e-03	1.57e-04	-4.31	0.84444	-9.25e-01
6793_at	5.61e-03	1.57e-04	4.31	0.84344	1.22
6836_at	5.64e-03	1.58e-04	4.31	0.83665	7.18e-01
2788_at	5.66e-03	1.59e-04	4.31	0.83218	1.14
8503_at	5.67e-03	1.59e-04	4.31	0.82978	9.81e-01
57476_at	5.70e-03	1.60e-04	-4.30	0.82203	-7.70e-01
85391_at	5.71e-03	1.61e-04	-4.30	0.82036	-2.61
2078_at	5.71e-03	1.61e-04	4.30	0.81794	7.63e-01
767594_at	5.71e-03	1.61e-04	-4.30	0.81757	-1.18
1349_at	5.73e-03	1.62e-04	-4.30	0.81245	-6.35e-01
29904_at	5.73e-03	1.62e-04	4.30	0.81156	8.04e-01
602_at	5.73e-03	1.62e-04	4.30	0.80974	1.23
164684_at	5.74e-03	1.63e-04	-4.30	0.80742	-8.49e-01
29108_at	5.74e-03	1.63e-04	4.30	0.80524	1.52
10870_at	5.76e-03	1.64e-04	4.30	0.80178	1.69
11096_at	5.82e-03	1.66e-04	4.29	0.78884	1.22
59342_at	5.82e-03	1.66e-04	4.29	0.78883	7.02e-01
29952_at	5.87e-03	1.68e-04	4.29	0.77934	7.47e-01
102724283_at	5.89e-03	1.69e-04	-4.29	0.77472	-1.05
51225_at	5.91e-03	1.69e-04	4.28	0.77013	1.41
10211_at	5.97e-03	1.71e-04	4.28	0.75917	5.63e-01
9407_at	5.99e-03	1.72e-04	-4.28	0.75538	-8.85e-01
9948_at	5.99e-03	1.72e-04	4.28	0.75342	8.04e-01
337873_at	6.07e-03	1.75e-04	-4.27	0.73925	-1.66
161742_at	6.07e-03	1.75e-04	4.27	0.73781	8.07e-01
9353_at	6.07e-03	1.75e-04	-4.27	0.73754	-1.70
50839_at	6.07e-03	1.76e-04	-4.27	0.73499	-1.52
7264_at	6.07e-03	1.76e-04	4.27	0.73468	1.07
283209_at	6.08e-03	1.77e-04	4.27	0.73063	1.15
1154_at	6.08e-03	1.77e-04	-4.27	0.73004	-1.02
92106_at	6.21e-03	1.81e-04	-4.26	0.70941	-9.85e-01
22877_at	6.22e-03	1.81e-04	4.26	0.70635	8.01e-01
2889_at	6.22e-03	1.81e-04	4.26	0.7058	8.47e-01
55738_at	6.22e-03	1.82e-04	4.26	0.70481	8.95e-01
2289_at	6.33e-03	1.85e-04	-4.25	0.68573	-1.49
23451_at	6.40e-03	1.87e-04	-4.25	0.67512	-5.64e-01
1974_at	6.42e-03	1.89e-04	-4.25	0.66895	-5.28e-01
5914_at	6.42e-03	1.89e-04	4.25	0.66816	9.52e-01
6890_at	6.42e-03	1.89e-04	4.25	0.66742	9.58e-01
1663_at	6.42e-03	1.89e-04	-4.25	0.66662	-1.41
9022_at	6.44e-03	1.90e-04	4.24	0.66293	1.65
2086_at	6.49e-03	1.92e-04	-4.24	0.65241	-1.73
128637_at	6.49e-03	1.92e-04	4.24	0.65199	8.31e-01
26238_at	6.49e-03	1.92e-04	-4.24	0.65073	-1.45
7145_at	6.49e-03	1.92e-04	4.24	0.65054	7.13e-01
8407_at	6.55e-03	1.94e-04	4.24	0.64065	1.06
116159_at	6.56e-03	1.95e-04	4.23	0.63597	1.07
162394_at	6.56e-03	1.95e-04	4.23	0.63569	1.14
57216_at	6.56e-03	1.95e-04	4.23	0.63569	7.74e-01
55251_at	6.58e-03	1.96e-04	-4.23	0.63014	-9.50e-01
29894_at	6.58e-03	1.97e-04	4.23	0.62989	8.46e-01
9516_at	6.58e-03	1.97e-04	4.23	0.62826	8.23e-01
284697_at	6.58e-03	1.97e-04	-4.23	0.62702	-1.01
5175_at	6.59e-03	1.98e-04	4.23	0.62503	8.52e-01
256471_at	6.59e-03	1.98e-04	-4.23	0.62303	-7.59e-01
65108_at	6.63e-03	1.99e-04	4.23	0.61649	8.97e-01
693197_at	6.69e-03	2.01e-04	-4.22	0.60679	-2.62
10981_at	6.70e-03	2.02e-04	4.22	0.60449	9.01e-01
23230_at	6.71e-03	2.02e-04	-4.22	0.60181	-9.55e-01
10421_at	6.73e-03	2.03e-04	4.22	0.59768	7.24e-01
4242_at	6.73e-03	2.03e-04	4.22	0.59717	1.36
132720_at	6.73e-03	2.04e-04	4.22	0.59457	1.01
51155_at	6.76e-03	2.05e-04	4.22	0.59015	1.08
22918_at	6.76e-03	2.06e-04	4.22	0.58661	1.29
120376_at	6.76e-03	2.06e-04	-4.21	0.58604	-1.20
10712_at	6.76e-03	2.06e-04	4.21	0.58571	9.91e-01
57178_at	6.80e-03	2.07e-04	4.21	0.57991	9.20e-01
101927759_at	6.83e-03	2.08e-04	-4.21	0.57444	-1.20
9601_at	6.83e-03	2.09e-04	4.21	0.57351	7.76e-01
7562_at	6.86e-03	2.10e-04	-4.21	0.56806	-9.83e-01
6421_at	6.86e-03	2.10e-04	-4.21	0.5669	-8.44e-01
54477_at	6.89e-03	2.11e-04	-4.21	0.56136	-8.46e-01
56905_at	6.93e-03	2.13e-04	4.20	0.55468	1.15
9019_at	6.93e-03	2.13e-04	4.20	0.5536	6.34e-01
51063_at	6.93e-03	2.14e-04	4.20	0.55144	1.07
4052_at	7.00e-03	2.16e-04	4.20	0.54186	1.28
100505741_at	7.00e-03	2.16e-04	-4.20	0.5407	-9.44e-01
6688_at	7.01e-03	2.17e-04	4.20	0.53805	1.26
100033436_at	7.02e-03	2.17e-04	-4.20	0.5353	-1.41
100422909_at	7.02e-03	2.18e-04	-4.20	0.53374	-2.57
767604_at	7.08e-03	2.20e-04	-4.19	0.52498	-1.24
1396_at	7.08e-03	2.20e-04	4.19	0.52365	1.12
100500880_at	7.16e-03	2.23e-04	-4.19	0.51108	-1.82
57713_at	7.18e-03	2.24e-04	-4.19	0.50809	-1.31
85377_at	7.24e-03	2.26e-04	4.18	0.49851	9.39e-01
6548_at	7.33e-03	2.29e-04	4.18	0.48584	9.73e-01
693209_at	7.36e-03	2.30e-04	-4.17	0.48087	-1.09
84447_at	7.45e-03	2.33e-04	4.17	0.46872	7.39e-01
11273_at	7.47e-03	2.34e-04	4.17	0.46432	5.71e-01
155038_at	7.52e-03	2.36e-04	4.17	0.45736	1.20
9647_at	7.70e-03	2.42e-04	4.16	0.43409	1.24
57215_at	7.72e-03	2.43e-04	4.16	0.43045	7.82e-01
4150_at	7.87e-03	2.48e-04	4.15	0.41081	8.43e-01
29_at	7.89e-03	2.49e-04	4.15	0.40672	8.04e-01
196463_at	7.91e-03	2.50e-04	4.15	0.40379	9.47e-01
735_at	7.92e-03	2.50e-04	-4.14	0.40166	-9.69e-01
541466_at	7.92e-03	2.51e-04	4.14	0.40022	6.66e-01
5105_at	7.97e-03	2.53e-04	-4.14	0.3928	-2.06
3043_at	8.03e-03	2.55e-04	4.14	0.38514	1.60
6522_at	8.14e-03	2.59e-04	4.13	0.37039	9.07e-01
6157_at	8.14e-03	2.59e-04	-4.13	0.3702	-5.49e-01
101752399_at	8.16e-03	2.60e-04	-4.13	0.36577	-1.67
100526820_at	8.16e-03	2.60e-04	-4.13	0.36462	-1.32
5585_at	8.17e-03	2.61e-04	4.13	0.36315	9.60e-01
51228_at	8.23e-03	2.63e-04	4.13	0.35448	1.10
55689_at	8.24e-03	2.64e-04	4.13	0.35215	6.74e-01
79073_at	8.25e-03	2.65e-04	4.12	0.34915	8.65e-01
256949_at	8.25e-03	2.65e-04	4.12	0.34915	7.95e-01
23368_at	8.31e-03	2.67e-04	4.12	0.34097	9.00e-01
5971_at	8.33e-03	2.68e-04	4.12	0.33828	1.24
11322_at	8.33e-03	2.68e-04	4.12	0.33694	6.81e-01
654841_at	8.35e-03	2.70e-04	-4.12	0.33208	-1.43
102723590_at	8.35e-03	2.70e-04	-4.12	0.33185	-1.03
30846_at	8.36e-03	2.70e-04	4.12	0.32972	1.24
284297_at	8.41e-03	2.72e-04	4.11	0.32271	1.02
