ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_3236928	0.9997	0.52256232	0.6445888	-4.949	0.09441628	223671903	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
ILMN_2116556	0.9997	0.52259762	-0.6445339	-4.949	-0.11366164	195539322	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
ILMN_3221055	0.9997	0.52260226	-0.6445266	-4.949	-0.08733789	NA		
ILMN_1814994	0.9997	0.52260714	0.644519	-4.949	0.08644144	296010871	YY2	YY2 transcription factor
ILMN_1683635	0.9997	0.52262264	-0.6444949	-4.949	-0.09196075	303305000	C11orf70	chromosome 11 open reading frame 70
ILMN_1731503	0.9997	0.52262481	0.6444915	-4.949	0.15776961	56237031	MARCO	macrophage receptor with collagenous structure
ILMN_2185072	0.9997	0.52262772	-0.644487	-4.949	-0.07534747	190610009	C14orf39	chromosome 14 open reading frame 39
ILMN_3250909	0.9997	0.52264786	-0.6444556	-4.949	-0.08739917	NA		
ILMN_1786125	0.9997	0.52265626	0.6444425	-4.949	0.095969	166197663	CCNA2	cyclin A2
ILMN_1813275	0.9997	0.52266695	0.6444259	-4.949	0.07478578	557440873	DUSP22	dual specificity phosphatase 22
ILMN_1670256	0.9997	0.52268021	0.6444052	-4.949	0.13221989	514052654	PDK1	pyruvate dehydrogenase kinase 1
ILMN_1680300	0.9997	0.52269636	0.6443801	-4.949	0.07758506	347446705	BCAN	brevican
ILMN_1655095	0.9997	0.52270261	-0.6443704	-4.949	-0.08913944	NA		
ILMN_1660222	0.9997	0.52273927	0.6443133	-4.949	0.08798308	399923566	MTBP	MDM2 binding protein
ILMN_1687171	0.9997	0.52273948	-0.644313	-4.949	-0.10639389	296179378	CLTA	clathrin light chain A
ILMN_1660345	0.9997	0.52276553	0.6442724	-4.949	0.14545428	NA		
ILMN_3241332	0.9997	0.52276623	0.6442713	-4.949	0.08953581	NA		
ILMN_3165438	0.9997	0.52277337	0.6442602	-4.949	0.06823344	110339329		
ILMN_3213761	0.9997	0.52278854	0.6442366	-4.949	0.11386219	NA		
ILMN_1726906	0.9997	0.52282056	-0.6441867	-4.949	-0.10488639	498917180	AKT1S1	AKT1 substrate 1
ILMN_3302625	0.9997	0.52287635	-0.6440998	-4.949	-0.09017686	NA		
ILMN_1686906	0.9997	0.52288216	-0.6440908	-4.949	-0.13669958	1043261394	TP53INP2	tumor protein p53 inducible nuclear protein 2
ILMN_1751395	0.9997	0.52289586	0.6440695	-4.949	0.10536158	145580614	KRI1	KRI1 homolog
ILMN_1659488	0.9997	0.52292424	-0.6440253	-4.949	-0.0746205	342307103	PLXNB2	plexin B2
ILMN_1723641	0.9997	0.52293715	0.6440052	-4.949	0.10426661	NA		
ILMN_1675462	0.9997	0.52294442	0.6439939	-4.949	0.09658069	154426303	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
ILMN_1797912	0.9997	0.52298788	-0.6439262	-4.949	-0.09317794	807201158	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide
ILMN_1763202	0.9997	0.52302797	0.6438638	-4.949	0.11980756	23111022	SNX10	sorting nexin 10
ILMN_1775008	0.9997	0.52308545	0.6437743	-4.949	0.15000572	178056551	NCAPD2	non-SMC condensin I complex subunit D2
ILMN_3308138	0.9997	0.52310818	0.643739	-4.949	0.15171936	259155288	RNU4-2	RNA, U4 small nuclear 2
ILMN_1734580	0.9997	0.52311077	-0.6437349	-4.949	-0.07605133	NA		
ILMN_2333865	0.9997	0.52314559	0.6436807	-4.949	0.09784025	194306641	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
ILMN_1824029	0.9997	0.52314668	0.643679	-4.949	0.07829686	6697520		
ILMN_1667225	0.9997	0.52315625	-0.6436641	-4.949	-0.07709533	1015120667	PDE1C	phosphodiesterase 1C
ILMN_2190851	0.9997	0.52316862	-0.6436449	-4.949	-0.15608061	45439320	PPID	peptidylprolyl isomerase D
ILMN_1798233	0.9997	0.52320513	-0.643588	-4.949	-0.12318692	73747923	PSMB9	proteasome subunit beta 9
ILMN_2078226	0.9997	0.523215	0.6435727	-4.949	0.08817247	528881084	MAGEH1	MAGE family member H1
ILMN_1726435	0.9997	0.52322846	0.6435517	-4.949	0.09763442	NA		
ILMN_2401770	0.9997	0.52329856	-0.6434427	-4.949	-0.07122694	NA		
ILMN_1652085	0.9997	0.52330039	-0.6434398	-4.949	-0.22654928	315139023	MPHOSPH10	M-phase phosphoprotein 10
ILMN_1779887	0.9997	0.52335865	0.6433491	-4.949	0.10056789	NA		
ILMN_1708619	0.9997	0.5233594	-0.643348	-4.949	-0.07015539	61743970	SEH1L	SEH1 like nucleoporin
ILMN_1813491	0.9997	0.52335953	-0.6433478	-4.949	-0.14021678	526252795	SPTLC1	serine palmitoyltransferase long chain base subunit 1
ILMN_1698653	0.9997	0.52336809	0.6433344	-4.949	0.06700069	310750411	ODF2	outer dense fiber of sperm tails 2
ILMN_2198859	0.9997	0.52337459	-0.6433243	-4.949	-0.10279739	284005401	NAT16	N-acetyltransferase 16 (putative)
ILMN_2415467	0.9997	0.52338283	-0.6433115	-4.949	-0.08679522	594140686	SYNRG	synergin, gamma
ILMN_1766401	0.9997	0.52346033	0.6431909	-4.949	0.07914375	52218827	OR1M1	olfactory receptor family 1 subfamily M member 1
ILMN_1821483	0.9997	0.52347484	0.6431683	-4.949	0.09184394	27823345		
ILMN_1715309	0.9997	0.52347963	0.6431609	-4.949	0.08096256	NA		
ILMN_1911873	0.9997	0.52352012	0.6430979	-4.949	0.08260544	31012672		
ILMN_1657769	0.9997	0.52352357	-0.6430925	-4.949	-0.07520892	387598039	EIF5	eukaryotic translation initiation factor 5
ILMN_3195954	0.9997	0.52352545	0.6430896	-4.949	0.08605364	NA		
ILMN_1716370	0.9997	0.52353245	-0.6430787	-4.949	-0.12439597	157738638	TNS4	tensin 4
ILMN_1669647	0.9997	0.5235744	0.6430134	-4.949	0.07600347	NA		
ILMN_1760737	0.9997	0.52361527	-0.6429499	-4.949	-0.08809653	38261964	ARPP21	cAMP regulated phosphoprotein 21
ILMN_1717853	0.9997	0.52364184	0.6429085	-4.949	0.08847339	526253061	DMGDH	dimethylglycine dehydrogenase
ILMN_1707799	0.9997	0.52369018	-0.6428333	-4.949	-0.07182908	584277119	DGKK	diacylglycerol kinase kappa
ILMN_3231538	0.9997	0.52370172	-0.6428154	-4.949	-0.0897995	NA		
ILMN_1846306	0.9997	0.52370786	-0.6428058	-4.949	-0.09556244	21706999	LOC105379362	uncharacterized LOC105379362
ILMN_1768430	0.9997	0.52372234	0.6427833	-4.949	0.07765719	NA		
ILMN_1679770	0.9997	0.52375383	0.6427343	-4.949	0.08545472	528524610	ENOX2	ecto-NOX disulfide-thiol exchanger 2
ILMN_1775943	0.9997	0.52375946	-0.6427256	-4.949	-0.10213267	68348706	BRMS1L	breast cancer metastasis-suppressor 1-like
ILMN_1714880	0.9997	0.52376438	0.6427179	-4.949	0.06941808	310923287	LIMS3	LIM zinc finger domain containing 3
ILMN_2166706	0.9997	0.52376939	-0.6427101	-4.949	-0.07618564	112734798	FBXO22-AS1	FBXO22 antisense RNA 1
ILMN_1779673	0.9997	0.52379303	-0.6426733	-4.95	-0.08373189	110681711	HDGFL1	hepatoma derived growth factor-like 1
ILMN_1697370	0.9997	0.52380999	-0.642647	-4.95	-0.06605742	18644731	CST11	cystatin 11
ILMN_1693559	0.9997	0.52382489	0.6426238	-4.95	0.11938256	163965372	DOT1L	DOT1 like histone lysine methyltransferase
ILMN_1711069	0.9997	0.52382899	0.6426174	-4.95	0.15292942	188528704	YPEL5	yippee like 5
ILMN_1746292	0.9997	0.52384834	0.6425873	-4.95	0.06014447	NA		
ILMN_1788250	0.9997	0.52387516	0.6425456	-4.95	0.11156533	538918602	LDOC1	leucine zipper down-regulated in cancer 1
ILMN_1778337	0.9997	0.52390156	0.6425045	-4.95	0.07711133	747165381	HNF1B	HNF1 homeobox B
ILMN_3236671	0.9997	0.52392588	-0.6424667	-4.95	-0.0777465	208022634	CLRN2	clarin 2
ILMN_1657210	0.9997	0.52401723	0.6423246	-4.95	0.07910186	NA		
ILMN_1777250	0.9997	0.52404725	0.642278	-4.95	0.072543	259490308	ZNF268	zinc finger protein 268
ILMN_1841564	0.9997	0.52406564	-0.6422494	-4.95	-0.08380033	31449015		
ILMN_2099256	0.9997	0.52407952	0.6422278	-4.95	0.08008042	667667724	MTERF1	mitochondrial transcription termination factor 1
ILMN_1744046	0.9997	0.52419685	0.6420454	-4.95	0.12090122	189242610	DIAPH2	diaphanous related formin 2
ILMN_1850338	0.9997	0.52420623	-0.6420308	-4.95	-0.10216008	47359699		
ILMN_2348487	0.9997	0.52422118	-0.6420075	-4.95	-0.08482861	574584841	ADGRE3	adhesion G protein-coupled receptor E3
ILMN_1757742	0.9997	0.52423114	0.641992	-4.95	0.16720078	110815808	ZRANB1	zinc finger RANBP2-type containing 1
ILMN_1854913	0.9997	0.52423405	-0.6419875	-4.95	-0.07177911	27878707		
ILMN_1666314	0.9997	0.52423847	0.6419806	-4.95	0.06625536	126273511	RET	ret proto-oncogene
ILMN_1801428	0.9997	0.52424827	0.6419654	-4.95	0.25742214	194018510	KRT77	keratin 77
ILMN_3181473	0.9997	0.52425059	0.6419618	-4.95	0.10640206	222136677	PRICKLE1	prickle planar cell polarity protein 1
ILMN_1776596	0.9997	0.52428856	0.6419028	-4.95	0.07757886	239735513	FOXL2	forkhead box L2
ILMN_1719172	0.9997	0.52431037	0.6418689	-4.95	0.09826311	NA		
ILMN_1733655	0.9997	0.52431836	0.6418564	-4.95	0.07727572	NA		
ILMN_1656383	0.9997	0.52433803	-0.6418259	-4.95	-0.07766947	156119600	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1
ILMN_1905938	0.9997	0.52433974	0.6418232	-4.95	0.07413442	4888456		
ILMN_1659189	0.9997	0.52439695	0.6417343	-4.95	0.10410581	966751386	CARD19	caspase recruitment domain family member 19
ILMN_1762079	0.9997	0.5244054	-0.6417211	-4.95	-0.08417911	NA		
ILMN_1660669	0.9997	0.52447836	0.6416077	-4.95	0.08066861	NA		
ILMN_1699037	0.9997	0.52449397	-0.6415835	-4.95	-0.08960814	NA		
ILMN_1657527	0.9997	0.52449746	-0.641578	-4.95	-0.11766961	984880730	CLEC12B	C-type lectin domain family 12 member B
ILMN_1807044	0.9997	0.52450544	0.6415656	-4.95	0.09588156	55770883	UBAC1	UBA domain containing 1
ILMN_3255741	0.9997	0.52450607	0.6415646	-4.95	0.07756619	599046746	ZNF37BP	zinc finger protein 37B, pseudogene
ILMN_2234758	0.9997	0.52452223	-0.6415395	-4.95	-0.14549203	827342565	SRP14	signal recognition particle 14
ILMN_1678531	0.9997	0.5245234	-0.6415377	-4.95	-0.07509378	62177128	N4BP3	NEDD4 binding protein 3
ILMN_1775423	0.9997	0.52454756	0.6415002	-4.95	0.12788261	156139126	C10orf88	chromosome 10 open reading frame 88
ILMN_1745522	0.9997	0.52454989	0.6414965	-4.95	0.07357256	954170001	PF4V1	platelet factor 4 variant 1
ILMN_1662895	0.9997	0.5245566	0.6414861	-4.95	0.09968297	703491577	APOPT1	apoptogenic 1, mitochondrial
ILMN_1651690	0.9997	0.52458216	-0.6414464	-4.95	-0.08419031	121949780	PGBD4	piggyBac transposable element derived 4
ILMN_1705550	0.9997	0.52459355	0.6414287	-4.95	0.0757005	NA		
ILMN_1661372	0.9997	0.52461287	-0.6413987	-4.95	-0.09247344	574269854	AJUBA	ajuba LIM protein
ILMN_1866901	0.9997	0.52463205	0.6413689	-4.95	0.08456408	5449400		
ILMN_1734773	0.9997	0.52464216	0.6413531	-4.95	0.07686742	310923201	PRSS1	protease, serine 1
ILMN_1804673	0.9997	0.52464794	-0.6413442	-4.95	-0.07941986	319996628	SLC16A4	solute carrier family 16 member 4
ILMN_1853798	0.9997	0.52468983	-0.6412791	-4.95	-0.07728597	2051880		
ILMN_1753265	0.9997	0.52468992	-0.6412789	-4.95	-0.081749	756398276	C12orf76	chromosome 12 open reading frame 76
ILMN_1814589	0.9997	0.52471818	0.641235	-4.95	0.11757342	NA		
ILMN_1679707	0.9997	0.52472232	-0.6412286	-4.95	-0.08250722	NA		
ILMN_1773310	0.9997	0.52472414	-0.6412257	-4.95	-0.08983947	52485798	FUT5	fucosyltransferase 5
ILMN_1810604	0.9997	0.52472782	0.64122	-4.95	0.15232056	194097482	ELMOD1	ELMO domain containing 1
ILMN_1789775	0.9997	0.524752	0.6411824	-4.95	0.09762997	NA		
ILMN_1656706	0.9997	0.52480399	0.6411017	-4.95	0.13739725	444299645	LCE2D	late cornified envelope 2D
ILMN_3264100	0.9997	0.52485505	0.6410223	-4.95	0.0812295	NA		
ILMN_1684553	0.9997	0.52486285	-0.6410102	-4.95	-0.08743722	507834087	RHOH	ras homolog family member H
ILMN_1658221	0.9997	0.52493447	-0.6408989	-4.95	-0.09044625	170650686	POLH	DNA polymerase eta
ILMN_3229057	0.9997	0.52494198	-0.6408873	-4.95	-0.06617328	NA		
ILMN_1705578	0.9997	0.52495408	-0.6408685	-4.95	-0.09980083	NA		
ILMN_1710075	0.9997	0.52496335	-0.6408541	-4.95	-0.12445542	NA		
ILMN_1838830	0.9997	0.52497722	0.6408325	-4.95	0.08676167	16550206	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2
ILMN_1805415	0.9997	0.52499202	0.6408095	-4.95	0.10204622	347658967	PDE3A	phosphodiesterase 3A
ILMN_1662484	0.9997	0.52501727	0.6407703	-4.95	0.06840028	60115825	CLDN18	claudin 18
ILMN_1810037	0.9997	0.52503388	0.6407445	-4.95	0.11565644	632794834	RUSC2	RUN and SH3 domain containing 2
ILMN_1731433	0.9997	0.52504375	-0.6407292	-4.95	-0.10938439	440918689	AOC1	amine oxidase, copper containing 1
ILMN_3310815	0.9997	0.52505084	-0.6407181	-4.95	-0.09900889	262206065	MIR30C1	microRNA 30c-1
ILMN_1763602	0.9997	0.52505256	-0.6407155	-4.95	-0.07300669	1018191472	ZNF423	zinc finger protein 423
ILMN_1720287	0.9997	0.52506319	0.640699	-4.95	0.10711961	571026671	E4F1	E4F transcription factor 1
ILMN_3293730	0.9997	0.5250753	-0.6406801	-4.95	-0.07254364	NA		
ILMN_1776313	0.9997	0.52508364	-0.6406672	-4.95	-0.10327725	530537237	TMEM150B	transmembrane protein 150B
ILMN_1744212	0.9997	0.52509047	0.6406566	-4.95	0.13082983	585866364	INPP5D	inositol polyphosphate-5-phosphatase D
ILMN_1756088	0.9997	0.52512456	-0.6406036	-4.95	-0.09120703	145046252	DMRTC1B	DMRT like family C1B
ILMN_1738680	0.9997	0.52517741	-0.6405215	-4.95	-0.08695258	388240775	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
ILMN_1806249	0.9997	0.52517786	0.6405208	-4.95	0.11337811	296010857	IL1RN	interleukin 1 receptor antagonist
ILMN_1660446	0.9997	0.52520845	-0.6404733	-4.95	-0.07877833	300388151	BTNL3	butyrophilin like 3
ILMN_1880611	0.9997	0.52521137	-0.6404688	-4.95	-0.09767364	15332023		
ILMN_1797794	0.9997	0.52526541	0.6403849	-4.95	0.08609264	NA		
ILMN_1677509	0.9997	0.52527395	0.6403716	-4.95	0.12656803	291575151	PRR7	proline rich 7 (synaptic)
ILMN_1791912	0.9997	0.52531873	-0.640302	-4.95	-0.09620253	94721339	SIDT2	SID1 transmembrane family member 2
ILMN_1659620	0.9997	0.52533532	0.6402763	-4.95	0.07797367	313760679	MYCBP	MYC binding protein
ILMN_1758674	0.9997	0.52538702	0.640196	-4.951	0.08692025	568815678	EMC6	ER membrane protein complex subunit 6
ILMN_3239507	0.9997	0.52538915	0.6401927	-4.951	0.07751081	NA		
ILMN_1672197	0.9997	0.52540636	-0.640166	-4.951	-0.07931419	NA		
ILMN_3201523	0.9997	0.52542838	0.6401318	-4.951	0.10210219	NA		
ILMN_1753190	0.9997	0.52543857	0.6401159	-4.951	0.09926194	608788364	ERCC6L2	ERCC excision repair 6 like 2
ILMN_1720075	0.9997	0.52543991	0.6401139	-4.951	0.1110765	NA		
ILMN_1813936	0.9997	0.5254512	-0.6400963	-4.951	-0.09289781	742799277	DNAH3	dynein axonemal heavy chain 3
ILMN_3283592	0.9997	0.52545485	0.6400907	-4.951	0.10924767	284005310	SPDYE2B	speedy/RINGO cell cycle regulator family member E2B
ILMN_1690125	0.9997	0.52546016	0.6400824	-4.951	0.09810011	520975466	PDLIM7	PDZ and LIM domain 7
ILMN_2391324	0.9997	0.52549849	-0.6400229	-4.951	-0.10109458	63054857	RCCD1	RCC1 domain containing 1
ILMN_1672307	0.9997	0.52552123	-0.6399876	-4.951	-0.08975775	156523232	BMX	BMX non-receptor tyrosine kinase
ILMN_1830837	0.9997	0.5255279	-0.6399772	-4.951	-0.09087461	28290302		
ILMN_1752065	0.9997	0.52554282	-0.6399541	-4.951	-0.08490239	NA		
ILMN_1744647	0.9997	0.52555639	0.639933	-4.951	0.10794211	749502284	CAND1	cullin associated and neddylation dissociated 1
ILMN_2155719	0.9997	0.52560723	-0.639854	-4.951	-0.11206381	478247000	NBPF10	neuroblastoma breakpoint family member 10
ILMN_3204838	0.9997	0.52561721	-0.6398386	-4.951	-0.09115058	NA		
ILMN_3241201	0.9997	0.52564375	-0.6397973	-4.951	-0.06182025	636742917	FAM223A	family with sequence similarity 223 member A (non-protein coding)
ILMN_3310055	0.9997	0.52568405	0.6397348	-4.951	0.09723011	262206169	MIR760	microRNA 760
ILMN_2412860	0.9997	0.52568993	0.6397257	-4.951	0.11718033	325651968	MCM4	minichromosome maintenance complex component 4
ILMN_3300198	0.9997	0.52574077	-0.6396467	-4.951	-0.10765981	NA		
ILMN_1727553	0.9997	0.5257784	-0.6395883	-4.951	-0.10394208	735997405	ZBED8	zinc finger BED-type containing 8
ILMN_1810727	0.9997	0.52578694	-0.6395751	-4.951	-0.08459178	664805979	SLC25A45	solute carrier family 25 member 45
ILMN_1777299	0.9997	0.5258203	-0.6395233	-4.951	-0.08376322	NA		
ILMN_2278729	0.9997	0.52582083	0.6395225	-4.951	0.14345767	83367071	EIF3B	eukaryotic translation initiation factor 3 subunit B
ILMN_1652397	0.9997	0.52582455	0.6395167	-4.951	0.08200761	238550160	TRPT1	tRNA phosphotransferase 1
ILMN_1725620	0.9997	0.52583367	-0.6395025	-4.951	-0.11464192	527317397	GGNBP2	gametogenetin binding protein 2
ILMN_1694126	0.9997	0.52583602	0.6394989	-4.951	0.06935361	154426305	KIF24	kinesin family member 24
ILMN_1805345	0.9997	0.52584869	0.6394792	-4.951	0.10643072	93141011	MOSPD3	motile sperm domain containing 3
ILMN_1844299	0.9997	0.52586182	-0.6394588	-4.951	-0.09331325	81799847		
ILMN_2402581	0.9997	0.52586632	-0.6394518	-4.951	-0.09123675	594140600	MYZAP	myocardial zonula adherens protein
ILMN_3249162	0.9997	0.52587476	0.6394387	-4.951	0.071469	153792803	LOC286238	uncharacterized LOC286238
ILMN_3280496	0.9997	0.52591762	0.6393722	-4.951	0.101072	NA		
ILMN_1673941	0.9997	0.52592049	0.6393678	-4.951	0.08366511	221139796	RBM24	RNA binding motif protein 24
ILMN_1724054	0.9997	0.52593361	-0.6393474	-4.951	-0.09548481	NA		
ILMN_1818562	0.9997	0.52594891	-0.6393237	-4.951	-0.09067972	26252005		
ILMN_1690566	0.9997	0.52597797	-0.6392785	-4.951	-0.09618156	30474868	RASSF4	Ras association domain family member 4
ILMN_1752952	0.9997	0.5261056	-0.6390805	-4.951	-0.10031961	615276304	MMP28	matrix metallopeptidase 28
ILMN_3297754	0.9997	0.52610996	0.6390737	-4.951	0.07929978	NA		
ILMN_1718699	0.9997	0.52611308	0.6390689	-4.951	0.07389936	NA		
ILMN_1685403	0.9997	0.52613082	-0.6390413	-4.951	-0.3127285	974987432	MMP7	matrix metallopeptidase 7
ILMN_2321339	0.9997	0.52613098	-0.6390411	-4.951	-0.0792565	544583487	POLR3H	RNA polymerase III subunit H
ILMN_1792972	0.9997	0.52613405	0.6390363	-4.951	0.12430994	142377954	ZNF439	zinc finger protein 439
ILMN_2140034	0.9997	0.52617076	-0.6389794	-4.951	-0.06676542	52353273	OR6X1	olfactory receptor family 6 subfamily X member 1
ILMN_1716080	0.9997	0.52619663	-0.6389392	-4.951	-0.09462503	379317151	CBL	Cbl proto-oncogene
ILMN_2085933	0.9997	0.52619858	0.6389362	-4.951	0.07771331	52317163	OR1J1	olfactory receptor family 1 subfamily J member 1
ILMN_1680353	0.9997	0.52625243	-0.6388526	-4.951	-0.05969239	339276049	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
ILMN_2402042	0.9997	0.52625912	0.6388423	-4.951	0.10194611	614458245	CT45A5	cancer/testis antigen family 45, member A5
ILMN_1693896	0.9997	0.52627022	0.638825	-4.951	0.07449661	924183250	ATP8A2	ATPase phospholipid transporting 8A2
ILMN_1653748	0.9997	0.52627929	0.638811	-4.951	0.07996519	19882248	CST11	cystatin 11
ILMN_1665183	0.9997	0.52629001	-0.6387943	-4.951	-0.09295544	NA		
ILMN_2365549	0.9997	0.52629577	0.6387854	-4.951	0.07875108	51173721	BRPF1	bromodomain and PHD finger containing 1
ILMN_3266666	0.9997	0.52630998	-0.6387634	-4.951	-0.21664539	NA		
ILMN_1711015	0.9997	0.52631236	-0.6387597	-4.951	-0.07360886	576583509	CRYAA	crystallin alpha A
ILMN_1887808	0.9997	0.52631896	0.6387494	-4.951	0.06978775	7375724		
ILMN_1780400	0.9997	0.52632099	0.6387463	-4.951	0.08411925	211059440	ZNF843	zinc finger protein 843
ILMN_1708959	0.9997	0.52635027	0.6387009	-4.951	0.07951769	45269136	MFN1	mitofusin 1
ILMN_3244728	0.9997	0.52637297	0.6386656	-4.951	0.14289367	NA		
ILMN_1712077	0.9997	0.52638326	-0.6386497	-4.951	-0.0866485	NA		
ILMN_1804610	0.9997	0.52640073	0.6386226	-4.951	0.08578881	974005232	NFX1	nuclear transcription factor, X-box binding 1
ILMN_1741200	0.9997	0.52640073	-0.6386226	-4.951	-0.101228	71040089	RFX5	regulatory factor X5
ILMN_1730295	0.9997	0.52642824	0.6385799	-4.951	0.1013295	94538342	SIGLEC8	sialic acid binding Ig like lectin 8
ILMN_1674104	0.9997	0.52643641	0.6385672	-4.951	0.08515072	113865938	S100A7L2	S100 calcium binding protein A7 like 2
ILMN_3207821	0.9997	0.52645772	0.6385341	-4.951	0.07477481	NA		
ILMN_1683102	0.9997	0.52646021	-0.6385303	-4.951	-0.12813842	217272868	SLC26A9	solute carrier family 26 member 9
ILMN_1800390	0.9997	0.52646973	0.6385155	-4.951	0.08228889	734520312	ZNF511	zinc finger protein 511
ILMN_1689211	0.9997	0.52649149	0.6384818	-4.951	0.17762258	148277036	AAK1	AP2 associated kinase 1
ILMN_2224333	0.9997	0.52653612	-0.6384125	-4.951	-0.0910045	NA		
ILMN_1788400	0.9997	0.52654519	-0.6383985	-4.951	-0.06854056	225545551	KIAA2022	KIAA2022
ILMN_2255310	0.9997	0.5265505	-0.6383902	-4.951	-0.13235067	71772358	RPS15A	ribosomal protein S15a
ILMN_1771987	0.9997	0.52661585	0.6382889	-4.951	0.08723064	222831611	SLC44A2	solute carrier family 44 member 2
ILMN_2166524	0.9997	0.52662286	-0.638278	-4.951	-0.09097439	214830564	CCNYL1	cyclin Y like 1
ILMN_1651403	0.9997	0.52663784	-0.6382548	-4.951	-0.07667053	NA		
ILMN_1655245	0.9997	0.52666721	0.6382092	-4.951	0.09416503	182515229	MDM1	Mdm1 nuclear protein
ILMN_1863738	0.9997	0.52669824	0.6381611	-4.951	0.07923678	51593574		
ILMN_1790713	0.9997	0.52677106	0.6380482	-4.951	0.08730428	444741712	C1orf189	chromosome 1 open reading frame 189
ILMN_1704321	0.9997	0.52678643	-0.6380243	-4.951	-0.08657075	125661059	IL2	interleukin 2
ILMN_1808661	0.9997	0.52680487	0.6379957	-4.951	0.16672636	153791980	TOMM5	translocase of outer mitochondrial membrane 5
ILMN_2167922	0.9997	0.52683587	-0.6379477	-4.951	-0.09561981	612339293	TRMT5	tRNA methyltransferase 5
ILMN_1769478	0.9997	0.52691214	-0.6378294	-4.951	-0.08253719	210147557	SPATA24	spermatogenesis associated 24
ILMN_2255382	0.9997	0.52695398	0.6377645	-4.951	0.07578053	112789531	NECTIN2	nectin cell adhesion molecule 2
ILMN_1680230	0.9997	0.52697564	-0.6377309	-4.951	-0.08646817	NA		
ILMN_2409298	0.9997	0.52700522	0.6376851	-4.952	0.15012039	341865558	NUSAP1	nucleolar and spindle associated protein 1
ILMN_1722133	0.9997	0.52702924	-0.6376478	-4.952	-0.07944972	NA		
ILMN_3239077	0.9997	0.52703072	-0.6376455	-4.952	-0.07341833	NA		
ILMN_1800884	0.9997	0.52704446	0.6376242	-4.952	0.09274808	NA		
ILMN_1818479	0.9997	0.52706675	0.6375897	-4.952	0.12252978	27847924		
ILMN_1687918	0.9997	0.52706863	-0.6375868	-4.952	-0.08492897	NA		
ILMN_1800332	0.9997	0.5270761	0.6375752	-4.952	0.11112806	61676205	NGB	neuroglobin
ILMN_1795976	0.9997	0.52709726	-0.6375424	-4.952	-0.08619267	197927250	SFXN2	sideroflexin 2
ILMN_1670306	0.9997	0.52711041	0.637522	-4.952	0.07765744	290463439	SCGB3A2	secretoglobin family 3A member 2
ILMN_1681631	0.9997	0.5271513	-0.6374586	-4.952	-0.09086514	NA		
ILMN_1676704	0.9997	0.52717144	0.6374274	-4.952	0.08575039	112789563	IFNK	interferon kappa
ILMN_1773080	0.9997	0.52720378	-0.6373772	-4.952	-0.07004367	663071198	OAZ1	ornithine decarboxylase antizyme 1
ILMN_2087931	0.9997	0.52720708	0.6373721	-4.952	0.08145097	332634869	CNGA4	cyclic nucleotide gated channel alpha 4
ILMN_1745329	0.9997	0.52723948	-0.6373219	-4.952	-0.1267605	1001184408	PRR14	proline rich 14
ILMN_1699521	0.9997	0.52732545	0.6371887	-4.952	0.10151458	NA		
ILMN_1698444	0.9997	0.5273307	0.6371805	-4.952	0.08608211	224831254	OPN1MW	opsin 1 (cone pigments), medium-wave-sensitive
ILMN_2077680	0.9997	0.52733396	-0.6371755	-4.952	-0.09357792	160420329	CLDND2	claudin domain containing 2
ILMN_1726893	0.9997	0.52741306	0.6370529	-4.952	0.09180319	157388928	EPN3	epsin 3
ILMN_1698001	0.9997	0.52741734	0.6370462	-4.952	0.13789922	635172874	NCK1	NCK adaptor protein 1
ILMN_1805062	0.9997	0.52749271	0.6369294	-4.952	0.08336164	148234039	OR51V1	olfactory receptor family 51 subfamily V member 1
ILMN_2382998	0.9997	0.52750757	-0.6369064	-4.952	-0.12325483	NA		
ILMN_1786955	0.9997	0.52752435	0.6368804	-4.952	0.07471569	NA		
ILMN_1752968	0.9997	0.52752793	-0.6368749	-4.952	-0.12478789	119703754	LAMB2	laminin subunit beta 2
ILMN_1768598	0.9997	0.52753727	0.6368604	-4.952	0.07722756	612407860	LAIR1	leukocyte associated immunoglobulin like receptor 1
ILMN_1761083	0.9997	0.52754006	0.6368561	-4.952	0.12686225	98961157	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
ILMN_1696055	0.9997	0.52754038	0.6368556	-4.952	0.08025978	288541408	HES3	hes family bHLH transcription factor 3
ILMN_1700590	0.9997	0.5275551	0.6368328	-4.952	0.09197539	NA		
ILMN_1681846	0.9997	0.52759333	-0.6367735	-4.952	-0.10692883	366393202	ZNF540	zinc finger protein 540
ILMN_1679898	0.9997	0.52764208	-0.636698	-4.952	-0.10331189	960139563	ALAD	aminolevulinate dehydratase
