ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
387509_at	0.61763401	1.80e-01	1.358578	-5.13638	0.1597736	387509_at
51171_at	0.61763401	1.80e-01	-1.358327	-5.1367	-0.3633684	51171_at
55556_at	0.61763401	1.80e-01	-1.358212	-5.13684	-0.2610928	55556_at
9333_at	0.61763401	1.80e-01	-1.358093	-5.13699	-0.1782244	9333_at
23130_at	0.6177959	1.81e-01	-1.357781	-5.13738	-0.2226071	23130_at
23245_at	0.61782451	1.81e-01	-1.357592	-5.13762	-0.2644123	23245_at
4430_at	0.617873	1.81e-01	-1.357385	-5.13788	-0.3312289	4430_at
5376_at	0.61849814	1.81e-01	1.356644	-5.13881	0.475671	5376_at
2934_at	0.61853723	1.81e-01	-1.356176	-5.13939	-0.2152953	2934_at
2241_at	0.61853723	1.81e-01	-1.356122	-5.13946	-0.1915839	2241_at
65264_at	0.61853723	1.81e-01	-1.356122	-5.13946	-0.232892	65264_at
6642_at	0.61890604	1.81e-01	1.355457	-5.14029	0.161148	6642_at
9218_at	0.61890604	1.81e-01	1.355456	-5.14029	0.158147	9218_at
155060_at	0.61904529	1.81e-01	-1.355165	-5.14066	-0.1766746	155060_at
10383_at	0.6196501	1.82e-01	1.354248	-5.1418	0.2022365	10383_at
56978_at	0.6196501	1.82e-01	1.354126	-5.14196	0.1895868	56978_at
7071_at	0.6196501	1.82e-01	1.353939	-5.14219	0.3177692	7071_at
6354_at	0.6196501	1.82e-01	1.353762	-5.14241	0.1627894	6354_at
79968_at	0.6196501	1.82e-01	1.353689	-5.1425	0.1374949	79968_at
3638_at	0.6196501	1.82e-01	-1.3534	-5.14286	-0.1945925	3638_at
113178_at	0.6196501	1.82e-01	-1.353315	-5.14297	-0.1980033	113178_at
55506_at	0.6196501	1.82e-01	1.353194	-5.14312	0.1607356	55506_at
8427_at	0.6196501	1.82e-01	-1.353149	-5.14318	-0.1772651	8427_at
54815_at	0.61993762	1.82e-01	1.352721	-5.14371	0.1824525	54815_at
7134_at	0.62025164	1.82e-01	-1.352202	-5.14436	-0.9591193	7134_at
185_at	0.62025164	1.82e-01	1.351942	-5.14469	0.6179698	185_at
5138_at	0.62025164	1.83e-01	1.351376	-5.14539	0.324051	5138_at
56654_at	0.62025164	1.83e-01	1.351259	-5.14554	0.3160634	56654_at
23168_at	0.62025164	1.83e-01	-1.351258	-5.14554	-0.1501032	23168_at
10432_at	0.62025164	1.83e-01	-1.35113	-5.1457	-0.2605707	10432_at
9788_at	0.62025164	1.83e-01	-1.351008	-5.14585	-0.1284393	9788_at
5373_at	0.62025164	1.83e-01	1.351003	-5.14586	0.245014	5373_at
55450_at	0.62025164	1.83e-01	-1.350976	-5.14589	-0.6203403	55450_at
78994_at	0.62066707	1.83e-01	-1.35043	-5.14657	-0.1477727	78994_at
5316_at	0.62098186	1.83e-01	-1.34992	-5.14721	-0.1041124	5316_at
5955_at	0.62098186	1.83e-01	-1.349817	-5.14734	-0.3482436	5955_at
890_at	0.6210982	1.83e-01	1.349298	-5.14798	0.2866718	890_at
2913_at	0.6210982	1.83e-01	-1.349258	-5.14803	-0.2129111	2913_at
79845_at	0.6210982	1.83e-01	1.349225	-5.14808	0.1494895	79845_at
3906_at	0.62116123	1.83e-01	1.349005	-5.14835	0.1716117	3906_at
3945_at	0.62120757	1.83e-01	-1.348801	-5.1486	-0.3249165	3945_at
56925_at	0.62137392	1.83e-01	1.348486	-5.149	0.4075819	56925_at
51506_at	0.62151677	1.84e-01	1.348193	-5.14936	0.1677478	51506_at
10787_at	0.62152941	1.84e-01	-1.34802	-5.14958	-0.2460127	10787_at
51087_at	0.62171087	1.84e-01	-1.347423	-5.15032	-0.1690053	51087_at
55623_at	0.62171087	1.84e-01	1.347387	-5.15036	0.1897316	55623_at
9196_at	0.62171087	1.84e-01	1.347369	-5.15039	0.1266207	9196_at
1974_at	0.62184602	1.84e-01	-1.346675	-5.15125	-0.2027639	1974_at
6670_at	0.62184602	1.84e-01	-1.346518	-5.15145	-0.3537271	6670_at
573_at	0.62184602	1.84e-01	-1.346475	-5.1515	-0.2326657	573_at
65258_at	0.62184602	1.84e-01	-1.346319	-5.15169	-0.2077461	65258_at
10051_at	0.62184602	1.84e-01	1.34623	-5.1518	0.3052014	10051_at
1188_at	0.62184602	1.84e-01	-1.34621	-5.15183	-0.6086936	1188_at
5029_at	0.62184602	1.84e-01	1.345744	-5.15241	0.2370842	5029_at
3750_at	0.62184602	1.84e-01	1.345608	-5.15258	0.2115024	3750_at
3122_at	0.62184602	1.84e-01	1.345596	-5.15259	0.3932664	3122_at
83716_at	0.62184602	1.84e-01	-1.345588	-5.1526	-0.7320893	83716_at
10066_at	0.62184602	1.84e-01	1.345475	-5.15274	0.1325205	10066_at
100507388_at	0.62207227	1.85e-01	-1.344843	-5.15353	-0.142746	100507388_at
4133_at	0.62207227	1.85e-01	1.344811	-5.15357	0.227103	4133_at
23506_at	0.62207227	1.85e-01	-1.344533	-5.15391	-0.189648	23506_at
64167_at	0.62207227	1.85e-01	-1.344494	-5.15396	-1.1539756	64167_at
11336_at	0.62207227	1.85e-01	-1.344463	-5.154	-0.2308458	11336_at
7371_at	0.62220182	1.85e-01	1.344166	-5.15437	0.3248104	7371_at
4312_at	0.62220182	1.85e-01	1.343918	-5.15468	0.3588361	4312_at
10121_at	0.62220182	1.85e-01	1.343758	-5.15488	0.1896293	10121_at
8674_at	0.62220182	1.85e-01	-1.343701	-5.15495	-0.1897878	8674_at
8718_at	0.62244257	1.85e-01	1.343223	-5.15554	0.1355503	8718_at
11123_at	0.62244257	1.85e-01	1.343154	-5.15563	0.1151508	11123_at
10155_at	0.62244257	1.85e-01	-1.342968	-5.15586	-0.2236724	10155_at
4236_at	0.62244257	1.85e-01	-1.342837	-5.15602	-0.1600672	4236_at
8569_at	0.62292109	1.85e-01	1.342235	-5.15677	0.2006052	8569_at
57157_at	0.62303009	1.86e-01	1.341504	-5.15767	0.1552081	57157_at
5434_at	0.62303009	1.86e-01	-1.341493	-5.15769	-0.2368785	5434_at
1033_at	0.62303009	1.86e-01	1.341476	-5.15771	0.4329124	1033_at
5873_at	0.62303009	1.86e-01	1.341457	-5.15773	0.2206912	5873_at
1635_at	0.62303009	1.86e-01	-1.341177	-5.15808	-0.1981559	1635_at
10444_at	0.62303009	1.86e-01	-1.341173	-5.15808	-0.141977	10444_at
9968_at	0.62303831	1.86e-01	-1.341005	-5.15829	-0.1960613	9968_at
382_at	0.62349856	1.86e-01	-1.34042	-5.15902	-0.2645541	382_at
7148_at	0.62356309	1.86e-01	1.339787	-5.1598	0.1204315	7148_at
102724368_at	0.62356309	1.86e-01	-1.339766	-5.15983	-0.1469236	102724368_at
64151_at	0.62356309	1.86e-01	1.339718	-5.15989	0.3206625	64151_at
6668_at	0.62356309	1.86e-01	-1.339587	-5.16005	-0.2130376	6668_at
4927_at	0.62356309	1.86e-01	1.33956	-5.16008	0.2574153	4927_at
55671_at	0.62376405	1.86e-01	-1.339215	-5.16051	-0.0994331	55671_at
23473_at	0.62413385	1.87e-01	-1.338713	-5.16113	-0.1939217	23473_at
26054_at	0.62427785	1.87e-01	-1.33842	-5.16149	-0.2007155	26054_at
4077_at	0.62478493	1.87e-01	-1.337792	-5.16227	-0.1474987	4077_at
2332_at	0.62480223	1.87e-01	-1.337616	-5.16249	-0.2165954	2332_at
26137_at	0.62485924	1.87e-01	-1.336907	-5.16336	-0.3294355	26137_at
5723_at	0.62485924	1.87e-01	-1.336794	-5.1635	-0.2102901	5723_at
3557_at	0.62485924	1.87e-01	1.336743	-5.16357	0.1679039	3557_at
3628_at	0.62485924	1.87e-01	1.336653	-5.16368	0.2439339	3628_at
8945_at	0.62485924	1.87e-01	1.336398	-5.16399	0.1001837	8945_at
64748_at	0.62485924	1.87e-01	1.33635	-5.16405	0.1348523	64748_at
91782_at	0.62485924	1.87e-01	-1.336328	-5.16408	-0.226835	91782_at
6990_at	0.62485924	1.87e-01	1.336286	-5.16413	0.2488805	6990_at
10658_at	0.62493584	1.87e-01	1.335998	-5.16449	0.126361	10658_at
55076_at	0.62493584	1.88e-01	1.335897	-5.16461	0.4928461	55076_at
3975_at	0.62498287	1.88e-01	-1.335694	-5.16486	-0.1866449	3975_at
6327_at	0.62541933	1.88e-01	-1.335131	-5.16556	-0.1548708	6327_at
10615_at	0.62593269	1.88e-01	-1.334498	-5.16634	-0.4334331	10615_at
51458_at	0.62603564	1.88e-01	-1.334243	-5.16665	-1.0554417	51458_at
3676_at	0.62605679	1.88e-01	1.334064	-5.16687	0.3168523	3676_at
28996_at	0.62646261	1.88e-01	-1.333413	-5.16768	-0.266527	28996_at
54916_at	0.62646261	1.88e-01	1.333211	-5.16792	0.2223465	54916_at
11285_at	0.62646261	1.88e-01	1.333105	-5.16806	0.1456683	11285_at
80833_at	0.62646261	1.88e-01	1.333053	-5.16812	0.3229287	80833_at
6792_at	0.62654493	1.89e-01	-1.332817	-5.16841	-0.1280427	6792_at
51363_at	0.62736889	1.89e-01	1.331898	-5.16954	0.526429	51363_at
10617_at	0.62750663	1.89e-01	1.331561	-5.16996	0.2240141	10617_at
79944_at	0.62750663	1.89e-01	-1.331453	-5.17009	-0.2106117	79944_at
860_at	0.62758118	1.89e-01	-1.331225	-5.17037	-0.1127181	860_at
9341_at	0.62776869	1.89e-01	-1.330849	-5.17083	-0.2136543	9341_at
5432_at	0.62776869	1.89e-01	-1.330669	-5.17106	-0.1552238	5432_at
79929_at	0.62776869	1.89e-01	-1.330575	-5.17117	-0.1451794	79929_at
4122_at	0.62781567	1.89e-01	-1.330372	-5.17142	-0.2215742	4122_at
11024_at	0.62783632	1.89e-01	1.330118	-5.17173	0.2296467	11024_at
2512_at	0.62783632	1.89e-01	-1.330035	-5.17183	-0.2604339	2512_at
9783_at	0.62819167	1.90e-01	-1.329296	-5.17274	-0.2051886	9783_at
9710_at	0.62819167	1.90e-01	1.329236	-5.17282	0.317436	9710_at
85294_at	0.62819167	1.90e-01	-1.329231	-5.17282	-0.0952605	85294_at
8574_at	0.62831295	1.90e-01	-1.32896	-5.17316	-0.354007	8574_at
9051_at	0.62840478	1.90e-01	1.328717	-5.17346	0.2705387	9051_at
390999_at	0.62857012	1.90e-01	1.328309	-5.17396	0.1830387	390999_at
55258_at	0.62857012	1.90e-01	-1.328247	-5.17403	-0.5234884	55258_at
10899_at	0.62871214	1.90e-01	1.327893	-5.17447	0.1211688	10899_at
23125_at	0.62871214	1.90e-01	1.327674	-5.17474	0.1872475	23125_at
3805_at	0.62871214	1.90e-01	1.327619	-5.1748	0.1396737	3805_at
378_at	0.62871214	1.90e-01	1.327363	-5.17512	0.2108444	378_at
258_at	0.62871214	1.90e-01	-1.327216	-5.1753	-0.196372	258_at
91746_at	0.62871214	1.90e-01	-1.327164	-5.17536	-0.1663574	91746_at
9097_at	0.62886043	1.90e-01	1.326869	-5.17572	0.172848	9097_at
10128_at	0.62910235	1.91e-01	-1.32627	-5.17646	-0.1984603	10128_at
6364_at	0.62910235	1.91e-01	1.326172	-5.17658	0.8059631	6364_at
9354_at	0.62910235	1.91e-01	-1.32617	-5.17658	-0.2070836	9354_at
5245_at	0.63007665	1.91e-01	-1.325114	-5.17788	-0.2409506	5245_at
51073_at	0.63013772	1.91e-01	-1.3249	-5.17814	-0.214316	51073_at
6769_at	0.63023074	1.91e-01	-1.324655	-5.17844	-0.377479	6769_at
57088_at	0.63040794	1.91e-01	-1.324334	-5.17883	-0.2747969	57088_at
9666_at	0.63060965	1.91e-01	-1.32399	-5.17925	-0.178554	9666_at
1349_at	0.63118844	1.92e-01	1.323299	-5.1801	0.239892	1349_at
4913_at	0.63123333	1.92e-01	-1.323099	-5.18034	-0.4388127	4913_at
3934_at	0.63219769	1.92e-01	1.322054	-5.18162	0.4464165	3934_at
114884_at	0.63222316	1.92e-01	-1.321872	-5.18185	-0.2491197	114884_at
55002_at	0.6322665	1.92e-01	-1.321543	-5.18225	-0.3895051	55002_at
283232_at	0.6322665	1.92e-01	-1.321516	-5.18228	-0.2405613	283232_at
4613_at	0.63302722	1.93e-01	1.320659	-5.18333	0.0869219	4613_at
78996_at	0.63308542	1.93e-01	1.320414	-5.18363	0.1592674	78996_at
94_at	0.63308542	1.93e-01	1.320289	-5.18378	0.3155299	94_at
4090_at	0.63357841	1.93e-01	-1.319623	-5.18459	-0.1220365	4090_at
5699_at	0.63357841	1.93e-01	1.319376	-5.1849	0.4037905	5699_at
59272_at	0.63357841	1.93e-01	-1.319362	-5.18491	-0.906947	59272_at
4843_at	0.63384503	1.93e-01	1.318959	-5.1854	0.2488761	4843_at
1525_at	0.63467911	1.93e-01	-1.318036	-5.18653	-0.5366846	1525_at
3645_at	0.63511862	1.94e-01	-1.317444	-5.18725	-0.1204633	3645_at
6988_at	0.63511862	1.94e-01	-1.317145	-5.18762	-0.2245913	6988_at
54877_at	0.63511862	1.94e-01	1.317131	-5.18763	0.3362679	54877_at
8878_at	0.63511862	1.94e-01	1.316756	-5.18809	0.1592781	8878_at
205564_at	0.63511862	1.94e-01	1.316553	-5.18834	0.1099133	205564_at
54435_at	0.63511862	1.94e-01	1.316293	-5.18866	0.2806209	54435_at
1240_at	0.63511862	1.94e-01	1.316256	-5.1887	0.1686264	1240_at
5708_at	0.63511862	1.94e-01	1.316195	-5.18877	0.1653815	5708_at
51366_at	0.63511862	1.94e-01	-1.316116	-5.18887	-0.1673649	51366_at
5536_at	0.63511862	1.94e-01	1.315951	-5.18907	0.238859	5536_at
60509_at	0.63511862	1.94e-01	-1.315754	-5.18931	-0.2484526	60509_at
10989_at	0.63511862	1.94e-01	-1.315737	-5.18933	-0.1505077	10989_at
26191_at	0.63517175	1.94e-01	1.31553	-5.18958	0.1465338	26191_at
56888_at	0.63559711	1.94e-01	1.314982	-5.19025	0.1701885	56888_at
26102_at	0.63563264	1.94e-01	-1.314722	-5.19057	-0.152697	26102_at
6746_at	0.63563264	1.95e-01	1.31439	-5.19097	0.1825307	6746_at
23203_at	0.63563264	1.95e-01	-1.314389	-5.19097	-0.259074	23203_at
23467_at	0.63563264	1.95e-01	-1.314319	-5.19106	-0.1950928	23467_at
196441_at	0.63595242	1.95e-01	-1.313861	-5.19162	-0.1973401	196441_at
54874_at	0.63595242	1.95e-01	-1.313633	-5.19189	-0.2946289	54874_at
27098_at	0.63595242	1.95e-01	1.313553	-5.19199	0.3865281	27098_at
9754_at	0.63625428	1.95e-01	-1.312972	-5.1927	-0.3987318	9754_at
79269_at	0.63625428	1.95e-01	-1.312817	-5.19288	-0.235034	79269_at
8738_at	0.63625428	1.95e-01	-1.312657	-5.19308	-0.173281	8738_at
9126_at	0.63625428	1.95e-01	1.312646	-5.19309	0.2540942	9126_at
57597_at	0.63638303	1.95e-01	-1.312371	-5.19343	-0.1598226	57597_at
54850_at	0.63708847	1.96e-01	-1.311423	-5.19458	-0.1907414	54850_at
717_at	0.63708847	1.96e-01	1.311163	-5.19489	0.3324459	717_at
23220_at	0.63708847	1.96e-01	-1.311146	-5.19491	-0.2591428	23220_at
53844_at	0.63708847	1.96e-01	-1.311095	-5.19497	-0.2960406	53844_at
54623_at	0.63719036	1.96e-01	1.310844	-5.19528	0.1979875	54623_at
754_at	0.63738655	1.96e-01	1.310415	-5.1958	0.1452867	754_at
11015_at	0.63738655	1.96e-01	1.310263	-5.19598	0.4712655	11015_at
22875_at	0.63738655	1.96e-01	-1.310193	-5.19607	-0.2984041	22875_at
80201_at	0.6375522	1.96e-01	1.30957	-5.19683	0.1841454	80201_at
22955_at	0.6375522	1.96e-01	-1.309424	-5.197	-0.1716785	22955_at
162_at	0.6375522	1.96e-01	1.309256	-5.19721	0.136078	162_at
7381_at	0.6375522	1.96e-01	1.309248	-5.19721	0.1369213	7381_at
3679_at	0.6375522	1.96e-01	1.309078	-5.19742	0.2218289	3679_at
57104_at	0.6375522	1.96e-01	-1.308914	-5.19762	-0.1386871	57104_at
57579_at	0.6375522	1.96e-01	-1.308887	-5.19765	-0.1301198	57579_at
56898_at	0.6375522	1.96e-01	-1.308784	-5.19778	-0.4356969	56898_at
4048_at	0.63760558	1.97e-01	1.308168	-5.19852	0.2758234	4048_at
140467_at	0.63760558	1.97e-01	-1.308154	-5.19854	-0.1909522	140467_at
1008_at	0.63760558	1.97e-01	-1.308133	-5.19857	-0.5994124	1008_at
8761_at	0.63760558	1.97e-01	-1.308107	-5.1986	-0.3682104	8761_at
251_at	0.6377229	1.97e-01	-1.307843	-5.19892	-0.1508626	251_at
4778_at	0.63880819	1.97e-01	1.306692	-5.20031	0.1914115	4778_at
9200_at	0.63882138	1.97e-01	1.306463	-5.20059	0.5031284	9200_at
153_at	0.63882138	1.97e-01	-1.306351	-5.20072	-0.1421207	153_at
8711_at	0.63882138	1.97e-01	1.305942	-5.20122	0.1405047	8711_at
4665_at	0.63882138	1.97e-01	-1.305919	-5.20124	-0.1726562	4665_at
351_at	0.63882138	1.97e-01	1.305896	-5.20127	0.1677411	351_at
7554_at	0.63946351	1.98e-01	1.305152	-5.20217	0.1562826	7554_at
842_at	0.64000249	1.98e-01	-1.304369	-5.20312	-0.1470357	842_at
5827_at	0.64000249	1.98e-01	-1.304309	-5.20319	-0.4542077	5827_at
7070_at	0.64000249	1.98e-01	1.304189	-5.20334	0.5003363	7070_at
65265_at	0.64029202	1.98e-01	-1.303671	-5.20396	-0.4331816	65265_at
3816_at	0.64029202	1.98e-01	-1.303485	-5.20419	-0.9087565	3816_at
2805_at	0.64029202	1.98e-01	-1.303424	-5.20426	-0.4442168	2805_at
54994_at	0.64029202	1.98e-01	-1.303266	-5.20445	-0.2426109	54994_at
55471_at	0.64029202	1.98e-01	1.303141	-5.2046	0.1131471	55471_at
100134713_at	0.64037237	1.98e-01	1.302846	-5.20496	0.1502077	100134713_at
7341_at	0.64037237	1.99e-01	1.302753	-5.20507	0.2379116	7341_at
7135_at	0.64037237	1.99e-01	-1.302363	-5.20554	-0.7418746	7135_at
9619_at	0.64037237	1.99e-01	1.302259	-5.20566	0.3842158	9619_at
373156_at	0.64037237	1.99e-01	1.302189	-5.20575	0.2550249	373156_at
10461_at	0.64037237	1.99e-01	1.302129	-5.20582	0.3894926	10461_at
23029_at	0.64047943	1.99e-01	1.301784	-5.20624	0.1010103	23029_at
53905_at	0.64047943	1.99e-01	-1.301718	-5.20632	-0.1783156	53905_at
55025_at	0.64067752	1.99e-01	1.301372	-5.20673	0.1352414	55025_at
2200_at	0.64067752	1.99e-01	1.301225	-5.20691	0.3616006	2200_at
5896_at	0.64117629	1.99e-01	1.300612	-5.20765	0.1602004	5896_at
23164_at	0.64123355	1.99e-01	-1.300404	-5.2079	-0.1531945	23164_at
1288_at	0.64170123	2.00e-01	-1.299715	-5.20873	-0.1846123	1288_at
1581_at	0.64170123	2.00e-01	-1.299646	-5.20881	-0.0972841	1581_at
26018_at	0.64170123	2.00e-01	-1.299459	-5.20904	-0.3283304	26018_at
55291_at	0.64170123	2.00e-01	1.299162	-5.20939	0.1406229	55291_at
8541_at	0.64170123	2.00e-01	1.298987	-5.20961	0.165363	8541_at
10610_at	0.64170123	2.00e-01	-1.298902	-5.20971	-0.4020923	10610_at
8438_at	0.64170123	2.00e-01	1.298883	-5.20973	0.1714111	8438_at
3249_at	0.64192719	2.00e-01	-1.298508	-5.21018	-0.6573229	3249_at
8492_at	0.64192719	2.00e-01	-1.298365	-5.21035	-0.0951677	8492_at
55223_at	0.64197837	2.00e-01	1.298162	-5.2106	0.1167935	55223_at
10371_at	0.64266439	2.00e-01	1.297379	-5.21154	0.1243945	10371_at
51435_at	0.64311439	2.01e-01	1.296725	-5.21233	0.3175453	51435_at
5620_at	0.64311439	2.01e-01	-1.296657	-5.21241	-0.1338312	5620_at
7498_at	0.64314651	2.01e-01	-1.296446	-5.21266	-0.1827911	7498_at
4000_at	0.64314651	2.01e-01	1.296199	-5.21296	0.2231087	4000_at
147912_at	0.64314651	2.01e-01	-1.29616	-5.213	-0.1575287	147912_at
23613_at	0.64314951	2.01e-01	-1.295981	-5.21322	-0.2592582	23613_at
3140_at	0.64314951	2.01e-01	1.295605	-5.21367	0.1619524	3140_at
3294_at	0.64314951	2.01e-01	-1.295587	-5.21369	-0.7837949	3294_at
6447_at	0.64314951	2.01e-01	1.295432	-5.21388	0.899955	6447_at
92249_at	0.64314951	2.01e-01	-1.295332	-5.214	-0.1908137	92249_at
2700_at	0.64314951	2.01e-01	-1.295058	-5.21433	-0.1688695	2700_at
79640_at	0.64314951	2.01e-01	-1.294986	-5.21441	-0.1495061	79640_at
7411_at	0.64314951	2.01e-01	1.294911	-5.2145	0.2031274	7411_at
3422_at	0.64413827	2.02e-01	-1.293853	-5.21577	-0.177168	3422_at
26528_at	0.64482484	2.02e-01	1.293071	-5.21671	0.1966998	26528_at
5597_at	0.64523689	2.02e-01	-1.29254	-5.21734	-0.2179434	5597_at
51764_at	0.64571109	2.02e-01	-1.291952	-5.21805	-0.1058673	51764_at
4126_at	0.64583461	2.02e-01	-1.291603	-5.21847	-0.1738116	4126_at
400451_at	0.64583461	2.02e-01	-1.291528	-5.21856	-0.2315033	400451_at
3784_at	0.64604105	2.03e-01	-1.291073	-5.2191	-0.1373533	3784_at
9410_at	0.64604105	2.03e-01	-1.290961	-5.21923	-0.1951228	9410_at
8587_at	0.64604105	2.03e-01	-1.290789	-5.21944	-0.0854945	8587_at
27113_at	0.64604105	2.03e-01	1.290344	-5.21997	0.1785963	27113_at
11103_at	0.64604105	2.03e-01	1.290257	-5.22008	0.1904471	11103_at
7702_at	0.64604105	2.03e-01	1.290237	-5.2201	0.2173072	7702_at
57205_at	0.64604105	2.03e-01	-1.290191	-5.22016	-0.2800479	57205_at
10847_at	0.64604105	2.03e-01	-1.290097	-5.22027	-0.1335659	10847_at
11197_at	0.64611195	2.03e-01	-1.289825	-5.22059	-0.1651087	11197_at
6504_at	0.64611195	2.03e-01	1.28951	-5.22097	0.2043056	6504_at
30844_at	0.64611195	2.03e-01	-1.289439	-5.22105	-0.3464164	30844_at
9141_at	0.64611195	2.03e-01	1.289295	-5.22123	0.2694544	9141_at
8611_at	0.64611195	2.03e-01	1.289256	-5.22127	0.1999019	8611_at
56948_at	0.6461448	2.03e-01	1.289071	-5.22149	0.1977623	56948_at
33_at	0.64616861	2.03e-01	-1.288894	-5.22171	-0.4790698	33_at
55094_at	0.6464745	2.03e-01	-1.28846	-5.22222	-0.2090042	55094_at
396_at	0.64647718	2.03e-01	-1.288302	-5.22241	-0.2002517	396_at
115353_at	0.64701623	2.04e-01	1.286949	-5.22403	0.2002389	115353_at
4616_at	0.64701623	2.04e-01	-1.2869	-5.22408	-0.3623402	4616_at
6429_at	0.64701623	2.04e-01	-1.286626	-5.22441	-0.1675549	6429_at
7991_at	0.64701623	2.04e-01	-1.28646	-5.22461	-0.2948102	7991_at
4184_at	0.64701623	2.04e-01	-1.286415	-5.22466	-0.1792023	4184_at
101_at	0.64701623	2.04e-01	1.286396	-5.22469	0.1412499	101_at
55720_at	0.64701623	2.04e-01	1.286312	-5.22479	0.1561248	55720_at
54543_at	0.64701623	2.04e-01	-1.286255	-5.22485	-0.1834275	54543_at
8575_at	0.64701623	2.04e-01	-1.285819	-5.22537	-0.201823	8575_at
6936_at	0.64701623	2.04e-01	-1.285722	-5.22549	-0.1388813	6936_at
51006_at	0.64701623	2.04e-01	-1.285675	-5.22555	-0.1755507	51006_at
4883_at	0.64701623	2.04e-01	-1.285549	-5.2257	-0.3224024	4883_at
8559_at	0.64701623	2.04e-01	1.285309	-5.22598	0.21966	8559_at
1178_at	0.64701623	2.05e-01	1.285254	-5.22605	0.5138732	1178_at
3045_at	0.64701623	2.05e-01	1.285035	-5.22631	0.3308004	3045_at
4255_at	0.64701623	2.05e-01	-1.285027	-5.22632	-0.3918119	4255_at
8073_at	0.64701623	2.05e-01	1.284836	-5.22654	0.1810872	8073_at
9628_at	0.64701623	2.05e-01	-1.284816	-5.22657	-0.103047	9628_at
3376_at	0.64701623	2.05e-01	-1.284664	-5.22675	-0.2715661	3376_at
54498_at	0.64701623	2.05e-01	1.284618	-5.2268	0.1486897	54498_at
56911_at	0.64701623	2.05e-01	1.28421	-5.22729	0.3436398	56911_at
526_at	0.64701623	2.05e-01	1.284188	-5.22732	0.3034206	526_at
23001_at	0.64701623	2.05e-01	-1.284157	-5.22735	-0.1632054	23001_at
3267_at	0.64701623	2.05e-01	1.284098	-5.22742	0.1403079	3267_at
8322_at	0.64718389	2.05e-01	-1.28379	-5.22779	-0.2665607	8322_at
6361_at	0.64718968	2.05e-01	-1.283549	-5.22808	-0.1712586	6361_at
7705_at	0.64718968	2.05e-01	-1.283476	-5.22816	-0.1652506	7705_at
23576_at	0.64772399	2.05e-01	-1.282835	-5.22893	-0.5361639	23576_at
706_at	0.64822537	2.06e-01	1.282218	-5.22966	0.2905219	706_at
54826_at	0.64822537	2.06e-01	1.282066	-5.22984	0.2111859	54826_at
8647_at	0.64822537	2.06e-01	-1.281915	-5.23002	-0.0868426	8647_at
26145_at	0.64845807	2.06e-01	-1.280994	-5.23111	-0.1388699	26145_at
3699_at	0.64845807	2.06e-01	1.280977	-5.23113	0.4004432	3699_at
84908_at	0.64845807	2.06e-01	1.28088	-5.23125	0.2379527	84908_at
79170_at	0.64845807	2.06e-01	-1.280834	-5.2313	-0.4407769	79170_at
7223_at	0.64845807	2.06e-01	1.280785	-5.23136	0.1434727	7223_at
9377_at	0.64845807	2.06e-01	1.280751	-5.2314	0.2497637	9377_at
4335_at	0.64845807	2.06e-01	1.280491	-5.23171	0.2555326	4335_at
1600_at	0.64845807	2.06e-01	1.280379	-5.23184	0.1300506	1600_at
65992_at	0.64845807	2.06e-01	1.280316	-5.23192	0.2357138	65992_at
4741_at	0.64881536	2.06e-01	1.279772	-5.23256	0.4708692	4741_at
8153_at	0.64881536	2.07e-01	-1.279513	-5.23287	-0.1092241	8153_at
56672_at	0.64881536	2.07e-01	-1.279317	-5.2331	-0.1800762	56672_at
26298_at	0.64881536	2.07e-01	-1.279221	-5.23322	-0.1110907	26298_at
92104_at	0.64881536	2.07e-01	-1.279221	-5.23322	-0.2077538	92104_at
23373_at	0.64911349	2.07e-01	-1.278781	-5.23374	-0.1274052	23373_at
54869_at	0.64911349	2.07e-01	-1.278641	-5.23391	-0.1932348	54869_at
56124_at	0.64914753	2.07e-01	-1.278159	-5.23448	-0.1905348	56124_at
3766_at	0.64914753	2.07e-01	-1.278045	-5.23461	-0.2111694	3766_at
80142_at	0.64914753	2.07e-01	-1.278037	-5.23462	-0.1728905	80142_at
149603_at	0.64914753	2.07e-01	-1.277995	-5.23467	-0.2119248	149603_at
5064_at	0.64925578	2.07e-01	-1.277682	-5.23504	-0.2387811	5064_at
10921_at	0.64925578	2.07e-01	-1.277589	-5.23515	-0.2011644	10921_at
7171_at	0.64987561	2.08e-01	1.276673	-5.23624	0.2419946	7171_at
9177_at	0.64987561	2.08e-01	1.276626	-5.23629	0.1568391	9177_at
29071_at	0.64987561	2.08e-01	1.276563	-5.23637	0.2345043	29071_at
27034_at	0.65011774	2.08e-01	-1.276166	-5.23684	-0.2717975	27034_at
4438_at	0.65011774	2.08e-01	-1.276036	-5.23699	-0.1048527	4438_at
7644_at	0.65026532	2.08e-01	-1.275748	-5.23733	-0.4604994	7644_at
7052_at	0.65028238	2.08e-01	1.275539	-5.23758	0.2149068	7052_at
55565_at	0.65028238	2.08e-01	-1.275276	-5.23789	-0.1258705	55565_at
51265_at	0.65028238	2.08e-01	1.274862	-5.23838	0.1654934	51265_at
5134_at	0.65028238	2.08e-01	1.274751	-5.23851	0.2357079	5134_at
29092_at	0.65028238	2.08e-01	-1.274749	-5.23851	-0.2805683	29092_at
