ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
55326_at	6.09e-01	4.83e-01	0.710775	-6.53296	0.10707962	1-acylglycerol-3-phosphate O-acyltransferase 5
57132_at	6.09e-01	4.84e-01	-0.71042	-6.53321	-0.05968863	charged multivesicular body protein 1B
6310_at	6.09e-01	4.84e-01	0.7096938	-6.53373	0.06955072	ataxin 1
641_at	6.10e-01	4.84e-01	0.7093103	-6.53401	0.08484156	Bloom syndrome RecQ like helicase
9927_at	6.10e-01	4.85e-01	-0.7089381	-6.53427	-0.06714942	mitofusin 2
9559_at	6.10e-01	4.85e-01	-0.7088607	-6.53433	-0.07885268	VPS26, retromer complex component A
23568_at	6.10e-01	4.85e-01	-0.7087687	-6.53439	-0.06295076	ADP ribosylation factor like GTPase 2 binding protein
4351_at	6.10e-01	4.85e-01	0.7086085	-6.53451	0.08518004	mannose phosphate isomerase
1833_at	6.10e-01	4.85e-01	-0.7085375	-6.53456	-0.04040973	epiphycan
55066_at	6.10e-01	4.85e-01	-0.7084328	-6.53463	-0.08760205	pyruvate dehydrogenase phosphatase regulatory subunit
8809_at	6.10e-01	4.85e-01	-0.7080535	-6.5349	-0.11684125	interleukin 18 receptor 1
8497_at	6.11e-01	4.86e-01	-0.7069435	-6.53569	-0.19371367	PTPRF interacting protein alpha 4
28670_at	6.11e-01	4.86e-01	0.7069306	-6.5357	0.0376615	T cell receptor alpha variable 13-2
337_at	6.11e-01	4.86e-01	-0.7068357	-6.53577	-0.06497786	apolipoprotein A4
1160_at	6.11e-01	4.86e-01	-0.7065353	-6.53598	-0.20143151	creatine kinase, mitochondrial 2
26507_at	6.11e-01	4.86e-01	-0.7061333	-6.53627	-0.05961407	cyclin and CBS domain divalent metal cation transport mediator 1
7571_at	6.11e-01	4.86e-01	0.7060856	-6.5363	0.09527799	zinc finger protein 23
51313_at	6.11e-01	4.86e-01	0.7060065	-6.53636	0.09718437	family with sequence similarity 198 member B
7802_at	6.12e-01	4.87e-01	0.7052702	-6.53688	0.1105378	dynein axonemal light intermediate chain 1
3232_at	6.12e-01	4.87e-01	0.7051496	-6.53697	0.06270135	homeobox D3
10273_at	6.12e-01	4.87e-01	0.7051363	-6.53698	0.10107362	STIP1 homology and U-box containing protein 1
1958_at	6.12e-01	4.87e-01	-0.7051284	-6.53698	-0.32080154	early growth response 1
8549_at	6.12e-01	4.87e-01	-0.7048905	-6.53715	-0.06153253	leucine rich repeat containing G protein-coupled receptor 5
9993_at	6.12e-01	4.88e-01	-0.7041189	-6.5377	-0.06238812	DiGeorge syndrome critical region gene 2
1845_at	6.13e-01	4.88e-01	0.7038283	-6.5379	0.06299214	dual specificity phosphatase 3
5337_at	6.13e-01	4.88e-01	-0.702906	-6.53856	-0.06729017	phospholipase D1
6138_at	6.13e-01	4.88e-01	0.702781	-6.53864	0.07743048	ribosomal protein L15
54069_at	6.13e-01	4.88e-01	-0.7025924	-6.53878	-0.06873835	MIS18 kinetochore protein A
9706_at	6.14e-01	4.89e-01	-0.7020533	-6.53916	-0.04211868	unc-51 like autophagy activating kinase 2
56302_at	6.14e-01	4.89e-01	-0.7017418	-6.53938	-0.07512565	transient receptor potential cation channel subfamily V member 5
9205_at	6.14e-01	4.89e-01	0.7016721	-6.53943	0.03245844	zinc finger MYM-type containing 5
9331_at	6.14e-01	4.89e-01	0.7016379	-6.53945	0.05451801	beta-1,4-galactosyltransferase 6
27231_at	6.14e-01	4.89e-01	-0.7014736	-6.53957	-0.06875034	nicotinamide riboside kinase 2
27013_at	6.14e-01	4.89e-01	0.7014171	-6.53961	0.06655491	cyclin Pas1/PHO80 domain containing 1
55425_at	6.14e-01	4.89e-01	0.7010719	-6.53985	0.0665063	GPALPP motifs containing 1
5424_at	6.14e-01	4.89e-01	-0.7010114	-6.53989	-0.04769971	polymerase (DNA) delta 1, catalytic subunit
103910_at	6.14e-01	4.90e-01	0.7005673	-6.54021	0.07909108	myosin light chain 12B
3429_at	6.15e-01	4.90e-01	0.6996956	-6.54082	0.1664507	interferon alpha inducible protein 27
11189_at	6.15e-01	4.90e-01	0.6996718	-6.54084	0.05116951	CUGBP, Elav-like family member 3
7376_at	6.15e-01	4.91e-01	0.6993107	-6.54109	0.08888753	nuclear receptor subfamily 1 group H member 2
9792_at	6.15e-01	4.91e-01	0.6992685	-6.54112	0.07391273	SERTA domain containing 2
9422_at	6.15e-01	4.91e-01	-0.6988666	-6.5414	-0.07373952	zinc finger protein 264
51700_at	6.15e-01	4.91e-01	-0.698838	-6.54142	-0.13715462	cytochrome b5 reductase 2
80736_at	6.16e-01	4.91e-01	0.6982432	-6.54184	0.0977973	solute carrier family 44 member 4
7425_at	6.16e-01	4.91e-01	0.6980552	-6.54197	0.06735643	VGF nerve growth factor inducible
6045_at	6.16e-01	4.92e-01	0.6976022	-6.54229	0.08171576	ring finger protein 2
7594_at	6.17e-01	4.92e-01	-0.6964324	-6.54311	-0.06603037	zinc finger protein 43
54462_at	6.17e-01	4.92e-01	-0.6963361	-6.54318	-0.06170915	coiled-coil serine rich protein 2
9929_at	6.17e-01	4.92e-01	-0.6960683	-6.54337	-0.10424001	Josephin domain containing 1
57513_at	6.17e-01	4.93e-01	-0.695871	-6.54351	-0.09128097	CASK interacting protein 2
79644_at	6.17e-01	4.93e-01	0.6956016	-6.54369	0.06042983	steroid 5 alpha-reductase 3
6726_at	6.18e-01	4.93e-01	-0.6947059	-6.54432	-0.08430246	signal recognition particle 9
150967_at	6.18e-01	4.94e-01	-0.6941079	-6.54474	-0.0758073	DKFZp434H1419
9585_at	6.19e-01	4.94e-01	0.6935308	-6.54514	0.05252778	kinesin family member 20B
551_at	6.19e-01	4.94e-01	-0.6933128	-6.54529	-0.07101877	arginine vasopressin
8348_at	6.19e-01	4.94e-01	-0.6932593	-6.54533	-0.04604942	histone cluster 1, H2bo
8330_at	6.19e-01	4.94e-01	-0.6930132	-6.5455	-0.08319922	histone cluster 1, H2ak
79872_at	6.19e-01	4.94e-01	0.6928758	-6.5456	0.0453049	Cbl proto-oncogene like 1
8655_at	6.19e-01	4.95e-01	0.692693	-6.54573	0.09041653	dynein light chain LC8-type 1
84861_at	6.19e-01	4.95e-01	0.6926698	-6.54574	0.05518002	kelch like family member 22
54502_at	6.19e-01	4.95e-01	0.6923913	-6.54594	0.13217008	RNA binding motif protein 47
8740_at	6.19e-01	4.95e-01	0.6919961	-6.54621	0.04982313	tumor necrosis factor superfamily member 14
490_at	6.19e-01	4.95e-01	-0.6918095	-6.54634	-0.07355368	ATPase plasma membrane Ca2+ transporting 1
55862_at	6.20e-01	4.95e-01	-0.6914957	-6.54656	-0.06672309	ethylmalonyl-CoA decarboxylase 1
138162_at	6.20e-01	4.95e-01	0.6913473	-6.54666	0.04441602	chromosome 9 open reading frame 116
23543_at	6.20e-01	4.96e-01	0.6908882	-6.54698	0.08240419	RNA binding protein, fox-1 homolog 2
54802_at	6.20e-01	4.96e-01	-0.6906934	-6.54712	-0.07496075	tRNA isopentenyltransferase 1
4485_at	6.20e-01	4.96e-01	0.6902968	-6.54739	0.13373311	macrophage stimulating 1
2052_at	6.21e-01	4.97e-01	-0.6894119	-6.54801	-0.13363389	epoxide hydrolase 1
92140_at	6.21e-01	4.97e-01	0.6893871	-6.54803	0.07694668	metadherin
7030_at	6.21e-01	4.97e-01	-0.6886288	-6.54855	-0.08262943	transcription factor binding to IGHM enhancer 3
84364_at	6.21e-01	4.97e-01	0.6885791	-6.54859	0.07770993	ADP ribosylation factor GTPase activating protein 2
7249_at	6.21e-01	4.97e-01	-0.6883243	-6.54876	-0.12709576	tuberous sclerosis 2
64924_at	6.21e-01	4.97e-01	-0.6883168	-6.54877	-0.09441218	solute carrier family 30 member 5
7434_at	6.21e-01	4.97e-01	-0.6882502	-6.54881	-0.04932181	vasoactive intestinal peptide receptor 2
116828_at	6.21e-01	4.97e-01	0.6881169	-6.54891	0.06080356	N4BPL2 intronic transcript 2
54923_at	6.22e-01	4.98e-01	-0.6877659	-6.54915	-0.12956353	Lck interacting transmembrane adaptor 1
60494_at	6.22e-01	4.98e-01	0.6874746	-6.54935	0.05573849	coiled-coil domain containing 81
51206_at	6.22e-01	4.98e-01	-0.6872067	-6.54954	-0.05042007	glycoprotein VI platelet
7270_at	6.22e-01	4.98e-01	-0.6871172	-6.5496	-0.0831643	transcription termination factor 1
9311_at	6.22e-01	4.98e-01	-0.6870419	-6.54965	-0.04628798	acid sensing ion channel subunit 3
4291_at	6.22e-01	4.98e-01	-0.6868775	-6.54977	-0.09868049	myeloid leukemia factor 1
79816_at	6.23e-01	4.99e-01	0.6861668	-6.55026	0.04970924	transducin like enhancer of split 6
5087_at	6.23e-01	4.99e-01	0.6856174	-6.55064	0.09203408	PBX homeobox 1
239_at	6.23e-01	4.99e-01	-0.6855062	-6.55071	-0.06255458	arachidonate 12-lipoxygenase, 12S type
2475_at	6.23e-01	4.99e-01	-0.6854266	-6.55077	-0.0637033	mechanistic target of rapamycin
55623_at	6.23e-01	4.99e-01	-0.6853364	-6.55083	-0.07731343	THUMP domain containing 1
7342_at	6.24e-01	5.00e-01	-0.6844626	-6.55143	-0.07286966	upstream binding protein 1 (LBP-1a)
9175_at	6.24e-01	5.00e-01	-0.6843602	-6.5515	-0.03595622	mitogen-activated protein kinase kinase kinase 13
8553_at	6.24e-01	5.00e-01	0.6840224	-6.55174	0.14014101	basic helix-loop-helix family member e40
3358_at	6.24e-01	5.00e-01	-0.6837751	-6.55191	-0.03432525	5-hydroxytryptamine receptor 2C
11202_at	6.24e-01	5.00e-01	-0.6837154	-6.55195	-0.06252385	kallikrein related peptidase 8
142684_at	6.24e-01	5.00e-01	-0.6836986	-6.55196	-0.04728837	RAB40A, member RAS oncogene family
8290_at	6.24e-01	5.00e-01	-0.6834513	-6.55213	-0.03439624	histone cluster 3, H3
2975_at	6.24e-01	5.00e-01	0.6831715	-6.55232	0.08766668	general transcription factor IIIC subunit 1
29781_at	6.24e-01	5.01e-01	-0.683045	-6.55241	-0.04809275	non-SMC condensin II complex subunit H2
6406_at	6.25e-01	5.01e-01	-0.6824326	-6.55283	-0.05588309	semenogelin I
23139_at	6.25e-01	5.01e-01	0.682103	-6.55306	0.05559927	microtubule associated serine/threonine kinase 2
10921_at	6.25e-01	5.02e-01	0.6815088	-6.55346	0.06493587	RNA binding protein with serine rich domain 1
259197_at	6.25e-01	5.02e-01	-0.6808693	-6.5539	-0.05606302	natural cytotoxicity triggering receptor 3
28513_at	6.25e-01	5.02e-01	-0.6808516	-6.55391	-0.03166063	cadherin 19
64112_at	6.26e-01	5.02e-01	-0.6806707	-6.55404	-0.0716597	modulator of apoptosis 1
4143_at	6.26e-01	5.02e-01	-0.680118	-6.55442	-0.05509239	methionine adenosyltransferase 1A
10186_at	6.26e-01	5.03e-01	0.679898	-6.55457	0.10330635	lipoma HMGIC fusion partner
22999_at	6.26e-01	5.03e-01	0.6797754	-6.55465	0.04889817	regulating synaptic membrane exocytosis 1
5443_at	6.26e-01	5.03e-01	0.6796745	-6.55472	0.05388402	proopiomelanocortin
26276_at	6.26e-01	5.03e-01	0.6795272	-6.55482	0.1486327	VPS33B, late endosome and lysosome associated
5408_at	6.26e-01	5.03e-01	-0.6792939	-6.55498	-0.0513969	pancreatic lipase related protein 2 (gene/pseudogene)
64771_at	6.27e-01	5.03e-01	0.6787089	-6.55538	0.05344533	chromosome 6 open reading frame 106
51218_at	6.27e-01	5.04e-01	0.6782281	-6.55571	0.08896327	glutaredoxin 5
9618_at	6.27e-01	5.04e-01	-0.6781415	-6.55577	-0.04205485	TNF receptor associated factor 4
3037_at	6.27e-01	5.04e-01	0.6779045	-6.55593	0.02994501	hyaluronan synthase 2
51109_at	6.28e-01	5.04e-01	0.6770617	-6.55651	0.08106831	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
3176_at	6.28e-01	5.05e-01	0.6762189	-6.55708	0.06623607	histamine N-methyltransferase
55758_at	6.28e-01	5.05e-01	0.6758716	-6.55732	0.06056208	REST corepressor 3
1908_at	6.28e-01	5.05e-01	-0.6757159	-6.55742	-0.0463264	endothelin 3
11011_at	6.28e-01	5.05e-01	-0.6757001	-6.55743	-0.05197062	tousled like kinase 2
22824_at	6.29e-01	5.05e-01	0.6754702	-6.55759	0.07876325	heat shock protein family A (Hsp70) member 4 like
1329_at	6.29e-01	5.06e-01	0.6750342	-6.55789	0.08710482	cytochrome c oxidase subunit 5B
5922_at	6.29e-01	5.06e-01	0.6745127	-6.55824	0.06556151	RAS p21 protein activator 2
51643_at	6.29e-01	5.06e-01	0.6744439	-6.55829	0.09731527	transmembrane BAX inhibitor motif containing 4
114884_at	6.29e-01	5.06e-01	-0.6741382	-6.5585	-0.07603136	oxysterol binding protein like 10
138046_at	6.30e-01	5.06e-01	-0.6736527	-6.55883	-0.22174567	RALY RNA binding protein-like
64746_at	6.30e-01	5.07e-01	-0.673264	-6.55909	-0.06437713	acyl-CoA binding domain containing 3
27183_at	6.30e-01	5.07e-01	0.6728823	-6.55935	0.07666438	vacuolar protein sorting 4 homolog A
80258_at	6.30e-01	5.07e-01	0.6727284	-6.55945	0.07025437	EF-hand domain containing 2
64838_at	6.30e-01	5.07e-01	0.6725583	-6.55957	0.05743523	fibronectin type III domain containing 4
8727_at	6.30e-01	5.07e-01	0.6721409	-6.55985	0.11144755	catenin alpha like 1
1720_at	6.31e-01	5.08e-01	-0.6717817	-6.56009	-0.0330891	dihydrofolate reductase pseudogene
8650_at	6.31e-01	5.08e-01	-0.6712706	-6.56044	-0.06839186	NUMB, endocytic adaptor protein
10224_at	6.31e-01	5.08e-01	0.6711672	-6.56051	0.05131207	zinc finger protein 443
56889_at	6.31e-01	5.08e-01	-0.6707188	-6.56081	-0.06903457	transmembrane 9 superfamily member 3
6716_at	6.31e-01	5.08e-01	-0.6706129	-6.56088	-0.05018645	steroid 5 alpha-reductase 2
57596_at	6.31e-01	5.08e-01	-0.6704407	-6.561	-0.08636602	brain enriched guanylate kinase associated
1642_at	6.31e-01	5.09e-01	0.670259	-6.56112	0.08802768	damage specific DNA binding protein 1
23630_at	6.31e-01	5.09e-01	0.6702177	-6.56115	0.08204402	potassium voltage-gated channel subfamily E regulatory subunit 5
54521_at	6.31e-01	5.09e-01	0.670123	-6.56122	0.07637443	WD repeat domain 44
27068_at	6.32e-01	5.09e-01	-0.6696825	-6.56151	-0.077671	pyrophosphatase (inorganic) 2
1374_at	6.32e-01	5.09e-01	-0.6694313	-6.56168	-0.06188922	carnitine palmitoyltransferase 1A
83696_at	6.32e-01	5.09e-01	-0.6692656	-6.56179	-0.05472791	trafficking protein particle complex 9
79818_at	6.32e-01	5.09e-01	0.6689423	-6.56201	0.10929591	zinc finger protein 552
51324_at	6.32e-01	5.10e-01	0.6683359	-6.56242	0.06263968	spastic paraplegia 21 (autosomal recessive, Mast syndrome)
5266_at	6.32e-01	5.10e-01	0.668278	-6.56246	0.11696507	peptidase inhibitor 3
506_at	6.32e-01	5.10e-01	0.6682719	-6.56246	0.07838646	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide
1141_at	6.33e-01	5.10e-01	-0.6678762	-6.56273	-0.04543559	cholinergic receptor nicotinic beta 2 subunit
331_at	6.33e-01	5.10e-01	-0.6674155	-6.56304	-0.07665242	X-linked inhibitor of apoptosis
55280_at	6.33e-01	5.10e-01	-0.6674089	-6.56305	-0.06126288	CWF19-like 1, cell cycle control (S. pombe)
673_at	6.33e-01	5.10e-01	0.6673588	-6.56308	0.05827939	B-Raf proto-oncogene, serine/threonine kinase
6750_at	6.33e-01	5.11e-01	-0.6671044	-6.56325	-0.34874681	somatostatin
634_at	6.33e-01	5.11e-01	-0.6669086	-6.56338	-0.12988567	carcinoembryonic antigen related cell adhesion molecule 1
10329_at	6.33e-01	5.11e-01	0.6665676	-6.56361	0.0508648	transmembrane protein 5
60682_at	6.34e-01	5.11e-01	0.6656603	-6.56422	0.07279378	small ArfGAP 1
4234_at	6.34e-01	5.12e-01	0.6653823	-6.56441	0.10280649	methyltransferase like 1
27324_at	6.35e-01	5.12e-01	0.6643966	-6.56507	0.22420191	TOX high mobility group box family member 3
23552_at	6.35e-01	5.12e-01	-0.6641136	-6.56526	-0.05768652	cyclin dependent kinase 20
9709_at	6.35e-01	5.13e-01	-0.6639559	-6.56536	-0.09966492	homocysteine inducible ER protein with ubiquitin like domain 1
5132_at	6.35e-01	5.13e-01	-0.6638855	-6.56541	-0.04179181	phosducin
8226_at	6.35e-01	5.13e-01	0.6635119	-6.56566	0.07901483	pseudouridine 5'-phosphatase
9673_at	6.35e-01	5.13e-01	-0.6634761	-6.56568	-0.09655658	solute carrier family 25 member 44
8825_at	6.35e-01	5.13e-01	-0.6632536	-6.56583	-0.08191982	lin-7 homolog A, crumbs cell polarity complex component
9955_at	6.36e-01	5.13e-01	-0.6628045	-6.56613	-0.14456164	heparan sulfate-glucosamine 3-sulfotransferase 3A1
51283_at	6.36e-01	5.13e-01	0.6624247	-6.56639	0.06785342	bifunctional apoptosis regulator
10048_at	6.36e-01	5.13e-01	0.6624126	-6.56639	0.07845106	RAN binding protein 9
282997_at	6.36e-01	5.14e-01	0.6620978	-6.5666	0.07073503	PDCD4 antisense RNA 1
9271_at	6.36e-01	5.14e-01	-0.6620759	-6.56662	-0.04849678	piwi like RNA-mediated gene silencing 1
64783_at	6.36e-01	5.14e-01	-0.6619755	-6.56669	-0.06463113	RNA binding motif protein 15
6018_at	6.36e-01	5.14e-01	0.6618216	-6.56679	0.07642878	rearranged L-myc fusion
9310_at	6.36e-01	5.14e-01	-0.6616912	-6.56688	-0.05142011	zinc finger protein 235
3890_at	6.36e-01	5.14e-01	-0.661611	-6.56693	-0.04386257	keratin 84
50509_at	6.36e-01	5.14e-01	0.6614989	-6.567	0.04516986	collagen type V alpha 3
55311_at	6.36e-01	5.14e-01	0.6611703	-6.56722	0.06440138	zinc finger protein 444
55258_at	6.36e-01	5.14e-01	0.6610535	-6.5673	0.20377681	threonine synthase like 2
377_at	6.36e-01	5.15e-01	0.660614	-6.56759	0.06620146	ADP ribosylation factor 3
55052_at	6.36e-01	5.15e-01	0.660588	-6.56761	0.10935217	mitochondrial ribosomal protein L20
155066_at	6.36e-01	5.15e-01	0.6605471	-6.56764	0.08948353	ATPase H+ transporting V0 subunit e2
10949_at	6.36e-01	5.15e-01	0.6604335	-6.56771	0.05855676	heterogeneous nuclear ribonucleoprotein A0
57343_at	6.37e-01	5.15e-01	-0.6601241	-6.56792	-0.07626832	zinc finger protein 304
4719_at	6.37e-01	5.15e-01	-0.6600051	-6.568	-0.07827534	NADH:ubiquinone oxidoreductase core subunit S1
758_at	6.37e-01	5.15e-01	-0.6598604	-6.56809	-0.0528051	metallophosphoesterase domain containing 1
7726_at	6.37e-01	5.15e-01	0.6594695	-6.56835	0.07037947	tripartite motif containing 26
6660_at	6.37e-01	5.15e-01	0.659291	-6.56847	0.04836798	SRY-box 5
2596_at	6.38e-01	5.16e-01	0.6583018	-6.56913	0.03293156	growth associated protein 43
1016_at	6.38e-01	5.16e-01	-0.6582795	-6.56915	-0.04943047	cadherin 18
8615_at	6.38e-01	5.16e-01	0.658228	-6.56918	0.0827758	USO1 vesicle transport factor
10669_at	6.38e-01	5.16e-01	0.6582211	-6.56918	0.05517606	cell growth regulator with EF-hand domain 1
79074_at	6.38e-01	5.16e-01	0.6578013	-6.56946	0.04507626	chromosome 2 open reading frame 49
54148_at	6.38e-01	5.16e-01	-0.6577948	-6.56947	-0.05499509	mitochondrial ribosomal protein L39
25972_at	6.38e-01	5.17e-01	-0.6575696	-6.56962	-0.06765081	unc-50 inner nuclear membrane RNA binding protein
163590_at	6.38e-01	5.17e-01	0.6574786	-6.56968	0.05248799	torsin 1A interacting protein 2
4625_at	6.38e-01	5.17e-01	-0.6572661	-6.56982	-0.05430945	myosin, heavy chain 7, cardiac muscle, beta
9202_at	6.38e-01	5.17e-01	-0.6572327	-6.56984	-0.05934763	zinc finger MYM-type containing 4
2992_at	6.38e-01	5.17e-01	0.657056	-6.56996	0.09146449	glycogenin 1
312_at	6.38e-01	5.17e-01	-0.6568703	-6.57008	-0.14315675	annexin A13
1849_at	6.38e-01	5.17e-01	-0.6568551	-6.57009	-0.07748484	dual specificity phosphatase 7
56475_at	6.38e-01	5.17e-01	0.6565031	-6.57032	0.05873378	reprimo, TP53 dependent G2 arrest mediator candidate
23154_at	6.38e-01	5.17e-01	0.6564375	-6.57037	0.04577426	neurochondrin
2175_at	6.38e-01	5.17e-01	0.656403	-6.57039	0.0418265	Fanconi anemia complementation group A
4627_at	6.38e-01	5.17e-01	-0.6562462	-6.57049	-0.10235785	myosin, heavy chain 9, non-muscle
23048_at	6.38e-01	5.18e-01	0.6558204	-6.57077	0.07690097	formin binding protein 1
23576_at	6.38e-01	5.18e-01	-0.6558152	-6.57078	-0.12797667	dimethylarginine dimethylaminohydrolase 1
7273_at	6.38e-01	5.18e-01	-0.6557937	-6.57079	-0.04100236	titin
9518_at	6.39e-01	5.18e-01	0.6555544	-6.57095	0.31583515	growth differentiation factor 15
79168_at	6.39e-01	5.18e-01	0.6555099	-6.57098	0.04995169	leukocyte immunoglobulin like receptor A6
9735_at	6.39e-01	5.18e-01	0.6553409	-6.57109	0.07537167	kinetochore associated 1
26206_at	6.39e-01	5.18e-01	-0.655249	-6.57115	-0.05831187	sperm associated antigen 8
79863_at	6.39e-01	5.18e-01	0.655247	-6.57115	0.06352343	ribosome binding factor A (putative)
3617_at	6.39e-01	5.18e-01	-0.6551936	-6.57119	-0.03111355	interphotoreceptor matrix proteoglycan 1
10000_at	6.39e-01	5.18e-01	-0.6551096	-6.57124	-0.05669429	AKT serine/threonine kinase 3
80173_at	6.39e-01	5.18e-01	-0.6549251	-6.57137	-0.04305566	intraflagellar transport 74
11017_at	6.39e-01	5.19e-01	0.6542968	-6.57178	0.06973077	small nuclear ribonucleoprotein U4/U6.U5 subunit 27
63976_at	6.39e-01	5.19e-01	0.6539986	-6.57198	0.06822319	PR domain 16
51187_at	6.39e-01	5.19e-01	0.6538771	-6.57206	0.06494405	ribosomal L24 domain containing 1
5004_at	6.39e-01	5.19e-01	-0.6538462	-6.57208	-0.07789235	orosomucoid 1
53905_at	6.39e-01	5.19e-01	0.6538261	-6.57209	0.06776493	dual oxidase 1
8091_at	6.39e-01	5.19e-01	-0.6534797	-6.57232	-0.02513314	high mobility group AT-hook 2
10096_at	6.39e-01	5.19e-01	-0.6534093	-6.57237	-0.07016035	ARP3 actin-related protein 3 homolog (yeast)
79172_at	6.40e-01	5.20e-01	0.6525715	-6.57292	0.04152463	centromere protein O
23548_at	6.40e-01	5.20e-01	-0.6525553	-6.57293	-0.11428777	tetratricopeptide repeat domain 33
54892_at	6.40e-01	5.20e-01	-0.6523856	-6.57304	-0.05896127	non-SMC condensin II complex subunit G2
114825_at	6.40e-01	5.20e-01	-0.6518553	-6.57339	-0.04152003	PWWP domain containing 2A
91137_at	6.41e-01	5.20e-01	-0.6515181	-6.57361	-0.05589778	solute carrier family 25 member 46
9466_at	6.41e-01	5.20e-01	-0.6514322	-6.57367	-0.0516094	interleukin 27 receptor subunit alpha
7475_at	6.41e-01	5.21e-01	0.6512597	-6.57378	0.04335611	Wnt family member 6
9931_at	6.41e-01	5.21e-01	-0.6508249	-6.57407	-0.08142288	helicase with zinc finger
2877_at	6.41e-01	5.21e-01	-0.6505988	-6.57421	-0.08702495	glutathione peroxidase 2
7507_at	6.41e-01	5.21e-01	-0.6502365	-6.57445	-0.06729434	XPA, DNA damage recognition and repair factor
2357_at	6.41e-01	5.21e-01	0.6502271	-6.57446	0.17681066	formyl peptide receptor 1
90957_at	6.41e-01	5.21e-01	0.6499327	-6.57465	0.04931382	DEAH-box helicase 57
2527_at	6.41e-01	5.21e-01	-0.6498438	-6.57471	-0.04253857	fucosyltransferase 5
26575_at	6.41e-01	5.22e-01	0.6494897	-6.57494	0.07414245	regulator of G-protein signaling 17
79726_at	6.41e-01	5.22e-01	-0.6494746	-6.57495	-0.05831814	WD repeat domain 59
7542_at	6.41e-01	5.22e-01	0.6494718	-6.57495	0.05154448	zinc finger protein like 1
55684_at	6.41e-01	5.22e-01	0.6493548	-6.57503	0.06907453	RAB, member RAS oncogene family-like 6
55005_at	6.42e-01	5.22e-01	-0.6486619	-6.57548	-0.0661011	required for meiotic nuclear division 1 homolog
2709_at	6.42e-01	5.22e-01	-0.648282	-6.57573	-0.04980209	gap junction protein beta 5
81790_at	6.42e-01	5.23e-01	-0.6479271	-6.57596	-0.05764296	ring finger protein 170
3758_at	6.42e-01	5.23e-01	0.6478618	-6.57601	0.29794022	potassium voltage-gated channel subfamily J member 1
8669_at	6.42e-01	5.23e-01	0.647808	-6.57604	0.06916712	eukaryotic translation initiation factor 3 subunit J
79698_at	6.42e-01	5.23e-01	-0.6477906	-6.57605	-0.04521523	zinc finger matrin-type 4
79763_at	6.43e-01	5.23e-01	-0.6468751	-6.57665	-0.12611197	isochorismatase domain containing 2
5902_at	6.43e-01	5.24e-01	0.6463775	-6.57698	0.05334821	RAN binding protein 1
2261_at	6.44e-01	5.24e-01	-0.6457459	-6.57739	-0.08799331	fibroblast growth factor receptor 3
23030_at	6.44e-01	5.24e-01	-0.6455556	-6.57751	-0.04368172	lysine demethylase 4B
57187_at	6.44e-01	5.24e-01	0.6454946	-6.57755	0.06324325	THO complex 2
10449_at	6.44e-01	5.24e-01	-0.6451313	-6.57779	-0.06327436	acetyl-CoA acyltransferase 2
10133_at	6.44e-01	5.24e-01	-0.6450657	-6.57783	-0.06528128	optineurin
5709_at	6.44e-01	5.25e-01	0.6449462	-6.57791	0.06569416	proteasome 26S subunit, non-ATPase 3
23392_at	6.44e-01	5.25e-01	-0.6444773	-6.57821	-0.07194687	KIAA0368
26036_at	6.44e-01	5.25e-01	-0.6444515	-6.57823	-0.06512998	zinc finger protein 451
10049_at	6.44e-01	5.25e-01	0.6443529	-6.57829	0.08336872	DnaJ heat shock protein family (Hsp40) member B6
8528_at	6.44e-01	5.25e-01	0.6441199	-6.57845	0.07890721	D-aspartate oxidase
10233_at	6.44e-01	5.25e-01	0.6440929	-6.57846	0.07203034	leucine rich repeat containing 23
152185_at	6.44e-01	5.25e-01	-0.6439264	-6.57857	-0.03925655	spindle and centriole associated protein 1
100506603_at	6.44e-01	5.25e-01	-0.643838	-6.57863	-0.04713309	uncharacterized LOC100506603
79781_at	6.44e-01	5.25e-01	0.6437074	-6.57871	0.06878954	IQ motif containing with AAA domain 1
4825_at	6.44e-01	5.25e-01	0.6435608	-6.57881	0.04202286	NK6 homeobox 1
10294_at	6.45e-01	5.26e-01	-0.6433198	-6.57897	-0.06760816	DnaJ heat shock protein family (Hsp40) member A2
23607_at	6.45e-01	5.26e-01	-0.6432438	-6.57902	-0.073065	CD2 associated protein
3622_at	6.45e-01	5.26e-01	-0.6427226	-6.57935	-0.08995189	inhibitor of growth family member 2
79813_at	6.45e-01	5.26e-01	-0.6423586	-6.57959	-0.05094098	euchromatic histone lysine methyltransferase 1
56245_at	6.45e-01	5.26e-01	-0.6419473	-6.57986	-0.0922869	chromosome 21 open reading frame 62
55299_at	6.46e-01	5.27e-01	0.6414126	-6.5802	0.05145015	BRX1, biogenesis of ribosomes
3640_at	6.46e-01	5.27e-01	-0.6413632	-6.58023	-0.03720625	insulin like 3
51340_at	6.46e-01	5.27e-01	0.6411861	-6.58035	0.08234158	crooked neck pre-mRNA splicing factor 1
360_at	6.46e-01	5.27e-01	-0.6409772	-6.58048	-0.10294635	aquaporin 3 (Gill blood group)
6390_at	6.46e-01	5.27e-01	-0.6406627	-6.58069	-0.09009115	succinate dehydrogenase complex iron sulfur subunit B
