ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_23_P216693	6.72e-02	1.54e-02	-2.5103963	-3.753024	-0.154315	MLLT3	MLLT3, super elongation complex subunit
A_23_P133133	6.72e-02	1.54e-02	-2.5103444	-3.75314	-0.253665	ALPK1	alpha kinase 1
A_32_P783	6.72e-02	1.54e-02	2.5101621	-3.753547	0.13866	RPL37A	ribosomal protein L37a
A_24_P401392	6.73e-02	1.55e-02	2.5095323	-3.754953	0.1509475		
A_24_P162373	6.73e-02	1.55e-02	2.5093344	-3.755395	0.31072	ZNRF3	zinc and ring finger 3
A_23_P126836	6.73e-02	1.55e-02	-2.5093042	-3.755462	-0.27406	TNFSF4	tumor necrosis factor superfamily member 4
A_23_P212844	6.73e-02	1.55e-02	-2.5092501	-3.755583	-0.304285	TACC3	transforming acidic coiled-coil containing protein 3
A_32_P17364	6.74e-02	1.55e-02	-2.5090706	-3.755984	-0.1553375	LOC399815	chromosome 10 open reading frame 88 pseudogene
A_32_P310503	6.74e-02	1.55e-02	2.5088493	-3.756477	0.1155675	OR2M2	olfactory receptor family 2 subfamily M member 2
A_23_P254573	6.74e-02	1.55e-02	-2.5087376	-3.756727	-0.315425	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
A_23_P37560	6.74e-02	1.55e-02	2.5085599	-3.757123	0.2943725	PEX11A	peroxisomal biogenesis factor 11 alpha
A_23_P207414	6.75e-02	1.55e-02	-2.5082951	-3.757714	-0.20931	PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough
A_23_P90014	6.75e-02	1.55e-02	2.5082868	-3.757732	0.2499975	GPR108	G protein-coupled receptor 108
A_32_P221352	6.75e-02	1.55e-02	2.5082791	-3.75775	0.16294		
A_32_P93045	6.76e-02	1.55e-02	-2.5074111	-3.759686	-0.50548	TET1	tet methylcytosine dioxygenase 1
A_32_P9127	6.76e-02	1.55e-02	2.5074071	-3.759695	0.7339175		
A_23_P7221	6.76e-02	1.56e-02	-2.5070278	-3.760541	-0.1704425	RPL34	ribosomal protein L34
A_23_P85585	6.77e-02	1.56e-02	2.5068342	-3.760973	0.1858925	TINAGL1	tubulointerstitial nephritis antigen like 1
A_23_P7503	6.77e-02	1.56e-02	-2.5067491	-3.761163	-0.770365	TIMD4	T-cell immunoglobulin and mucin domain containing 4
A_24_P128563	6.77e-02	1.56e-02	2.5066674	-3.761345	0.18108	KPNA6	karyopherin subunit alpha 6
A_32_P168812	6.77e-02	1.56e-02	2.5064961	-3.761727	0.215025	LOC105379239	uncharacterized LOC105379239
A_23_P408675	6.77e-02	1.56e-02	-2.506318	-3.762124	-0.2102625	BTAF1	B-TFIID TATA-box binding protein associated factor 1
A_24_P497843	6.77e-02	1.56e-02	2.5062933	-3.762179	0.4293875		
A_23_P96777	6.77e-02	1.56e-02	2.5061988	-3.76239	0.1447875	LRRC47	leucine rich repeat containing 47
A_23_P203030	6.77e-02	1.56e-02	2.5061771	-3.762438	0.1486625	DLAT	dihydrolipoamide S-acetyltransferase
A_23_P115052	6.77e-02	1.56e-02	2.5060962	-3.762619	0.165465	RIT1	Ras like without CAAX 1
A_32_P49392	6.78e-02	1.56e-02	-2.5056355	-3.763646	-0.20085		
A_24_P417784	6.78e-02	1.56e-02	2.505458	-3.764042	0.209035	POM121	POM121 transmembrane nucleoporin
A_23_P29851	6.78e-02	1.56e-02	2.5053595	-3.764261	0.3196125	LRPAP1	LDL receptor related protein associated protein 1
A_23_P168551	6.78e-02	1.56e-02	-2.5052766	-3.764446	-0.156215	SLC29A4	solute carrier family 29 member 4
A_24_P305067	6.78e-02	1.56e-02	-2.5052736	-3.764452	-0.464385	HOXB4	homeobox B4
A_32_P82560	6.79e-02	1.56e-02	2.5049971	-3.765069	0.1515775	MTRF1L	mitochondrial translational release factor 1 like
A_24_P641406	6.79e-02	1.57e-02	-2.5046144	-3.765922	-0.1330325		
A_24_P917316	6.79e-02	1.57e-02	-2.504519	-3.766134	-0.4249725		
A_24_P160001	6.80e-02	1.57e-02	2.5044384	-3.766314	0.268965	FKBP1A	FK506 binding protein 1A
A_23_P372234	6.80e-02	1.57e-02	2.5043429	-3.766527	0.7512775	CA12	carbonic anhydrase 12
A_23_P145357	6.80e-02	1.57e-02	-2.5040921	-3.767086	-0.27136	BAK1	BCL2 antagonist/killer 1
A_32_P43084	6.80e-02	1.57e-02	-2.5038638	-3.767595	-0.146365		
A_24_P760945	6.80e-02	1.57e-02	-2.5037265	-3.7679	-0.1693975		
A_32_P175900	6.81e-02	1.57e-02	2.503478	-3.768454	0.11926		
A_24_P203328	6.81e-02	1.57e-02	-2.5034699	-3.768472	-0.18809	TPRXL	tetrapeptide repeat homeobox like
A_32_P48825	6.81e-02	1.57e-02	2.5034169	-3.76859	0.201455	KRT72	keratin 72
A_24_P300021	6.81e-02	1.57e-02	-2.5032181	-3.769033	-0.235345	SHOX2	short stature homeobox 2
A_32_P412313	6.81e-02	1.57e-02	-2.5031352	-3.769218	-0.1765125	ASB6	ankyrin repeat and SOCS box containing 6
A_23_P34676	6.81e-02	1.57e-02	-2.5030543	-3.769398	-0.6446475	CD247	CD247 molecule
A_24_P893668	6.81e-02	1.57e-02	2.5029745	-3.769576	0.1200775		
A_23_P39955	6.81e-02	1.57e-02	-2.5029059	-3.769728	-0.698085	ACTG2	actin, gamma 2, smooth muscle, enteric
A_23_P376449	6.81e-02	1.57e-02	-2.5028974	-3.769747	-0.6711625		
A_24_P273756	6.82e-02	1.57e-02	-2.5026075	-3.770393	-0.17666	TP63	tumor protein p63
A_23_P67521	6.82e-02	1.57e-02	2.502586	-3.770441	0.1074725	IRGC	immunity related GTPase cinema
A_24_P929356	6.82e-02	1.57e-02	2.5025107	-3.770609	0.113445		
A_23_P20075	6.82e-02	1.57e-02	-2.5025096	-3.770611	-0.137665	NPC1L1	NPC1 like intracellular cholesterol transporter 1
A_24_P936145	6.82e-02	1.57e-02	-2.5023802	-3.7709	-0.14521	GNAO1	G protein subunit alpha o1
A_23_P350824	6.82e-02	1.58e-02	2.5022075	-3.771284	0.4457375	DPYSL2	dihydropyrimidinase like 2
A_32_P173862	6.82e-02	1.58e-02	-2.5020443	-3.771648	-0.306905	C9orf135-AS1	C9orf135 antisense RNA 1 (head to head)
A_32_P110505	6.83e-02	1.58e-02	-2.501764	-3.772272	-0.1808175		
A_32_P170444	6.83e-02	1.58e-02	-2.5015911	-3.772657	-0.24696	SUB1	SUB1 homolog, transcriptional regulator
A_24_P648176	6.83e-02	1.58e-02	2.5015689	-3.772706	0.2336625	LYRM5	LYR motif containing 5
A_23_P429082	6.83e-02	1.58e-02	-2.5015557	-3.772736	-0.19647	SPTY2D1	SPT2 chromatin protein domain containing 1
A_32_P79103	6.83e-02	1.58e-02	2.5012779	-3.773354	0.46035		
A_23_P80583	6.83e-02	1.58e-02	-2.5011635	-3.773609	-0.438445	CLDN16	claudin 16
A_24_P931244	6.83e-02	1.58e-02	-2.5009574	-3.774068	-0.1586525		
A_24_P118855	6.83e-02	1.58e-02	-2.5009479	-3.774089	-0.2637875		
A_23_P417575	6.83e-02	1.58e-02	2.5009416	-3.774103	0.1702375	GAPVD1	GTPase activating protein and VPS9 domains 1
A_24_P250815	6.83e-02	1.58e-02	-2.5009224	-3.774145	-0.2843225	POF1B	premature ovarian failure, 1B
A_32_P3317	6.84e-02	1.58e-02	-2.5005307	-3.775017	-0.18046		
A_23_P56640	6.84e-02	1.58e-02	2.5003402	-3.775442	0.2041975	PCYOX1	prenylcysteine oxidase 1
A_23_P316487	6.84e-02	1.58e-02	2.5002571	-3.775627	0.1856525	H2AFV	H2A histone family member V
A_23_P135357	6.85e-02	1.58e-02	2.4998428	-3.776549	0.12806	MRM3	mitochondrial rRNA methyltransferase 3
A_24_P556503	6.85e-02	1.59e-02	2.4996847	-3.7769	0.12625		
A_24_P219024	6.86e-02	1.59e-02	-2.4992726	-3.777817	-0.1806	DIS3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease
A_24_P879787	6.86e-02	1.59e-02	-2.4992553	-3.777856	-0.1532925	BMS1P6	BMS1, ribosome biogenesis factor pseudogene 6
A_23_P136552	6.86e-02	1.59e-02	2.4989839	-3.77846	0.2098825	PIGG	phosphatidylinositol glycan anchor biosynthesis class G
A_23_P201596	6.86e-02	1.59e-02	-2.4989566	-3.77852	-0.252065	AMPD2	adenosine monophosphate deaminase 2
A_23_P408167	6.86e-02	1.59e-02	-2.4989383	-3.778561	-0.28911	GPRASP2	G protein-coupled receptor associated sorting protein 2
A_23_P33856	6.86e-02	1.59e-02	2.4989168	-3.778609	0.26121	STAG2	stromal antigen 2
A_24_P931944	6.86e-02	1.59e-02	2.4988315	-3.778799	0.3581475	PARVA	parvin alpha
A_24_P636451	6.86e-02	1.59e-02	-2.4986256	-3.779257	-0.2590025		
A_23_P82206	6.86e-02	1.59e-02	2.4984955	-3.779546	0.2776875	ECHDC1	ethylmalonyl-CoA decarboxylase 1
A_23_P83624	6.88e-02	1.59e-02	-2.4976842	-3.781351	-0.329425	COTL1	coactosin like F-actin binding protein 1
A_23_P256158	6.88e-02	1.59e-02	2.4976597	-3.781405	0.5300475	ADRA2C	adrenoceptor alpha 2C
A_32_P197053	6.88e-02	1.59e-02	-2.4975749	-3.781594	-0.4761025	SMKR1	small lysine rich protein 1
A_24_P755069	6.88e-02	1.59e-02	-2.4975637	-3.781619	-0.6663475		
A_24_P673063	6.88e-02	1.59e-02	2.4975446	-3.781661	0.501985	FABP5	fatty acid binding protein 5
A_23_P142361	6.88e-02	1.59e-02	-2.4975359	-3.781681	-0.1536625	PIK3R2	phosphoinositide-3-kinase regulatory subunit 2
A_24_P222165	6.88e-02	1.59e-02	2.4974025	-3.781977	0.13801	GAB1	GRB2 associated binding protein 1
A_24_P149766	6.88e-02	1.59e-02	2.497382	-3.782023	0.277045	DCAF10	DDB1 and CUL4 associated factor 10
A_24_P871940	6.88e-02	1.59e-02	2.4973025	-3.7822	0.7282425		
A_32_P234738	6.88e-02	1.60e-02	-2.4971082	-3.782632	-0.1726025	RPL21	ribosomal protein L21
A_32_P167111	6.89e-02	1.60e-02	-2.4964777	-3.784033	-0.3824375		
A_23_P396353	6.90e-02	1.60e-02	-2.496218	-3.784611	-0.167805	NIN	ninein
A_23_P2322	6.90e-02	1.60e-02	-2.4961529	-3.784755	-1.64149	TSPAN19	tetraspanin 19
A_24_P101800	6.90e-02	1.60e-02	-2.4960561	-3.784971	-0.1474375	NOL4L	nucleolar protein 4 like
A_23_P68059	6.90e-02	1.60e-02	2.4960106	-3.785072	0.1669325	PCGF1	polycomb group ring finger 1
A_23_P17870	6.90e-02	1.60e-02	2.4959771	-3.785146	0.2894075	TMEM184B	transmembrane protein 184B
A_23_P500601	6.90e-02	1.60e-02	2.4959167	-3.785281	0.21133	TRIM4	tripartite motif containing 4
A_23_P43034	6.90e-02	1.60e-02	-2.4957862	-3.785571	-0.1834975	ELP3	elongator acetyltransferase complex subunit 3
A_24_P8892	6.91e-02	1.60e-02	-2.4952702	-3.786717	-0.216545	HDAC4	histone deacetylase 4
A_23_P97046	6.91e-02	1.60e-02	2.4952441	-3.786775	0.348155	ALPL	alkaline phosphatase, liver/bone/kidney
A_24_P202840	6.91e-02	1.60e-02	2.4950088	-3.787298	0.3115825	SIRPB2	signal regulatory protein beta 2
A_23_P358995	6.91e-02	1.60e-02	-2.4949701	-3.787384	-0.14103	IBTK	inhibitor of Bruton tyrosine kinase
A_23_P5339	6.91e-02	1.60e-02	-2.4948969	-3.787547	-0.3595575	TMEM177	transmembrane protein 177
A_23_P393598	6.91e-02	1.61e-02	-2.4946118	-3.78818	-0.2145875	CD276	CD276 molecule
A_24_P895528	6.91e-02	1.61e-02	2.4945423	-3.788335	0.1383625		
A_23_P156289	6.92e-02	1.61e-02	-2.4940806	-3.789361	-0.327485	OSMR	oncostatin M receptor
A_24_P273413	6.93e-02	1.61e-02	-2.4937907	-3.790005	-0.4746525	EML4	echinoderm microtubule associated protein like 4
A_23_P50008	6.93e-02	1.61e-02	2.4937284	-3.790143	0.2141225	TTC19	tetratricopeptide repeat domain 19
A_32_P148627	6.93e-02	1.61e-02	-2.4936761	-3.790259	-0.368375		
A_24_P365523	6.93e-02	1.61e-02	2.4934931	-3.790666	0.31912	FOXA2	forkhead box A2
A_24_P85498	6.93e-02	1.61e-02	-2.4934903	-3.790672	-0.26467	LOC101060157	uncharacterized LOC101060157
A_24_P106166	6.93e-02	1.61e-02	2.4934082	-3.790854	0.22598		
A_23_P115444	6.93e-02	1.61e-02	-2.4933596	-3.790962	-0.140935	TNFSF18	tumor necrosis factor superfamily member 18
A_23_P208126	6.93e-02	1.61e-02	-2.4933065	-3.79108	-0.4607525	SERPINB5	serpin family B member 5
A_23_P79562	6.93e-02	1.61e-02	-2.4931231	-3.791487	-0.2700575	FABP1	fatty acid binding protein 1
A_23_P99802	6.94e-02	1.61e-02	-2.4928521	-3.792089	-0.4073575	FLRT2	fibronectin leucine rich transmembrane protein 2
A_32_P119197	6.94e-02	1.61e-02	2.4925538	-3.792752	0.2215375	TPM3	tropomyosin 3
A_24_P110564	6.95e-02	1.62e-02	2.4920567	-3.793855	0.297485	NPIPA1	nuclear pore complex interacting protein family member A1
A_23_P214739	6.95e-02	1.62e-02	2.4920257	-3.793924	0.20577	FBXL4	F-box and leucine rich repeat protein 4
A_23_P41664	6.95e-02	1.62e-02	-2.4919483	-3.794096	-0.5487725	LRRC70	leucine rich repeat containing 70
A_23_P78871	6.95e-02	1.62e-02	2.4917496	-3.794537	0.26515	KCTD15	potassium channel tetramerization domain containing 15
A_24_P392475	6.95e-02	1.62e-02	-2.4917383	-3.794562	-0.20889	BPTF	bromodomain PHD finger transcription factor
A_24_P884690	6.95e-02	1.62e-02	-2.4917275	-3.794586	-0.1044325		
A_23_P8175	6.95e-02	1.62e-02	2.4916018	-3.794865	0.3151225	PLAGL1	PLAG1 like zinc finger 1
A_23_P418199	6.95e-02	1.62e-02	-2.4915207	-3.795045	-0.1784275		
A_24_P937842	6.96e-02	1.62e-02	2.4908789	-3.79647	0.0944725		
A_23_P205929	6.96e-02	1.62e-02	2.4908668	-3.796496	0.1283575	DPP8	dipeptidyl peptidase 8
A_24_P201973	6.97e-02	1.62e-02	-2.4906039	-3.79708	-0.2061875	TEP1	telomerase associated protein 1
A_32_P122793	6.97e-02	1.62e-02	2.4905699	-3.797155	0.2285375	MORC2-AS1	MORC2 antisense RNA 1
A_23_P82379	6.97e-02	1.62e-02	-2.4905304	-3.797243	-0.1705975	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
A_23_P380181	6.97e-02	1.62e-02	-2.4902914	-3.797773	-0.3321075	LMO4	LIM domain only 4
A_23_P4962	6.97e-02	1.62e-02	-2.490115	-3.798165	-0.1240475	NLRP5	NLR family pyrin domain containing 5
A_23_P106127	6.97e-02	1.62e-02	-2.4900618	-3.798283	-0.1979875	KIAA0586	KIAA0586
A_32_P215179	6.98e-02	1.63e-02	2.4896358	-3.799228	0.2437425	NPIPA1	nuclear pore complex interacting protein family member A1
A_24_P284353	6.98e-02	1.63e-02	-2.4895509	-3.799416	-0.3643225	TMEM107	transmembrane protein 107
A_23_P308763	6.98e-02	1.63e-02	2.4894918	-3.799547	0.2321675	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1
A_24_P311036	6.98e-02	1.63e-02	-2.4892517	-3.80008	-0.1657325	MYOG	myogenin (myogenic factor 4)
A_23_P324490	6.99e-02	1.63e-02	2.4890474	-3.800533	0.32453	KIAA0355	KIAA0355
A_24_P556318	6.99e-02	1.63e-02	-2.488706	-3.80129	-0.3294775	SAA3P	serum amyloid A3 pseudogene
A_24_P245246	6.99e-02	1.63e-02	2.4886914	-3.801323	0.256855	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta
A_32_P180741	6.99e-02	1.63e-02	-2.4884217	-3.801921	-0.2048775	TNK2	tyrosine kinase non receptor 2
A_24_P323805	7.00e-02	1.63e-02	2.4883133	-3.802161	0.206385		
A_23_P165360	7.00e-02	1.63e-02	-2.488247	-3.802308	-0.2532825	ASB1	ankyrin repeat and SOCS box containing 1
A_24_P185044	7.00e-02	1.63e-02	2.4880099	-3.802834	0.3054625	MLKL	mixed lineage kinase domain like
A_32_P208120	7.01e-02	1.63e-02	-2.487504	-3.803956	-0.3788725	CAMK1D	calcium/calmodulin dependent protein kinase ID
A_23_P319512	7.01e-02	1.63e-02	2.4875001	-3.803964	0.210105	KLF11	Kruppel like factor 11
A_32_P387905	7.01e-02	1.63e-02	-2.4874384	-3.804101	-0.19548	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
A_23_P156852	7.01e-02	1.63e-02	2.4873792	-3.804232	0.23058	ECI2	enoyl-CoA delta isomerase 2
A_23_P65830	7.01e-02	1.63e-02	2.4873108	-3.804384	0.2839125	HDDC3	HD domain containing 3
A_32_P26956	7.01e-02	1.64e-02	2.4872509	-3.804517	0.2243575		
A_23_P143218	7.01e-02	1.64e-02	2.4871996	-3.80463	0.1742825	ACOT8	acyl-CoA thioesterase 8
A_24_P372913	7.01e-02	1.64e-02	-2.487107	-3.804836	-0.29151	HNF1A	HNF1 homeobox A
A_23_P5983	7.01e-02	1.64e-02	-2.4870607	-3.804938	-0.5760825	PLTP	phospholipid transfer protein
A_23_P106522	7.01e-02	1.64e-02	2.4868579	-3.805388	0.2004075	INO80	INO80 complex subunit
A_23_P215778	7.01e-02	1.64e-02	-2.4866651	-3.805815	-0.1651225	DUS4L	dihydrouridine synthase 4 like
A_23_P84670	7.02e-02	1.64e-02	-2.486548	-3.806075	-0.2545125	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
A_24_P331830	7.02e-02	1.64e-02	-2.4864742	-3.806238	-0.22577	KAZN	kazrin, periplakin interacting protein
A_23_P163161	7.02e-02	1.64e-02	2.4864095	-3.806382	0.16895	SDR39U1	short chain dehydrogenase/reductase family 39U member 1
A_23_P54956	7.02e-02	1.64e-02	2.4863487	-3.806516	0.1632625	MRPL38	mitochondrial ribosomal protein L38
A_32_P336445	7.02e-02	1.64e-02	2.4861734	-3.806905	0.1967425	HINT1	histidine triad nucleotide binding protein 1
A_32_P21255	7.02e-02	1.64e-02	-2.4860444	-3.807191	-0.19122	SLC30A4	solute carrier family 30 member 4
A_24_P3704	7.02e-02	1.64e-02	2.4859861	-3.80732	0.3401825	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)
A_24_P364263	7.02e-02	1.64e-02	2.4858535	-3.807614	0.5943875	HRASLS2	HRAS like suppressor 2
A_23_P393727	7.02e-02	1.64e-02	-2.4858507	-3.80762	-0.25068	NRP2	neuropilin 2
A_23_P388027	7.02e-02	1.64e-02	2.4858282	-3.80767	0.132765	CRY2	cryptochrome circadian clock 2
A_32_P73217	7.02e-02	1.64e-02	2.4858195	-3.807689	0.2113475	TMEM167B	transmembrane protein 167B
A_23_P166297	7.02e-02	1.64e-02	2.4858089	-3.807713	0.556845	ABCG1	ATP binding cassette subfamily G member 1
A_23_P424126	7.03e-02	1.64e-02	2.4854984	-3.808401	0.1270925	ZNF354C	zinc finger protein 354C
A_23_P151059	7.03e-02	1.64e-02	-2.4851885	-3.809087	-0.38167	FAM90A1	family with sequence similarity 90 member A1
A_23_P81158	7.03e-02	1.64e-02	2.4850182	-3.809465	0.85531	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
A_24_P252057	7.05e-02	1.65e-02	-2.48425	-3.811166	-0.188975	RBM24	RNA binding motif protein 24
A_23_P500251	7.05e-02	1.65e-02	2.4840829	-3.811536	0.2607875	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
A_24_P247861	7.05e-02	1.65e-02	-2.4836925	-3.812401	-0.1663325		
A_32_P118372	7.05e-02	1.65e-02	-2.4836136	-3.812575	-0.46366	INTU	inturned planar cell polarity protein
A_23_P81048	7.05e-02	1.65e-02	-2.4835865	-3.812635	-0.1895225	STIM2	stromal interaction molecule 2
A_23_P254831	7.05e-02	1.65e-02	-2.4835731	-3.812665	-0.17508	MAGEB2	MAGE family member B2
A_23_P17330	7.05e-02	1.65e-02	2.4835672	-3.812678	0.1810625	UCKL1	uridine-cytidine kinase 1 like 1
A_23_P143016	7.05e-02	1.65e-02	-2.4834806	-3.81287	-0.6379725	ARID5A	AT-rich interaction domain 5A
A_23_P395172	7.05e-02	1.65e-02	-2.4834534	-3.81293	-0.2281325	ABHD2	abhydrolase domain containing 2
A_23_P78099	7.05e-02	1.65e-02	-2.4834456	-3.812947	-0.180925	VTN	vitronectin
A_23_P89270	7.05e-02	1.65e-02	2.4834305	-3.812981	0.1996725	SERPINF2	serpin family F member 2
A_32_P10683	7.05e-02	1.65e-02	-2.4833865	-3.813078	-0.2178675		
A_23_P101038	7.05e-02	1.65e-02	2.4832645	-3.813348	0.12535	KRTAP9-3	keratin associated protein 9-3
A_24_P46808	7.06e-02	1.65e-02	2.4830759	-3.813766	0.190285		
A_24_P84808	7.06e-02	1.65e-02	-2.4830362	-3.813854	-0.178245		
A_23_P404129	7.06e-02	1.65e-02	-2.4830314	-3.813864	-0.121505	SPATA5	spermatogenesis associated 5
A_32_P205350	7.06e-02	1.65e-02	2.4829966	-3.813941	0.1543475		
A_32_P233213	7.07e-02	1.66e-02	2.4822586	-3.815575	0.2082875		
A_23_P44494	7.07e-02	1.66e-02	2.4820714	-3.815989	0.1465625	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
A_23_P105619	7.07e-02	1.66e-02	2.4818722	-3.81643	0.31939	TMEM116	transmembrane protein 116
A_23_P213706	7.08e-02	1.66e-02	-2.4815548	-3.817133	-0.0985825	IL4	interleukin 4
A_24_P171110	7.08e-02	1.66e-02	-2.4811917	-3.817936	-0.3840075	HNRNPU	heterogeneous nuclear ribonucleoprotein U
A_23_P421323	7.09e-02	1.66e-02	-2.4807081	-3.819006	-0.35162		
A_23_P41314	7.09e-02	1.66e-02	2.4806872	-3.819052	0.8266475	F11	coagulation factor XI
A_24_P236091	7.09e-02	1.66e-02	2.4806441	-3.819148	0.2161125	ENO2	enolase 2
A_23_P60047	7.09e-02	1.66e-02	2.4806331	-3.819172	0.41566	TACC1	transforming acidic coiled-coil containing protein 1
A_24_P937135	7.09e-02	1.66e-02	2.4805662	-3.81932	0.1220175	KIAA1109	KIAA1109
A_23_P131365	7.09e-02	1.66e-02	2.4804788	-3.819513	0.1413225	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1
A_24_P95154	7.10e-02	1.67e-02	-2.4797493	-3.821127	-0.4610825	TUSC3	tumor suppressor candidate 3
A_24_P112395	7.11e-02	1.67e-02	-2.4795385	-3.821593	-0.1873425	PBLD	phenazine biosynthesis like protein domain containing
A_23_P138796	7.11e-02	1.67e-02	2.4793972	-3.821906	0.408285	AMOTL1	angiomotin like 1
A_23_P156117	7.11e-02	1.67e-02	-2.4793197	-3.822077	-0.2084325		
A_24_P55225	7.11e-02	1.67e-02	-2.4790182	-3.822744	-0.7925575	RSPH9	radial spoke head 9 homolog
A_23_P200443	7.12e-02	1.67e-02	-2.4787844	-3.823261	-0.2603475	SHC1	SHC adaptor protein 1
A_24_P282261	7.12e-02	1.67e-02	2.4787729	-3.823286	0.26483	ZNF493	zinc finger protein 493
A_32_P493225	7.12e-02	1.67e-02	-2.4786665	-3.823521	-0.112525	LENG9	leukocyte receptor cluster member 9
A_23_P12053	7.12e-02	1.67e-02	2.4784903	-3.823911	0.2076025	SPEN	spen family transcriptional repressor
A_23_P118370	7.12e-02	1.67e-02	-2.4783071	-3.824316	-0.182605		
A_24_P329152	7.13e-02	1.67e-02	-2.4780325	-3.824923	-0.2492275	CD2AP	CD2 associated protein
A_24_P202948	7.13e-02	1.67e-02	2.4779699	-3.825061	0.2077625	DGCR6	DiGeorge syndrome critical region gene 6
A_32_P135790	7.13e-02	1.67e-02	-2.4779665	-3.825069	-0.1220975		
A_32_P177124	7.13e-02	1.67e-02	2.4779172	-3.825178	0.1433025		
A_32_P33304	7.13e-02	1.67e-02	2.4776842	-3.825693	0.53318	ANK3	ankyrin 3, node of Ranvier (ankyrin G)
A_23_P118018	7.13e-02	1.68e-02	-2.4775266	-3.826041	-0.180885	C16orf54	chromosome 16 open reading frame 54
A_23_P311912	7.13e-02	1.68e-02	-2.4773765	-3.826373	-0.58591	AHNAK2	AHNAK nucleoprotein 2
A_24_P247931	7.13e-02	1.68e-02	2.477329	-3.826478	0.1802775	FBXO25	F-box protein 25
A_23_P94095	7.14e-02	1.68e-02	2.4769231	-3.827375	0.2897675	ANKRD46	ankyrin repeat domain 46
A_32_P61684	7.15e-02	1.68e-02	2.4763929	-3.828546	0.4381675	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
A_24_P217804	7.15e-02	1.68e-02	-2.4763168	-3.828714	-0.167735		
A_32_P88626	7.15e-02	1.68e-02	2.4761166	-3.829157	0.177015	PHACTR4	phosphatase and actin regulator 4
A_23_P26854	7.15e-02	1.68e-02	2.4760733	-3.829252	0.4082925	ARHGAP44	Rho GTPase activating protein 44
A_24_P263543	7.16e-02	1.68e-02	-2.4758234	-3.829804	-0.13711		
A_23_P23855	7.16e-02	1.68e-02	2.4755991	-3.8303	0.18623	POLR3GL	RNA polymerase III subunit G like
A_32_P171530	7.16e-02	1.68e-02	2.4755846	-3.830332	0.318385	LIFR-AS1	LIFR antisense RNA 1
A_23_P325155	7.16e-02	1.68e-02	-2.4753598	-3.830828	-0.1371525	CD200R1	CD200 receptor 1
A_23_P55990	7.16e-02	1.68e-02	2.4753371	-3.830879	0.2104675	NAPA	NSF attachment protein alpha
A_24_P261929	7.16e-02	1.68e-02	2.4752433	-3.831086	0.233675	IFI27L1	interferon alpha inducible protein 27 like 1
A_23_P93973	7.16e-02	1.68e-02	-2.4752255	-3.831125	-0.1580625	TRPV5	transient receptor potential cation channel subfamily V member 5
A_23_P321984	7.16e-02	1.68e-02	-2.4752072	-3.831165	-0.420185	CLECL1	C-type lectin like 1
A_23_P3274	7.17e-02	1.69e-02	-2.4747778	-3.832114	-0.1759475	IGDCC3	immunoglobulin superfamily DCC subclass member 3
A_23_P82693	7.17e-02	1.69e-02	2.4747072	-3.83227	0.2269225	PABPC1	poly(A) binding protein cytoplasmic 1
A_23_P113204	7.17e-02	1.69e-02	-2.4746713	-3.832349	-0.193985	FGF3	fibroblast growth factor 3
A_24_P857624	7.17e-02	1.69e-02	-2.4745635	-3.832587	-0.402215	TNRC6C-AS1	TNRC6C antisense RNA 1
A_32_P113317	7.17e-02	1.69e-02	2.4744053	-3.832936	0.3905575		
A_24_P75948	7.17e-02	1.69e-02	-2.4743316	-3.833099	-0.2655		
A_24_P925342	7.17e-02	1.69e-02	-2.4743233	-3.833117	-0.2081725	MAN1C1	mannosidase alpha class 1C member 1
A_23_P83388	7.17e-02	1.69e-02	-2.4742898	-3.833191	-0.54907	EPPK1	epiplakin 1
A_24_P230457	7.17e-02	1.69e-02	2.4742677	-3.83324	0.139605		
A_23_P24332	7.17e-02	1.69e-02	2.4742585	-3.83326	0.61475	MUC15	mucin 15, cell surface associated
A_24_P921857	7.18e-02	1.69e-02	2.473973	-3.833891	0.1099625		
A_23_P73604	7.18e-02	1.69e-02	2.4736574	-3.834587	0.1367725	TRMT2B	tRNA methyltransferase 2 homolog B
A_24_P49517	7.18e-02	1.69e-02	-2.4735171	-3.834897	-0.23182	ZNF251	zinc finger protein 251
A_23_P425925	7.19e-02	1.69e-02	-2.4732215	-3.835549	-0.45499	KRT222	keratin 222
A_32_P129507	7.19e-02	1.69e-02	2.4731523	-3.835702	0.124635		
