ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
1415_at	1.66e-01	8.71e-02	-1.763679	-5.091363	-0.5749703	1415_at
8022_at	1.66e-01	8.72e-02	-1.763051	-5.092383	-0.5605092	8022_at
51571_at	1.66e-01	8.72e-02	1.762983	-5.092495	0.2192581	51571_at
6938_at	1.66e-01	8.74e-02	1.762373	-5.093486	0.1689175	6938_at
3617_at	1.66e-01	8.74e-02	-1.762109	-5.093915	-0.9986517	3617_at
7762_at	1.66e-01	8.75e-02	1.761642	-5.094674	0.8167635	7762_at
26239_at	1.66e-01	8.76e-02	-1.761221	-5.095359	-0.4382921	26239_at
4133_at	1.66e-01	8.76e-02	1.760813	-5.09602	0.2905826	4133_at
23035_at	1.67e-01	8.78e-02	-1.760018	-5.097311	-0.1400743	23035_at
84809_at	1.67e-01	8.78e-02	-1.759907	-5.097492	-0.2763113	84809_at
51475_at	1.67e-01	8.78e-02	-1.759599	-5.097993	-0.9009635	51475_at
54576_at	1.67e-01	8.79e-02	-1.759286	-5.0985	-1.1879489	54576_at
55032_at	1.67e-01	8.80e-02	-1.758897	-5.099132	-0.1310657	55032_at
56339_at	1.67e-01	8.80e-02	1.758861	-5.09919	0.2019128	56339_at
23562_at	1.67e-01	8.80e-02	1.758799	-5.099291	0.7374119	23562_at
9057_at	1.67e-01	8.82e-02	-1.757736	-5.101015	-0.1889753	9057_at
5253_at	1.67e-01	8.82e-02	-1.757617	-5.101208	-0.1054255	5253_at
55721_at	1.67e-01	8.82e-02	-1.757553	-5.101312	-0.3611501	55721_at
5021_at	1.67e-01	8.82e-02	1.757358	-5.101628	0.7612291	5021_at
50937_at	1.67e-01	8.84e-02	-1.756487	-5.103039	-0.8374897	50937_at
4939_at	1.68e-01	8.85e-02	1.755747	-5.104239	0.4465947	4939_at
5142_at	1.68e-01	8.85e-02	-1.75554	-5.104574	-0.2541358	5142_at
6524_at	1.68e-01	8.86e-02	-1.755272	-5.105008	-0.7452983	6524_at
914_at	1.68e-01	8.86e-02	1.755078	-5.105323	0.5088778	914_at
81533_at	1.68e-01	8.88e-02	-1.754187	-5.106765	-0.0891034	81533_at
4504_at	1.68e-01	8.88e-02	1.754065	-5.106964	0.4636803	4504_at
275_at	1.68e-01	8.88e-02	-1.753894	-5.10724	-0.2335602	275_at
6430_at	1.68e-01	8.90e-02	-1.753142	-5.108457	-0.1929157	6430_at
50515_at	1.68e-01	8.90e-02	1.753104	-5.108519	0.3966784	50515_at
410_at	1.69e-01	8.91e-02	1.752135	-5.110087	0.5651292	410_at
80256_at	1.69e-01	8.93e-02	-1.751237	-5.11154	-0.149928	80256_at
51604_at	1.69e-01	8.94e-02	-1.750717	-5.11238	-0.1676248	51604_at
5858_at	1.69e-01	8.95e-02	-1.750009	-5.113524	-0.6548979	5858_at
10215_at	1.69e-01	8.95e-02	-1.749988	-5.113558	-0.620888	10215_at
60485_at	1.69e-01	8.95e-02	-1.749788	-5.113882	-0.1182154	60485_at
10019_at	1.69e-01	8.97e-02	1.749099	-5.114994	0.2470487	10019_at
55350_at	1.70e-01	8.97e-02	-1.748772	-5.115522	-0.8413822	55350_at
55835_at	1.70e-01	8.98e-02	-1.748166	-5.1165	-0.359748	55835_at
80131_at	1.70e-01	8.99e-02	1.747857	-5.117	0.164647	80131_at
547_at	1.70e-01	8.99e-02	-1.747598	-5.117418	-0.7364483	547_at
55738_at	1.70e-01	8.99e-02	-1.747596	-5.11742	-0.2125477	55738_at
79022_at	1.70e-01	9.00e-02	1.747044	-5.118313	0.1772835	79022_at
5324_at	1.70e-01	9.00e-02	-1.747032	-5.118332	-0.1928368	5324_at
79786_at	1.70e-01	9.01e-02	1.746857	-5.118613	0.2019056	79786_at
9877_at	1.70e-01	9.01e-02	-1.746782	-5.118734	-0.1877364	9877_at
2099_at	1.70e-01	9.02e-02	-1.746192	-5.119686	-0.2243362	2099_at
7020_at	1.70e-01	9.02e-02	1.746129	-5.119789	0.1771553	7020_at
24_at	1.70e-01	9.02e-02	-1.746111	-5.119817	-0.9384272	24_at
387680_at	1.70e-01	9.02e-02	1.746033	-5.119942	0.187814	387680_at
1371_at	1.70e-01	9.03e-02	1.745171	-5.121333	0.2295484	1371_at
10957_at	1.70e-01	9.04e-02	1.745155	-5.12136	0.1287233	10957_at
10489_at	1.70e-01	9.04e-02	-1.745112	-5.121429	-0.135536	10489_at
5432_at	1.71e-01	9.04e-02	-1.744649	-5.122175	-0.0851907	5432_at
4218_at	1.71e-01	9.05e-02	-1.744487	-5.122435	-0.1092022	4218_at
80207_at	1.71e-01	9.05e-02	-1.744388	-5.122596	-0.1521547	80207_at
26973_at	1.71e-01	9.06e-02	-1.743832	-5.123491	-0.2072663	26973_at
26253_at	1.71e-01	9.06e-02	1.743689	-5.123721	0.6653371	26253_at
23359_at	1.71e-01	9.07e-02	-1.743064	-5.124728	-0.5945909	23359_at
5787_at	1.71e-01	9.07e-02	1.743026	-5.12479	0.2268084	5787_at
9783_at	1.71e-01	9.07e-02	1.742939	-5.12493	0.2114123	9783_at
10750_at	1.71e-01	9.08e-02	-1.742844	-5.125082	-1.1287154	10750_at
79675_at	1.71e-01	9.08e-02	1.742831	-5.125104	0.1630036	79675_at
3976_at	1.71e-01	9.08e-02	-1.742627	-5.125433	-0.2575099	3976_at
30062_at	1.71e-01	9.10e-02	1.741655	-5.126997	0.6908048	30062_at
51364_at	1.71e-01	9.10e-02	-1.741349	-5.127489	-0.6176376	51364_at
3732_at	1.71e-01	9.10e-02	1.741232	-5.127678	0.1981738	3732_at
6892_at	1.71e-01	9.11e-02	-1.740892	-5.128224	-0.1833838	6892_at
10188_at	1.71e-01	9.11e-02	-1.740852	-5.12829	-0.2479512	10188_at
54442_at	1.72e-01	9.14e-02	1.739065	-5.131163	0.1115318	54442_at
55074_at	1.72e-01	9.15e-02	1.738944	-5.131357	0.1464036	55074_at
922_at	1.72e-01	9.15e-02	-1.738687	-5.131771	-0.8664185	922_at
54738_at	1.72e-01	9.16e-02	-1.738342	-5.132325	-0.4238726	54738_at
729991_at	1.72e-01	9.16e-02	-1.738279	-5.132426	-0.6173693	729991_at
55858_at	1.72e-01	9.16e-02	1.738116	-5.132689	0.1806347	55858_at
79720_at	1.72e-01	9.17e-02	-1.737503	-5.133673	-0.1256749	79720_at
10106_at	1.72e-01	9.18e-02	-1.737109	-5.134307	-0.1162729	10106_at
9202_at	1.73e-01	9.19e-02	-1.736496	-5.13529	-0.1066232	9202_at
29110_at	1.73e-01	9.20e-02	-1.736071	-5.135973	-0.123578	29110_at
5673_at	1.73e-01	9.21e-02	-1.735322	-5.137176	-1.2401918	5673_at
10668_at	1.73e-01	9.23e-02	-1.734208	-5.138962	-0.1280564	10668_at
2797_at	1.73e-01	9.23e-02	-1.734015	-5.139273	-0.6796468	2797_at
51725_at	1.73e-01	9.23e-02	-1.733984	-5.139322	-0.6862447	51725_at
51455_at	1.73e-01	9.24e-02	1.733809	-5.139602	0.1550821	51455_at
57663_at	1.74e-01	9.25e-02	-1.733198	-5.140581	-0.8265731	57663_at
64963_at	1.74e-01	9.26e-02	-1.732622	-5.141504	-0.200837	64963_at
11130_at	1.74e-01	9.26e-02	1.73243	-5.141813	0.2505715	11130_at
27125_at	1.74e-01	9.27e-02	-1.731877	-5.142699	-0.4324999	27125_at
55696_at	1.74e-01	9.28e-02	1.731704	-5.142976	0.085865	55696_at
6728_at	1.74e-01	9.28e-02	-1.731589	-5.143161	-0.2426733	6728_at
55690_at	1.74e-01	9.28e-02	-1.731546	-5.14323	-0.7436002	55690_at
2050_at	1.74e-01	9.28e-02	-1.731198	-5.143786	-0.1181184	2050_at
8360_at	1.74e-01	9.29e-02	-1.73082	-5.144392	-0.6833572	8360_at
50674_at	1.75e-01	9.32e-02	-1.729464	-5.146563	-0.5741658	50674_at
745_at	1.75e-01	9.32e-02	-1.729351	-5.146744	-0.6821371	745_at
51621_at	1.75e-01	9.32e-02	-1.729285	-5.146849	-0.2202991	51621_at
2308_at	1.75e-01	9.33e-02	1.728612	-5.147926	0.1565256	2308_at
341_at	1.75e-01	9.34e-02	-1.728349	-5.148347	-0.8851863	341_at
54807_at	1.75e-01	9.34e-02	1.728182	-5.148614	0.1824587	54807_at
9278_at	1.75e-01	9.35e-02	1.727733	-5.149332	0.5276765	9278_at
2920_at	1.75e-01	9.35e-02	1.727548	-5.149627	0.6259167	2920_at
10024_at	1.75e-01	9.36e-02	-1.726839	-5.15076	-0.4774435	10024_at
56647_at	1.75e-01	9.37e-02	1.726472	-5.151348	0.1317117	56647_at
51299_at	1.75e-01	9.38e-02	-1.725998	-5.152104	-0.2076857	51299_at
7874_at	1.75e-01	9.38e-02	1.725841	-5.152355	0.11693	7874_at
249_at	1.76e-01	9.41e-02	-1.724199	-5.154977	-0.5768867	249_at
4693_at	1.76e-01	9.42e-02	-1.72369	-5.15579	-0.3370406	4693_at
9706_at	1.77e-01	9.45e-02	-1.722316	-5.157981	-0.1156392	9706_at
1355_at	1.77e-01	9.45e-02	-1.72222	-5.158135	-0.1073386	1355_at
438_at	1.77e-01	9.45e-02	-1.722206	-5.158157	-0.291912	438_at
53947_at	1.77e-01	9.46e-02	-1.72177	-5.158852	-0.4474339	53947_at
29951_at	1.77e-01	9.46e-02	1.721627	-5.159079	0.346906	29951_at
26027_at	1.77e-01	9.46e-02	-1.721619	-5.159093	-0.7064287	26027_at
81551_at	1.77e-01	9.46e-02	-1.721611	-5.159106	-0.7459564	81551_at
11318_at	1.77e-01	9.46e-02	-1.721422	-5.159406	-0.8839892	11318_at
4131_at	1.77e-01	9.47e-02	-1.720842	-5.160331	-0.1980808	4131_at
51764_at	1.77e-01	9.48e-02	1.720521	-5.160843	0.8992834	51764_at
79843_at	1.77e-01	9.49e-02	1.720162	-5.161414	0.5468352	79843_at
146909_at	1.77e-01	9.49e-02	1.720148	-5.161437	0.2333135	146909_at
3346_at	1.77e-01	9.50e-02	-1.719571	-5.162357	-1.2193161	3346_at
1051_at	1.77e-01	9.50e-02	-1.719452	-5.162545	-0.1022394	1051_at
79629_at	1.77e-01	9.50e-02	-1.71942	-5.162597	-0.217117	79629_at
29844_at	1.77e-01	9.50e-02	-1.719253	-5.162862	-0.251668	29844_at
81620_at	1.77e-01	9.51e-02	-1.719039	-5.163203	-0.423336	81620_at
1748_at	1.77e-01	9.51e-02	-1.71884	-5.163521	-0.2047707	1748_at
919_at	1.77e-01	9.52e-02	1.718404	-5.164214	0.5446377	919_at
58511_at	1.78e-01	9.54e-02	-1.717141	-5.166225	-0.6861932	58511_at
171392_at	1.78e-01	9.54e-02	-1.716949	-5.166529	-1.2769272	171392_at
5281_at	1.78e-01	9.55e-02	1.716869	-5.166657	0.1249328	5281_at
10580_at	1.78e-01	9.55e-02	-1.71668	-5.166957	-0.2261183	10580_at
79954_at	1.78e-01	9.55e-02	1.71658	-5.167116	0.2787829	79954_at
4622_at	1.78e-01	9.55e-02	-1.716553	-5.167159	-1.0517508	4622_at
23070_at	1.78e-01	9.55e-02	1.716503	-5.167238	0.1787641	23070_at
9023_at	1.78e-01	9.55e-02	1.716485	-5.167267	0.3688373	9023_at
219_at	1.78e-01	9.57e-02	-1.71585	-5.168278	-0.578241	219_at
10855_at	1.78e-01	9.58e-02	1.71519	-5.169326	0.3423418	10855_at
51611_at	1.78e-01	9.59e-02	-1.714563	-5.170323	-0.1679522	51611_at
54868_at	1.79e-01	9.60e-02	1.713785	-5.171558	0.2497202	54868_at
668_at	1.79e-01	9.62e-02	-1.71295	-5.172883	-0.8742834	668_at
3119_at	1.79e-01	9.62e-02	-1.712885	-5.172987	-0.8105873	3119_at
57586_at	1.79e-01	9.63e-02	-1.712468	-5.173649	-0.9388204	57586_at
7485_at	1.79e-01	9.63e-02	-1.712389	-5.173775	-0.1258856	7485_at
5305_at	1.79e-01	9.64e-02	1.711957	-5.174461	0.1851447	5305_at
2071_at	1.79e-01	9.64e-02	-1.711903	-5.174546	-0.1331275	2071_at
2794_at	1.79e-01	9.64e-02	1.711568	-5.175078	0.277373	2794_at
26279_at	1.79e-01	9.65e-02	1.711259	-5.175567	0.7874167	26279_at
84560_at	1.79e-01	9.66e-02	1.710943	-5.176069	0.443047	84560_at
56649_at	1.79e-01	9.66e-02	1.710927	-5.176094	0.8838872	56649_at
840_at	1.80e-01	9.67e-02	1.710149	-5.177328	0.1597193	840_at
2845_at	1.80e-01	9.67e-02	-1.710052	-5.177482	-0.9657267	2845_at
4499_at	1.80e-01	9.68e-02	1.709951	-5.177642	0.4301017	4499_at
23369_at	1.80e-01	9.68e-02	-1.70969	-5.178055	-0.0775385	23369_at
6452_at	1.80e-01	9.69e-02	1.70932	-5.178642	0.1393476	6452_at
54737_at	1.80e-01	9.70e-02	-1.70886	-5.179371	-0.1650239	54737_at
84263_at	1.80e-01	9.70e-02	-1.708762	-5.179526	-0.1724092	84263_at
2222_at	1.80e-01	9.71e-02	-1.708024	-5.180694	-0.2422577	2222_at
1158_at	1.80e-01	9.71e-02	-1.707973	-5.180776	-0.7065282	1158_at
5819_at	1.80e-01	9.71e-02	-1.707969	-5.180782	-0.1510813	5819_at
314_at	1.80e-01	9.72e-02	-1.707508	-5.181511	-0.3531603	314_at
54995_at	1.80e-01	9.73e-02	1.707214	-5.181977	0.1319135	54995_at
64077_at	1.81e-01	9.74e-02	-1.706673	-5.182834	-0.276045	64077_at
5321_at	1.81e-01	9.74e-02	-1.706636	-5.182892	-0.2096874	5321_at
79170_at	1.81e-01	9.76e-02	-1.705371	-5.184894	-0.3774456	79170_at
80020_at	1.81e-01	9.78e-02	-1.704609	-5.186098	-0.7054476	80020_at
10990_at	1.81e-01	9.78e-02	-1.704393	-5.18644	-0.2430739	10990_at
3915_at	1.82e-01	9.80e-02	1.703431	-5.18796	0.1621837	3915_at
101927051_at	1.82e-01	9.80e-02	-1.703116	-5.188458	-0.6353945	101927051_at
5224_at	1.82e-01	9.81e-02	-1.703042	-5.188575	-0.6432531	5224_at
699_at	1.82e-01	9.81e-02	-1.702705	-5.189107	-0.2345981	699_at
26268_at	1.82e-01	9.82e-02	-1.702403	-5.189585	-0.1031829	26268_at
10130_at	1.82e-01	9.82e-02	1.702279	-5.189781	0.0879057	10130_at
57405_at	1.82e-01	9.82e-02	1.702204	-5.1899	0.4420022	57405_at
25901_at	1.82e-01	9.82e-02	1.702193	-5.189916	0.1873569	25901_at
139538_at	1.82e-01	9.82e-02	-1.702166	-5.189959	-0.8360826	139538_at
6539_at	1.82e-01	9.82e-02	-1.702042	-5.190156	-0.8164072	6539_at
51411_at	1.82e-01	9.83e-02	1.701817	-5.19051	0.7401837	51411_at
5496_at	1.82e-01	9.84e-02	1.701171	-5.19153	0.1581638	5496_at
63973_at	1.82e-01	9.84e-02	-1.701141	-5.191577	-0.6882529	63973_at
79982_at	1.82e-01	9.85e-02	1.700601	-5.19243	0.2292461	79982_at
6879_at	1.82e-01	9.85e-02	-1.700487	-5.192609	-0.0954691	6879_at
11169_at	1.82e-01	9.85e-02	-1.700465	-5.192645	-0.1772439	11169_at
23107_at	1.82e-01	9.87e-02	1.699828	-5.193649	0.1190084	23107_at
64895_at	1.82e-01	9.87e-02	-1.699516	-5.194141	-0.1254347	64895_at
7167_at	1.83e-01	9.88e-02	1.699097	-5.194803	0.1283001	7167_at
57150_at	1.83e-01	9.88e-02	-1.699042	-5.194888	-0.1686487	57150_at
54997_at	1.83e-01	9.89e-02	-1.698674	-5.195469	-0.3951266	54997_at
28815_at	1.83e-01	9.89e-02	1.698654	-5.195501	0.5825373	28815_at
6623_at	1.83e-01	9.89e-02	-1.698615	-5.195562	-0.661403	6623_at
29948_at	1.83e-01	9.89e-02	-1.698363	-5.19596	-0.7098031	29948_at
6490_at	1.83e-01	9.89e-02	-1.69834	-5.195996	-0.5629442	6490_at
1039_at	1.83e-01	9.91e-02	1.697667	-5.197056	0.1603654	1039_at
7461_at	1.83e-01	9.91e-02	-1.697573	-5.197204	-0.2730586	7461_at
3950_at	1.83e-01	9.92e-02	-1.697137	-5.197892	-0.8996181	3950_at
79794_at	1.83e-01	9.93e-02	1.696324	-5.199171	0.1157074	79794_at
51596_at	1.83e-01	9.94e-02	1.696055	-5.199595	0.1033264	51596_at
90485_at	1.83e-01	9.94e-02	-1.695735	-5.200099	-1.0522209	90485_at
1723_at	1.83e-01	9.95e-02	1.695614	-5.20029	0.2042875	1723_at
55251_at	1.83e-01	9.95e-02	1.695562	-5.200371	0.1878322	55251_at
8666_at	1.84e-01	9.96e-02	1.695013	-5.201236	0.1030035	8666_at
64232_at	1.84e-01	9.96e-02	1.694921	-5.20138	0.8269329	64232_at
350_at	1.84e-01	9.97e-02	-1.694504	-5.202036	-0.7488901	350_at
23493_at	1.84e-01	9.97e-02	-1.69418	-5.202547	-0.24808	23493_at
1910_at	1.84e-01	9.99e-02	-1.693267	-5.203983	-0.2694052	1910_at
90865_at	1.84e-01	9.99e-02	1.693232	-5.204037	0.3255451	90865_at
5243_at	1.84e-01	1.00e-01	1.692752	-5.204792	0.3541068	5243_at
1845_at	1.84e-01	1.00e-01	-1.692333	-5.20545	-0.1933285	1845_at
56981_at	1.85e-01	1.00e-01	-1.691666	-5.206498	-1.1113918	56981_at
951_at	1.85e-01	1.00e-01	-1.691339	-5.207012	-0.9517381	951_at
50814_at	1.85e-01	1.00e-01	-1.691274	-5.207114	-0.3182576	50814_at
54897_at	1.85e-01	1.00e-01	1.690576	-5.20821	0.1788433	54897_at
55143_at	1.85e-01	1.00e-01	-1.690322	-5.20861	-0.3089559	55143_at
1539_at	1.85e-01	1.01e-01	-1.689987	-5.209135	-0.7666551	1539_at
285527_at	1.85e-01	1.01e-01	-1.689923	-5.209235	-0.1084829	285527_at
27099_at	1.85e-01	1.01e-01	-1.689821	-5.209396	-0.3777941	27099_at
8786_at	1.85e-01	1.01e-01	-1.689804	-5.209422	-0.5848187	8786_at
1196_at	1.85e-01	1.01e-01	1.689634	-5.20969	0.2183962	1196_at
3306_at	1.85e-01	1.01e-01	1.689191	-5.210385	0.1887758	3306_at
672_at	1.85e-01	1.01e-01	-1.688835	-5.210943	-0.178396	672_at
55290_at	1.85e-01	1.01e-01	-1.688597	-5.211316	-0.1317449	55290_at
25880_at	1.85e-01	1.01e-01	-1.688421	-5.211592	-0.1837222	25880_at
9425_at	1.86e-01	1.01e-01	1.68758	-5.212912	0.1118186	9425_at
10692_at	1.86e-01	1.01e-01	-1.687174	-5.213547	-0.4157467	10692_at
80349_at	1.86e-01	1.01e-01	-1.687169	-5.213556	-0.1299656	80349_at
2922_at	1.86e-01	1.01e-01	1.687052	-5.213739	0.9860984	2922_at
25900_at	1.86e-01	1.01e-01	-1.686512	-5.214585	-0.1993295	25900_at
2199_at	1.86e-01	1.01e-01	-1.686075	-5.21527	-0.3184996	2199_at
79657_at	1.86e-01	1.01e-01	-1.685844	-5.215631	-0.133209	79657_at
56978_at	1.86e-01	1.01e-01	-1.685681	-5.215888	-0.2867692	56978_at
10274_at	1.86e-01	1.01e-01	-1.685161	-5.216702	-0.096847	10274_at
23762_at	1.86e-01	1.02e-01	-1.685018	-5.216926	-0.4809636	23762_at
65083_at	1.86e-01	1.02e-01	-1.684729	-5.217378	-0.1876697	65083_at
27121_at	1.86e-01	1.02e-01	-1.684304	-5.218043	-0.6816097	27121_at
55129_at	1.86e-01	1.02e-01	-1.684277	-5.218086	-0.1738502	55129_at
2923_at	1.86e-01	1.02e-01	-1.68415	-5.218284	-0.0984965	2923_at
51292_at	1.86e-01	1.02e-01	1.684077	-5.218399	0.0956263	51292_at
50628_at	1.87e-01	1.02e-01	-1.683458	-5.219367	-0.1422306	50628_at
79722_at	1.87e-01	1.02e-01	-1.682784	-5.220423	-0.3287762	79722_at
11051_at	1.87e-01	1.02e-01	-1.682644	-5.220641	-0.1957634	11051_at
89781_at	1.87e-01	1.02e-01	-1.682591	-5.220724	-0.1504005	89781_at
10446_at	1.87e-01	1.02e-01	1.681766	-5.222014	0.6071829	10446_at
50512_at	1.87e-01	1.02e-01	-1.681207	-5.222888	-0.8929023	50512_at
9071_at	1.87e-01	1.02e-01	-1.681061	-5.223115	-0.7192094	9071_at
10486_at	1.87e-01	1.02e-01	-1.680919	-5.223338	-0.22887	10486_at
6005_at	1.87e-01	1.02e-01	-1.680854	-5.22344	-0.4184659	6005_at
79946_at	1.87e-01	1.02e-01	-1.680721	-5.223648	-0.7813003	79946_at
54987_at	1.87e-01	1.02e-01	1.680624	-5.223799	0.1471577	54987_at
4340_at	1.87e-01	1.02e-01	-1.680381	-5.224179	-0.6614358	4340_at
63917_at	1.88e-01	1.02e-01	1.680204	-5.224456	0.1309344	63917_at
928_at	1.88e-01	1.03e-01	-1.679761	-5.225147	-0.0861247	928_at
3652_at	1.88e-01	1.03e-01	1.679156	-5.226091	0.1407825	3652_at
9358_at	1.88e-01	1.03e-01	1.678657	-5.226871	0.3038598	9358_at
5195_at	1.88e-01	1.03e-01	-1.678315	-5.227404	-0.1419506	5195_at
4654_at	1.88e-01	1.03e-01	-1.677415	-5.228808	-0.3906424	4654_at
482_at	1.88e-01	1.03e-01	-1.677026	-5.229416	-0.4474148	482_at
665_at	1.89e-01	1.03e-01	1.676434	-5.230339	0.1289078	665_at
55209_at	1.89e-01	1.03e-01	1.676388	-5.23041	0.1859035	55209_at
54661_at	1.89e-01	1.03e-01	1.675956	-5.231083	0.6686233	54661_at
23071_at	1.89e-01	1.03e-01	1.67589	-5.231186	0.1049579	23071_at
23484_at	1.89e-01	1.03e-01	1.675574	-5.23168	0.1039613	23484_at
6118_at	1.89e-01	1.03e-01	1.675195	-5.23227	0.1120787	6118_at
79156_at	1.89e-01	1.03e-01	-1.674889	-5.232747	-0.2694812	79156_at
51298_at	1.89e-01	1.04e-01	-1.674857	-5.232796	-0.7011586	51298_at
2649_at	1.89e-01	1.04e-01	-1.674575	-5.233235	-0.5282359	2649_at
4697_at	1.89e-01	1.04e-01	-1.674058	-5.234041	-0.0935499	4697_at
917_at	1.89e-01	1.04e-01	1.674034	-5.234079	0.7315887	917_at
10134_at	1.89e-01	1.04e-01	-1.67329	-5.235237	-0.139515	10134_at
26960_at	1.90e-01	1.04e-01	-1.672952	-5.235763	-0.2245494	26960_at
5255_at	1.90e-01	1.04e-01	1.672673	-5.236197	0.2280595	5255_at
27_at	1.90e-01	1.04e-01	-1.672575	-5.23635	-0.3458144	27_at
54970_at	1.90e-01	1.04e-01	1.6725	-5.236467	0.301646	54970_at
10552_at	1.90e-01	1.04e-01	-1.672213	-5.236913	-0.1144852	10552_at
10893_at	1.90e-01	1.04e-01	-1.671613	-5.237847	-0.6506852	10893_at
51386_at	1.90e-01	1.04e-01	1.670792	-5.239123	0.103048	51386_at
1999_at	1.90e-01	1.04e-01	-1.670509	-5.239563	-0.2328593	1999_at
5394_at	1.90e-01	1.04e-01	-1.670343	-5.239821	-0.0946419	5394_at
222487_at	1.90e-01	1.04e-01	-1.670318	-5.23986	-0.869633	222487_at
2582_at	1.90e-01	1.04e-01	-1.670226	-5.240003	-0.299546	2582_at
29957_at	1.91e-01	1.05e-01	-1.669481	-5.241161	-0.1848712	29957_at
63931_at	1.91e-01	1.05e-01	-1.669396	-5.241293	-0.102263	63931_at
51279_at	1.91e-01	1.05e-01	-1.669334	-5.241389	-0.190926	51279_at
26261_at	1.91e-01	1.05e-01	-1.669303	-5.241437	-0.7041079	26261_at
55784_at	1.91e-01	1.05e-01	-1.668337	-5.242938	-0.1890602	55784_at
55255_at	1.91e-01	1.05e-01	1.668325	-5.242957	0.370535	55255_at
217_at	1.91e-01	1.05e-01	1.66803	-5.243415	0.12229	217_at
56905_at	1.91e-01	1.05e-01	-1.667766	-5.243824	-0.1227607	56905_at
9348_at	1.91e-01	1.05e-01	-1.666674	-5.24552	-0.7877562	9348_at
23654_at	1.91e-01	1.05e-01	1.666275	-5.246138	0.1475402	23654_at
26716_at	1.91e-01	1.05e-01	-1.666113	-5.246389	-0.8897096	26716_at
9506_at	1.91e-01	1.05e-01	1.666008	-5.246552	0.9816445	9506_at
7541_at	1.91e-01	1.05e-01	-1.665965	-5.246619	-0.1191639	7541_at
1339_at	1.91e-01	1.05e-01	1.665806	-5.246867	0.5339	1339_at
2826_at	1.92e-01	1.05e-01	1.665634	-5.247133	0.3554578	2826_at
10632_at	1.92e-01	1.05e-01	1.66548	-5.247372	0.1599764	10632_at
8573_at	1.92e-01	1.05e-01	-1.665289	-5.247668	-0.12927	8573_at
5753_at	1.92e-01	1.06e-01	1.664427	-5.249003	0.3458857	5753_at
246_at	1.92e-01	1.06e-01	-1.664185	-5.24938	-0.7791421	246_at
51751_at	1.92e-01	1.06e-01	1.664128	-5.249467	0.7452772	51751_at
7368_at	1.92e-01	1.06e-01	-1.663791	-5.249989	-0.5951082	7368_at
10902_at	1.92e-01	1.06e-01	-1.663709	-5.250117	-0.1667704	10902_at
146_at	1.92e-01	1.06e-01	-1.663328	-5.250707	-0.6427506	146_at
54806_at	1.92e-01	1.06e-01	-1.663039	-5.251154	-0.1643813	54806_at
57124_at	1.92e-01	1.06e-01	-1.662215	-5.252431	-0.2375777	57124_at
9182_at	1.93e-01	1.06e-01	1.661775	-5.253111	0.2444452	9182_at
6747_at	1.93e-01	1.06e-01	1.661747	-5.253155	0.2042082	6747_at
51409_at	1.93e-01	1.06e-01	1.661633	-5.253331	0.1178821	51409_at
54991_at	1.93e-01	1.06e-01	-1.66151	-5.253522	-0.3638302	54991_at
23067_at	1.93e-01	1.06e-01	1.66073	-5.254728	0.3337737	23067_at
23316_at	1.93e-01	1.06e-01	-1.660642	-5.254865	-0.811478	23316_at
766_at	1.93e-01	1.06e-01	-1.660635	-5.254875	-0.7239325	766_at
10040_at	1.93e-01	1.06e-01	1.66022	-5.255517	0.2377111	10040_at
51768_at	1.93e-01	1.06e-01	1.660207	-5.255538	0.2952331	51768_at
56342_at	1.93e-01	1.06e-01	1.659968	-5.255907	0.2029644	56342_at
8330_at	1.93e-01	1.07e-01	1.659812	-5.256148	0.9695175	8330_at
3229_at	1.93e-01	1.07e-01	1.659435	-5.25673	0.4082073	3229_at
51129_at	1.93e-01	1.07e-01	1.658708	-5.257855	0.3920424	51129_at
51043_at	1.94e-01	1.07e-01	-1.657536	-5.259665	-0.6248135	51043_at
6596_at	1.94e-01	1.07e-01	-1.657015	-5.26047	-0.1359625	6596_at
91949_at	1.94e-01	1.07e-01	-1.656656	-5.261025	-0.1835723	91949_at
65117_at	1.94e-01	1.07e-01	1.655723	-5.262464	0.1189917	65117_at
23590_at	1.95e-01	1.07e-01	1.65522	-5.263241	0.2010807	23590_at
4751_at	1.95e-01	1.08e-01	-1.654485	-5.264373	-0.6791776	4751_at
7107_at	1.95e-01	1.08e-01	1.653767	-5.265481	0.1041614	7107_at
26059_at	1.95e-01	1.08e-01	1.653652	-5.265658	0.6888457	26059_at
5049_at	1.95e-01	1.08e-01	-1.653431	-5.265999	-0.3548849	5049_at
98_at	1.95e-01	1.08e-01	-1.653328	-5.266158	-0.1776257	98_at
7057_at	1.95e-01	1.08e-01	1.653281	-5.266229	0.4683172	7057_at
54884_at	1.95e-01	1.08e-01	-1.653218	-5.266327	-0.1511214	54884_at
7474_at	1.95e-01	1.08e-01	1.652529	-5.267388	0.308498	7474_at
100129460_at	1.95e-01	1.08e-01	-1.652333	-5.26769	-0.7965024	100129460_at
3439_at	1.95e-01	1.08e-01	-1.652298	-5.267744	-1.0090442	3439_at
8433_at	1.96e-01	1.08e-01	1.651642	-5.268754	0.4495356	8433_at
775_at	1.96e-01	1.08e-01	-1.651224	-5.269398	-0.4117757	775_at
81796_at	1.96e-01	1.08e-01	1.651214	-5.269413	0.801887	81796_at
