GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
388333	7.04e-02	3.51e-02	0.2026	2.11	4.27e-01	27.31	SPDYE4	speedy/RINGO cell cycle regulator family member E4
105373939	7.05e-02	3.51e-02	0.258	-2.11	-5.44e-01	14.2	LOC105373939	uncharacterized LOC105373939
101928646	7.05e-02	3.51e-02	0.2187	-2.11	-4.61e-01	8.2	BMAL2-AS1	BMAL2 antisense RNA 1
51604	7.06e-02	3.52e-02	0.1365	-2.11	-2.87e-01	539.65	PIGT	phosphatidylinositol glycan anchor biosynthesis class T
728113	7.06e-02	3.52e-02	0.2995	-2.11	-6.31e-01	40.06	ANXA8L1	annexin A8 like 1
595135	7.06e-02	3.52e-02	0.0926	2.11	1.95e-01	101.29	PGM5P2	phosphoglucomutase 5 pseudogene 2
102724122	7.06e-02	3.52e-02	0.2114	2.11	4.45e-01	10.13	LOC102724122	uncharacterized LOC102724122
57129	7.07e-02	3.52e-02	0.0694	2.11	1.46e-01	299.12	MRPL47	mitochondrial ribosomal protein L47
7919	7.07e-02	3.52e-02	0.0457	-2.11	-9.62e-02	895.56	DDX39B	DExD-box helicase 39B
55509	7.08e-02	3.53e-02	0.1685	-2.10	-3.55e-01	11.61	BATF3	basic leucine zipper ATF-like transcription factor 3
100126791	7.09e-02	3.53e-02	0.1504	-2.10	-3.17e-01	22.14	EGOT	eosinophil granule ontogeny transcript
100126784	7.10e-02	3.54e-02	0.156	2.10	3.28e-01	24.36	NAV2-AS6	NAV2 antisense RNA 6
80196	7.10e-02	3.54e-02	0.0407	-2.10	-8.56e-02	306.7	RNF34	ring finger protein 34
160364	7.10e-02	3.54e-02	0.1552	-2.10	-3.27e-01	125.91	CLEC12A	C-type lectin domain family 12 member A
102725121	7.11e-02	3.54e-02	0.184	-2.10	-3.87e-01	8.4	DDX11L17	DEAD/H-box helicase 11 like 17 (pseudogene)
8444	7.11e-02	3.54e-02	0.0855	2.10	1.80e-01	267.82	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
105379448	7.11e-02	3.55e-02	0.1812	2.10	3.81e-01	9.07	LOC105379448	uncharacterized LOC105379448
2286	7.11e-02	3.55e-02	0.137	-2.10	-2.88e-01	202.78	FKBP2	FKBP prolyl isomerase 2
730094	7.11e-02	3.55e-02	0.0669	2.10	1.41e-01	426.5	MOSMO	modulator of smoothened
118490	7.11e-02	3.55e-02	0.0929	2.10	1.95e-01	88.36	MSS51	MSS51 mitochondrial translational activator
107987051	7.12e-02	3.55e-02	0.2033	2.10	4.27e-01	10.2	LOC107987051	uncharacterized LOC107987051
80177	7.12e-02	3.55e-02	0.1321	-2.10	-2.78e-01	282.84	MYCT1	MYC target 1
105376177	7.12e-02	3.55e-02	0.168	2.10	3.53e-01	11.15	LOC105376177	uncharacterized LOC105376177
152573	7.12e-02	3.56e-02	0.3138	-2.10	-6.60e-01	18.26	SHISA3	shisa family member 3
5603	7.12e-02	3.56e-02	0.1555	-2.10	-3.27e-01	117.06	MAPK13	mitogen-activated protein kinase 13
56648	7.13e-02	3.56e-02	0.15	-2.10	-3.15e-01	62.65	EIF5A2	eukaryotic translation initiation factor 5A2
28938	7.13e-02	3.56e-02	0.2702	-2.10	-5.68e-01	26.64	IGKV1-16	immunoglobulin kappa variable 1-16
3018	7.13e-02	3.56e-02	0.1399	-2.10	-2.94e-01	24.92	H2BC3	H2B clustered histone 3
2895	7.13e-02	3.56e-02	0.5079	2.10	1.07	9.79	GRID2	glutamate ionotropic receptor delta type subunit 2
23043	7.14e-02	3.56e-02	0.121	2.10	2.54e-01	333.94	TNIK	TRAF2 and NCK interacting kinase
100188953	7.14e-02	3.56e-02	0.1973	-2.10	-4.15e-01	8.71	LINC00092	long intergenic non-protein coding RNA 92
84520	7.14e-02	3.56e-02	0.0821	2.10	1.72e-01	99.87	GON7	GON7 subunit of KEOPS complex
105371374	7.14e-02	3.57e-02	0.1825	-2.10	-3.83e-01	8.73	ATP2C2-AS1	ATP2C2 antisense RNA 1
221458	7.14e-02	3.57e-02	0.1478	2.10	3.11e-01	68.04	KIF6	kinesin family member 6
57486	7.15e-02	3.57e-02	0.0866	2.10	1.82e-01	1042.04	NLN	neurolysin
83758	7.15e-02	3.57e-02	0.1061	2.10	2.23e-01	1691.46	RBP5	retinol binding protein 5
64283	7.15e-02	3.57e-02	0.1094	2.10	2.30e-01	864.85	ARHGEF28	Rho guanine nucleotide exchange factor 28
355	7.15e-02	3.57e-02	0.0827	-2.10	-1.74e-01	677.9	FAS	Fas cell surface death receptor
7917	7.15e-02	3.57e-02	0.0918	-2.10	-1.93e-01	1469.86	BAG6	BAG cochaperone 6
101928817	7.15e-02	3.57e-02	0.119	2.10	2.50e-01	165.1	LOC101928817	uncharacterized LOC101928817
2960	7.15e-02	3.57e-02	0.0691	-2.10	-1.45e-01	151.47	GTF2E1	general transcription factor IIE subunit 1
121536	7.15e-02	3.58e-02	0.0641	2.10	1.35e-01	636.09	AEBP2	AE binding protein 2
347734	7.15e-02	3.58e-02	0.1174	-2.10	-2.46e-01	285.34	SLC35B2	solute carrier family 35 member B2
728040	7.16e-02	3.58e-02	0.1328	2.10	2.79e-01	1833.58	LINC02499	long intergenic non-protein coding RNA 2499
8082	7.16e-02	3.58e-02	0.2121	-2.10	-4.45e-01	110.62	SSPN	sarcospan
348094	7.16e-02	3.58e-02	0.1094	-2.10	-2.30e-01	43.59	ANKDD1A	ankyrin repeat and death domain containing 1A
165186	7.16e-02	3.58e-02	0.1875	-2.10	-3.94e-01	20.73	TOGARAM2	TOG array regulator of axonemal microtubules 2
10602	7.16e-02	3.58e-02	0.1414	-2.10	-2.97e-01	539.5	CDC42EP3	CDC42 effector protein 3
84447	7.16e-02	3.58e-02	0.0887	-2.10	-1.86e-01	1163.02	SYVN1	synoviolin 1
101927631	7.16e-02	3.58e-02	0.1079	2.10	2.27e-01	48.43	ADNP-AS1	ADNP antisense RNA 1
126792	7.16e-02	3.58e-02	0.1003	-2.10	-2.11e-01	106.51	B3GALT6	beta-1,3-galactosyltransferase 6
56916	7.17e-02	3.59e-02	0.0635	2.10	1.33e-01	879.08	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
283571	7.17e-02	3.59e-02	0.1106	2.10	2.32e-01	124.4	PROX2	prospero homeobox 2
140848	7.17e-02	3.59e-02	0.2114	2.10	4.44e-01	8.31	MACROD2-IT1	MACROD2 intronic transcript 1
6621	7.18e-02	3.59e-02	0.1222	-2.10	-2.56e-01	164.44	SNAPC4	small nuclear RNA activating complex polypeptide 4
2782	7.18e-02	3.59e-02	0.0713	-2.10	-1.50e-01	2046.74	GNB1	G protein subunit beta 1
9792	7.18e-02	3.60e-02	0.0687	2.10	1.44e-01	796.85	SERTAD2	SERTA domain containing 2
81796	7.18e-02	3.60e-02	0.3081	-2.10	-6.46e-01	823.62	SLCO5A1	solute carrier organic anion transporter family member 5A1
105379854	7.18e-02	3.60e-02	0.1976	2.10	4.14e-01	24.46	LOC105379854	uncharacterized LOC105379854
105374807	7.18e-02	3.60e-02	0.1795	2.10	3.76e-01	14.59	LOC105374807	uncharacterized LOC105374807
102724919	7.19e-02	3.60e-02	0.1257	2.10	2.64e-01	22.1	PDC-AS1	PDC antisense RNA 1
101929591	7.19e-02	3.60e-02	0.1218	2.10	2.55e-01	32.73	KIZ-AS1	KIZ antisense RNA 1
166929	7.19e-02	3.60e-02	0.0899	2.10	1.88e-01	838.45	SGMS2	sphingomyelin synthase 2
26870	7.20e-02	3.60e-02	0.1846	2.10	3.87e-01	10462.09	RNU1-2	RNA, U1 small nuclear 2
100132813	7.20e-02	3.61e-02	0.324	2.10	6.79e-01	141.87	SYBU-AS1	SYBU antisense RNA 1
80223	7.20e-02	3.61e-02	0.0982	-2.10	-2.06e-01	618.16	RAB11FIP1	RAB11 family interacting protein 1
26230	7.20e-02	3.61e-02	0.1066	-2.10	-2.23e-01	85.19	TIAM2	TIAM Rac1 associated GEF 2
54058	7.21e-02	3.61e-02	0.1112	-2.10	-2.33e-01	58.39	C21orf58	chromosome 21 open reading frame 58
105378470	7.21e-02	3.61e-02	0.217	2.10	4.55e-01	266.99	LINC02624	long intergenic non-protein coding RNA 2624
101060200	7.21e-02	3.61e-02	0.0888	2.10	1.86e-01	130.45	ZNF891	zinc finger protein 891
54206	7.21e-02	3.61e-02	0.1206	2.10	2.53e-01	19799.84	ERRFI1	ERBB receptor feedback inhibitor 1
471	7.21e-02	3.62e-02	0.079	2.10	1.65e-01	475.09	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
100507506	7.21e-02	3.62e-02	0.1597	2.10	3.35e-01	10.27	ECI2-DT	ECI2 divergent transcript
4572	7.21e-02	3.62e-02	0.3263	2.10	6.84e-01	181	TRNQ	tRNA-Gln
56135	7.21e-02	3.62e-02	0.1966	2.10	4.12e-01	21.92	PCDHAC1	protocadherin alpha subfamily C, 1
105375265	7.21e-02	3.62e-02	0.2615	2.09	5.48e-01	8.86	LOC105375265	
201232	7.21e-02	3.62e-02	0.1264	-2.09	-2.65e-01	355.55	SLC16A13	solute carrier family 16 member 13
285367	7.22e-02	3.62e-02	0.0923	-2.09	-1.93e-01	141.49	RPUSD3	RNA pseudouridine synthase D3
6966	7.22e-02	3.62e-02	0.1676	-2.09	-3.51e-01	12.17	TRGC1	T cell receptor gamma constant 1
11122	7.22e-02	3.62e-02	0.1807	2.09	3.78e-01	67.21	PTPRT	protein tyrosine phosphatase receptor type T
4086	7.22e-02	3.62e-02	0.0549	2.09	1.15e-01	476.47	SMAD1	SMAD family member 1
64093	7.22e-02	3.63e-02	0.0847	2.09	1.77e-01	1301.39	SMOC1	SPARC related modular calcium binding 1
27239	7.23e-02	3.63e-02	0.1855	-2.09	-3.88e-01	24.42	GPR162	G protein-coupled receptor 162
651430	7.24e-02	3.63e-02	0.179	2.09	3.75e-01	19.48	FLJ38576	uncharacterized LOC651430
105379516	7.24e-02	3.63e-02	0.17	2.09	3.56e-01	8.8	LOC105379516	uncharacterized LOC105379516
11126	7.24e-02	3.63e-02	0.1279	-2.09	-2.68e-01	77.19	CD160	CD160 molecule
55152	7.24e-02	3.64e-02	0.0688	-2.09	-1.44e-01	234.63	DALRD3	DALR anticodon binding domain containing 3
692109	7.24e-02	3.64e-02	0.1908	2.09	3.99e-01	8.98	SNORD69	small nucleolar RNA, C/D box 69
22845	7.24e-02	3.64e-02	0.1191	-2.09	-2.49e-01	105.7	DOLK	dolichol kinase
6060	7.25e-02	3.64e-02	0.1847	2.09	3.87e-01	10480.94	RNU1-4	RNA, U1 small nuclear 4
3732	7.25e-02	3.64e-02	0.154	-2.09	-3.22e-01	195.02	CD82	CD82 molecule
9136	7.25e-02	3.64e-02	0.1548	-2.09	-3.24e-01	53.59	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein
26871	7.25e-02	3.64e-02	0.1806	2.09	3.78e-01	11456.15	RNU1-1	RNA, U1 small nuclear 1
26863	7.26e-02	3.65e-02	0.1811	2.09	3.79e-01	11462.36	RNVU1-18	RNA, variant U1 small nuclear 18
8455	7.26e-02	3.65e-02	0.0582	2.09	1.22e-01	5675.36	ATRN	attractin
7764	7.26e-02	3.65e-02	0.067	-2.09	-1.40e-01	1028.9	ZNF217	zinc finger protein 217
63908	7.26e-02	3.65e-02	0.0593	2.09	1.24e-01	318.69	NAPB	NSF attachment protein beta
693176	7.26e-02	3.65e-02	0.1966	2.09	4.11e-01	13.54	MIR591	microRNA 591
324	7.26e-02	3.65e-02	0.055	2.09	1.15e-01	1740.37	APC	APC regulator of WNT signaling pathway
80028	7.27e-02	3.65e-02	0.1196	-2.09	-2.50e-01	107.48	FBXL18	F-box and leucine rich repeat protein 18
9570	7.27e-02	3.65e-02	0.0471	-2.09	-9.84e-02	1143.3	GOSR2	golgi SNAP receptor complex member 2
10103	7.27e-02	3.66e-02	0.0995	2.09	2.08e-01	56.71	TSPAN1	tetraspanin 1
1545	7.27e-02	3.66e-02	0.1466	-2.09	-3.07e-01	339.96	CYP1B1	cytochrome P450 family 1 subfamily B member 1
105369457	7.27e-02	3.66e-02	0.1204	2.09	2.52e-01	31.93	LOC105369457	uncharacterized LOC105369457
23414	7.28e-02	3.66e-02	0.1062	-2.09	-2.22e-01	376.51	ZFPM2	zinc finger protein, FOG family member 2
150223	7.28e-02	3.66e-02	0.1965	-2.09	-4.11e-01	20	YDJC	YdjC chitooligosaccharide deacetylase homolog
107986200	7.28e-02	3.66e-02	0.2	2.09	4.18e-01	7.86	LOC107986200	uncharacterized LOC107986200
27340	7.28e-02	3.66e-02	0.0476	2.09	9.95e-02	776.18	UTP20	UTP20 small subunit processome component
1349	7.29e-02	3.66e-02	0.0896	2.09	1.87e-01	1445.88	COX7B	cytochrome c oxidase subunit 7B
2831	7.29e-02	3.67e-02	0.3383	-2.09	-7.07e-01	132.12	NPBWR1	neuropeptides B and W receptor 1
9712	7.30e-02	3.67e-02	0.0674	2.09	1.41e-01	1204.67	USP6NL	USP6 N-terminal like
126626	7.30e-02	3.67e-02	0.047	2.09	9.82e-02	568.72	GABPB2	GA binding protein transcription factor subunit beta 2
105371056	7.30e-02	3.67e-02	0.149	-2.09	-3.11e-01	57.55	LOC105371056	
51015	7.30e-02	3.68e-02	0.0769	2.09	1.61e-01	1049.86	ISOC1	isochorismatase domain containing 1
55640	7.31e-02	3.68e-02	0.0966	-2.09	-2.02e-01	335.01	FLVCR2	FLVCR heme transporter 2
827	7.31e-02	3.68e-02	0.2787	-2.09	-5.82e-01	21.32	CAPN6	calpain 6
199870	7.31e-02	3.68e-02	0.0564	2.09	1.18e-01	244.07	FAM76A	family with sequence similarity 76 member A
80168	7.32e-02	3.68e-02	0.1252	2.09	2.61e-01	2592.11	MOGAT2	monoacylglycerol O-acyltransferase 2
135112	7.32e-02	3.68e-02	0.1001	-2.09	-2.09e-01	954.03	NCOA7	nuclear receptor coactivator 7
7732	7.32e-02	3.68e-02	0.1847	-2.09	-3.86e-01	20.6	RNF112	ring finger protein 112
9437	7.32e-02	3.68e-02	0.1837	-2.09	-3.84e-01	21.35	NCR1	natural cytotoxicity triggering receptor 1
100302692	7.32e-02	3.68e-02	0.0888	2.09	1.85e-01	394.16	FTX	FTX transcript, XIST regulator
9033	7.32e-02	3.68e-02	0.1949	-2.09	-4.07e-01	15.65	PKD2L1	polycystin 2 like 1, transient receptor potential cation channel
105379524	7.32e-02	3.69e-02	0.1794	2.09	3.74e-01	11529.73	LOC105379524	uncharacterized LOC105379524
26869	7.32e-02	3.69e-02	0.181	2.09	3.78e-01	11454.07	RNU1-3	RNA, U1 small nuclear 3
652995	7.33e-02	3.69e-02	0.2301	-2.09	-4.80e-01	17.47	UCA1	urothelial cancer associated 1
10236	7.33e-02	3.69e-02	0.0491	2.09	1.02e-01	2144.7	HNRNPR	heterogeneous nuclear ribonucleoprotein R
6772	7.33e-02	3.70e-02	0.0895	-2.09	-1.87e-01	3037.87	STAT1	signal transducer and activator of transcription 1
137868	7.34e-02	3.70e-02	0.2099	-2.09	-4.38e-01	15.87	SGCZ	sarcoglycan zeta
102723543	7.34e-02	3.70e-02	0.1819	-2.09	-3.79e-01	22.13	LOC102723543	uncharacterized LOC102723543
105377775	7.34e-02	3.70e-02	0.2433	2.09	5.08e-01	7.97	LOC105377775	uncharacterized LOC105377775
84569	7.34e-02	3.70e-02	0.2097	2.09	4.37e-01	23.78	LYZL1	lysozyme like 1
93664	7.34e-02	3.70e-02	0.0723	2.09	1.51e-01	806.19	CADPS2	calcium dependent secretion activator 2
109617006	7.35e-02	3.70e-02	0.1357	2.09	2.83e-01	22.05	SNORA63B	small nucleolar RNA, H/ACA box 63B
89890	7.35e-02	3.70e-02	0.0578	2.09	1.21e-01	234.94	KBTBD6	kelch repeat and BTB domain containing 6
6155	7.35e-02	3.71e-02	0.0873	-2.09	-1.82e-01	1787.17	RPL27	ribosomal protein L27
3137	7.35e-02	3.71e-02	0.1278	-2.08	-2.66e-01	40.29	HLA-J	major histocompatibility complex, class I, J (pseudogene)
692247	7.35e-02	3.71e-02	0.1529	-2.08	-3.19e-01	26.76	LMNTD2-AS1	LMNTD2 antisense RNA 1
4629	7.36e-02	3.71e-02	0.2869	-2.08	-5.98e-01	651.9	MYH11	myosin heavy chain 11
105378138	7.36e-02	3.71e-02	0.163	2.08	3.40e-01	55.78	LOC105378138	
147011	7.36e-02	3.71e-02	0.1379	-2.08	-2.87e-01	25.16	PROCA1	protein interacting with cyclin A1
65012	7.36e-02	3.71e-02	0.1928	-2.08	-4.02e-01	8.7	SLC26A10P	solute carrier family 26 member 10, pseudogene
84899	7.36e-02	3.72e-02	0.0602	2.08	1.25e-01	506.96	TMTC4	transmembrane O-mannosyltransferase targeting cadherins 4
138311	7.37e-02	3.72e-02	0.1207	-2.08	-2.52e-01	95.59	DIPK1B	divergent protein kinase domain 1B
440900	7.37e-02	3.72e-02	0.1279	-2.08	-2.67e-01	17.67	LINC01191	long intergenic non-protein coding RNA 1191
200162	7.37e-02	3.72e-02	0.111	2.08	2.31e-01	52.77	SPAG17	sperm associated antigen 17
105755954	7.37e-02	3.72e-02	0.2039	-2.08	-4.25e-01	15.57	ADGRD1-AS1	ADGRD1 antisense RNA 1
105376257	7.37e-02	3.72e-02	0.1538	-2.08	-3.20e-01	27.45	LOC105376257	uncharacterized LOC105376257
10527	7.38e-02	3.72e-02	0.0648	2.08	1.35e-01	2450.27	IPO7	importin 7
114841035	7.38e-02	3.72e-02	0.1376	-2.08	-2.87e-01	202.36	LOC114841035	Uncharacterized protein LOC114841035
124535	7.38e-02	3.72e-02	0.1553	2.08	3.24e-01	16.99	HSF5	heat shock transcription factor 5
123811	7.38e-02	3.73e-02	0.0693	2.08	1.44e-01	514.95	CEP20	centrosomal protein 20
653125	7.38e-02	3.73e-02	0.0699	2.08	1.46e-01	112.61	GOLGA8K	golgin A8 family member K
6670	7.39e-02	3.73e-02	0.0512	2.08	1.07e-01	2420.96	SP3	Sp3 transcription factor
84547	7.39e-02	3.73e-02	0.0684	-2.08	-1.43e-01	140.76	PGBD1	piggyBac transposable element derived 1
7691	7.39e-02	3.73e-02	0.1042	-2.08	-2.17e-01	117.37	ZNF132	zinc finger protein 132
5536	7.39e-02	3.73e-02	0.1105	-2.08	-2.30e-01	255.82	PPP5C	protein phosphatase 5 catalytic subunit
105373970	7.39e-02	3.73e-02	0.172	2.08	3.58e-01	102.85	SNED1-AS1	SNED1 antisense RNA 1
57817	7.39e-02	3.74e-02	0.2934	-2.08	-6.11e-01	875.41	HAMP	hepcidin antimicrobial peptide
26864	7.40e-02	3.74e-02	0.1814	2.08	3.78e-01	11402.99	RNVU1-7	RNA, variant U1 small nuclear 7
50939	7.40e-02	3.74e-02	0.1073	2.08	2.23e-01	45.72	IMPG2	interphotoreceptor matrix proteoglycan 2
100532737	7.40e-02	3.74e-02	0.0458	-2.08	-9.53e-02	897.22	ATP6V1G2-DDX39B	ATP6V1G2-DDX39B readthrough (NMD candidate)
641339	7.41e-02	3.75e-02	0.0631	2.08	1.31e-01	232.93	ZNF674	zinc finger protein 674
105379574	7.41e-02	3.75e-02	0.1873	2.08	3.90e-01	11256.26	LOC105379574	uncharacterized LOC105379574
9508	7.41e-02	3.75e-02	0.2164	-2.08	-4.50e-01	30.64	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3
55876	7.42e-02	3.75e-02	0.12	2.08	2.50e-01	987.78	GSDMB	gasdermin B
3067	7.42e-02	3.75e-02	0.1425	-2.08	-2.96e-01	37.78	HDC	histidine decarboxylase
2968	7.42e-02	3.75e-02	0.0739	-2.08	-1.54e-01	168.16	GTF2H4	general transcription factor IIH subunit 4
9903	7.42e-02	3.75e-02	0.1098	-2.08	-2.28e-01	380.2	KLHL21	kelch like family member 21
51380	7.42e-02	3.75e-02	0.1078	-2.08	-2.24e-01	1282.07	CSAD	cysteine sulfinic acid decarboxylase
57546	7.43e-02	3.76e-02	0.1137	2.08	2.36e-01	593.63	PDP2	pyruvate dehydrogenase phosphatase catalytic subunit 2
101927164	7.43e-02	3.76e-02	0.1069	2.08	2.22e-01	16.2	LOC101927164	uncharacterized LOC101927164
50839	7.43e-02	3.76e-02	0.1379	2.08	2.87e-01	22.81	TAS2R10	taste 2 receptor member 10
441295	7.44e-02	3.76e-02	0.1335	-2.08	-2.78e-01	24.24	OR2A9P	olfactory receptor family 2 subfamily A member 9 pseudogene
102724528	7.44e-02	3.76e-02	0.0965	2.08	2.01e-01	30.56	LOC102724528	uncharacterized LOC102724528
103910	7.44e-02	3.76e-02	0.0987	-2.08	-2.05e-01	2149.99	MYL12B	myosin light chain 12B
25974	7.45e-02	3.77e-02	0.0661	2.08	1.37e-01	1542.26	MMACHC	metabolism of cobalamin associated C
9836	7.45e-02	3.77e-02	0.0625	2.08	1.30e-01	136.2	LCMT2	leucine carboxyl methyltransferase 2
4967	7.45e-02	3.77e-02	0.1009	-2.08	-2.10e-01	1130.79	OGDH	oxoglutarate dehydrogenase
635	7.46e-02	3.77e-02	0.1279	2.08	2.66e-01	22513.27	BHMT	betaine--homocysteine S-methyltransferase
89781	7.46e-02	3.77e-02	0.0407	2.08	8.45e-02	719.24	HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
282566	7.46e-02	3.78e-02	0.1785	2.08	3.71e-01	12.25	LINC00515	long intergenic non-protein coding RNA 515
10149	7.47e-02	3.78e-02	0.1039	2.08	2.16e-01	182.5	ADGRG2	adhesion G protein-coupled receptor G2
2235	7.47e-02	3.78e-02	0.065	2.08	1.35e-01	911.22	FECH	ferrochelatase
100130744	7.47e-02	3.78e-02	0.0786	-2.08	-1.63e-01	136.86	LOC100130744	uncharacterized LOC100130744
2984	7.47e-02	3.79e-02	0.1424	2.08	2.96e-01	86.2	GUCY2C	guanylate cyclase 2C
105374882	7.48e-02	3.79e-02	0.2212	2.08	4.59e-01	11.83	LOC105374882	
107985192	7.48e-02	3.79e-02	0.1734	2.08	3.60e-01	61.09	LOC107985192	uncharacterized LOC107985192
84910	7.48e-02	3.79e-02	0.0776	-2.08	-1.61e-01	474.64	TMEM87B	transmembrane protein 87B
57125	7.49e-02	3.79e-02	0.1234	-2.08	-2.56e-01	79.2	PLXDC1	plexin domain containing 1
645784	7.49e-02	3.80e-02	0.2078	-2.08	-4.31e-01	74.1	ANKRD36BP2	ankyrin repeat domain 36B pseudogene 2
107986871	7.49e-02	3.80e-02	0.1282	2.08	2.66e-01	129.45	LOC107986871	
79102	7.49e-02	3.80e-02	0.1093	-2.08	-2.27e-01	176.92	RNF26	ring finger protein 26
79172	7.49e-02	3.80e-02	0.073	-2.08	-1.51e-01	111.11	CENPO	centromere protein O
22820	7.50e-02	3.80e-02	0.0799	-2.07	-1.66e-01	1954.27	COPG1	COPI coat complex subunit gamma 1
105374726	7.50e-02	3.80e-02	0.1594	2.07	3.31e-01	15.04	LOC105374726	
285033	7.51e-02	3.81e-02	0.0726	-2.07	-1.51e-01	70.77	STARD7-AS1	STARD7 antisense RNA 1
64745	7.51e-02	3.81e-02	0.0466	2.07	9.67e-02	397.42	METTL17	methyltransferase like 17
9733	7.51e-02	3.81e-02	0.0315	-2.07	-6.52e-02	650.14	SART3	spliceosome associated factor 3, U4/U6 recycling protein
378	7.51e-02	3.81e-02	0.0918	-2.07	-1.90e-01	1589.07	ARF4	ADP ribosylation factor 4
115123	7.51e-02	3.81e-02	0.1357	-2.07	-2.81e-01	45.68	MARCHF3	membrane associated ring-CH-type finger 3
26007	7.52e-02	3.81e-02	0.1359	-2.07	-2.82e-01	1247.16	TKFC	triokinase and FMN cyclase
112267987	7.52e-02	3.81e-02	0.1803	-2.07	-3.74e-01	8.98	LOC112267987	
56301	7.52e-02	3.81e-02	0.1386	2.07	2.87e-01	10.96	SLC7A10	solute carrier family 7 member 10
107985394	7.52e-02	3.81e-02	0.1962	2.07	4.07e-01	13.14	LOC107985394	
22893	7.52e-02	3.81e-02	0.0907	-2.07	-1.88e-01	246.43	BAHD1	bromo adjacent homology domain containing 1
90410	7.52e-02	3.82e-02	0.0626	2.07	1.30e-01	203.61	IFT20	intraflagellar transport 20
26220	7.52e-02	3.82e-02	0.1643	-2.07	-3.41e-01	134.97	DGCR5	DiGeorge syndrome critical region gene 5
51013	7.53e-02	3.82e-02	0.0428	2.07	8.86e-02	237.8	EXOSC1	exosome component 1
642757	7.53e-02	3.82e-02	0.1452	-2.07	-3.01e-01	45.54	TBC1D22A-AS1	TBC1D22A antisense RNA 1
111089941	7.53e-02	3.82e-02	0.0703	-2.07	-1.46e-01	283.48	MMP24-AS1-EDEM2	MMP24-AS1-EDEM2 readthrough
6130	7.54e-02	3.83e-02	0.077	-2.07	-1.60e-01	4746.84	RPL7A	ribosomal protein L7a
100507002	7.55e-02	3.83e-02	0.1865	-2.07	-3.86e-01	15.29	LOC100507002	uncharacterized LOC100507002
107984890	7.55e-02	3.83e-02	0.2649	-2.07	-5.49e-01	25.66	LOC107984890	uncharacterized LOC107984890
7709	7.55e-02	3.84e-02	0.082	-2.07	-1.70e-01	171.66	ZBTB17	zinc finger and BTB domain containing 17
651302	7.55e-02	3.84e-02	0.1378	2.07	2.85e-01	26.05	ZKSCAN8P1	ZKSCAN8 pseudogene 1
441457	7.55e-02	3.84e-02	0.135	-2.07	-2.80e-01	49.1	NUTM2G	NUT family member 2G
93081	7.55e-02	3.84e-02	0.0772	2.07	1.60e-01	295.61	TEX30	testis expressed 30
84519	7.56e-02	3.84e-02	0.1391	-2.07	-2.88e-01	23.46	ACRBP	acrosin binding protein
105379237	7.56e-02	3.84e-02	0.2607	-2.07	-5.40e-01	65.01	LOC105379237	uncharacterized LOC105379237
101928628	7.57e-02	3.84e-02	0.2296	2.07	4.75e-01	24.33	LOC101928628	uncharacterized LOC101928628
2799	7.57e-02	3.85e-02	0.0782	-2.07	-1.62e-01	3024.23	GNS	glucosamine (N-acetyl)-6-sulfatase
116447	7.57e-02	3.85e-02	0.0903	-2.07	-1.87e-01	224.42	TOP1MT	DNA topoisomerase I mitochondrial
8706	7.58e-02	3.85e-02	0.1584	-2.07	-3.28e-01	58.34	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
9824	7.58e-02	3.85e-02	0.1173	-2.07	-2.43e-01	48.44	ARHGAP11A	Rho GTPase activating protein 11A
11074	7.58e-02	3.85e-02	0.3044	-2.07	-6.30e-01	19.24	TRIM31	tripartite motif containing 31
121601	7.58e-02	3.86e-02	0.3474	-2.07	-7.19e-01	15.71	ANO4	anoctamin 4
359948	7.59e-02	3.86e-02	0.0876	-2.07	-1.81e-01	2058.6	IRF2BP2	interferon regulatory factor 2 binding protein 2
9662	7.59e-02	3.86e-02	0.0802	-2.07	-1.66e-01	178.36	CEP135	centrosomal protein 135
90673	7.60e-02	3.86e-02	0.0939	2.07	1.94e-01	426.61	PPP1R3E	protein phosphatase 1 regulatory subunit 3E
23500	7.61e-02	3.87e-02	0.0789	2.07	1.63e-01	514.1	DAAM2	dishevelled associated activator of morphogenesis 2
283521	7.61e-02	3.87e-02	0.1479	2.07	3.06e-01	52.25	TMEM272	transmembrane protein 272
402176	7.62e-02	3.87e-02	0.122	2.07	2.52e-01	68.73	RPL21P44	ribosomal protein L21 pseudogene 44
57047	7.62e-02	3.87e-02	0.1477	2.07	3.05e-01	22.72	PLSCR2	phospholipid scramblase 2
54800	7.62e-02	3.88e-02	0.0611	2.07	1.26e-01	2586.48	KLHL24	kelch like family member 24
7381	7.63e-02	3.88e-02	0.095	2.07	1.96e-01	1852.58	UQCRB	ubiquinol-cytochrome c reductase binding protein
