ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_23_P69249	1.00e-03	1.71e-04	-3.9938601	0.4351191	-0.8381526	ACTL6A	actin like 6A
A_24_P933447	1.00e-03	1.71e-04	-3.9938415	0.4350598	-1.4985419		
A_23_P57337	1.00e-03	1.71e-04	3.993824	0.4350043	1.2214596		
A_24_P929565	1.00e-03	1.71e-04	-3.9937626	0.4348092	-1.5270444	LINC01121	long intergenic non-protein coding RNA 1121
A_23_P400515	1.00e-03	1.71e-04	-3.9937569	0.4347909	-0.6395928	KIF17	kinesin family member 17
A_24_P922015	1.00e-03	1.71e-04	-3.99371	0.4346419	-1.4569798	KLK2	kallikrein related peptidase 2
A_23_P356484	1.00e-03	1.71e-04	-3.9936328	0.4343967	-0.8400333	RPS10	ribosomal protein S10
A_23_P423989	1.00e-03	1.71e-04	-3.9936104	0.4343255	-1.5142099	VWA3B	von Willebrand factor A domain containing 3B
A_24_P921129	1.00e-03	1.71e-04	-3.9935872	0.4342517	-1.4696512	PDE4B	phosphodiesterase 4B
A_32_P38436	1.00e-03	1.71e-04	3.9935319	0.4340758	2.0536494		
A_32_P205358	1.00e-03	1.71e-04	-3.9935192	0.4340355	-1.5461966		
A_23_P86660	1.00e-03	1.71e-04	-3.993466	0.4338664	-0.6942548	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
A_23_P118675	1.00e-03	1.72e-04	-3.9933547	0.4335126	-1.4774907	HOXB1	homeobox B1
A_32_P196843	1.00e-03	1.72e-04	-3.9933475	0.4334897	-1.5131667	CCDC172	coiled-coil domain containing 172
A_32_P498287	1.00e-03	1.72e-04	-3.9933267	0.4334236	-1.5090278	SLC7A14	solute carrier family 7 member 14
A_24_P923439	1.00e-03	1.72e-04	-3.9932426	0.4331563	-1.4375308		
A_23_P7423	1.00e-03	1.72e-04	-3.9930709	0.4326106	-0.674649	NSUN2	NOP2/Sun RNA methyltransferase family member 2
A_23_P319492	1.00e-03	1.72e-04	-3.9930195	0.4324471	-0.5967613	FAM118B	family with sequence similarity 118 member B
A_24_P920968	1.00e-03	1.72e-04	-3.9929445	0.432209	-1.4883196	GEN1	GEN1, Holliday junction 5' flap endonuclease
A_23_P167061	1.00e-03	1.72e-04	-3.9928689	0.4319687	-1.5805346	PPEF2	protein phosphatase with EF-hand domain 2
A_23_P165698	1.00e-03	1.72e-04	-3.9927963	0.4317377	-0.7572194	C2orf49	chromosome 2 open reading frame 49
A_23_P50967	1.00e-03	1.72e-04	-3.9927532	0.4316007	-1.4396405	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
A_23_P210807	1.00e-03	1.72e-04	-3.9927428	0.4315678	-1.6159264	CSTL1	cystatin like 1
A_24_P932833	1.00e-03	1.72e-04	-3.9926854	0.4313854	-1.6078444		
A_32_P16625	1.00e-03	1.72e-04	-3.9925703	0.4310195	-1.5539931		
A_24_P375322	1.00e-03	1.72e-04	3.9923221	0.4302307	1.8769087	GGT8P	gamma-glutamyltransferase 8 pseudogene
A_24_P926347	1.01e-03	1.72e-04	-3.9919857	0.4291618	-1.684666		
A_32_P133518	1.01e-03	1.72e-04	-3.9919274	0.4289764	-0.990771		
A_23_P425766	1.01e-03	1.72e-04	-3.9919199	0.4289526	-1.2279648	KLHL32	kelch like family member 32
A_23_P70047	1.01e-03	1.72e-04	-3.9917214	0.4283217	-0.7832598	MATR3	matrin 3
A_24_P775063	1.01e-03	1.73e-04	-3.9916282	0.4280258	-1.5310907		
A_23_P155236	1.01e-03	1.73e-04	-3.9915757	0.4278589	-2.5498386	MUC13	mucin 13, cell surface associated
A_32_P120183	1.01e-03	1.73e-04	-3.99155	0.4277771	-1.5434643		
A_23_P22499	1.01e-03	1.73e-04	3.9914235	0.4273751	1.1419503	GNL3L	G protein nucleolar 3 like
A_32_P120120	1.01e-03	1.73e-04	-3.9913595	0.4271719	-1.0046494		
A_24_P38290	1.01e-03	1.73e-04	-3.9913055	0.4270003	-2.2270805	TAC1	tachykinin precursor 1
A_23_P102060	1.01e-03	1.73e-04	-3.9912467	0.4268133	-0.8469152	SSFA2	sperm specific antigen 2
A_24_P813667	1.01e-03	1.73e-04	-3.9912438	0.4268041	-1.4652212		
A_24_P838483	1.01e-03	1.73e-04	-3.9909806	0.4259677	-1.5500488	C12orf74	chromosome 12 open reading frame 74
A_32_P12465	1.01e-03	1.73e-04	-3.9908489	0.4255494	-1.5002401		
A_24_P931091	1.01e-03	1.73e-04	-3.9908393	0.4255189	-1.4720327		
A_24_P194714	1.01e-03	1.73e-04	-3.9908377	0.4255139	-0.6835885	UBALD2	UBA like domain containing 2
A_24_P203668	1.01e-03	1.73e-04	-3.9907542	0.4252484	-0.8599845	SP3P	Sp3 transcription factor pseudogene
A_23_P136635	1.01e-03	1.73e-04	-3.9907485	0.4252304	-0.7131684	AP3B1	adaptor related protein complex 3 beta 1 subunit
A_32_P151325	1.01e-03	1.73e-04	-3.9907029	0.4250856	-1.4818548		
A_24_P514678	1.01e-03	1.73e-04	-3.9906048	0.4247737	-0.8784974		
A_23_P130056	1.01e-03	1.73e-04	-3.9904291	0.4242157	-1.6747781	LYZL6	lysozyme like 6
A_32_P235145	1.01e-03	1.73e-04	-3.9903541	0.4239773	-1.541913		
A_32_P56890	1.01e-03	1.73e-04	-3.9903322	0.4239078	-0.8234031		
A_24_P632846	1.01e-03	1.73e-04	-3.9901743	0.423406	-1.4907327		
A_24_P676200	1.01e-03	1.73e-04	-3.990047	0.4230015	-1.4792329		
A_24_P738130	1.01e-03	1.73e-04	3.989997	0.4228428	2.5383728		
A_23_P87491	1.01e-03	1.73e-04	-3.9899384	0.4226568	-1.4962048	APOF	apolipoprotein F
A_24_P870509	1.01e-03	1.74e-04	3.9897696	0.4221205	1.9120457		
A_24_P885873	1.01e-03	1.74e-04	3.9896877	0.4218601	1.5720625	PAX8-AS1	PAX8 antisense RNA 1
A_24_P925940	1.01e-03	1.74e-04	-3.9895497	0.4214217	-1.6297191	ZXDC	ZXD family zinc finger C
A_32_P230196	1.01e-03	1.74e-04	3.9894754	0.4211859	1.9464528		
A_24_P128001	1.01e-03	1.74e-04	-3.9894526	0.4211135	-0.7498095	ZNF395	zinc finger protein 395
A_24_P713267	1.01e-03	1.74e-04	-3.9893701	0.4208514	-1.5208897	SLCO1B7	solute carrier organic anion transporter family member 1B7 (putative)
A_23_P166536	1.01e-03	1.74e-04	-3.9892986	0.4206243	-0.7784414		
A_24_P740958	1.01e-03	1.74e-04	-3.9892778	0.4205581	-1.4599351	TRBV16	T cell receptor beta variable 16 (gene/pseudogene)
A_24_P7322	1.01e-03	1.74e-04	-3.9892528	0.4204788	-1.5831592		
A_24_P367840	1.01e-03	1.74e-04	-3.9890821	0.4199366	-1.5039943	LINC01005	long intergenic non-protein coding RNA 1005
A_23_P312271	1.01e-03	1.74e-04	-3.9890165	0.4197281	-1.5308428	TEX26	testis expressed 26
A_24_P630473	1.01e-03	1.74e-04	3.9889809	0.4196149	1.5384771		
A_23_P3532	1.01e-03	1.74e-04	-3.9886537	0.4185756	-1.0264266	LITAF	lipopolysaccharide induced TNF factor
A_23_P23698	1.01e-03	1.74e-04	-3.9886171	0.4184594	-1.4736432		
A_24_P519651	1.01e-03	1.74e-04	-3.9882654	0.4173423	-1.4438956	RGPD4-AS1	RGPD4 antisense RNA 1 (head to head)
A_23_P166353	1.01e-03	1.75e-04	-3.9882213	0.4172022	-0.7456596	UBE2L3	ubiquitin conjugating enzyme E2 L3
A_23_P397933	1.01e-03	1.75e-04	-3.9879797	0.4164351	-1.6637543	MASP1	mannan binding lectin serine peptidase 1
A_23_P83184	1.01e-03	1.75e-04	-3.9879747	0.4164191	-1.5191125	LCN6	lipocalin 6
A_24_P456944	1.01e-03	1.75e-04	3.9879608	0.4163748	1.502808		
A_24_P731845	1.01e-03	1.75e-04	-3.9873593	0.4144646	-1.5494923		
A_24_P744872	1.01e-03	1.75e-04	-3.9873179	0.4143333	-1.5684025		
A_23_P37164	1.01e-03	1.75e-04	-3.987149	0.4137969	-1.6007317	MYH6	myosin heavy chain 6
A_24_P940706	1.02e-03	1.75e-04	-3.9870573	0.4135057	-1.5099576		
A_23_P82128	1.02e-03	1.75e-04	-3.9868522	0.4128544	-0.9808859	RPS12	ribosomal protein S12
A_32_P207243	1.02e-03	1.75e-04	-3.9867788	0.4126213	-1.4852402		
A_23_P427148	1.02e-03	1.75e-04	3.9867567	0.4125511	0.883845	PROCA1	protein interacting with cyclin A1
A_23_P109785	1.02e-03	1.76e-04	-3.9864769	0.4116628	-1.5029041	NR1I2	nuclear receptor subfamily 1 group I member 2
A_24_P203106	1.02e-03	1.76e-04	3.9863988	0.4114147	1.2822864	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1
A_24_P940310	1.02e-03	1.76e-04	3.9863243	0.4111782	0.8116636	URB1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)
A_24_P220921	1.02e-03	1.76e-04	-3.9863053	0.4111176	-1.1920276	CAMTA1	calmodulin binding transcription activator 1
A_23_P29163	1.02e-03	1.76e-04	-3.9860908	0.4104366	-1.6044115	GSTTP1	glutathione S-transferase theta pseudogene 1
A_24_P521002	1.02e-03	1.76e-04	-3.9860152	0.4101965	-1.482		
A_23_P64448	1.02e-03	1.76e-04	-3.9860102	0.4101808	-1.4821923	OR6A2	olfactory receptor family 6 subfamily A member 2
A_23_P63644	1.02e-03	1.76e-04	-3.9859384	0.4099527	-1.5738715		
A_23_P65472	1.02e-03	1.76e-04	-3.9859226	0.4099026	-1.5723865	RNASE11	ribonuclease A family member 11 (inactive)
A_32_P162192	1.02e-03	1.76e-04	-3.9858682	0.40973	-1.6191321	LINC00221	long intergenic non-protein coding RNA 221
A_24_P350303	1.02e-03	1.76e-04	-3.985849	0.409669	-1.5008425	C6orf201	chromosome 6 open reading frame 201
A_32_P27144	1.02e-03	1.76e-04	-3.9857919	0.4094877	-1.580067		
A_23_P315320	1.02e-03	1.76e-04	-3.9857323	0.4092986	-2.0767216	IL27	interleukin 27
A_23_P64489	1.02e-03	1.76e-04	-3.9855829	0.4088243	-0.7020693	RIC8A	RIC8 guanine nucleotide exchange factor A
A_24_P409824	1.02e-03	1.76e-04	-3.9854921	0.4085357	-1.0621767		
A_23_P206068	1.02e-03	1.76e-04	-3.985482	0.4085037	-1.4862066	CHD2	chromodomain helicase DNA binding protein 2
A_23_P104734	1.02e-03	1.76e-04	-3.985351	0.408088	-0.9453945	STT3A	STT3A, catalytic subunit of the oligosaccharyltransferase complex
A_24_P784816	1.02e-03	1.76e-04	-3.9850738	0.4072078	-1.6554463		
A_24_P561377	1.02e-03	1.76e-04	-3.9850623	0.4071714	-1.5309979		
A_23_P393766	1.02e-03	1.76e-04	-3.9850416	0.4071058	-1.4387767	WDR62	WD repeat domain 62
A_23_P165624	1.02e-03	1.76e-04	-3.9850136	0.4070168	-1.9017365	TNFAIP6	TNF alpha induced protein 6
A_23_P408955	1.02e-03	1.76e-04	-3.9848952	0.406641	-2.0546393	E2F2	E2F transcription factor 2
A_23_P311232	1.02e-03	1.76e-04	-3.9848733	0.4065712	-0.6746687	CLASP1	cytoplasmic linker associated protein 1
A_24_P676878	1.02e-03	1.77e-04	-3.984767	0.4062339	-1.5165032		
A_23_P381378	1.02e-03	1.77e-04	-3.9844175	0.4051246	-0.8384924	CAPN7	calpain 7
A_24_P153587	1.02e-03	1.77e-04	-3.9843537	0.4049219	-1.5605513		
A_32_P180385	1.02e-03	1.77e-04	3.9840454	0.4039434	1.8236701	LINC01596	long intergenic non-protein coding RNA 1596
A_23_P22647	1.02e-03	1.77e-04	-3.9840356	0.4039122	-0.8163917	FAM155B	family with sequence similarity 155 member B
A_24_P484196	1.02e-03	1.77e-04	-3.9839805	0.4037375	-1.6198079		
A_24_P179416	1.02e-03	1.77e-04	-3.9838552	0.4033398	-1.4424458	FLJ37035	uncharacterized LOC399821
A_24_P912925	1.02e-03	1.77e-04	-3.983604	0.4025425	-1.5407363	PLK4	polo like kinase 4
A_23_P100991	1.02e-03	1.77e-04	-3.9833181	0.401635	-1.4810509	KRT38	keratin 38
A_23_P153256	1.02e-03	1.77e-04	-3.9832939	0.4015581	-0.9548869	ZNF773	zinc finger protein 773
A_23_P32970	1.02e-03	1.77e-04	-3.9832851	0.4015301	-1.512274		
A_24_P937306	1.02e-03	1.77e-04	-3.9831872	0.4012195	-1.4070754	AP1S2	adaptor related protein complex 1 sigma 2 subunit
A_32_P29814	1.02e-03	1.78e-04	-3.9831207	0.4010085	-1.5023535		
A_32_P58912	1.02e-03	1.78e-04	3.9830969	0.4009328	1.7209084		
A_32_P63162	1.02e-03	1.78e-04	-3.9830796	0.4008779	-0.8711726		
A_32_P70468	1.02e-03	1.78e-04	-3.9830724	0.4008552	-0.9260365	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
A_24_P373096	1.02e-03	1.78e-04	-3.9830019	0.4006315	-1.5824395	TGFB3	transforming growth factor beta 3
A_24_P452024	1.02e-03	1.78e-04	3.9829373	0.4004263	1.8079847		
A_23_P42565	1.02e-03	1.78e-04	-3.9829328	0.4004122	-1.4600243	HTR5A	5-hydroxytryptamine receptor 5A
A_23_P46131	1.02e-03	1.78e-04	-3.9827697	0.3998945	-0.7265339	FAM110D	family with sequence similarity 110 member D
A_23_P88710	1.02e-03	1.78e-04	-3.9827622	0.3998707	-0.7459884	TMEM87A	transmembrane protein 87A
A_32_P55135	1.02e-03	1.78e-04	-3.9825122	0.3990774	-1.49614	SSX1	SSX family member 1
A_24_P402277	1.02e-03	1.78e-04	-3.9823864	0.3986783	-1.4931331	PRO1082	uncharacterized protein PRO1082
A_23_P43713	1.02e-03	1.78e-04	-3.9823222	0.3984745	-1.6098056	KCNK2	potassium two pore domain channel subfamily K member 2
A_24_P943258	1.02e-03	1.78e-04	-3.9822562	0.3982651	-1.5270907		
A_23_P425176	1.02e-03	1.78e-04	-3.9822429	0.3982227	-1.5087807	GRK7	G protein-coupled receptor kinase 7
A_24_P919358	1.02e-03	1.78e-04	-3.9822272	0.398173	-1.5328449		
A_24_P772591	1.02e-03	1.78e-04	-3.982189	0.3980516	-1.4922096		
A_24_P133584	1.02e-03	1.78e-04	3.9820631	0.3976523	1.2828997	MFGE8	milk fat globule-EGF factor 8 protein
A_32_P90113	1.02e-03	1.78e-04	-3.9819724	0.3973646	-1.5509414		
A_24_P393596	1.02e-03	1.78e-04	-3.981895	0.3971188	-1.5191467	TTC6	tetratricopeptide repeat domain 6
A_23_P98070	1.02e-03	1.78e-04	-3.9818713	0.3970436	-1.7225547	PDE6C	phosphodiesterase 6C
A_23_P865	1.02e-03	1.78e-04	-3.9818231	0.3968907	-1.3517984	FRRS1	ferric chelate reductase 1
A_24_P928772	1.03e-03	1.78e-04	-3.9816086	0.39621	-1.4373333	POLB	DNA polymerase beta
A_23_P341482	1.03e-03	1.79e-04	-3.9813755	0.3954706	-1.5702884		
A_32_P25118	1.03e-03	1.79e-04	-3.9813116	0.3952677	-1.677432	MIR133A1HG	MIR133A1 host gene
A_32_P9253	1.03e-03	1.79e-04	-3.9812135	0.3949563	-1.3918314		
A_24_P806389	1.03e-03	1.79e-04	-3.981195	0.3948979	-1.6751972		
A_23_P136959	1.03e-03	1.79e-04	-3.9810762	0.3945209	-1.4695687		
A_24_P730088	1.03e-03	1.79e-04	-3.9810481	0.3944318	-1.5479889		
A_23_P319050	1.03e-03	1.79e-04	3.9809154	0.3940106	2.0336476	ZNF493	zinc finger protein 493
A_32_P200308	1.03e-03	1.79e-04	-3.9805908	0.392981	-1.4233588	LINC00977	long intergenic non-protein coding RNA 977
A_32_P13936	1.03e-03	1.79e-04	-3.9805677	0.3929076	-1.4825896	CLIP1-AS1	CLIP1 antisense RNA 1
A_24_P216968	1.03e-03	1.79e-04	-3.980531	0.392791	-1.1005062	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
A_23_P160273	1.03e-03	1.79e-04	-3.9804225	0.392447	-1.6218212	LRRC7	leucine rich repeat containing 7
A_23_P335981	1.03e-03	1.79e-04	-3.9803544	0.3922309	-1.5702078	HOXC12	homeobox C12
A_24_P236522	1.03e-03	1.79e-04	3.9799346	0.3908992	1.3887134	CD2BP2	CD2 cytoplasmic tail binding protein 2
A_23_P108592	1.03e-03	1.80e-04	-3.9795027	0.3895292	-1.3412631	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha
A_23_P126689	1.03e-03	1.80e-04	3.9793312	0.3889852	0.6476604	USP21	ubiquitin specific peptidase 21
A_23_P61854	1.03e-03	1.80e-04	-3.9793279	0.3889748	-0.82717	TTC37	tetratricopeptide repeat domain 37
A_23_P99974	1.03e-03	1.80e-04	3.979175	0.3884898	1.2103022	CLK3	CDC like kinase 3
A_24_P544996	1.03e-03	1.80e-04	-3.9788349	0.3874109	-0.7224561		
A_23_P343671	1.03e-03	1.80e-04	-3.9787986	0.3872961	-1.1000097	FOSL2	FOS like 2, AP-1 transcription factor subunit
A_23_P93122	1.03e-03	1.80e-04	-3.978706	0.3870024	-1.4410157	MEP1A	meprin A subunit alpha
A_23_P154919	1.03e-03	1.80e-04	-3.978658	0.38685	-1.5513123	ERVH48-1	endogenous retrovirus group 48 member 1
A_32_P133980	1.03e-03	1.80e-04	-3.9783229	0.3857871	-1.6148158		
A_23_P129606	1.03e-03	1.81e-04	-3.9781241	0.3851567	-0.7568118	DDX19A	DEAD-box helicase 19A
A_32_P171220	1.03e-03	1.81e-04	-3.9781099	0.3851118	-1.4706237		
A_24_P831884	1.03e-03	1.81e-04	-3.9778652	0.3843357	-1.4739573		
A_23_P67399	1.03e-03	1.81e-04	-3.9778639	0.3843316	-0.5085258	STRN4	striatin 4
A_23_P380309	1.03e-03	1.81e-04	-3.9776589	0.3836815	-1.670901	DYNAP	dynactin associated protein
A_32_P191200	1.03e-03	1.81e-04	-3.9776364	0.3836102	-1.483854	GPR1-AS	GPR1 antisense RNA
A_24_P935682	1.04e-03	1.81e-04	3.9775454	0.3833216	1.6411674		
A_24_P922726	1.04e-03	1.81e-04	-3.97735	0.3827019	-1.4738657		
A_23_P146325	1.04e-03	1.81e-04	3.9773409	0.3826732	1.3583826	ASAP1-IT1	ASAP1 intronic transcript 1
A_24_P419399	1.04e-03	1.81e-04	-3.9773363	0.3826586	-1.5854545	PRO2214	uncharacterized protein PRO2214
A_24_P222059	1.04e-03	1.81e-04	-3.9772644	0.3824305	-1.424903		
A_23_P362810	1.04e-03	1.81e-04	-3.9771157	0.381959	-1.4703074	C3orf49	chromosome 3 open reading frame 49
A_24_P479682	1.04e-03	1.81e-04	-3.9769135	0.3813179	-1.5150828		
A_24_P917074	1.04e-03	1.81e-04	-3.9767913	0.3809303	-1.4716521		
A_23_P153917	1.04e-03	1.81e-04	-3.976781	0.3808978	-1.5592884	MAP2	microtubule associated protein 2
A_32_P108203	1.04e-03	1.81e-04	3.9766976	0.3806332	2.089849		
A_24_P229151	1.04e-03	1.82e-04	-3.9763422	0.3795065	-1.6323241		
A_23_P29330	1.04e-03	1.82e-04	-3.9762784	0.3793042	-1.4498069	SMC1B	structural maintenance of chromosomes 1B
A_23_P75268	1.04e-03	1.82e-04	-3.9762032	0.3790658	-0.8434587	VDAC2	voltage dependent anion channel 2
A_23_P339117	1.04e-03	1.82e-04	-3.9760619	0.3786177	-1.5155406		
A_23_P36248	1.04e-03	1.82e-04	-3.9760605	0.3786133	-1.587011	DKK3	dickkopf WNT signaling pathway inhibitor 3
A_24_P940605	1.04e-03	1.82e-04	-3.976043	0.3785581	-1.4383579	LOC101929450	uncharacterized LOC101929450
A_24_P25544	1.04e-03	1.82e-04	-3.9759747	0.3783414	-1.6385275	GDNF	glial cell derived neurotrophic factor
A_24_P693461	1.04e-03	1.82e-04	-3.9758965	0.3780935	-1.4786667	SFTA3	surfactant associated 3
A_24_P924016	1.04e-03	1.82e-04	-3.9758865	0.3780618	-1.5498698		
A_23_P38603	1.04e-03	1.82e-04	-3.975858	0.3779713	-1.5037356	KRTAP4-4	keratin associated protein 4-4
A_24_P918007	1.04e-03	1.82e-04	-3.975778	0.3777177	-1.5809079		
A_24_P370952	1.04e-03	1.82e-04	-3.9753979	0.3765128	-1.5209691	LAX1	lymphocyte transmembrane adaptor 1
A_23_P359052	1.04e-03	1.83e-04	-3.9747155	0.3743498	-1.0931481	BOD1L1	biorientation of chromosomes in cell division 1 like 1
A_32_P70626	1.04e-03	1.83e-04	-3.9744819	0.3736094	-1.2795853	LOC101926940	uncharacterized LOC101926940
A_24_P589044	1.04e-03	1.83e-04	-3.974397	0.3733403	-1.5156359	SLC6A11	solute carrier family 6 member 11
A_23_P62787	1.04e-03	1.83e-04	-3.9741892	0.3726816	-1.4848129	PRO2012	uncharacterized protein PRO2012
A_24_P493100	1.04e-03	1.83e-04	-3.9741806	0.3726543	-1.469511		
A_24_P942870	1.04e-03	1.83e-04	-3.9738982	0.3717593	-1.6802384		
A_23_P380371	1.04e-03	1.83e-04	-3.9738291	0.3715402	-1.4549895	IPMK	inositol polyphosphate multikinase
A_24_P944848	1.04e-03	1.83e-04	-3.9737352	0.3712428	-1.5538416	PIGT	phosphatidylinositol glycan anchor biosynthesis class T
A_24_P185394	1.04e-03	1.83e-04	-3.9737345	0.3712405	-0.7680758	GSK3A	glycogen synthase kinase 3 alpha
A_23_P407472	1.04e-03	1.83e-04	-3.9737247	0.3712096	-1.4185452	RHO	rhodopsin
A_24_P931017	1.04e-03	1.83e-04	-3.9737114	0.3711671	-1.5447921		
A_24_P231120	1.04e-03	1.83e-04	-3.9736837	0.3710794	-1.6937294	WDR13	WD repeat domain 13
A_24_P486462	1.04e-03	1.83e-04	-3.9736128	0.3708548	-1.4957748		
A_32_P235358	1.04e-03	1.83e-04	-3.9735068	0.3705188	-1.4788045	LOC100130476	uncharacterized LOC100130476
A_32_P169353	1.04e-03	1.83e-04	-3.9734926	0.3704739	-0.7768168		
A_23_P53226	1.04e-03	1.83e-04	-3.9734719	0.3704084	-1.4279528	CBL	Cbl proto-oncogene
A_32_P876086	1.04e-03	1.83e-04	-3.9734597	0.3703694	-1.4264849		
A_24_P15743	1.04e-03	1.83e-04	-3.9733925	0.3701566	-1.4585678	PPP1R2P1	protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 1
A_23_P161041	1.04e-03	1.84e-04	-3.9732587	0.3697326	-0.7396525	KLHL12	kelch like family member 12
A_23_P162547	1.04e-03	1.84e-04	3.9730179	0.3689694	1.1359164	MYL2	myosin light chain 2
A_23_P412059	1.05e-03	1.84e-04	-3.9727689	0.3681805	-1.0230202		
A_23_P170761	1.05e-03	1.84e-04	-3.9727488	0.3681169	-1.0786734	PDLIM5	PDZ and LIM domain 5
A_32_P234252	1.05e-03	1.84e-04	-3.9726838	0.3679107	-1.5728503		
A_23_P200477	1.05e-03	1.84e-04	-3.9726093	0.3676746	-0.7376142	ACBD3	acyl-CoA binding domain containing 3
A_32_P142195	1.05e-03	1.84e-04	-3.9723819	0.3669542	-1.6740549		
A_24_P475689	1.05e-03	1.84e-04	-3.9719677	0.3656418	-1.5908235		
A_24_P918121	1.05e-03	1.84e-04	-3.9719588	0.3656137	-1.5348579		
A_24_P107918	1.05e-03	1.84e-04	3.9719553	0.3656024	1.452013	CBFB	core-binding factor beta subunit
A_24_P942199	1.05e-03	1.84e-04	-3.9719495	0.365584	-1.4832969		
A_24_P464349	1.05e-03	1.84e-04	-3.9718646	0.3653152	-1.5440165		
A_23_P331196	1.05e-03	1.84e-04	-3.9717117	0.3648307	-1.4850319	C14orf39	chromosome 14 open reading frame 39
A_24_P329600	1.05e-03	1.84e-04	-3.9716868	0.3647519	-0.7263056	UBQLN1	ubiquilin 1
A_24_P469141	1.05e-03	1.85e-04	-3.9714886	0.3641238	-1.6323994	LINC01013	long intergenic non-protein coding RNA 1013
A_23_P367816	1.05e-03	1.85e-04	-3.9713726	0.3637562	-0.9435981	SNX29	sorting nexin 29
A_32_P57854	1.05e-03	1.85e-04	-3.9713379	0.3636463	-0.9178693	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
A_23_P254558	1.05e-03	1.85e-04	-3.9713135	0.3635691	-1.4602281	BPESC1	blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)
A_24_P923303	1.05e-03	1.85e-04	-3.9712201	0.3632731	-1.4959661		
A_32_P16699	1.05e-03	1.85e-04	3.9711455	0.3630371	1.5348296		
A_32_P97192	1.05e-03	1.85e-04	3.9709711	0.3624843	1.0889655		
A_32_P101775	1.05e-03	1.85e-04	-3.9706283	0.3613986	-1.4860959		
A_32_P119569	1.05e-03	1.85e-04	3.9705665	0.3612028	1.1556207	GOLGA8EP	golgin A8 family member E, pseudogene
A_24_P838261	1.05e-03	1.85e-04	-3.9702471	0.3601908	-1.4867457		
A_32_P12202	1.05e-03	1.85e-04	-3.9702458	0.3601869	-1.6901967	FAM9C	family with sequence similarity 9 member C
A_32_P96579	1.05e-03	1.85e-04	3.9702082	0.3600678	1.6535168		
A_23_P96432	1.05e-03	1.85e-04	-3.9701789	0.3599749	-1.4426037	MAGEB3	MAGE family member B3
A_23_P373521	1.05e-03	1.85e-04	-3.9701463	0.3598716	-1.5808463	HAND2	heart and neural crest derivatives expressed 2
A_23_P371168	1.05e-03	1.85e-04	-3.9700858	0.3596799	-1.5683687	TRIM60	tripartite motif containing 60
A_32_P380675	1.05e-03	1.86e-04	-3.9700094	0.3594381	-1.5506718	GRIP2	glutamate receptor interacting protein 2
A_24_P240259	1.05e-03	1.86e-04	-3.9699961	0.359396	-1.6736438	LRRC31	leucine rich repeat containing 31
A_24_P205307	1.05e-03	1.86e-04	-3.9698712	0.3590002	-0.7501316		
A_24_P65616	1.05e-03	1.86e-04	3.9698464	0.3589218	1.5489821	PVR	poliovirus receptor
A_23_P500244	1.05e-03	1.86e-04	3.9692867	0.357149	1.1568996	TRPV1	transient receptor potential cation channel subfamily V member 1
A_23_P26314	1.05e-03	1.86e-04	-3.9692614	0.357069	-0.8192393	ZNF319	zinc finger protein 319
A_23_P19829	1.05e-03	1.86e-04	3.969235	0.3569853	2.0694305	PILRB	paired immunoglobin-like type 2 receptor beta
A_24_P200420	1.05e-03	1.86e-04	-3.9692158	0.3569245	-1.515872	SLC7A11	solute carrier family 7 member 11
A_24_P919114	1.05e-03	1.86e-04	-3.969201	0.3568777	-1.5815063		
A_23_P162540	1.05e-03	1.86e-04	-3.9690398	0.356367	-0.6342536	KCTD10	potassium channel tetramerization domain containing 10
A_23_P155539	1.05e-03	1.86e-04	-3.9687845	0.3555586	-1.5148941	POU1F1	POU class 1 homeobox 1
A_32_P752261	1.05e-03	1.86e-04	-3.968706	0.3553101	-1.462689		
A_32_P164238	1.05e-03	1.86e-04	-3.968687	0.3552498	-0.7412211		
A_24_P928467	1.05e-03	1.86e-04	-3.9686492	0.35513	-1.5855155		
A_23_P201279	1.05e-03	1.86e-04	-3.9685677	0.3548719	-0.8829333	UBE4B	ubiquitination factor E4B
A_32_P23517	1.05e-03	1.86e-04	-3.9685578	0.3548408	-1.15642		
A_23_P31626	1.05e-03	1.86e-04	-3.9684545	0.3545136	-1.5123161	ODF1	outer dense fiber of sperm tails 1
A_23_P316531	1.06e-03	1.87e-04	-3.96824	0.3538342	-0.7620845	GPR25	G protein-coupled receptor 25
A_32_P896811	1.06e-03	1.87e-04	-3.9679971	0.3530651	-1.4731755	KCNMB2-AS1	KCNMB2 antisense RNA 1
A_23_P311246	1.06e-03	1.87e-04	-3.9679808	0.3530136	-1.5015427		
A_23_P68714	1.06e-03	1.87e-04	-3.9677648	0.3523296	-1.4902572		
A_24_P916746	1.06e-03	1.87e-04	-3.9677087	0.3521519	-1.4283904		
