ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
6451_at	6.02e-01	2.36e-01	1.1983557	-5.37287	0.15324747	6451_at
64288_at	6.02e-01	2.36e-01	1.1983359	-5.3729	0.30094179	64288_at
3449_at	6.02e-01	2.36e-01	1.1982959	-5.37294	0.17205397	3449_at
27006_at	6.02e-01	2.36e-01	-1.1982499	-5.37299	-0.10637898	27006_at
139322_at	6.02e-01	2.36e-01	-1.1981262	-5.37313	-0.19090915	139322_at
10776_at	6.02e-01	2.36e-01	-1.1980216	-5.37325	-0.13740559	10776_at
8399_at	6.03e-01	2.36e-01	-1.1973849	-5.37397	-0.21613301	8399_at
4131_at	6.03e-01	2.36e-01	-1.1973754	-5.37398	-0.17552341	4131_at
51454_at	6.03e-01	2.36e-01	1.1972435	-5.37412	0.17130751	51454_at
6364_at	6.03e-01	2.36e-01	1.1970983	-5.37429	0.60438113	6364_at
4705_at	6.03e-01	2.36e-01	1.1970266	-5.37437	0.16904297	4705_at
8433_at	6.03e-01	2.36e-01	-1.1969862	-5.37441	-0.11502198	8433_at
81697_at	6.03e-01	2.36e-01	-1.1964207	-5.37505	-0.10017193	81697_at
22918_at	6.03e-01	2.36e-01	1.1964139	-5.37506	0.2592681	22918_at
11283_at	6.03e-01	2.36e-01	1.1963893	-5.37508	0.0928956	11283_at
2185_at	6.03e-01	2.36e-01	-1.1963183	-5.37516	-0.09968398	2185_at
53827_at	6.03e-01	2.36e-01	1.1962259	-5.37527	0.37386312	53827_at
58495_at	6.03e-01	2.36e-01	-1.1960625	-5.37545	-0.13967551	58495_at
2275_at	6.03e-01	2.36e-01	-1.1960231	-5.37549	-0.15808602	2275_at
6857_at	6.03e-01	2.37e-01	-1.1957298	-5.37582	-0.10066023	6857_at
2557_at	6.03e-01	2.37e-01	-1.1952602	-5.37635	-0.14711143	2557_at
782_at	6.03e-01	2.37e-01	-1.1951536	-5.37647	-0.10377637	782_at
1003_at	6.03e-01	2.37e-01	1.1950276	-5.37661	0.20592979	1003_at
10444_at	6.03e-01	2.37e-01	-1.194985	-5.37666	-0.11004172	10444_at
55142_at	6.03e-01	2.37e-01	1.194804	-5.37686	0.16992797	55142_at
54994_at	6.03e-01	2.37e-01	1.1946349	-5.37705	0.11437209	54994_at
8914_at	6.03e-01	2.37e-01	-1.1946329	-5.37705	-0.10037031	8914_at
26123_at	6.03e-01	2.37e-01	1.1946126	-5.37708	0.08514945	26123_at
80772_at	6.03e-01	2.37e-01	-1.1945086	-5.37719	-0.13860053	80772_at
4000_at	6.03e-01	2.37e-01	-1.1943396	-5.37738	-0.11858149	4000_at
26284_at	6.03e-01	2.37e-01	-1.1942502	-5.37748	-0.13577743	26284_at
10885_at	6.03e-01	2.37e-01	1.1941445	-5.3776	0.15032261	10885_at
1638_at	6.03e-01	2.37e-01	-1.193769	-5.37802	-0.14872766	1638_at
83988_at	6.04e-01	2.37e-01	-1.1933069	-5.37854	-0.23327646	83988_at
9355_at	6.04e-01	2.38e-01	-1.1929974	-5.37889	-0.10796981	9355_at
10331_at	6.04e-01	2.38e-01	-1.1929789	-5.37891	-0.1833338	10331_at
1875_at	6.04e-01	2.38e-01	1.1928557	-5.37904	0.12212518	1875_at
338645_at	6.04e-01	2.38e-01	-1.1927961	-5.37911	-0.1170754	338645_at
51765_at	6.04e-01	2.38e-01	1.1924696	-5.37948	0.20684781	51765_at
1346_at	6.04e-01	2.38e-01	-1.1921238	-5.37986	-0.34836077	1346_at
6795_at	6.04e-01	2.38e-01	-1.1920312	-5.37997	-0.15271959	6795_at
28972_at	6.04e-01	2.38e-01	-1.19203	-5.37997	-0.09478196	28972_at
79618_at	6.04e-01	2.38e-01	1.1918625	-5.38015	0.23258476	79618_at
6568_at	6.04e-01	2.38e-01	-1.1918215	-5.3802	-0.36225077	6568_at
100289410_at	6.04e-01	2.38e-01	-1.1915244	-5.38053	-0.11479136	100289410_at
91353_at	6.04e-01	2.38e-01	1.1913476	-5.38073	1.26293592	91353_at
8666_at	6.04e-01	2.38e-01	1.1913177	-5.38076	0.12971988	8666_at
23217_at	6.04e-01	2.38e-01	-1.1910095	-5.38111	-0.10615821	23217_at
64102_at	6.04e-01	2.38e-01	1.1909109	-5.38122	0.51324116	64102_at
57405_at	6.04e-01	2.38e-01	-1.1907567	-5.38139	-0.11062272	57405_at
57597_at	6.04e-01	2.39e-01	-1.1906606	-5.3815	-0.13397101	57597_at
8218_at	6.04e-01	2.39e-01	-1.190378	-5.38181	-0.14508844	8218_at
5162_at	6.04e-01	2.39e-01	1.1903319	-5.38187	0.10603905	5162_at
1439_at	6.04e-01	2.39e-01	1.1901453	-5.38207	0.40604332	1439_at
6723_at	6.04e-01	2.39e-01	1.1900981	-5.38213	0.17539742	6723_at
5880_at	6.04e-01	2.39e-01	1.1900301	-5.3822	0.4174034	5880_at
58477_at	6.04e-01	2.39e-01	-1.1894365	-5.38287	-0.14481809	58477_at
81565_at	6.05e-01	2.39e-01	-1.1891193	-5.38322	-0.13374085	81565_at
2782_at	6.05e-01	2.39e-01	1.1888189	-5.38355	0.12001446	2782_at
56257_at	6.05e-01	2.39e-01	-1.1886024	-5.3838	-0.10471678	56257_at
23546_at	6.05e-01	2.39e-01	-1.1885257	-5.38388	-0.14837508	23546_at
7161_at	6.05e-01	2.39e-01	-1.188329	-5.3841	-0.14341721	7161_at
65981_at	6.05e-01	2.39e-01	1.1882939	-5.38414	0.1775129	65981_at
1316_at	6.05e-01	2.39e-01	-1.1881551	-5.38429	-0.44561265	1316_at
11264_at	6.05e-01	2.40e-01	-1.1880668	-5.38439	-0.1308281	11264_at
23225_at	6.05e-01	2.40e-01	-1.1877971	-5.38469	-0.09366291	23225_at
8733_at	6.05e-01	2.40e-01	1.1876614	-5.38485	0.13220761	8733_at
54834_at	6.05e-01	2.40e-01	-1.1874612	-5.38507	-0.12362324	54834_at
79050_at	6.05e-01	2.40e-01	-1.187387	-5.38515	-0.12595723	79050_at
57763_at	6.05e-01	2.40e-01	-1.1871301	-5.38544	-0.16774988	57763_at
79784_at	6.05e-01	2.40e-01	-1.186904	-5.38569	-0.09509754	79784_at
10748_at	6.05e-01	2.40e-01	-1.1869024	-5.38569	-0.07633797	10748_at
2583_at	6.05e-01	2.40e-01	-1.1868446	-5.38576	-0.14592778	2583_at
55140_at	6.05e-01	2.40e-01	1.186705	-5.38591	0.14681365	55140_at
146562_at	6.05e-01	2.40e-01	-1.1865762	-5.38605	-0.11729672	146562_at
65094_at	6.05e-01	2.40e-01	-1.1863911	-5.38626	-0.12191809	65094_at
3452_at	6.05e-01	2.40e-01	-1.1860924	-5.38659	-0.17864096	3452_at
79753_at	6.05e-01	2.40e-01	-1.185811	-5.38691	-0.10965269	79753_at
3626_at	6.05e-01	2.40e-01	-1.1858064	-5.38691	-0.17502917	3626_at
6249_at	6.05e-01	2.40e-01	-1.1856571	-5.38708	-0.13327161	6249_at
23281_at	6.05e-01	2.41e-01	-1.185497	-5.38726	-0.07816739	23281_at
7832_at	6.05e-01	2.41e-01	-1.1854494	-5.38731	-0.27989998	7832_at
3199_at	6.05e-01	2.41e-01	-1.1854257	-5.38733	-0.10597434	3199_at
29909_at	6.05e-01	2.41e-01	-1.1852304	-5.38755	-0.1777647	29909_at
3062_at	6.06e-01	2.41e-01	-1.1846044	-5.38825	-0.1222178	3062_at
9590_at	6.06e-01	2.41e-01	1.1844115	-5.38846	0.5934575	9590_at
10073_at	6.06e-01	2.41e-01	1.1842578	-5.38863	0.10270308	10073_at
5861_at	6.06e-01	2.41e-01	-1.1836318	-5.38933	-0.11287128	5861_at
64768_at	6.06e-01	2.41e-01	-1.1830674	-5.38996	-0.10402372	64768_at
54583_at	6.06e-01	2.42e-01	-1.1829796	-5.39005	-0.12358262	54583_at
80152_at	6.06e-01	2.42e-01	-1.1829017	-5.39014	-0.13460419	80152_at
348995_at	6.06e-01	2.42e-01	1.1827838	-5.39027	0.18736472	348995_at
5621_at	6.06e-01	2.42e-01	-1.1827599	-5.3903	-0.23279061	5621_at
3608_at	6.06e-01	2.42e-01	1.1825578	-5.39052	0.24702789	3608_at
55890_at	6.06e-01	2.42e-01	-1.1824546	-5.39064	-0.15919457	55890_at
6822_at	6.06e-01	2.42e-01	-1.1824451	-5.39065	-0.10558095	6822_at
54928_at	6.07e-01	2.42e-01	1.1817986	-5.39136	0.11190784	54928_at
91289_at	6.07e-01	2.42e-01	-1.1817741	-5.39139	-0.08278995	91289_at
54920_at	6.07e-01	2.42e-01	-1.1817087	-5.39146	-0.0666329	54920_at
6511_at	6.07e-01	2.42e-01	-1.1810064	-5.39224	-0.13173894	6511_at
529_at	6.08e-01	2.43e-01	-1.1802107	-5.39312	-0.12649602	529_at
8407_at	6.08e-01	2.43e-01	1.1801591	-5.39318	0.22452678	8407_at
10600_at	6.08e-01	2.43e-01	1.1801533	-5.39319	0.14558443	10600_at
3756_at	6.08e-01	2.43e-01	-1.1797535	-5.39363	-0.09796711	3756_at
10739_at	6.08e-01	2.43e-01	-1.1793672	-5.39406	-0.14478885	10739_at
8174_at	6.08e-01	2.43e-01	-1.1792622	-5.39418	-0.12277058	8174_at
51232_at	6.08e-01	2.43e-01	-1.1791494	-5.3943	-0.16188955	51232_at
101926997_at	6.08e-01	2.43e-01	-1.1791453	-5.3943	-0.07426254	101926997_at
1414_at	6.09e-01	2.43e-01	-1.1785423	-5.39497	-0.14026692	1414_at
8476_at	6.09e-01	2.43e-01	1.178297	-5.39524	0.08728314	8476_at
54438_at	6.09e-01	2.43e-01	-1.1782871	-5.39525	-0.13360736	54438_at
8233_at	6.09e-01	2.43e-01	-1.1782149	-5.39533	-0.13044084	8233_at
10562_at	6.09e-01	2.43e-01	1.1781586	-5.3954	1.06198705	10562_at
10614_at	6.09e-01	2.44e-01	-1.1775873	-5.39603	-0.12385069	10614_at
5350_at	6.09e-01	2.44e-01	1.1774211	-5.39621	0.30838116	5350_at
1525_at	6.09e-01	2.44e-01	1.177389	-5.39625	0.4921929	1525_at
11330_at	6.09e-01	2.44e-01	-1.1770407	-5.39663	-0.12788515	11330_at
51043_at	6.09e-01	2.44e-01	-1.1770251	-5.39665	-0.14998457	51043_at
2197_at	6.09e-01	2.44e-01	1.1767047	-5.397	0.15848526	2197_at
79747_at	6.09e-01	2.44e-01	1.1765041	-5.39723	0.08732464	79747_at
400506_at	6.09e-01	2.44e-01	-1.176175	-5.39759	-0.15163752	400506_at
7812_at	6.09e-01	2.44e-01	-1.1759994	-5.39778	-0.1082877	7812_at
51733_at	6.09e-01	2.44e-01	-1.1759612	-5.39782	-0.56690675	51733_at
28400_at	6.09e-01	2.44e-01	1.1759156	-5.39788	0.70395155	28400_at
9294_at	6.09e-01	2.44e-01	-1.1758782	-5.39792	-0.11341093	9294_at
2802_at	6.09e-01	2.44e-01	1.1756773	-5.39814	0.13939679	2802_at
22827_at	6.10e-01	2.45e-01	1.1751944	-5.39867	0.13309295	22827_at
359_at	6.10e-01	2.45e-01	-1.175159	-5.39871	-0.51909141	359_at
23518_at	6.10e-01	2.45e-01	1.1745404	-5.39939	0.13452495	23518_at
126353_at	6.10e-01	2.45e-01	-1.17453	-5.3994	-0.16316774	126353_at
3675_at	6.10e-01	2.45e-01	1.174271	-5.39969	0.33323331	3675_at
6428_at	6.10e-01	2.45e-01	-1.1736431	-5.40038	-0.15629888	6428_at
51112_at	6.10e-01	2.45e-01	1.1736379	-5.40039	0.11243104	51112_at
8302_at	6.11e-01	2.45e-01	-1.1730676	-5.40102	-0.0628776	8302_at
2788_at	6.11e-01	2.46e-01	-1.1727425	-5.40137	-0.13002887	2788_at
23741_at	6.11e-01	2.46e-01	1.1727117	-5.40141	0.11609039	23741_at
10006_at	6.11e-01	2.46e-01	1.1726758	-5.40145	0.19193939	10006_at
79370_at	6.11e-01	2.46e-01	-1.1726159	-5.40151	-0.17447574	79370_at
3049_at	6.11e-01	2.46e-01	-1.1724371	-5.40171	-0.16513846	3049_at
9926_at	6.11e-01	2.46e-01	1.1722112	-5.40196	0.31395999	9926_at
10566_at	6.11e-01	2.46e-01	-1.1721938	-5.40198	-0.1559898	10566_at
7077_at	6.11e-01	2.46e-01	1.1718395	-5.40237	0.18053088	7077_at
79097_at	6.11e-01	2.46e-01	-1.1716948	-5.40253	-0.2808785	79097_at
79019_at	6.11e-01	2.46e-01	1.1713937	-5.40286	0.19363617	79019_at
79829_at	6.11e-01	2.46e-01	1.1712981	-5.40296	0.10529049	79829_at
22843_at	6.12e-01	2.46e-01	-1.1708253	-5.40348	-0.18228107	22843_at
51438_at	6.12e-01	2.46e-01	-1.1705801	-5.40375	-0.14444251	51438_at
7379_at	6.12e-01	2.47e-01	-1.1703187	-5.40404	-0.11890608	7379_at
23291_at	6.12e-01	2.47e-01	-1.1701424	-5.40423	-0.13879895	23291_at
55520_at	6.12e-01	2.47e-01	-1.17014	-5.40424	-0.09847915	55520_at
92104_at	6.12e-01	2.47e-01	1.1701361	-5.40424	0.11142164	92104_at
79731_at	6.12e-01	2.47e-01	-1.1699186	-5.40448	-0.18613005	79731_at
1041_at	6.12e-01	2.47e-01	-1.1697463	-5.40467	-0.14711831	1041_at
10723_at	6.12e-01	2.47e-01	-1.1694374	-5.40501	-0.15158905	10723_at
4222_at	6.12e-01	2.47e-01	1.1692733	-5.40519	0.08854861	4222_at
6874_at	6.12e-01	2.47e-01	-1.168837	-5.40567	-0.08729632	6874_at
563_at	6.12e-01	2.47e-01	-1.1688159	-5.40569	-0.54628932	563_at
1750_at	6.12e-01	2.47e-01	-1.1684495	-5.40609	-0.0976585	1750_at
55100_at	6.12e-01	2.47e-01	1.1683406	-5.40621	0.13240855	55100_at
64110_at	6.12e-01	2.47e-01	1.1682987	-5.40626	0.1216886	64110_at
5771_at	6.12e-01	2.47e-01	1.1681276	-5.40645	0.05623486	5771_at
23076_at	6.12e-01	2.47e-01	1.1680972	-5.40648	0.09668197	23076_at
5454_at	6.12e-01	2.47e-01	-1.1680456	-5.40654	-0.09446696	5454_at
64858_at	6.12e-01	2.47e-01	-1.1680272	-5.40656	-0.11056504	64858_at
4900_at	6.12e-01	2.48e-01	-1.1677843	-5.40682	-0.1346377	4900_at
728215_at	6.12e-01	2.48e-01	-1.1676532	-5.40697	-0.13803355	728215_at
9710_at	6.12e-01	2.48e-01	1.1675765	-5.40705	0.16572849	9710_at
80346_at	6.12e-01	2.48e-01	1.1675634	-5.40707	0.15967192	80346_at
944_at	6.12e-01	2.48e-01	-1.1672981	-5.40736	-0.15219949	944_at
7691_at	6.12e-01	2.48e-01	1.1669356	-5.40775	0.10796101	7691_at
7844_at	6.12e-01	2.48e-01	1.1669071	-5.40779	0.10998508	7844_at
10408_at	6.12e-01	2.48e-01	-1.1666987	-5.40801	-0.08933901	10408_at
9712_at	6.13e-01	2.48e-01	1.1664556	-5.40828	0.12905973	9712_at
2535_at	6.13e-01	2.48e-01	1.1661589	-5.4086	0.16886741	2535_at
4221_at	6.13e-01	2.48e-01	-1.1660839	-5.40869	-0.11091143	4221_at
441601_at	6.13e-01	2.48e-01	-1.1660194	-5.40876	-0.15027925	441601_at
55227_at	6.13e-01	2.48e-01	1.1658955	-5.40889	0.23889383	55227_at
54554_at	6.13e-01	2.49e-01	-1.165089	-5.40978	-0.14102666	54554_at
51298_at	6.14e-01	2.49e-01	-1.1646469	-5.41026	-0.14551617	51298_at
23060_at	6.14e-01	2.49e-01	-1.1642856	-5.41066	-0.09903597	23060_at
55759_at	6.15e-01	2.49e-01	1.1633894	-5.41164	0.17272275	55759_at
100130449_at	6.15e-01	2.49e-01	-1.1630998	-5.41195	-0.07870459	100130449_at
7980_at	6.15e-01	2.50e-01	1.1628661	-5.41221	0.59456917	7980_at
10236_at	6.15e-01	2.50e-01	1.1627649	-5.41232	0.15039675	10236_at
4338_at	6.15e-01	2.50e-01	-1.1627505	-5.41233	-0.16928106	4338_at
7554_at	6.15e-01	2.50e-01	-1.162596	-5.4125	-0.10329406	7554_at
196441_at	6.15e-01	2.50e-01	1.1619358	-5.41322	0.15341513	196441_at
23177_at	6.15e-01	2.50e-01	1.1618431	-5.41332	0.12727387	23177_at
10376_at	6.15e-01	2.50e-01	1.1618408	-5.41333	0.35469053	10376_at
25769_at	6.15e-01	2.50e-01	-1.1611867	-5.41404	-0.14227977	25769_at
55802_at	6.15e-01	2.50e-01	-1.1610581	-5.41418	-0.11535348	55802_at
3742_at	6.15e-01	2.50e-01	-1.1610303	-5.41421	-0.14634343	3742_at
265_at	6.15e-01	2.50e-01	1.1610206	-5.41422	0.0690882	265_at
30846_at	6.15e-01	2.50e-01	-1.1608847	-5.41437	-0.11243964	30846_at
22982_at	6.15e-01	2.50e-01	-1.1607113	-5.41456	-0.31776274	22982_at
4045_at	6.15e-01	2.50e-01	-1.1606945	-5.41458	-0.11888868	4045_at
56623_at	6.15e-01	2.50e-01	-1.1605675	-5.41472	-0.11354022	56623_at
57626_at	6.15e-01	2.51e-01	-1.160338	-5.41497	-0.11462471	57626_at
3820_at	6.15e-01	2.51e-01	1.1602597	-5.41505	0.45690812	3820_at
3276_at	6.16e-01	2.51e-01	1.1600521	-5.41528	0.15645187	3276_at
8349_at	6.16e-01	2.51e-01	1.1597132	-5.41565	0.26934733	8349_at
10947_at	6.16e-01	2.51e-01	1.1595372	-5.41584	0.15207474	10947_at
4281_at	6.16e-01	2.51e-01	1.1594239	-5.41596	0.25737312	4281_at
1997_at	6.16e-01	2.51e-01	1.1591491	-5.41626	0.1451368	1997_at
138162_at	6.16e-01	2.51e-01	1.1588391	-5.4166	0.08758049	138162_at
79098_at	6.16e-01	2.51e-01	1.1586691	-5.41678	0.13339703	79098_at
7104_at	6.16e-01	2.51e-01	1.1584391	-5.41703	0.17793924	7104_at
8706_at	6.16e-01	2.51e-01	1.1583496	-5.41713	0.18607963	8706_at
10040_at	6.17e-01	2.52e-01	-1.1578009	-5.41773	-0.1551947	10040_at
2631_at	6.17e-01	2.52e-01	1.1577183	-5.41782	0.19143088	2631_at
2561_at	6.17e-01	2.52e-01	-1.1575482	-5.418	-0.19751536	2561_at
8100_at	6.17e-01	2.52e-01	1.1572929	-5.41828	0.16728653	8100_at
363_at	6.17e-01	2.52e-01	-1.1571819	-5.4184	-0.19577623	363_at
393_at	6.17e-01	2.52e-01	-1.1570944	-5.4185	-0.11549165	393_at
322_at	6.17e-01	2.52e-01	-1.1568836	-5.41873	-0.13612649	322_at
79689_at	6.17e-01	2.52e-01	1.1568043	-5.41881	0.11056755	79689_at
55624_at	6.17e-01	2.52e-01	-1.1565799	-5.41906	-0.13647719	55624_at
219654_at	6.17e-01	2.52e-01	1.156407	-5.41924	0.24556193	219654_at
6356_at	6.17e-01	2.52e-01	1.1561526	-5.41952	0.20177043	6356_at
27236_at	6.17e-01	2.52e-01	1.1561463	-5.41953	0.15635936	27236_at
5194_at	6.17e-01	2.52e-01	1.1560675	-5.41961	0.17920042	5194_at
10969_at	6.17e-01	2.52e-01	1.1557422	-5.41997	0.12962805	10969_at
123803_at	6.17e-01	2.52e-01	1.1557004	-5.42001	0.16549611	123803_at
26873_at	6.17e-01	2.53e-01	1.1554703	-5.42026	0.17367854	26873_at
10523_at	6.17e-01	2.53e-01	-1.1553792	-5.42036	-0.08107449	10523_at
25980_at	6.17e-01	2.53e-01	1.1553771	-5.42036	0.09091829	25980_at
5003_at	6.17e-01	2.53e-01	-1.1550712	-5.42069	-0.24196726	5003_at
29110_at	6.17e-01	2.53e-01	1.1549619	-5.42081	0.12330264	29110_at
89870_at	6.17e-01	2.53e-01	-1.1547442	-5.42105	-0.12716543	89870_at
6122_at	6.17e-01	2.53e-01	1.1545282	-5.42128	0.2216694	6122_at
56928_at	6.17e-01	2.53e-01	-1.1543822	-5.42144	-0.12711785	56928_at
4552_at	6.17e-01	2.53e-01	-1.1543121	-5.42152	-0.19501223	4552_at
5224_at	6.17e-01	2.53e-01	-1.1542441	-5.42159	-0.18638157	5224_at
55857_at	6.17e-01	2.53e-01	1.1541884	-5.42165	0.17090182	55857_at
29774_at	6.17e-01	2.53e-01	-1.154068	-5.42178	-0.13107195	29774_at
79149_at	6.17e-01	2.53e-01	-1.1534855	-5.42241	-0.13373999	79149_at
25839_at	6.17e-01	2.53e-01	1.1534781	-5.42242	0.09442183	25839_at
1998_at	6.18e-01	2.54e-01	1.1529952	-5.42295	0.14746592	1998_at
26330_at	6.18e-01	2.54e-01	-1.1525664	-5.42341	-0.11407861	26330_at
8535_at	6.18e-01	2.54e-01	-1.1522803	-5.42372	-0.14779753	8535_at
10840_at	6.18e-01	2.54e-01	-1.1522803	-5.42372	-0.36410815	10840_at
517_at	6.18e-01	2.54e-01	1.1522554	-5.42375	0.12403918	517_at
55195_at	6.18e-01	2.54e-01	1.1522531	-5.42375	0.18559897	55195_at
60_at	6.18e-01	2.54e-01	1.1522114	-5.4238	0.253351	60_at
6484_at	6.18e-01	2.54e-01	-1.1519154	-5.42412	-0.18122179	6484_at
566_at	6.18e-01	2.54e-01	1.1516766	-5.42437	0.11009186	566_at
9892_at	6.18e-01	2.54e-01	1.1511725	-5.42492	0.11114365	9892_at
26136_at	6.18e-01	2.54e-01	1.1511166	-5.42498	0.34213359	26136_at
79882_at	6.18e-01	2.54e-01	1.1509314	-5.42518	0.10742339	79882_at
7626_at	6.19e-01	2.54e-01	-1.1507152	-5.42541	-0.07808941	7626_at
10397_at	6.19e-01	2.55e-01	-1.1504698	-5.42568	-0.21851174	10397_at
64062_at	6.19e-01	2.55e-01	1.150457	-5.42569	0.16476642	64062_at
28778_at	6.19e-01	2.55e-01	1.1502235	-5.42595	0.2874137	28778_at
79083_at	6.19e-01	2.55e-01	-1.1501852	-5.42599	-0.17195298	79083_at
10137_at	6.19e-01	2.55e-01	1.1498354	-5.42637	0.14791829	10137_at
9953_at	6.19e-01	2.55e-01	-1.1493141	-5.42693	-0.07704792	9953_at
25800_at	6.19e-01	2.55e-01	1.149007	-5.42726	0.2909801	25800_at
6603_at	6.19e-01	2.55e-01	1.1489231	-5.42735	0.14221272	6603_at
160313_at	6.19e-01	2.55e-01	1.1487767	-5.42751	0.11077992	160313_at
83461_at	6.19e-01	2.55e-01	-1.1486502	-5.42765	-0.14480025	83461_at
9135_at	6.19e-01	2.55e-01	1.1484319	-5.42788	0.096545	9135_at
1825_at	6.19e-01	2.55e-01	-1.1484241	-5.42789	-0.06897907	1825_at
28968_at	6.19e-01	2.55e-01	-1.1484015	-5.42791	-0.12993572	28968_at
30827_at	6.19e-01	2.56e-01	1.1481187	-5.42822	0.09184811	30827_at
7125_at	6.19e-01	2.56e-01	-1.1480122	-5.42833	-0.13589712	7125_at
54509_at	6.19e-01	2.56e-01	1.1479145	-5.42844	0.18113663	54509_at
25891_at	6.19e-01	2.56e-01	-1.1478798	-5.42848	-0.20686922	25891_at
56548_at	6.19e-01	2.56e-01	-1.1476253	-5.42875	-0.18941834	56548_at
6783_at	6.19e-01	2.56e-01	1.1475174	-5.42887	0.08125604	6783_at
6519_at	6.19e-01	2.56e-01	1.1474733	-5.42892	0.15701614	6519_at
9499_at	6.19e-01	2.56e-01	-1.1474405	-5.42895	-0.10618081	9499_at
8350_at	6.19e-01	2.56e-01	-1.1472746	-5.42913	-0.07588321	8350_at
79616_at	6.19e-01	2.56e-01	-1.1470829	-5.42934	-0.15547145	79616_at
1800_at	6.19e-01	2.56e-01	-1.1469399	-5.42949	-0.57692812	1800_at
8688_at	6.20e-01	2.56e-01	-1.1465847	-5.42987	-0.11506301	8688_at
727800_at	6.20e-01	2.56e-01	-1.1461313	-5.43036	-0.1538245	727800_at
10022_at	6.20e-01	2.56e-01	-1.1458988	-5.43061	-0.11239781	10022_at
4123_at	6.20e-01	2.57e-01	-1.1456963	-5.43083	-0.14574704	4123_at
8749_at	6.20e-01	2.57e-01	-1.1456016	-5.43093	-0.09971405	8749_at
28673_at	6.20e-01	2.57e-01	-1.1454047	-5.43115	-0.20110104	28673_at
51176_at	6.20e-01	2.57e-01	-1.1453076	-5.43125	-0.08876796	51176_at
2649_at	6.20e-01	2.57e-01	-1.145126	-5.43145	-0.09860787	2649_at
6903_at	6.20e-01	2.57e-01	1.1450681	-5.43151	0.13731605	6903_at
23411_at	6.20e-01	2.57e-01	-1.1446765	-5.43193	-0.16299656	23411_at
6741_at	6.21e-01	2.57e-01	1.144253	-5.43238	0.18918332	6741_at
11103_at	6.21e-01	2.57e-01	1.1436537	-5.43303	0.11397715	11103_at
6319_at	6.21e-01	2.57e-01	-1.1435578	-5.43313	-0.18460095	6319_at
1775_at	6.21e-01	2.58e-01	-1.1432705	-5.43344	-0.14831981	1775_at
3337_at	6.21e-01	2.58e-01	1.1430791	-5.43365	0.26928093	3337_at
4733_at	6.21e-01	2.58e-01	1.1429492	-5.43379	0.11186634	4733_at
2533_at	6.21e-01	2.58e-01	1.1429321	-5.4338	0.11101276	2533_at
521_at	6.21e-01	2.58e-01	1.1426952	-5.43406	0.11968759	521_at
10042_at	6.21e-01	2.58e-01	1.1425591	-5.43421	0.11415702	10042_at
4783_at	6.21e-01	2.58e-01	-1.1425339	-5.43423	-0.29527453	4783_at
23033_at	6.21e-01	2.58e-01	1.1419106	-5.4349	0.06264612	23033_at
4926_at	6.21e-01	2.58e-01	1.1418265	-5.43499	0.10267364	4926_at
11075_at	6.21e-01	2.58e-01	-1.1418098	-5.43501	-0.08249905	11075_at
4010_at	6.21e-01	2.58e-01	-1.1417848	-5.43504	-0.14024435	4010_at
5339_at	6.21e-01	2.58e-01	-1.1415084	-5.43533	-0.09216482	5339_at
2950_at	6.21e-01	2.58e-01	1.1414111	-5.43544	0.32287462	2950_at
8664_at	6.21e-01	2.58e-01	1.1413998	-5.43545	0.15492962	8664_at
100131532_at	6.21e-01	2.58e-01	-1.1413808	-5.43547	-0.13899278	100131532_at
3061_at	6.21e-01	2.58e-01	-1.1412617	-5.4356	-0.09163648	3061_at
55924_at	6.21e-01	2.58e-01	-1.14121	-5.43565	-0.15295397	55924_at
57205_at	6.22e-01	2.59e-01	1.1405201	-5.43639	0.2818302	57205_at
10507_at	6.22e-01	2.59e-01	1.140461	-5.43646	0.20273922	10507_at
9325_at	6.22e-01	2.59e-01	1.1403713	-5.43655	0.16991084	9325_at
65012_at	6.22e-01	2.59e-01	-1.1403148	-5.43661	-0.14162713	65012_at
9946_at	6.22e-01	2.59e-01	-1.1395071	-5.43748	-0.16324848	9946_at
899_at	6.22e-01	2.59e-01	-1.1394855	-5.4375	-0.09391529	899_at
100137047_at	6.22e-01	2.59e-01	-1.1393772	-5.43762	-0.15045467	100137047_at
129080_at	6.22e-01	2.59e-01	-1.1391273	-5.43789	-0.1288287	129080_at
11054_at	6.22e-01	2.59e-01	-1.1389432	-5.43808	-0.09381642	11054_at
8800_at	6.22e-01	2.59e-01	-1.1388718	-5.43816	-0.11614323	8800_at
23463_at	6.22e-01	2.59e-01	-1.1386374	-5.43841	-0.12648601	23463_at
8888_at	6.22e-01	2.59e-01	1.1386231	-5.43843	0.0878827	8888_at
57050_at	6.23e-01	2.60e-01	1.1382725	-5.4388	0.14159724	57050_at
10802_at	6.23e-01	2.60e-01	-1.1380648	-5.43902	-0.1067815	10802_at
23362_at	6.23e-01	2.60e-01	-1.1379272	-5.43917	-0.13818915	23362_at
54363_at	6.23e-01	2.60e-01	-1.137724	-5.43939	-0.21273279	54363_at
221830_at	6.23e-01	2.60e-01	-1.1371774	-5.43997	-0.08915265	221830_at
1160_at	6.23e-01	2.60e-01	-1.1365236	-5.44067	-0.23953359	1160_at
26001_at	6.23e-01	2.60e-01	-1.1361456	-5.44108	-0.12068095	26001_at
149986_at	6.23e-01	2.61e-01	-1.1359931	-5.44124	-0.13973976	149986_at
