ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID
25825_at	5.23e-02	1.46e-02	-2.610038	-3.59048	-0.484661	beta-site APP-cleaving enzyme 2
4898_at	5.23e-02	1.46e-02	-2.609983	-3.5906	-0.183042	nardilysin convertase
6293_at	5.23e-02	1.46e-02	-2.609728	-3.59114	-0.1885563	VPS52, GARP complex subunit
8131_at	5.24e-02	1.46e-02	-2.608928	-3.59283	-0.1867766	NPR3 like, GATOR1 complex subunit
8976_at	5.25e-02	1.47e-02	-2.607924	-3.59496	-0.1506791	Wiskott-Aldrich syndrome like
29968_at	5.26e-02	1.47e-02	-2.607015	-3.59689	-0.5301861	phosphoserine aminotransferase 1
9019_at	5.26e-02	1.47e-02	2.606396	-3.5982	0.2066298	myelin protein zero like 1
5245_at	5.26e-02	1.47e-02	-2.606314	-3.59837	-0.3083351	prohibitin
5594_at	5.27e-02	1.48e-02	2.60579	-3.59948	0.213611	mitogen-activated protein kinase 1
23192_at	5.28e-02	1.48e-02	-2.60488	-3.60141	-0.1756212	autophagy related 4B cysteine peptidase
175_at	5.28e-02	1.48e-02	2.60467	-3.60185	0.300846	aspartylglucosaminidase
57596_at	5.29e-02	1.48e-02	-2.603864	-3.60356	-0.2897491	brain enriched guanylate kinase associated
1605_at	5.29e-02	1.48e-02	-2.603769	-3.60376	-0.1383912	dystroglycan 1
7051_at	5.30e-02	1.49e-02	-2.602292	-3.60688	-0.2344097	transglutaminase 1
23480_at	5.30e-02	1.49e-02	2.602277	-3.60692	0.2189878	Sec61 translocon gamma subunit
23398_at	5.30e-02	1.49e-02	2.602135	-3.60722	0.2670901	peptidylprolyl isomerase domain and WD repeat containing 1
7423_at	5.30e-02	1.49e-02	-2.602063	-3.60737	-0.1602099	vascular endothelial growth factor B
8766_at	5.30e-02	1.49e-02	2.602002	-3.6075	0.2595772	RAB11A, member RAS oncogene family
65123_at	5.30e-02	1.49e-02	-2.601767	-3.608	-0.207481	integrator complex subunit 3
4582_at	5.31e-02	1.49e-02	2.60127	-3.60905	0.5010432	mucin 1, cell surface associated
27065_at	5.31e-02	1.49e-02	2.600742	-3.61016	0.3264742	neuron specific gene family member 1
2271_at	5.31e-02	1.49e-02	-2.600737	-3.61017	-0.2721009	fumarate hydratase
5469_at	5.32e-02	1.49e-02	2.600098	-3.61153	0.1466573	mediator complex subunit 1
331_at	5.32e-02	1.50e-02	-2.599778	-3.6122	-0.2290863	X-linked inhibitor of apoptosis
26099_at	5.32e-02	1.50e-02	-2.599694	-3.61238	-0.1551349	SUZ RNA binding domain containing 1
8092_at	5.32e-02	1.50e-02	2.599574	-3.61263	0.2486452	ALX homeobox 1
10265_at	5.33e-02	1.50e-02	2.598656	-3.61457	0.588675	iroquois homeobox 5
22871_at	5.33e-02	1.50e-02	2.598541	-3.61482	0.3245177	neuroligin 1
8711_at	5.33e-02	1.50e-02	-2.598138	-3.61567	-0.2166565	tyrosine kinase non receptor 1
29121_at	5.33e-02	1.50e-02	2.597651	-3.6167	0.1996939	C-type lectin domain family 2 member D
1053_at	5.34e-02	1.51e-02	-2.596993	-3.61809	-0.2256079	CCAAT/enhancer binding protein epsilon
4008_at	5.35e-02	1.51e-02	-2.596047	-3.62009	-0.1322213	LIM domain 7
11257_at	5.35e-02	1.51e-02	-2.595676	-3.62087	-0.202526	TP53 target 1 (non-protein coding)
79664_at	5.36e-02	1.51e-02	2.595091	-3.62211	0.1893471	interactor of little elongation complex ELL subunit 2
55615_at	5.36e-02	1.51e-02	-2.59489	-3.62253	-0.2649742	proline rich 5
1559_at	5.36e-02	1.51e-02	-2.594669	-3.623	-0.3486183	cytochrome P450 family 2 subfamily C member 9
22821_at	5.38e-02	1.52e-02	2.593389	-3.6257	0.151753	RAS p21 protein activator 3
30817_at	5.39e-02	1.52e-02	2.591799	-3.62905	0.1936282	adhesion G protein-coupled receptor E2
112611_at	5.39e-02	1.52e-02	2.591717	-3.62923	0.1996214	RWD domain containing 2A
55108_at	5.40e-02	1.53e-02	-2.591214	-3.63029	-0.1889082	BSD domain containing 1
920_at	5.40e-02	1.53e-02	2.591206	-3.63031	0.2314904	CD4 molecule
51184_at	5.40e-02	1.53e-02	-2.590769	-3.63123	-0.2085653	GPN-loop GTPase 3
3162_at	5.41e-02	1.53e-02	2.590024	-3.6328	0.3900143	heme oxygenase 1
2633_at	5.43e-02	1.54e-02	2.588273	-3.63649	0.4142275	guanylate binding protein 1
6929_at	5.43e-02	1.54e-02	2.588265	-3.63651	0.1460899	transcription factor 3
54_at	5.43e-02	1.54e-02	-2.588083	-3.63689	-0.4934378	acid phosphatase 5, tartrate resistant
4061_at	5.44e-02	1.54e-02	-2.587005	-3.63917	-0.2825314	lymphocyte antigen 6 complex, locus E
51182_at	5.45e-02	1.54e-02	2.586022	-3.64124	0.2015426	heat shock protein family A (Hsp70) member 14
115207_at	5.45e-02	1.55e-02	2.585766	-3.64178	0.4962004	potassium channel tetramerization domain containing 12
51053_at	5.45e-02	1.55e-02	-2.585624	-3.64208	-0.3767377	geminin, DNA replication inhibitor
3105_at	5.46e-02	1.55e-02	2.584598	-3.64424	0.4120259	major histocompatibility complex, class I, A
11329_at	5.47e-02	1.55e-02	2.584365	-3.64473	0.271128	serine/threonine kinase 38
26036_at	5.47e-02	1.55e-02	2.584136	-3.64521	0.1641542	zinc finger protein 451
10641_at	5.48e-02	1.55e-02	-2.583021	-3.64756	-0.1555926	NPR2-like, GATOR1 complex subunit
7060_at	5.49e-02	1.56e-02	-2.58228	-3.64912	-0.2513167	thrombospondin 4
537_at	5.49e-02	1.56e-02	-2.581937	-3.64984	-0.2177402	ATPase H+ transporting accessory protein 1
100287932_at	5.49e-02	1.56e-02	-2.581853	-3.65002	-0.2376177	translocase of inner mitochondrial membrane 23
6648_at	5.49e-02	1.56e-02	2.581485	-3.6508	0.510557	superoxide dismutase 2, mitochondrial
64816_at	5.49e-02	1.56e-02	-2.581209	-3.65138	-0.1507413	cytochrome P450 family 3 subfamily A member 43
26235_at	5.50e-02	1.56e-02	2.580711	-3.65243	0.3439592	F-box and leucine rich repeat protein 4
1728_at	5.50e-02	1.56e-02	2.580623	-3.65261	0.2950725	NAD(P)H quinone dehydrogenase 1
6401_at	5.50e-02	1.56e-02	2.580252	-3.65339	0.3174923	selectin E
55664_at	5.50e-02	1.56e-02	-2.580247	-3.6534	-0.3089565	cell division cycle 37 like 1
64780_at	5.50e-02	1.57e-02	2.580179	-3.65355	0.2792048	microtubule associated monooxygenase, calponin and LIM domain containing 1
56904_at	5.50e-02	1.57e-02	-2.580158	-3.65359	-0.1878325	SH3 domain containing GRB2 like endophilin B2
23547_at	5.50e-02	1.57e-02	2.580011	-3.6539	0.3053846	leukocyte immunoglobulin like receptor A4
3643_at	5.50e-02	1.57e-02	-2.579984	-3.65396	-0.3285172	insulin receptor
79922_at	5.50e-02	1.57e-02	-2.57977	-3.65441	-0.1913368	mitochondrial rRNA methyltransferase 1
23334_at	5.50e-02	1.57e-02	-2.579415	-3.65516	-0.1281031	seizure threshold 2 homolog (mouse)
2160_at	5.51e-02	1.57e-02	-2.579022	-3.65598	-0.3266713	coagulation factor XI
57728_at	5.51e-02	1.57e-02	2.578643	-3.65678	0.2202635	WD repeat domain 19
226_at	5.51e-02	1.57e-02	-2.578428	-3.65723	-0.1375486	aldolase, fructose-bisphosphate A
1266_at	5.51e-02	1.57e-02	-2.578427	-3.65723	-0.2530017	calponin 3
1834_at	5.51e-02	1.57e-02	2.578366	-3.65736	0.1832737	dentin sialophosphoprotein
7107_at	5.52e-02	1.57e-02	-2.577479	-3.65923	-0.4096039	G protein-coupled receptor 137B
4110_at	5.52e-02	1.58e-02	2.577127	-3.65997	0.1353698	MAGE family member A11
4938_at	5.52e-02	1.58e-02	2.577024	-3.66018	0.3924857	2'-5'-oligoadenylate synthetase 1
1339_at	5.53e-02	1.58e-02	-2.576359	-3.66158	-0.3545298	cytochrome c oxidase subunit 6A2
6018_at	5.53e-02	1.58e-02	2.575954	-3.66243	0.243535	rearranged L-myc fusion
3653_at	5.53e-02	1.58e-02	-2.575679	-3.66301	-0.1955133	imprinted in Prader-Willi syndrome (non-protein coding)
55111_at	5.53e-02	1.58e-02	-2.57557	-3.66324	-0.1881528	pleckstrin homology domain containing J1
1906_at	5.55e-02	1.59e-02	2.573867	-3.66682	0.2943773	endothelin 1
2705_at	5.56e-02	1.59e-02	-2.573454	-3.66769	-0.3608743	gap junction protein beta 1
1555_at	5.58e-02	1.60e-02	-2.57146	-3.67188	-0.4321178	cytochrome P450 family 2 subfamily B member 6
2617_at	5.58e-02	1.60e-02	2.571256	-3.67231	0.1772212	glycyl-tRNA synthetase
5771_at	5.58e-02	1.60e-02	2.570851	-3.67316	0.0978139	protein tyrosine phosphatase, non-receptor type 2
5045_at	5.59e-02	1.60e-02	-2.570218	-3.67449	-0.2746076	furin, paired basic amino acid cleaving enzyme
6311_at	5.60e-02	1.60e-02	2.569505	-3.67598	0.2260258	ataxin 2
5197_at	5.61e-02	1.61e-02	2.568724	-3.67762	0.2224091	platelet factor 4 variant 1
4327_at	5.61e-02	1.61e-02	-2.568434	-3.67823	-0.1956692	matrix metallopeptidase 19
27010_at	5.61e-02	1.61e-02	2.568239	-3.67864	0.2460091	thiamin pyrophosphokinase 1
6820_at	5.62e-02	1.61e-02	-2.567051	-3.68114	-0.2570383	sulfotransferase family 2B member 1
4150_at	5.63e-02	1.62e-02	-2.566195	-3.68293	-0.127504	MYC associated zinc finger protein
3460_at	5.63e-02	1.62e-02	2.565967	-3.68341	0.2028095	interferon gamma receptor 2 (interferon gamma transducer 1)
2328_at	5.63e-02	1.62e-02	2.565802	-3.68376	0.6799051	flavin containing monooxygenase 3
80227_at	5.64e-02	1.62e-02	-2.565225	-3.68497	-0.3190744	proteasomal ATPase associated factor 1
23180_at	5.66e-02	1.63e-02	2.563569	-3.68844	0.6141615	raftlin, lipid raft linker 1
63928_at	5.66e-02	1.63e-02	-2.563107	-3.68941	-0.6689229	calcineurin like EF-hand protein 2
10298_at	5.68e-02	1.63e-02	-2.562054	-3.69162	-0.1714768	p21 (RAC1) activated kinase 4
6809_at	5.68e-02	1.63e-02	2.561886	-3.69197	0.3312779	syntaxin 3
387_at	5.68e-02	1.63e-02	2.56142	-3.69295	0.2591126	ras homolog family member A
1510_at	5.69e-02	1.64e-02	2.560541	-3.69479	0.2617388	cathepsin E
51167_at	5.69e-02	1.64e-02	2.5604	-3.69508	0.169152	cytochrome b5 reductase 4
8440_at	5.70e-02	1.64e-02	2.559998	-3.69592	0.1777032	NCK adaptor protein 2
8556_at	5.70e-02	1.64e-02	-2.559793	-3.69635	-0.11473	cell division cycle 14A
10260_at	5.70e-02	1.64e-02	2.559661	-3.69663	0.2316109	DENN domain containing 4A
10585_at	5.70e-02	1.64e-02	-2.559341	-3.6973	-0.2240741	protein O-mannosyltransferase 1
80217_at	5.70e-02	1.64e-02	2.559003	-3.69801	0.1106188	cilia and flagella associated protein 43
140461_at	5.71e-02	1.65e-02	-2.558522	-3.69902	-0.2423647	ankyrin repeat and SOCS box containing 8
100129271_at	5.72e-02	1.65e-02	-2.557613	-3.70092	-0.2176516	chromosome 1 open reading frame 68
5230_at	5.72e-02	1.65e-02	-2.557084	-3.70203	-0.2077776	phosphoglycerate kinase 1
5371_at	5.72e-02	1.65e-02	2.556857	-3.7025	0.1427073	promyelocytic leukemia
1999_at	5.73e-02	1.65e-02	2.5565	-3.70325	0.640686	E74 like ETS transcription factor 3
25859_at	5.73e-02	1.66e-02	-2.555959	-3.70438	-0.2077567	prostate androgen-regulated transcript 1 (non-protein coding)
9045_at	5.75e-02	1.66e-02	2.554464	-3.70751	0.1947074	ribosomal protein L14
9917_at	5.75e-02	1.66e-02	-2.554399	-3.70765	-0.2022192	family with sequence similarity 20 member B
9104_at	5.75e-02	1.66e-02	-2.554339	-3.70777	-0.5231414	regucalcin
610_at	5.76e-02	1.67e-02	2.553334	-3.70987	0.1317921	hyperpolarization activated cyclic nucleotide gated potassium channel 2
22909_at	5.76e-02	1.67e-02	2.55322	-3.71011	0.1820128	FANCD2/FANCI-associated nuclease 1
64425_at	5.76e-02	1.67e-02	2.553	-3.71057	0.2284902	polymerase (RNA) I subunit E
91316_at	5.78e-02	1.67e-02	2.551757	-3.71317	1.4816586	glucuronidase, beta pseudogene 11
2244_at	5.78e-02	1.67e-02	2.551368	-3.71399	1.5126362	fibrinogen beta chain
1844_at	5.80e-02	1.68e-02	-2.54964	-3.7176	-0.3123879	dual specificity phosphatase 2
7696_at	5.80e-02	1.68e-02	2.549257	-3.7184	0.2560486	zinc finger protein 137, pseudogene
8654_at	5.81e-02	1.68e-02	2.548985	-3.71897	0.1478351	phosphodiesterase 5A
54878_at	5.81e-02	1.68e-02	2.54849	-3.72	0.1938867	dipeptidyl peptidase 8
1805_at	5.81e-02	1.68e-02	-2.548412	-3.72016	-0.2252416	dermatopontin
64757_at	5.81e-02	1.69e-02	-2.548149	-3.72071	-0.1998611	mitochondrial amidoxime reducing component 1
4673_at	5.81e-02	1.69e-02	2.548025	-3.72097	0.3469357	nucleosome assembly protein 1 like 1
10980_at	5.83e-02	1.69e-02	-2.546586	-3.72398	-0.1437779	COP9 signalosome subunit 6
4660_at	5.84e-02	1.69e-02	-2.546116	-3.72496	-0.1680416	protein phosphatase 1 regulatory subunit 12B
808_at	5.84e-02	1.70e-02	-2.545472	-3.7263	-0.142783	calmodulin 3
10863_at	5.85e-02	1.70e-02	2.544402	-3.72854	0.1976373	ADAM metallopeptidase domain 28
84263_at	5.86e-02	1.70e-02	-2.544086	-3.7292	-0.3768513	hydroxysteroid dehydrogenase like 2
2957_at	5.86e-02	1.70e-02	2.543948	-3.72949	0.1598054	general transcription factor IIA subunit 1
435_at	5.86e-02	1.70e-02	-2.543584	-3.73025	-0.3898994	argininosuccinate lyase
50628_at	5.86e-02	1.70e-02	2.543407	-3.73061	0.144284	gem nuclear organelle associated protein 4
22921_at	5.87e-02	1.71e-02	-2.542868	-3.73174	-0.1542357	methionine sulfoxide reductase B2
80852_at	5.87e-02	1.71e-02	-2.542433	-3.73265	-0.2321019	glutamate receptor interacting protein 2
1773_at	5.87e-02	1.71e-02	-2.542304	-3.73291	-0.3708938	deoxyribonuclease I
27335_at	5.87e-02	1.71e-02	-2.542123	-3.73329	-0.1826935	eukaryotic translation initiation factor 3 subunit K
10461_at	5.88e-02	1.71e-02	-2.541243	-3.73513	-0.2657983	MER proto-oncogene, tyrosine kinase
5125_at	5.88e-02	1.71e-02	2.540962	-3.73571	0.1736392	proprotein convertase subtilisin/kexin type 5
6376_at	5.89e-02	1.71e-02	2.540724	-3.73621	0.2924009	C-X3-C motif chemokine ligand 1
5649_at	5.89e-02	1.71e-02	2.540575	-3.73652	0.2648518	reelin
3572_at	5.89e-02	1.72e-02	-2.540106	-3.7375	-0.2489414	interleukin 6 signal transducer
7381_at	5.89e-02	1.72e-02	-2.539821	-3.73809	-0.1993758	ubiquinol-cytochrome c reductase binding protein
55744_at	5.90e-02	1.72e-02	-2.53936	-3.73906	-0.1436322	cytochrome c oxidase assembly factor 1 homolog
23139_at	5.90e-02	1.72e-02	-2.538807	-3.74021	-0.1851565	microtubule associated serine/threonine kinase 2
9459_at	5.90e-02	1.72e-02	2.538685	-3.74046	0.3731836	Rac/Cdc42 guanine nucleotide exchange factor 6
6764_at	5.90e-02	1.72e-02	2.538617	-3.7406	0.3245351	suppression of tumorigenicity 5
7993_at	5.91e-02	1.72e-02	2.538062	-3.74176	0.2078962	UBX domain protein 8
7783_at	5.92e-02	1.73e-02	-2.537253	-3.74345	-0.3094717	zona pellucida glycoprotein 2
4223_at	5.93e-02	1.73e-02	2.536235	-3.74557	0.1520124	mesenchyme homeobox 2
2055_at	5.94e-02	1.73e-02	-2.535612	-3.74686	-0.1962119	ceroid-lipofuscinosis, neuronal 8
26355_at	5.95e-02	1.74e-02	-2.534834	-3.74849	-0.1418392	family with sequence similarity 162 member A
9545_at	5.95e-02	1.74e-02	2.534368	-3.74946	0.2252347	RAB3D, member RAS oncogene family
4209_at	5.95e-02	1.74e-02	-2.534077	-3.75006	-0.2091485	myocyte enhancer factor 2D
7089_at	5.96e-02	1.74e-02	2.533186	-3.75192	0.2641612	transducin like enhancer of split 2
6568_at	5.96e-02	1.74e-02	-2.533131	-3.75203	-0.5406788	solute carrier family 17 member 1
5715_at	5.99e-02	1.75e-02	-2.530707	-3.75708	-0.173574	proteasome 26S subunit, non-ATPase 9
3993_at	6.00e-02	1.76e-02	-2.53022	-3.75809	-0.2332323	LLGL2, scribble cell polarity complex component
27115_at	6.00e-02	1.76e-02	2.530042	-3.75846	0.1923628	phosphodiesterase 7B
64417_at	6.00e-02	1.76e-02	2.529922	-3.75871	0.2426718	transmembrane protein 267
6134_at	6.01e-02	1.76e-02	-2.528797	-3.76105	-0.143455	ribosomal protein L10
965_at	6.01e-02	1.76e-02	2.528722	-3.7612	0.2690194	CD58 molecule
5793_at	6.02e-02	1.76e-02	-2.528114	-3.76247	-0.2622219	protein tyrosine phosphatase, receptor type G
51285_at	6.02e-02	1.77e-02	2.527584	-3.76357	0.2150861	RAS like family 12
1896_at	6.03e-02	1.77e-02	-2.527022	-3.76474	-0.1392145	ectodysplasin A
159963_at	6.03e-02	1.77e-02	-2.526983	-3.76482	-0.5707971	solute carrier family 5 member 12
63897_at	6.03e-02	1.77e-02	2.52661	-3.76559	0.1664328	HEAT repeat containing 6
53358_at	6.04e-02	1.77e-02	-2.526068	-3.76672	-0.1811581	SHC adaptor protein 3
9093_at	6.06e-02	1.78e-02	-2.524772	-3.76941	-0.1849668	DnaJ heat shock protein family (Hsp40) member A3
27044_at	6.06e-02	1.78e-02	2.524485	-3.77001	0.1723961	staphylococcal nuclease and tudor domain containing 1
5836_at	6.06e-02	1.78e-02	2.524426	-3.77013	0.2452548	phosphorylase, glycogen, liver
80346_at	6.06e-02	1.78e-02	2.524089	-3.77083	0.2123338	receptor accessory protein 4
54857_at	6.08e-02	1.79e-02	-2.522725	-3.77367	-0.2457345	glycerophosphodiester phosphodiesterase domain containing 2
6490_at	6.09e-02	1.79e-02	-2.521742	-3.77571	-0.2439648	premelanosome protein
10460_at	6.09e-02	1.79e-02	2.521379	-3.77646	0.2222339	transforming acidic coiled-coil containing protein 3
7733_at	6.09e-02	1.79e-02	2.521294	-3.77664	0.164741	zinc finger protein 180
54360_at	6.09e-02	1.79e-02	2.520923	-3.77741	0.2435637	cytokine like 1
5326_at	6.10e-02	1.79e-02	-2.520773	-3.77772	-0.1606629	PLAG1 like zinc finger 2
65996_at	6.10e-02	1.80e-02	-2.520519	-3.77824	-0.1535781	CENPB DNA-binding domains containing 1 pseudogene 1
7345_at	6.10e-02	1.80e-02	2.520016	-3.77929	0.5225477	ubiquitin C-terminal hydrolase L1
10237_at	6.10e-02	1.80e-02	-2.519918	-3.77949	-0.2270646	solute carrier family 35 member B1
23786_at	6.10e-02	1.80e-02	-2.519654	-3.78004	-0.2375389	BCL2 like 13
84243_at	6.11e-02	1.80e-02	2.519304	-3.78077	0.2417099	zinc finger DHHC-type containing 18
9877_at	6.11e-02	1.80e-02	2.518711	-3.782	0.3054249	zinc finger CCCH-type containing 11A
9984_at	6.12e-02	1.80e-02	2.518392	-3.78266	0.2107011	THO complex 1
57104_at	6.12e-02	1.81e-02	-2.517796	-3.78389	-0.195742	patatin like phospholipase domain containing 2
29903_at	6.12e-02	1.81e-02	-2.517662	-3.78417	-0.223133	coiled-coil domain containing 106
79571_at	6.13e-02	1.81e-02	2.517375	-3.78477	0.166026	GRIP and coiled-coil domain containing 1
28951_at	6.13e-02	1.81e-02	-2.517269	-3.78499	-0.342164	tribbles pseudokinase 2
5720_at	6.13e-02	1.81e-02	2.517089	-3.78536	0.192976	proteasome activator subunit 1
80003_at	6.14e-02	1.81e-02	2.516126	-3.78736	0.1708337	pecanex homolog 2 (Drosophila)
901_at	6.14e-02	1.81e-02	2.515732	-3.78817	0.2918941	cyclin G2
6711_at	6.14e-02	1.82e-02	-2.515574	-3.7885	-0.1887401	spectrin beta, non-erythrocytic 1
25913_at	6.14e-02	1.82e-02	2.515432	-3.7888	0.2342459	protection of telomeres 1
51233_at	6.15e-02	1.82e-02	-2.51505	-3.78959	-0.2178811	aspartate rich 1
11013_at	6.15e-02	1.82e-02	2.514651	-3.79041	0.4460617	thymosin beta 15a
51092_at	6.15e-02	1.82e-02	2.514365	-3.79101	0.1515756	SID1 transmembrane family member 2
7769_at	6.17e-02	1.83e-02	2.513216	-3.79339	0.1860382	zinc finger protein 226
56062_at	6.17e-02	1.83e-02	2.513145	-3.79353	0.2221936	kelch like family member 4
138050_at	6.17e-02	1.83e-02	2.512417	-3.79504	0.1593467	heparan-alpha-glucosaminide N-acetyltransferase
79753_at	6.18e-02	1.83e-02	2.511698	-3.79653	0.1622639	Smad nuclear interacting protein 1
9416_at	6.19e-02	1.84e-02	2.510836	-3.79832	0.1835789	DEAD-box helicase 23
29909_at	6.20e-02	1.84e-02	2.510571	-3.79887	0.3822477	G protein-coupled receptor 171
3760_at	6.21e-02	1.84e-02	-2.50951	-3.80106	-0.273764	potassium voltage-gated channel subfamily J member 3
115353_at	6.22e-02	1.84e-02	2.508642	-3.80286	0.1888557	leucine rich repeat containing 42
4248_at	6.23e-02	1.85e-02	-2.507841	-3.80451	-0.1741236	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
27334_at	6.23e-02	1.85e-02	2.507364	-3.8055	0.3007419	purinergic receptor P2Y10
81606_at	6.24e-02	1.85e-02	-2.506759	-3.80675	-0.3172737	limb bud and heart development
25818_at	6.24e-02	1.85e-02	-2.506678	-3.80692	-0.2412096	kallikrein related peptidase 5
57103_at	6.24e-02	1.85e-02	2.506637	-3.80701	0.3519073	TP53 induced glycolysis regulatory phosphatase
6404_at	6.24e-02	1.85e-02	2.506514	-3.80726	0.2429193	selectin P ligand
2892_at	6.24e-02	1.85e-02	-2.506385	-3.80753	-0.155281	glutamate ionotropic receptor AMPA type subunit 3
7857_at	6.24e-02	1.86e-02	2.506027	-3.80827	0.1891898	secretogranin II
3619_at	6.25e-02	1.86e-02	2.505589	-3.80917	0.1997949	inner centromere protein
10060_at	6.25e-02	1.86e-02	2.505129	-3.81012	0.1310573	ATP binding cassette subfamily C member 9
3913_at	6.26e-02	1.86e-02	-2.504347	-3.81174	-0.2613809	laminin subunit beta 2
81930_at	6.27e-02	1.86e-02	2.503905	-3.81266	0.1289653	kinesin family member 18A
91860_at	6.28e-02	1.87e-02	-2.50313	-3.81426	-0.4066239	calmodulin like 4
56997_at	6.28e-02	1.87e-02	-2.502997	-3.81453	-0.2371939	aarF domain containing kinase 3
322_at	6.28e-02	1.87e-02	-2.502734	-3.81507	-0.2313129	amyloid beta precursor protein binding family B member 1
2128_at	6.28e-02	1.87e-02	-2.502635	-3.81528	-0.2198852	even-skipped homeobox 1
400506_at	6.28e-02	1.87e-02	2.502152	-3.81628	0.2412059	lysine rich nucleolar protein 1
6370_at	6.28e-02	1.87e-02	-2.501978	-3.81664	-0.3436375	C-C motif chemokine ligand 25
25956_at	6.28e-02	1.87e-02	-2.501758	-3.81709	-0.2973205	SEC31 homolog B, COPII coat complex component
1434_at	6.29e-02	1.88e-02	2.501453	-3.81772	0.2357379	chromosome segregation 1 like
545_at	6.29e-02	1.88e-02	2.501192	-3.81826	0.2181751	ATR serine/threonine kinase
11017_at	6.29e-02	1.88e-02	-2.501183	-3.81828	-0.1541331	small nuclear ribonucleoprotein U4/U6.U5 subunit 27
22877_at	6.29e-02	1.88e-02	2.500389	-3.81992	0.1515115	MLX interacting protein
25776_at	6.29e-02	1.88e-02	2.500351	-3.82	0.1253087	chibby family member 1, beta catenin antagonist
64319_at	6.29e-02	1.88e-02	-2.500182	-3.82035	-0.2242242	fibrosin
55112_at	6.29e-02	1.88e-02	-2.500165	-3.82038	-0.1999032	WD repeat domain 60
1236_at	6.29e-02	1.88e-02	2.500078	-3.82056	0.4273467	C-C motif chemokine receptor 7
27095_at	6.29e-02	1.88e-02	-2.500001	-3.82072	-0.176333	trafficking protein particle complex 3
29780_at	6.30e-02	1.88e-02	-2.499393	-3.82197	-0.318881	parvin beta
64418_at	6.30e-02	1.88e-02	2.499182	-3.82241	0.2115541	transmembrane protein 168
23332_at	6.31e-02	1.89e-02	-2.498092	-3.82466	-0.1965499	cytoplasmic linker associated protein 1
28778_at	6.31e-02	1.89e-02	2.498091	-3.82466	0.3743436	immunoglobulin lambda variable 6-57
644_at	6.32e-02	1.89e-02	2.497719	-3.82543	0.1537205	biliverdin reductase A
3623_at	6.34e-02	1.90e-02	-2.496386	-3.82818	-0.192455	inhibin alpha subunit
79644_at	6.34e-02	1.90e-02	-2.496085	-3.8288	-0.2187327	steroid 5 alpha-reductase 3
4968_at	6.35e-02	1.90e-02	-2.495329	-3.83036	-0.2990158	8-oxoguanine DNA glycosylase
558_at	6.35e-02	1.90e-02	2.495247	-3.83053	0.2231342	AXL receptor tyrosine kinase
5426_at	6.37e-02	1.91e-02	-2.493234	-3.83468	-0.1387751	polymerase (DNA) epsilon, catalytic subunit
1047_at	6.41e-02	1.92e-02	2.490879	-3.83954	0.1898345	calmegin
55670_at	6.41e-02	1.92e-02	-2.4906	-3.84011	-0.2092396	peroxisomal biogenesis factor 26
3081_at	6.42e-02	1.93e-02	-2.489725	-3.84191	-0.3386683	homogentisate 1,2-dioxygenase
24137_at	6.42e-02	1.93e-02	2.489296	-3.8428	0.1613574	kinesin family member 4A
54758_at	6.42e-02	1.93e-02	-2.489168	-3.84306	-0.1959778	kelch domain containing 4
2821_at	6.43e-02	1.93e-02	-2.488602	-3.84423	-0.17989	glucose-6-phosphate isomerase
5096_at	6.44e-02	1.93e-02	-2.487782	-3.84591	-0.327657	propionyl-CoA carboxylase beta subunit
6662_at	6.45e-02	1.94e-02	2.487237	-3.84704	0.8076604	SRY-box 9
65057_at	6.45e-02	1.94e-02	2.48673	-3.84808	0.1537329	adrenocortical dysplasia homolog
1848_at	6.45e-02	1.94e-02	-2.486676	-3.84819	-0.4761738	dual specificity phosphatase 6
146542_at	6.45e-02	1.94e-02	-2.486486	-3.84858	-0.1508261	zinc finger protein 688
25778_at	6.46e-02	1.94e-02	2.485619	-3.85037	0.1693894	dual serine/threonine and tyrosine protein kinase
79649_at	6.47e-02	1.95e-02	2.484833	-3.85198	0.154413	MAP7 domain containing 3
9783_at	6.49e-02	1.95e-02	2.483873	-3.85396	0.1822482	regulating synaptic membrane exocytosis 3
3692_at	6.49e-02	1.95e-02	-2.483611	-3.8545	-0.2059515	eukaryotic translation initiation factor 6
26155_at	6.49e-02	1.95e-02	-2.483142	-3.85546	-0.1960599	NOC2 like nucleolar associated transcriptional repressor
686_at	6.49e-02	1.96e-02	-2.483026	-3.8557	-0.2735557	biotinidase
5052_at	6.51e-02	1.96e-02	-2.481469	-3.8589	-0.2124281	peroxiredoxin 1
8227_at	6.52e-02	1.97e-02	2.480735	-3.86041	0.1760736	A-kinase anchoring protein 17A
149111_at	6.52e-02	1.97e-02	-2.480656	-3.86057	-0.1700993	cornichon family AMPA receptor auxiliary protein 3
23753_at	6.53e-02	1.97e-02	2.479888	-3.86215	0.2002197	stromal cell derived factor 2 like 1
9258_at	6.53e-02	1.97e-02	2.479792	-3.86235	0.307598	malignant fibrous histiocytoma amplified sequence 1
81875_at	6.54e-02	1.97e-02	2.478822	-3.86434	0.1663111	interferon stimulated exonuclease gene 20 like 2
51104_at	6.55e-02	1.98e-02	-2.478588	-3.86482	-0.2767929	abhydrolase domain containing 17B
63935_at	6.57e-02	1.98e-02	-2.476791	-3.86851	-0.150376	PDX1 C-terminal inhibiting factor 1
