ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
214508_x_at	2.79e-06	4.92e-07	5.62	5.504927	8.55e-01	CREM	cAMP responsive element modulator
219276_x_at	2.81e-06	4.94e-07	-5.62	5.499248	-5.97e-01	CAAP1	caspase activity and apoptosis inhibitor 1
208164_s_at	2.82e-06	4.96e-07	-5.62	5.49523	-3.76e-01	IL9R	interleukin 9 receptor
219526_at	2.83e-06	4.98e-07	-5.62	5.492113	-5.22e-01	C14orf169	chromosome 14 open reading frame 169
206827_s_at	2.84e-06	5.00e-07	5.62	5.48744	5.17e-01	TRPV6	transient receptor potential cation channel subfamily V member 6
221516_s_at	2.84e-06	5.01e-07	-5.62	5.485317	-6.09e-01	MIEF1	mitochondrial elongation factor 1
214413_at	2.85e-06	5.02e-07	5.62	5.483447	1.02	TAT	tyrosine aminotransferase
218893_at	2.85e-06	5.03e-07	-5.62	5.482387	-7.85e-01	ISOC2	isochorismatase domain containing 2
41858_at	2.85e-06	5.04e-07	-5.62	5.481283	-4.27e-01	PGAP2	post-GPI attachment to proteins 2
215999_at	2.86e-06	5.04e-07	-5.62	5.479689	-2.82e-01	CDRT1	CMT1A duplicated region transcript 1
218836_at	2.86e-06	5.05e-07	5.62	5.477585	3.33e-01	TRIM39-RPP21///RPP21///TRIM39	TRIM39-RPP21 readthrough///ribonuclease P/MRP subunit p21///tripartite motif containing 39
207443_at	2.88e-06	5.08e-07	-5.62	5.472135	-2.53e-01	NR2E1	nuclear receptor subfamily 2 group E member 1
210997_at	2.88e-06	5.09e-07	5.61	5.471139	1.01	HGF	hepatocyte growth factor
218878_s_at	2.89e-06	5.10e-07	5.61	5.468359	7.49e-01	SIRT1	sirtuin 1
